variable,PIP,race,trial,case
Ni,0.99696,5,177,2
Tl,0.21144,5,177,2
Pb,0.48348,5,177,2
Mo,0.21672,5,177,2
Sb,0.9452,5,177,2
Sn,1,5,177,2
As,0.57528,1,178,2
Cd,0.51672,1,178,2
Co,0.4968,1,178,2
Hg,0.62748,1,178,2
Ni,0.92288,1,178,2
Tl,0.46616,1,178,2
Pb,0.9226,1,178,2
Mo,0.52388,1,178,2
Sb,0.50844,1,178,2
Sn,0.78936,1,178,2
As,0.32608,2,178,2
Cd,0.34484,2,178,2
Co,0.53748,2,178,2
Hg,0.97636,2,178,2
Ni,0.54788,2,178,2
Tl,0.53212,2,178,2
Pb,0.32036,2,178,2
Mo,0.34216,2,178,2
Sb,0.56404,2,178,2
Sn,0.4964,2,178,2
As,0.33536,3,178,2
Cd,0.35984,3,178,2
Co,0.34504,3,178,2
Hg,0.37804,3,178,2
Ni,0.36896,3,178,2
Tl,0.35404,3,178,2
Pb,0.31632,3,178,2
Mo,0.324,3,178,2
Sb,0.35472,3,178,2
Sn,0.3582,3,178,2
As,0.52192,4,178,2
Cd,0.24064,4,178,2
Co,0.22908,4,178,2
Hg,0.38832,4,178,2
Ni,0.6344,4,178,2
Tl,0.27344,4,178,2
Pb,0.2972,4,178,2
Mo,0.17788,4,178,2
Sb,0.61452,4,178,2
Sn,0.45792,4,178,2
As,0.67008,5,178,2
Cd,0.9776,5,178,2
Co,0.29396,5,178,2
Hg,0.49144,5,178,2
Ni,1,5,178,2
Tl,0.3484,5,178,2
Pb,0.53424,5,178,2
Mo,0.47608,5,178,2
Sb,1,5,178,2
Sn,0.42308,5,178,2
As,0.27832,1,179,2
Cd,0.40128,1,179,2
Co,0.34828,1,179,2
Hg,0.4088,1,179,2
Ni,0.26856,1,179,2
Tl,0.2746,1,179,2
Pb,0.29056,1,179,2
Mo,0.32432,1,179,2
Sb,0.75408,1,179,2
Sn,0.62108,1,179,2
As,0.43,2,179,2
Cd,0.20152,2,179,2
Co,0.21812,2,179,2
Hg,1,2,179,2
Ni,0.42244,2,179,2
Tl,0.1618,2,179,2
Pb,0.31596,2,179,2
Mo,0.25656,2,179,2
Sb,0.60548,2,179,2
Sn,0.56656,2,179,2
As,0.49604,3,179,2
Cd,0.47076,3,179,2
Co,0.436,3,179,2
Hg,0.547,3,179,2
Ni,0.49152,3,179,2
Tl,0.44852,3,179,2
Pb,0.50632,3,179,2
Mo,0.48064,3,179,2
Sb,0.5062,3,179,2
Sn,0.39412,3,179,2
As,0.1998,4,179,2
Cd,0.17884,4,179,2
Co,0.25996,4,179,2
Hg,0.97816,4,179,2
Ni,0.8452,4,179,2
Tl,0.20844,4,179,2
Pb,0.26732,4,179,2
Mo,0.33808,4,179,2
Sb,0.98768,4,179,2
Sn,0.79796,4,179,2
As,0.39952,5,179,2
Cd,0.561,5,179,2
Co,0.65476,5,179,2
Hg,0.99672,5,179,2
Ni,0.998,5,179,2
Tl,0.634,5,179,2
Pb,0.78676,5,179,2
Mo,0.85028,5,179,2
Sb,0.98044,5,179,2
Sn,0.7484,5,179,2
As,0.53772,1,180,2
Cd,0.68372,1,180,2
Co,0.46964,1,180,2
Hg,0.76924,1,180,2
Ni,0.45888,1,180,2
Tl,0.61904,1,180,2
Pb,0.49836,1,180,2
Mo,0.44264,1,180,2
Sb,0.99132,1,180,2
Sn,0.71292,1,180,2
As,0.36896,2,180,2
Cd,0.278,2,180,2
Co,0.42664,2,180,2
Hg,0.99716,2,180,2
Ni,0.3934,2,180,2
Tl,0.42816,2,180,2
Pb,0.30084,2,180,2
Mo,0.31896,2,180,2
Sb,0.61356,2,180,2
Sn,0.42608,2,180,2
As,0.2596,3,180,2
Cd,0.29676,3,180,2
Co,0.35164,3,180,2
Hg,0.33296,3,180,2
Ni,0.47476,3,180,2
Tl,0.42776,3,180,2
Pb,0.28596,3,180,2
Mo,0.29288,3,180,2
Sb,0.37144,3,180,2
Sn,0.3132,3,180,2
As,0.38324,4,180,2
Cd,0.70084,4,180,2
Co,0.39916,4,180,2
Hg,1,4,180,2
Ni,1,4,180,2
Tl,0.73548,4,180,2
Pb,0.70332,4,180,2
Mo,0.44436,4,180,2
Sb,0.83672,4,180,2
Sn,0.6572,4,180,2
As,0.4396,5,180,2
Cd,0.6664,5,180,2
Co,0.87444,5,180,2
Hg,0.99096,5,180,2
Ni,0.95808,5,180,2
Tl,0.67344,5,180,2
Pb,0.4926,5,180,2
Mo,0.35948,5,180,2
Sb,1,5,180,2
Sn,0.99076,5,180,2
As,0.55472,1,181,2
Cd,0.50408,1,181,2
Co,0.395,1,181,2
Hg,0.37704,1,181,2
Ni,0.72444,1,181,2
Tl,0.34668,1,181,2
Pb,0.48036,1,181,2
Mo,0.54264,1,181,2
Sb,0.50484,1,181,2
Sn,0.38352,1,181,2
As,0.23352,2,181,2
Cd,0.25932,2,181,2
Co,0.21952,2,181,2
Hg,1,2,181,2
Ni,0.66952,2,181,2
Tl,0.2918,2,181,2
Pb,0.20364,2,181,2
Mo,0.12984,2,181,2
Sb,0.30172,2,181,2
Sn,0.14348,2,181,2
As,0.45776,3,181,2
Cd,0.52996,3,181,2
Co,0.72812,3,181,2
Hg,0.54048,3,181,2
Ni,0.6014,3,181,2
Tl,0.46308,3,181,2
Pb,0.56464,3,181,2
Mo,0.47176,3,181,2
Sb,0.805,3,181,2
Sn,0.55412,3,181,2
As,0.41516,4,181,2
Cd,0.26584,4,181,2
Co,0.33056,4,181,2
Hg,0.914,4,181,2
Ni,0.41368,4,181,2
Tl,0.33976,4,181,2
Pb,0.47344,4,181,2
Mo,0.33724,4,181,2
Sb,1,4,181,2
Sn,0.99248,4,181,2
As,0.12252,5,181,2
Cd,0.19676,5,181,2
Co,0.32984,5,181,2
Hg,0.9794,5,181,2
Ni,0.17788,5,181,2
Tl,0.39696,5,181,2
Pb,0.215,5,181,2
Mo,0.11272,5,181,2
Sb,0.99752,5,181,2
Sn,0.22104,5,181,2
As,0.56196,1,182,2
Cd,0.5192,1,182,2
Co,0.53344,1,182,2
Hg,0.73652,1,182,2
Ni,0.53768,1,182,2
Tl,0.6368,1,182,2
Pb,0.52192,1,182,2
Mo,0.7092,1,182,2
Sb,0.86456,1,182,2
Sn,0.62444,1,182,2
As,0.47628,2,182,2
Cd,0.63512,2,182,2
Co,0.77172,2,182,2
Hg,0.62832,2,182,2
Ni,0.74472,2,182,2
Tl,0.48084,2,182,2
Pb,0.546,2,182,2
Mo,0.44936,2,182,2
Sb,0.93204,2,182,2
Sn,0.6638,2,182,2
As,0.66556,3,182,2
Cd,0.94908,3,182,2
Co,0.52616,3,182,2
Hg,0.79536,3,182,2
Ni,0.96788,3,182,2
Tl,0.82484,3,182,2
Pb,0.54208,3,182,2
Mo,0.731,3,182,2
Sb,0.95376,3,182,2
Sn,0.56552,3,182,2
As,0.1368,4,182,2
Cd,0.19604,4,182,2
Co,0.21352,4,182,2
Hg,0.99608,4,182,2
Ni,0.91188,4,182,2
Tl,0.24412,4,182,2
Pb,0.16116,4,182,2
Mo,0.3258,4,182,2
Sb,0.99304,4,182,2
Sn,0.90116,4,182,2
As,0.03644,5,182,2
Cd,0.06068,5,182,2
Co,0.10016,5,182,2
Hg,0.98012,5,182,2
Ni,0.99236,5,182,2
Tl,0.50352,5,182,2
Pb,0.08776,5,182,2
Mo,0.2918,5,182,2
Sb,0.98912,5,182,2
Sn,0.22536,5,182,2
As,0.53132,1,183,2
Cd,0.67776,1,183,2
Co,0.60196,1,183,2
Hg,0.4984,1,183,2
Ni,0.85856,1,183,2
Tl,0.42916,1,183,2
Pb,0.54056,1,183,2
Mo,0.63032,1,183,2
Sb,0.7204,1,183,2
Sn,0.53332,1,183,2
As,0.54168,2,183,2
Cd,0.47428,2,183,2
Co,0.49712,2,183,2
Hg,0.93676,2,183,2
Ni,0.9508,2,183,2
Tl,0.5754,2,183,2
Pb,0.48812,2,183,2
Mo,0.60184,2,183,2
Sb,0.78684,2,183,2
Sn,0.551,2,183,2
As,0.35288,3,183,2
Cd,0.34344,3,183,2
Co,0.37036,3,183,2
Hg,0.3504,3,183,2
Ni,0.36252,3,183,2
Tl,0.34764,3,183,2
Pb,0.34352,3,183,2
Mo,0.32272,3,183,2
Sb,0.40848,3,183,2
Sn,0.35384,3,183,2
As,0.27088,4,183,2
Cd,0.34312,4,183,2
Co,0.34784,4,183,2
Hg,0.74384,4,183,2
Ni,0.92392,4,183,2
Tl,0.32016,4,183,2
Pb,0.42276,4,183,2
Mo,0.26976,4,183,2
Sb,0.74008,4,183,2
Sn,0.705,4,183,2
As,0.53548,5,183,2
Cd,0.76476,5,183,2
Co,0.32296,5,183,2
Hg,0.99972,5,183,2
Ni,0.90596,5,183,2
Tl,0.28944,5,183,2
Pb,0.41608,5,183,2
Mo,0.52028,5,183,2
Sb,1,5,183,2
Sn,0.588,5,183,2
As,0.45036,1,184,2
Cd,0.61728,1,184,2
Co,0.50076,1,184,2
Hg,0.97476,1,184,2
Ni,0.59612,1,184,2
Tl,0.50428,1,184,2
Pb,0.7344,1,184,2
Mo,0.85408,1,184,2
Sb,0.87316,1,184,2
Sn,0.56736,1,184,2
As,0.64684,2,184,2
Cd,0.6126,2,184,2
Co,0.37716,2,184,2
Hg,1,2,184,2
Ni,0.586,2,184,2
Tl,0.29856,2,184,2
Pb,0.25048,2,184,2
Mo,0.26792,2,184,2
Sb,0.50688,2,184,2
Sn,0.788,2,184,2
As,0.31688,3,184,2
Cd,0.31732,3,184,2
Co,0.329,3,184,2
Hg,0.47668,3,184,2
Ni,0.9024,3,184,2
Tl,0.30252,3,184,2
Pb,0.32188,3,184,2
Mo,0.31708,3,184,2
Sb,0.3336,3,184,2
Sn,0.33536,3,184,2
As,0.52716,4,184,2
Cd,0.55452,4,184,2
Co,0.75756,4,184,2
Hg,0.81904,4,184,2
Ni,0.81728,4,184,2
Tl,0.7768,4,184,2
Pb,0.74788,4,184,2
Mo,0.60444,4,184,2
Sb,0.84368,4,184,2
Sn,0.6802,4,184,2
As,0.10724,5,184,2
Cd,0.1248,5,184,2
Co,0.06856,5,184,2
Hg,0.99972,5,184,2
Ni,1,5,184,2
Tl,0.06416,5,184,2
Pb,0.05724,5,184,2
Mo,0.0978,5,184,2
Sb,1,5,184,2
Sn,0.19048,5,184,2
As,0.92492,1,185,2
Cd,0.61892,1,185,2
Co,0.61464,1,185,2
Hg,0.9186,1,185,2
Ni,0.9634,1,185,2
Tl,0.62544,1,185,2
Pb,0.54648,1,185,2
Mo,0.54052,1,185,2
Sb,0.81492,1,185,2
Sn,0.55748,1,185,2
As,0.51024,2,185,2
Cd,0.64188,2,185,2
Co,0.7664,2,185,2
Hg,1,2,185,2
Ni,0.82436,2,185,2
Tl,0.60932,2,185,2
Pb,0.7584,2,185,2
Mo,0.52044,2,185,2
Sb,0.82124,2,185,2
Sn,0.9472,2,185,2
As,0.36696,3,185,2
Cd,0.33264,3,185,2
Co,0.38608,3,185,2
Hg,0.43512,3,185,2
Ni,0.91516,3,185,2
Tl,0.39692,3,185,2
Pb,0.39388,3,185,2
Mo,0.34684,3,185,2
Sb,0.4484,3,185,2
Sn,0.37036,3,185,2
As,0.32288,4,185,2
Cd,0.315,4,185,2
Co,0.32384,4,185,2
Hg,0.97712,4,185,2
Ni,0.72344,4,185,2
Tl,0.29164,4,185,2
Pb,0.43304,4,185,2
Mo,0.26852,4,185,2
Sb,0.58028,4,185,2
Sn,0.86968,4,185,2
As,0.84204,5,185,2
Cd,0.32256,5,185,2
Co,0.35852,5,185,2
Hg,1,5,185,2
Ni,0.98972,5,185,2
Tl,0.2952,5,185,2
Pb,0.97448,5,185,2
Mo,0.819,5,185,2
Sb,1,5,185,2
Sn,0.73888,5,185,2
As,0.29832,1,186,2
Cd,0.28296,1,186,2
Co,0.26024,1,186,2
Hg,0.51076,1,186,2
Ni,0.72388,1,186,2
Tl,0.34776,1,186,2
Pb,0.43548,1,186,2
Mo,0.26412,1,186,2
Sb,0.31392,1,186,2
Sn,0.24964,1,186,2
As,0.32472,2,186,2
Cd,0.26592,2,186,2
Co,0.28092,2,186,2
Hg,0.8702,2,186,2
Ni,0.54252,2,186,2
Tl,0.43212,2,186,2
Pb,0.3212,2,186,2
Mo,0.31744,2,186,2
Sb,0.73744,2,186,2
Sn,0.30312,2,186,2
As,0.44668,3,186,2
Cd,0.46564,3,186,2
Co,0.42144,3,186,2
Hg,0.44392,3,186,2
Ni,0.9432,3,186,2
Tl,0.45492,3,186,2
Pb,0.37396,3,186,2
Mo,0.32432,3,186,2
Sb,0.38508,3,186,2
Sn,0.61044,3,186,2
As,0.39424,4,186,2
Cd,0.41256,4,186,2
Co,0.26804,4,186,2
Hg,0.87752,4,186,2
Ni,0.99916,4,186,2
Tl,0.72424,4,186,2
Pb,0.384,4,186,2
Mo,0.4308,4,186,2
Sb,0.97928,4,186,2
Sn,0.47388,4,186,2
As,0.33168,5,186,2
Cd,0.1928,5,186,2
Co,0.32924,5,186,2
Hg,0.99856,5,186,2
Ni,0.95644,5,186,2
Tl,0.37972,5,186,2
Pb,0.71348,5,186,2
Mo,0.17716,5,186,2
Sb,1,5,186,2
Sn,0.3534,5,186,2
As,0.316,1,187,2
Cd,0.31172,1,187,2
Co,0.36664,1,187,2
Hg,0.30572,1,187,2
Ni,0.27256,1,187,2
Tl,0.33036,1,187,2
Pb,0.26216,1,187,2
Mo,0.45208,1,187,2
Sb,0.35412,1,187,2
Sn,0.2104,1,187,2
As,0.47692,2,187,2
Cd,0.356,2,187,2
Co,0.39824,2,187,2
Hg,0.98136,2,187,2
Ni,0.84252,2,187,2
Tl,0.43896,2,187,2
Pb,0.75168,2,187,2
Mo,0.43532,2,187,2
Sb,0.49756,2,187,2
Sn,0.34596,2,187,2
As,0.36836,3,187,2
Cd,0.36852,3,187,2
Co,0.31144,3,187,2
Hg,0.32872,3,187,2
Ni,0.28504,3,187,2
Tl,0.29092,3,187,2
Pb,0.32872,3,187,2
Mo,0.30608,3,187,2
Sb,0.54976,3,187,2
Sn,0.2604,3,187,2
As,0.26008,4,187,2
Cd,0.15552,4,187,2
Co,0.30804,4,187,2
Hg,0.80648,4,187,2
Ni,1,4,187,2
Tl,0.21024,4,187,2
Pb,0.32172,4,187,2
Mo,0.20388,4,187,2
Sb,0.72904,4,187,2
Sn,0.42376,4,187,2
As,0.33668,5,187,2
Cd,0.18156,5,187,2
Co,0.24624,5,187,2
Hg,0.99332,5,187,2
Ni,0.96944,5,187,2
Tl,0.53004,5,187,2
Pb,0.33668,5,187,2
Mo,0.21224,5,187,2
Sb,1,5,187,2
Sn,0.25648,5,187,2
As,0.56532,1,188,2
Cd,0.51824,1,188,2
Co,0.56948,1,188,2
Hg,0.946,1,188,2
Ni,0.95732,1,188,2
Tl,0.5102,1,188,2
Pb,0.66456,1,188,2
Mo,0.53596,1,188,2
Sb,0.58092,1,188,2
Sn,0.55708,1,188,2
As,0.31752,2,188,2
Cd,0.3124,2,188,2
Co,0.48492,2,188,2
Hg,0.99856,2,188,2
Ni,0.69076,2,188,2
Tl,0.58544,2,188,2
Pb,0.26316,2,188,2
Mo,0.24692,2,188,2
Sb,0.9834,2,188,2
Sn,0.2382,2,188,2
As,0.62864,3,188,2
Cd,0.4538,3,188,2
Co,0.41948,3,188,2
Hg,0.49156,3,188,2
Ni,0.44412,3,188,2
Tl,0.4762,3,188,2
Pb,0.59856,3,188,2
Mo,0.61508,3,188,2
Sb,0.49424,3,188,2
Sn,0.38328,3,188,2
As,0.28648,4,188,2
Cd,0.44324,4,188,2
Co,0.65668,4,188,2
Hg,0.80072,4,188,2
Ni,0.78792,4,188,2
Tl,0.2114,4,188,2
Pb,0.21612,4,188,2
Mo,0.88832,4,188,2
Sb,1,4,188,2
Sn,0.39904,4,188,2
As,0.27976,5,188,2
Cd,0.55184,5,188,2
Co,0.23788,5,188,2
Hg,0.7856,5,188,2
Ni,0.50752,5,188,2
Tl,0.30308,5,188,2
Pb,0.75372,5,188,2
Mo,0.29228,5,188,2
Sb,1,5,188,2
Sn,0.73796,5,188,2
As,0.38,1,189,2
Cd,0.41288,1,189,2
Co,0.41424,1,189,2
Hg,0.42988,1,189,2
Ni,0.57916,1,189,2
Tl,0.48992,1,189,2
Pb,0.48216,1,189,2
Mo,0.52244,1,189,2
Sb,0.44672,1,189,2
Sn,0.43288,1,189,2
As,0.44416,2,189,2
Cd,0.36912,2,189,2
Co,0.34308,2,189,2
Hg,0.99076,2,189,2
Ni,0.78888,2,189,2
Tl,0.30988,2,189,2
Pb,0.31508,2,189,2
Mo,0.3412,2,189,2
Sb,0.63152,2,189,2
Sn,0.30424,2,189,2
As,0.46884,3,189,2
Cd,0.36028,3,189,2
Co,0.3598,3,189,2
Hg,0.35612,3,189,2
Ni,0.43364,3,189,2
Tl,0.38712,3,189,2
Pb,0.37852,3,189,2
Mo,0.36892,3,189,2
Sb,0.39412,3,189,2
Sn,0.33416,3,189,2
As,0.21272,4,189,2
Cd,0.42368,4,189,2
Co,0.32204,4,189,2
Hg,1,4,189,2
Ni,0.524,4,189,2
Tl,0.35636,4,189,2
Pb,0.46588,4,189,2
Mo,0.33004,4,189,2
Sb,0.57928,4,189,2
Sn,0.9764,4,189,2
As,0.2728,5,189,2
Cd,0.35172,5,189,2
Co,0.5686,5,189,2
Hg,0.99776,5,189,2
Ni,1,5,189,2
Tl,0.3108,5,189,2
Pb,0.58288,5,189,2
Mo,0.42716,5,189,2
Sb,1,5,189,2
Sn,0.7044,5,189,2
As,0.50276,1,190,2
Cd,0.47876,1,190,2
Co,0.50552,1,190,2
Hg,0.51316,1,190,2
Ni,0.5716,1,190,2
Tl,0.5754,1,190,2
Pb,0.57248,1,190,2
Mo,0.49436,1,190,2
Sb,0.51136,1,190,2
Sn,0.47024,1,190,2
As,0.4462,2,190,2
Cd,0.32476,2,190,2
Co,0.68896,2,190,2
Hg,0.38144,2,190,2
Ni,0.65292,2,190,2
Tl,0.32868000000000003,2,190,2
Pb,0.36752,2,190,2
Mo,0.24472,2,190,2
Sb,0.70864,2,190,2
Sn,0.30556,2,190,2
As,0.46208,3,190,2
Cd,0.41608,3,190,2
Co,0.42944,3,190,2
Hg,0.79984,3,190,2
Ni,0.48016,3,190,2
Tl,0.51592,3,190,2
Pb,0.43128,3,190,2
Mo,0.48984,3,190,2
Sb,0.45456,3,190,2
Sn,0.4788,3,190,2
As,0.26216,4,190,2
Cd,0.35024,4,190,2
Co,0.4792,4,190,2
Hg,0.8452,4,190,2
Ni,0.88408,4,190,2
Tl,0.33376,4,190,2
Pb,0.39616,4,190,2
Mo,0.4758,4,190,2
Sb,0.99876,4,190,2
Sn,0.79376,4,190,2
As,0.06312,5,190,2
Cd,0.11912,5,190,2
Co,0.08624,5,190,2
Hg,0.47376,5,190,2
Ni,0.97332,5,190,2
Tl,0.18856,5,190,2
Pb,0.302,5,190,2
Mo,0.04724,5,190,2
Sb,0.9908,5,190,2
Sn,0.1152,5,190,2
As,0.4924,1,191,2
Cd,0.54256,1,191,2
Co,0.6108,1,191,2
Hg,0.53884,1,191,2
Ni,0.50008,1,191,2
Tl,0.48068,1,191,2
Pb,0.43476,1,191,2
Mo,0.7112,1,191,2
Sb,0.39184,1,191,2
Sn,0.74172,1,191,2
As,0.5298,2,191,2
Cd,0.47176,2,191,2
Co,0.48604,2,191,2
Hg,0.98548,2,191,2
Ni,0.88832,2,191,2
Tl,0.51472,2,191,2
Pb,0.71716,2,191,2
Mo,0.44448,2,191,2
Sb,0.58672,2,191,2
Sn,0.70884,2,191,2
As,0.43036,3,191,2
Cd,0.37884,3,191,2
Co,0.3592,3,191,2
Hg,0.4524,3,191,2
Ni,0.547,3,191,2
Tl,0.43404,3,191,2
Pb,0.367,3,191,2
Mo,0.58012,3,191,2
Sb,0.89236,3,191,2
Sn,0.86604,3,191,2
As,0.10524,4,191,2
Cd,0.22144,4,191,2
Co,0.17744,4,191,2
Hg,0.99224,4,191,2
Ni,0.39432,4,191,2
Tl,0.11596,4,191,2
Pb,0.12172,4,191,2
Mo,0.11936,4,191,2
Sb,1,4,191,2
Sn,0.07424,4,191,2
As,0.601,5,191,2
Cd,0.36104,5,191,2
Co,0.6496,5,191,2
Hg,0.9954,5,191,2
Ni,0.9998,5,191,2
Tl,0.42144,5,191,2
Pb,0.5084,5,191,2
Mo,0.41856,5,191,2
Sb,0.98072,5,191,2
Sn,0.44808,5,191,2
As,0.283,1,192,2
Cd,0.28664,1,192,2
Co,0.29044,1,192,2
Hg,0.28496,1,192,2
Ni,0.3414,1,192,2
Tl,0.27052,1,192,2
Pb,0.54904,1,192,2
Mo,0.27924,1,192,2
Sb,0.45228,1,192,2
Sn,0.36088,1,192,2
As,0.25224,2,192,2
Cd,0.73676,2,192,2
Co,0.31356,2,192,2
Hg,1,2,192,2
Ni,0.76052,2,192,2
Tl,0.30252,2,192,2
Pb,0.68088,2,192,2
Mo,0.25228,2,192,2
Sb,0.99668,2,192,2
Sn,0.4088,2,192,2
As,0.58736,3,192,2
Cd,0.97336,3,192,2
Co,0.52088,3,192,2
Hg,0.46856,3,192,2
Ni,0.663,3,192,2
Tl,0.4386,3,192,2
Pb,0.87476,3,192,2
Mo,0.39852,3,192,2
Sb,0.59148,3,192,2
Sn,0.4188,3,192,2
As,0.71112,4,192,2
Cd,0.70796,4,192,2
Co,0.77712,4,192,2
Hg,0.93956,4,192,2
Ni,0.99408,4,192,2
Tl,0.71632,4,192,2
Pb,0.84932,4,192,2
Mo,0.65064,4,192,2
Sb,0.96636,4,192,2
Sn,0.96208,4,192,2
As,0.25952,5,192,2
Cd,0.3956,5,192,2
Co,0.38852,5,192,2
Hg,0.99224,5,192,2
Ni,0.99096,5,192,2
Tl,0.33188,5,192,2
Pb,0.37556,5,192,2
Mo,0.45528,5,192,2
Sb,0.92788,5,192,2
Sn,0.83552,5,192,2
As,0.36708,1,193,2
Cd,0.3112,1,193,2
Co,0.29432,1,193,2
Hg,0.3562,1,193,2
Ni,0.28352,1,193,2
Tl,0.38288,1,193,2
Pb,0.32448,1,193,2
Mo,0.30292,1,193,2
Sb,0.42828,1,193,2
Sn,0.29256,1,193,2
As,0.16052,2,193,2
Cd,0.20564,2,193,2
Co,0.1592,2,193,2
Hg,0.16844,2,193,2
Ni,0.2428,2,193,2
Tl,0.1526,2,193,2
Pb,0.267,2,193,2
Mo,0.1802,2,193,2
Sb,0.53264,2,193,2
Sn,0.15324,2,193,2
As,0.28572,3,193,2
Cd,0.29676,3,193,2
Co,0.24644,3,193,2
Hg,0.31228,3,193,2
Ni,0.29972,3,193,2
Tl,0.28372000000000003,3,193,2
Pb,0.401,3,193,2
Mo,0.27052,3,193,2
Sb,0.83708,3,193,2
Sn,0.4064,3,193,2
As,0.33624,4,193,2
Cd,0.332,4,193,2
Co,0.40148,4,193,2
Hg,0.85288,4,193,2
Ni,0.99108,4,193,2
Tl,0.3024,4,193,2
Pb,0.35864,4,193,2
Mo,0.21604,4,193,2
Sb,0.9992,4,193,2
Sn,0.27248,4,193,2
As,0.96376,5,193,2
Cd,0.37984,5,193,2
Co,0.45964,5,193,2
Hg,0.98976,5,193,2
Ni,0.96464,5,193,2
Tl,0.79672,5,193,2
Pb,0.72032,5,193,2
Mo,0.65792,5,193,2
Sb,0.98,5,193,2
Sn,0.99796,5,193,2
As,0.28208,1,194,2
Cd,0.4016,1,194,2
Co,0.33412,1,194,2
Hg,0.35068,1,194,2
Ni,0.44048,1,194,2
Tl,0.29012,1,194,2
Pb,0.51716,1,194,2
Mo,0.29704,1,194,2
Sb,0.36048,1,194,2
Sn,0.34024,1,194,2
As,0.46844,2,194,2
Cd,0.35816,2,194,2
Co,0.52504,2,194,2
Hg,0.9914,2,194,2
Ni,0.3734,2,194,2
Tl,0.32664,2,194,2
Pb,0.34976,2,194,2
Mo,0.39508,2,194,2
Sb,0.48268,2,194,2
Sn,0.35972,2,194,2
As,0.50248,3,194,2
Cd,0.53284,3,194,2
Co,0.57152,3,194,2
Hg,0.9572,3,194,2
Ni,0.9738,3,194,2
Tl,0.5394,3,194,2
Pb,0.54648,3,194,2
Mo,0.57864,3,194,2
Sb,0.6564,3,194,2
Sn,0.5462,3,194,2
As,0.41608,4,194,2
Cd,0.25156,4,194,2
Co,0.38016,4,194,2
Hg,0.96196,4,194,2
Ni,0.50032,4,194,2
Tl,0.40732,4,194,2
Pb,0.40624,4,194,2
Mo,0.48916,4,194,2
Sb,1,4,194,2
Sn,0.64944,4,194,2
As,0.35216,5,194,2
Cd,0.43492,5,194,2
Co,0.52388,5,194,2
Hg,0.34788,5,194,2
Ni,0.99976,5,194,2
Tl,0.66428,5,194,2
Pb,0.425,5,194,2
Mo,0.37956,5,194,2
Sb,0.98456,5,194,2
Sn,0.48424,5,194,2
As,0.462,1,195,2
Cd,0.35868,1,195,2
Co,0.43052,1,195,2
Hg,0.46,1,195,2
Ni,0.40456,1,195,2
Tl,0.32052,1,195,2
Pb,0.44984,1,195,2
Mo,0.32136,1,195,2
Sb,0.48916,1,195,2
Sn,0.44848,1,195,2
As,0.46192,2,195,2
Cd,0.5092,2,195,2
Co,0.51032,2,195,2
Hg,0.99716,2,195,2
Ni,0.7098,2,195,2
Tl,0.44176,2,195,2
Pb,0.38312,2,195,2
Mo,0.60716,2,195,2
Sb,0.80876,2,195,2
Sn,0.87068,2,195,2
As,0.94764,3,195,2
Cd,0.647,3,195,2
Co,0.70556,3,195,2
Hg,0.7822,3,195,2
Ni,0.85376,3,195,2
Tl,0.63596,3,195,2
Pb,0.59076,3,195,2
Mo,0.59824,3,195,2
Sb,0.83112,3,195,2
Sn,0.6024,3,195,2
As,0.52644,4,195,2
Cd,0.23576,4,195,2
Co,0.31624,4,195,2
Hg,0.99276,4,195,2
Ni,0.9988,4,195,2
Tl,0.22396,4,195,2
Pb,0.33516,4,195,2
Mo,0.19052,4,195,2
Sb,0.88628,4,195,2
Sn,0.90384,4,195,2
As,0.20876,5,195,2
Cd,0.33728,5,195,2
Co,0.1946,5,195,2
Hg,0.9864,5,195,2
Ni,0.99744,5,195,2
Tl,0.33912,5,195,2
Pb,0.35396,5,195,2
Mo,0.11664,5,195,2
Sb,1,5,195,2
Sn,0.60988,5,195,2
As,0.4264,1,196,2
Cd,0.41192,1,196,2
Co,0.30592,1,196,2
Hg,0.584,1,196,2
Ni,0.4362,1,196,2
Tl,0.35844,1,196,2
Pb,0.44796,1,196,2
Mo,0.36576,1,196,2
Sb,0.33224,1,196,2
Sn,0.30892,1,196,2
As,0.36712,2,196,2
Cd,0.45124,2,196,2
Co,0.47792,2,196,2
Hg,0.86428,2,196,2
Ni,0.6142,2,196,2
Tl,0.31612,2,196,2
Pb,0.3912,2,196,2
Mo,0.38192,2,196,2
Sb,0.87724,2,196,2
Sn,0.55684,2,196,2
As,0.5602,3,196,2
Cd,0.63512,3,196,2
Co,0.5878,3,196,2
Hg,0.75576,3,196,2
Ni,0.81692,3,196,2
Tl,0.73892,3,196,2
Pb,0.49784,3,196,2
Mo,0.53368,3,196,2
Sb,0.54536,3,196,2
Sn,0.68468,3,196,2
As,0.43388,4,196,2
Cd,0.40524,4,196,2
Co,0.47648,4,196,2
Hg,0.99252,4,196,2
Ni,0.6202,4,196,2
Tl,0.43576,4,196,2
Pb,0.3926,4,196,2
Mo,0.3364,4,196,2
Sb,0.743,4,196,2
Sn,0.953,4,196,2
As,0.28436,5,196,2
Cd,0.41128,5,196,2
Co,0.76796,5,196,2
Hg,0.96252,5,196,2
Ni,0.92692,5,196,2
Tl,0.39416,5,196,2
Pb,0.48156,5,196,2
Mo,0.25264,5,196,2
Sb,0.9984,5,196,2
Sn,0.53372,5,196,2
As,0.87596,1,197,2
Cd,0.57336,1,197,2
Co,0.50912,1,197,2
