variable,PIP,race,trial,case
Mo,0.39908,2,198,2
Sb,0.40728,2,198,2
Sn,0.34768,2,198,2
NA,NA,3,198,2
As,0.33132,4,198,2
Cd,0.28648,4,198,2
Co,0.33812,4,198,2
Hg,0.32164,4,198,2
Ni,0.54436,4,198,2
Tl,0.3128,4,198,2
Pb,0.32724,4,198,2
Mo,0.2876,4,198,2
Sb,0.38092,4,198,2
Sn,0.37476,4,198,2
As,0.27932,5,198,2
Cd,0.33284,5,198,2
Co,0.35868,5,198,2
Hg,0.33928,5,198,2
Ni,0.39684,5,198,2
Tl,0.36952,5,198,2
Pb,0.41896,5,198,2
Mo,0.28228,5,198,2
Sb,0.97256,5,198,2
Sn,0.5244,5,198,2
As,0.23488,6,198,2
Cd,0.3066,6,198,2
Co,0.27208,6,198,2
Hg,0.3186,6,198,2
Ni,0.26072,6,198,2
Tl,0.22332,6,198,2
Pb,0.43476,6,198,2
Mo,0.24448,6,198,2
Sb,0.29624,6,198,2
Sn,0.24024,6,198,2
NA,NA,1,199,2
As,0.69656,2,199,2
Cd,0.6086,2,199,2
Co,0.779,2,199,2
Hg,0.78116,2,199,2
Ni,0.77496,2,199,2
Tl,0.69504,2,199,2
Pb,0.58372,2,199,2
Mo,0.60092,2,199,2
Sb,0.63192,2,199,2
Sn,0.58896,2,199,2
As,0.64044,3,199,2
Cd,0.5678,3,199,2
Co,0.52984,3,199,2
Hg,0.53496,3,199,2
Ni,0.55628,3,199,2
Tl,0.54112,3,199,2
Pb,0.57652,3,199,2
Mo,0.59204,3,199,2
Sb,0.61104,3,199,2
Sn,0.53384,3,199,2
As,0.40044,4,199,2
Cd,0.44948,4,199,2
Co,0.84156,4,199,2
Hg,0.98532,4,199,2
Ni,0.70172,4,199,2
Tl,0.4104,4,199,2
Pb,0.80308,4,199,2
Mo,0.47072,4,199,2
Sb,0.85684,4,199,2
Sn,0.7838,4,199,2
As,0.37824,5,199,2
Cd,0.35248,5,199,2
Co,0.45216,5,199,2
Hg,0.59524,5,199,2
Ni,0.46564,5,199,2
Tl,0.30708,5,199,2
Pb,0.38836,5,199,2
Mo,0.41872,5,199,2
Sb,0.5712,5,199,2
Sn,0.35252,5,199,2
As,0.53604,6,199,2
Cd,0.44776,6,199,2
Co,0.57848,6,199,2
Hg,0.76444,6,199,2
Ni,0.71436,6,199,2
Tl,0.50964,6,199,2
Pb,0.41496,6,199,2
Mo,0.62464,6,199,2
Sb,0.85528,6,199,2
Sn,0.48452,6,199,2
As,0.59716,1,200,2
Cd,0.603,1,200,2
Co,0.67972,1,200,2
Hg,0.55984,1,200,2
Ni,0.58192,1,200,2
Tl,0.54208,1,200,2
Pb,0.61976,1,200,2
Mo,0.5336,1,200,2
Sb,0.67716,1,200,2
Sn,0.75596,1,200,2
As,0.41128,2,200,2
Cd,0.71052,2,200,2
Co,0.47728,2,200,2
Hg,0.50176,2,200,2
Ni,0.67756,2,200,2
Tl,0.5312,2,200,2
Pb,0.44244,2,200,2
Mo,0.44616,2,200,2
Sb,0.49568,2,200,2
Sn,0.45816,2,200,2
NA,NA,3,200,2
As,0.79384,4,200,2
Cd,0.63368,4,200,2
Co,0.59752,4,200,2
Hg,0.67924,4,200,2
Ni,0.8804,4,200,2
Tl,0.67872,4,200,2
Pb,0.8158,4,200,2
Mo,0.62444,4,200,2
Sb,0.77676,4,200,2
Sn,0.65568,4,200,2
As,0.46776,5,200,2
Cd,0.51928,5,200,2
Co,0.47836,5,200,2
Hg,0.94064,5,200,2
Ni,0.49792,5,200,2
Tl,0.47176,5,200,2
Pb,0.4924,5,200,2
Mo,0.41108,5,200,2
Sb,0.58652,5,200,2
Sn,0.49168,5,200,2
As,0.42404,6,200,2
Cd,0.8006,6,200,2
Co,0.50876,6,200,2
Hg,0.65512,6,200,2
Ni,0.533,6,200,2
Tl,0.45312,6,200,2
Pb,0.56148,6,200,2
Mo,0.44176,6,200,2
Sb,0.59884,6,200,2
Sn,0.49344,6,200,2
NA,NA,1,201,3
As,0.4092,2,201,3
Cd,0.47996,2,201,3
Co,0.51048,2,201,3
Hg,0.54212,2,201,3
Ni,0.50712,2,201,3
Tl,0.52508,2,201,3
Pb,0.515,2,201,3
Mo,0.4622,2,201,3
Sb,0.5038,2,201,3
Sn,0.9028,2,201,3
NA,NA,3,201,3
As,0.566,4,201,3
Cd,0.47156,4,201,3
Co,0.76768,4,201,3
Hg,0.54912,4,201,3
Ni,0.5376,4,201,3
Tl,0.53896,4,201,3
Pb,0.5866,4,201,3
Mo,0.45332,4,201,3
Sb,0.49288,4,201,3
Sn,0.65704,4,201,3
As,0.47408,5,201,3
Cd,0.54772,5,201,3
Co,0.7274,5,201,3
Hg,0.958,5,201,3
Ni,0.48516,5,201,3
Tl,0.89588,5,201,3
Pb,0.65128,5,201,3
Mo,0.63312,5,201,3
Sb,0.80755999999999994,5,201,3
Sn,0.6744,5,201,3
As,0.52152,6,201,3
Cd,0.51284,6,201,3
Co,0.60068,6,201,3
Hg,0.49396,6,201,3
Ni,0.55576,6,201,3
Tl,0.49956,6,201,3
Pb,0.50344,6,201,3
Mo,0.47888,6,201,3
Sb,0.6906,6,201,3
Sn,0.55524,6,201,3
As,0.40996,1,202,3
Cd,0.48568,1,202,3
Co,0.40168,1,202,3
Hg,0.397,1,202,3
Ni,0.55084,1,202,3
Tl,0.4012,1,202,3
Pb,0.44936,1,202,3
Mo,0.3526,1,202,3
Sb,0.37008,1,202,3
Sn,0.39412,1,202,3
As,0.59776,2,202,3
Cd,0.57436,2,202,3
Co,0.66596,2,202,3
Hg,0.58284,2,202,3
Ni,0.63888,2,202,3
Tl,0.56,2,202,3
Pb,0.58432,2,202,3
Mo,0.56324,2,202,3
Sb,0.59652,2,202,3
Sn,0.5452,2,202,3
NA,NA,3,202,3
As,0.30832,4,202,3
Cd,0.3492,4,202,3
Co,0.32884,4,202,3
Hg,0.37392,4,202,3
Ni,0.34728,4,202,3
Tl,0.29844,4,202,3
Pb,0.30292,4,202,3
Mo,0.31812,4,202,3
Sb,0.45888,4,202,3
Sn,0.30672,4,202,3
As,0.7754,5,202,3
Cd,0.54992,5,202,3
Co,0.57092,5,202,3
Hg,0.942,5,202,3
Ni,0.7918,5,202,3
Tl,0.49436,5,202,3
Pb,0.81984,5,202,3
Mo,0.64824,5,202,3
Sb,0.78496,5,202,3
Sn,0.72304,5,202,3
As,0.34384,6,202,3
Cd,0.30724,6,202,3
Co,0.31624,6,202,3
Hg,0.37996,6,202,3
Ni,0.46484,6,202,3
Tl,0.33488,6,202,3
Pb,0.3378,6,202,3
Mo,0.3334,6,202,3
Sb,0.4322,6,202,3
Sn,0.29508,6,202,3
NA,NA,1,203,3
As,0.67164,2,203,3
Cd,0.8694,2,203,3
Co,0.67188,2,203,3
Hg,0.60988,2,203,3
Ni,0.6692,2,203,3
Tl,0.63636,2,203,3
Pb,0.74696,2,203,3
Mo,0.72812,2,203,3
Sb,0.74428,2,203,3
Sn,0.55868,2,203,3
NA,NA,3,203,3
As,0.34396,4,203,3
Cd,0.33868,4,203,3
Co,0.31376,4,203,3
Hg,0.3936,4,203,3
Ni,0.40924,4,203,3
Tl,0.29732,4,203,3
Pb,0.30028,4,203,3
Mo,0.27948,4,203,3
Sb,0.93516,4,203,3
Sn,0.34272,4,203,3
As,0.65344,5,203,3
Cd,0.62088,5,203,3
Co,0.52112,5,203,3
Hg,0.9074,5,203,3
Ni,0.86732,5,203,3
Tl,0.69972,5,203,3
Pb,0.60712,5,203,3
Mo,0.53436,5,203,3
Sb,0.8246,5,203,3
Sn,0.53284,5,203,3
As,0.46556,6,203,3
Cd,0.68756,6,203,3
Co,0.53224,6,203,3
Hg,0.4936,6,203,3
Ni,0.54012,6,203,3
Tl,0.6596,6,203,3
Pb,0.69544,6,203,3
Mo,0.63312,6,203,3
Sb,0.56444,6,203,3
Sn,0.47868,6,203,3
NA,NA,1,204,3
As,0.5664,2,204,3
Cd,0.6938,2,204,3
Co,0.53716,2,204,3
Hg,0.451,2,204,3
Ni,0.50356,2,204,3
Tl,0.51356,2,204,3
Pb,0.643,2,204,3
Mo,0.46084,2,204,3
Sb,0.88524,2,204,3
Sn,0.87592,2,204,3
NA,NA,3,204,3
As,0.72268,4,204,3
Cd,0.41936,4,204,3
Co,0.91412,4,204,3
Hg,0.5136,4,204,3
Ni,0.5732,4,204,3
Tl,0.40552,4,204,3
Pb,0.44648,4,204,3
Mo,0.43536,4,204,3
Sb,0.64648,4,204,3
Sn,0.4276,4,204,3
As,0.14452,5,204,3
Cd,0.19228,5,204,3
Co,0.19568,5,204,3
Hg,0.6832,5,204,3
Ni,0.27096,5,204,3
Tl,0.16152,5,204,3
Pb,0.22092,5,204,3
Mo,0.18776,5,204,3
Sb,0.25692,5,204,3
Sn,0.186,5,204,3
As,0.496,6,204,3
Cd,0.58452,6,204,3
Co,0.35916,6,204,3
Hg,0.4432,6,204,3
Ni,0.35236,6,204,3
Tl,0.446,6,204,3
Pb,0.47856,6,204,3
Mo,0.35612,6,204,3
Sb,0.77692,6,204,3
Sn,0.92168,6,204,3
As,0.61816,1,205,3
Cd,0.70632,1,205,3
Co,0.726,1,205,3
Hg,0.79216,1,205,3
Ni,0.64268,1,205,3
Tl,0.65684,1,205,3
Pb,0.69644,1,205,3
Mo,0.61176,1,205,3
Sb,0.81508,1,205,3
Sn,0.58976,1,205,3
As,0.74484,2,205,3
Cd,0.40608,2,205,3
Co,0.43712,2,205,3
Hg,0.41704,2,205,3
Ni,0.42508,2,205,3
Tl,0.41392,2,205,3
Pb,0.41348,2,205,3
Mo,0.48436,2,205,3
Sb,0.4622,2,205,3
Sn,0.47176,2,205,3
NA,NA,3,205,3
As,0.21776,4,205,3
Cd,0.21284,4,205,3
Co,0.59748,4,205,3
Hg,0.28016,4,205,3
Ni,0.9984,4,205,3
Tl,0.249,4,205,3
Pb,0.19904,4,205,3
Mo,0.31296,4,205,3
Sb,0.43316,4,205,3
Sn,0.37708,4,205,3
As,0.4414,5,205,3
Cd,0.43348,5,205,3
Co,0.44224,5,205,3
Hg,0.75532,5,205,3
Ni,0.93116,5,205,3
Tl,0.49128,5,205,3
Pb,0.61544,5,205,3
Mo,0.4088,5,205,3
Sb,0.67956,5,205,3
Sn,0.44172,5,205,3
As,0.83632,6,205,3
Cd,0.43744,6,205,3
Co,0.54172,6,205,3
Hg,0.5716,6,205,3
Ni,0.55268,6,205,3
Tl,0.58128,6,205,3
Pb,0.61528,6,205,3
Mo,0.51296,6,205,3
Sb,0.79412,6,205,3
Sn,0.55304,6,205,3
As,0.6492,1,206,3
Cd,0.71892,1,206,3
Co,0.88824,1,206,3
Hg,0.7856,1,206,3
Ni,0.90268,1,206,3
Tl,0.75984,1,206,3
Pb,0.72096,1,206,3
Mo,0.67016,1,206,3
Sb,0.8064,1,206,3
Sn,0.73036,1,206,3
As,0.51136,2,206,3
Cd,0.44992,2,206,3
Co,0.52776,2,206,3
Hg,0.68796,2,206,3
Ni,0.5356,2,206,3
Tl,0.51992,2,206,3
Pb,0.44128,2,206,3
Mo,0.4508,2,206,3
Sb,0.48272,2,206,3
Sn,0.52708,2,206,3
NA,NA,3,206,3
As,0.42488,4,206,3
Cd,0.5362,4,206,3
Co,0.38836,4,206,3
Hg,0.46044,4,206,3
Ni,0.43924,4,206,3
Tl,0.34208,4,206,3
Pb,0.85116,4,206,3
Mo,0.33592,4,206,3
Sb,0.47384,4,206,3
Sn,0.39132,4,206,3
As,0.48576,5,206,3
Cd,0.68148,5,206,3
Co,0.65824,5,206,3
Hg,0.96576,5,206,3
Ni,0.73588,5,206,3
Tl,0.54732,5,206,3
Pb,0.51084,5,206,3
Mo,0.90848,5,206,3
Sb,0.91964,5,206,3
Sn,0.56872,5,206,3
As,0.78144,6,206,3
Cd,0.68772,6,206,3
Co,0.8584,6,206,3
Hg,0.96552,6,206,3
Ni,0.93664,6,206,3
Tl,0.78864,6,206,3
Pb,0.7474,6,206,3
Mo,0.58216,6,206,3
Sb,0.7786,6,206,3
Sn,0.88104,6,206,3
As,0.45336,1,207,3
Cd,0.5714,1,207,3
Co,0.56384,1,207,3
Hg,0.44364,1,207,3
Ni,0.805,1,207,3
Tl,0.56408,1,207,3
Pb,0.64848,1,207,3
Mo,0.45548,1,207,3
Sb,0.42428,1,207,3
Sn,0.43816,1,207,3
As,0.46904,2,207,3
Cd,0.44004,2,207,3
Co,0.57404,2,207,3
Hg,0.49436,2,207,3
Ni,0.48096,2,207,3
Tl,0.49792,2,207,3
Pb,0.49416,2,207,3
Mo,0.44484,2,207,3
Sb,0.514,2,207,3
Sn,0.6572,2,207,3
NA,NA,3,207,3
As,0.5344,4,207,3
Cd,0.60776,4,207,3
Co,0.78236000000000006,4,207,3
Hg,0.8756,4,207,3
Ni,0.57772,4,207,3
Tl,0.57864,4,207,3
Pb,0.4944,4,207,3
Mo,0.4222,4,207,3
Sb,0.57012,4,207,3
Sn,0.6618,4,207,3
As,0.33328,5,207,3
Cd,0.50904,5,207,3
Co,0.22204,5,207,3
Hg,0.41648,5,207,3
Ni,0.3522,5,207,3
Tl,0.237,5,207,3
Pb,0.2972,5,207,3
Mo,0.26336,5,207,3
Sb,0.2512,5,207,3
Sn,0.24124,5,207,3
As,0.63932,6,207,3
Cd,0.50244,6,207,3
Co,0.761,6,207,3
Hg,0.52416,6,207,3
Ni,0.71352,6,207,3
Tl,0.5908,6,207,3
Pb,0.79812,6,207,3
Mo,0.79632,6,207,3
Sb,0.57444,6,207,3
Sn,0.63224,6,207,3
NA,NA,1,208,3
As,0.47512,2,208,3
Cd,0.49764,2,208,3
Co,0.48048,2,208,3
Hg,0.4734,2,208,3
Ni,0.50136,2,208,3
Tl,0.46204,2,208,3
Pb,0.481,2,208,3
Mo,0.47124,2,208,3
Sb,0.53276,2,208,3
Sn,0.45708,2,208,3
NA,NA,3,208,3
As,0.2644,4,208,3
Cd,0.29012,4,208,3
Co,0.32024,4,208,3
Hg,0.2528,4,208,3
Ni,0.75332,4,208,3
Tl,0.3478,4,208,3
Pb,0.31744,4,208,3
Mo,0.23308,4,208,3
Sb,0.35956,4,208,3
Sn,0.34832,4,208,3
As,0.46944,5,208,3
Cd,0.45952,5,208,3
Co,0.53172,5,208,3
Hg,0.57372,5,208,3
Ni,0.54784,5,208,3
Tl,0.72824,5,208,3
Pb,0.39656,5,208,3
Mo,0.448,5,208,3
Sb,0.80096,5,208,3
Sn,0.54764,5,208,3
As,0.45044,6,208,3
Cd,0.36372,6,208,3
Co,0.47316,6,208,3
Hg,0.37816,6,208,3
Ni,0.59632,6,208,3
Tl,0.40112,6,208,3
Pb,0.38284,6,208,3
Mo,0.4046,6,208,3
Sb,0.47652,6,208,3
Sn,0.37336,6,208,3
As,0.44032,1,209,3
Cd,0.4986,1,209,3
Co,0.39444,1,209,3
Hg,0.48256,1,209,3
Ni,0.44,1,209,3
Tl,0.43764,1,209,3
Pb,0.53912,1,209,3
Mo,0.42628,1,209,3
Sb,0.41348,1,209,3
Sn,0.44688,1,209,3
As,0.3982,2,209,3
Cd,0.45956,2,209,3
Co,0.38876,2,209,3
Hg,0.3754,2,209,3
Ni,0.41464,2,209,3
Tl,0.449,2,209,3
Pb,0.3852,2,209,3
Mo,0.40716,2,209,3
Sb,0.57952,2,209,3
Sn,0.35748,2,209,3
As,0.56316,3,209,3
Cd,0.63356,3,209,3
Co,0.53132,3,209,3
Hg,0.8776,3,209,3
Ni,0.51732,3,209,3
Tl,0.70972,3,209,3
Pb,0.6442,3,209,3
Mo,0.60884,3,209,3
Sb,0.73588,3,209,3
Sn,0.57656,3,209,3
As,0.65944,4,209,3
Cd,0.4576,4,209,3
Co,0.4528,4,209,3
Hg,0.67612,4,209,3
Ni,0.69056,4,209,3
Tl,0.53032,4,209,3
Pb,0.53144,4,209,3
Mo,0.42784,4,209,3
Sb,0.96348,4,209,3
Sn,0.53324,4,209,3
As,0.36816,5,209,3
Cd,0.4202,5,209,3
Co,0.28176,5,209,3
Hg,0.957,5,209,3
Ni,0.47976,5,209,3
Tl,0.28788,5,209,3
Pb,0.39256,5,209,3
Mo,0.32864,5,209,3
Sb,1,5,209,3
Sn,0.42624,5,209,3
As,0.4502,6,209,3
Cd,0.40776,6,209,3
Co,0.34704,6,209,3
Hg,0.61856,6,209,3
Ni,0.40184,6,209,3
Tl,0.44312,6,209,3
Pb,0.65536,6,209,3
Mo,0.37868,6,209,3
Sb,0.8164,6,209,3
Sn,0.48572,6,209,3
As,0.48364,1,210,3
Cd,0.5048,1,210,3
Co,0.471,1,210,3
Hg,0.70564,1,210,3
Ni,0.5396,1,210,3
Tl,0.5732,1,210,3
Pb,0.48976,1,210,3
Mo,0.48736,1,210,3
Sb,0.5674,1,210,3
Sn,0.48096,1,210,3
As,0.4206,2,210,3
Cd,0.59184,2,210,3
Co,0.44184,2,210,3
Hg,0.44064,2,210,3
Ni,0.43396,2,210,3
Tl,0.46872,2,210,3
Pb,0.42172,2,210,3
Mo,0.43112,2,210,3
Sb,0.477,2,210,3
Sn,0.44204,2,210,3
NA,NA,3,210,3
As,0.31504,4,210,3
Cd,0.439,4,210,3
Co,0.43528,4,210,3
Hg,0.50088,4,210,3
Ni,0.38808,4,210,3
Tl,0.33616,4,210,3
Pb,0.38048,4,210,3
Mo,0.52596,4,210,3
Sb,0.43036,4,210,3
Sn,0.38788,4,210,3
As,0.38432,5,210,3
Cd,0.618,5,210,3
Co,0.38768,5,210,3
Hg,0.9202,5,210,3
Ni,0.50232,5,210,3
Tl,0.329,5,210,3
Pb,0.45872,5,210,3
Mo,0.3602,5,210,3
Sb,0.6838,5,210,3
Sn,0.4552,5,210,3
As,0.39356,6,210,3
Cd,0.3626,6,210,3
Co,0.41864,6,210,3
Hg,0.58372,6,210,3
Ni,0.35248,6,210,3
Tl,0.49872,6,210,3
Pb,0.3832,6,210,3
Mo,0.3706,6,210,3
Sb,0.50096,6,210,3
Sn,0.33184,6,210,3
As,0.46712,1,211,3
Cd,0.4924,1,211,3
Co,0.44124,1,211,3
Hg,0.58824,1,211,3
Ni,0.46776,1,211,3
Tl,0.56352,1,211,3
Pb,0.58296,1,211,3
Mo,0.46032,1,211,3
Sb,0.43656,1,211,3
Sn,0.46704,1,211,3
As,0.4752,2,211,3
Cd,0.47648,2,211,3
Co,0.47132,2,211,3
Hg,0.495,2,211,3
Ni,0.53888,2,211,3
Tl,0.49616,2,211,3
Pb,0.47468,2,211,3
Mo,0.4924,2,211,3
Sb,0.53372,2,211,3
Sn,0.47224,2,211,3
NA,NA,3,211,3
As,0.35952,4,211,3
Cd,0.33876,4,211,3
Co,0.41248,4,211,3
Hg,0.3574,4,211,3
Ni,0.52068,4,211,3
Tl,0.31376,4,211,3
Pb,0.39884,4,211,3
Mo,0.35536,4,211,3
Sb,0.3798,4,211,3
Sn,0.38076,4,211,3
As,0.4102,5,211,3
Cd,0.67184,5,211,3
Co,0.4428,5,211,3
Hg,0.63796,5,211,3
Ni,0.84984,5,211,3
Tl,0.30436,5,211,3
Pb,0.2898,5,211,3
Mo,0.46,5,211,3
Sb,0.45684,5,211,3
Sn,0.31292,5,211,3
As,0.42228,6,211,3
Cd,0.42656,6,211,3
Co,0.4332,6,211,3
Hg,0.75308,6,211,3
Ni,0.39016,6,211,3
Tl,0.5026,6,211,3
Pb,0.47216,6,211,3
Mo,0.59816,6,211,3
Sb,0.49484,6,211,3
Sn,0.45032,6,211,3
NA,NA,1,212,3
As,0.37484,2,212,3
Cd,0.37984,2,212,3
Co,0.36876,2,212,3
Hg,0.42344,2,212,3
Ni,0.3636,2,212,3
Tl,0.37396,2,212,3
Pb,0.43164,2,212,3
Mo,0.34152,2,212,3
Sb,0.475,2,212,3
Sn,0.35944,2,212,3
As,0.5746,3,212,3
Cd,0.5742,3,212,3
Co,0.54164,3,212,3
Hg,0.56344,3,212,3
Ni,0.55864,3,212,3
Tl,0.6502,3,212,3
Pb,0.54156,3,212,3
Mo,0.5692,3,212,3
Sb,0.56628,3,212,3
Sn,0.54804,3,212,3
As,0.31796,4,212,3
Cd,0.35044,4,212,3
Co,0.29724,4,212,3
Hg,0.66548,4,212,3
Ni,0.38108,4,212,3
Tl,0.37736,4,212,3
Pb,0.39188,4,212,3
Mo,0.3292,4,212,3
Sb,0.70556,4,212,3
Sn,0.50676,4,212,3
As,0.26116,5,212,3
Cd,0.29056,5,212,3
Co,0.27024,5,212,3
Hg,0.50416,5,212,3
Ni,0.24492,5,212,3
Tl,0.31388,5,212,3
Pb,0.481,5,212,3
Mo,0.23648,5,212,3
Sb,0.53352,5,212,3
Sn,0.36912,5,212,3
As,0.42008,6,212,3
Cd,0.41608,6,212,3
Co,0.47808,6,212,3
Hg,0.58748,6,212,3
Ni,0.4616,6,212,3
Tl,0.43176,6,212,3
Pb,0.43352,6,212,3
Mo,0.4408,6,212,3
Sb,0.50416,6,212,3
Sn,0.42624,6,212,3
NA,NA,1,213,3
As,0.41868,2,213,3
Cd,0.48144,2,213,3
Co,0.55904,2,213,3
Hg,0.42736,2,213,3
Ni,0.6874,2,213,3
Tl,0.38928,2,213,3
Pb,0.42524,2,213,3
Mo,0.47704,2,213,3
Sb,0.52244,2,213,3
Sn,0.36036,2,213,3
As,0.61996,3,213,3
Cd,0.6058,3,213,3
Co,0.59928,3,213,3
Hg,0.54572,3,213,3
Ni,0.604,3,213,3
Tl,0.9648,3,213,3
Pb,0.60544,3,213,3
Mo,0.67456,3,213,3
Sb,0.55392,3,213,3
Sn,0.71976,3,213,3
As,0.31592,4,213,3
Cd,0.35668,4,213,3
Co,0.33932,4,213,3
Hg,0.39792,4,213,3
Ni,0.90252,4,213,3
Tl,0.48204,4,213,3
Pb,0.4194,4,213,3
Mo,0.37052,4,213,3
Sb,0.38436,4,213,3
Sn,0.37544,4,213,3
As,0.30056,5,213,3
Cd,0.33852,5,213,3
Co,0.74932,5,213,3
Hg,1,5,213,3
Ni,0.52956,5,213,3
Tl,0.40356,5,213,3
Pb,0.5632,5,213,3
Mo,0.2636,5,213,3
Sb,0.51132,5,213,3
Sn,0.95336,5,213,3
As,0.37128,6,213,3
Cd,0.43424,6,213,3
Co,0.4288,6,213,3
Hg,0.39208,6,213,3
Ni,0.81248,6,213,3
Tl,0.58872,6,213,3
Pb,0.38796,6,213,3
Mo,0.38092,6,213,3
Sb,0.62228000000000006,6,213,3
Sn,0.41244,6,213,3
NA,NA,1,214,3
As,0.27968,2,214,3
Cd,0.38984,2,214,3
Co,0.30556,2,214,3
Hg,0.28492,2,214,3
Ni,0.39348,2,214,3
Tl,0.73324,2,214,3
Pb,0.30288,2,214,3
Mo,0.30508,2,214,3
Sb,0.29964,2,214,3
Sn,0.33552,2,214,3
NA,NA,3,214,3
As,0.31712,4,214,3
Cd,0.48344,4,214,3
Co,0.25076,4,214,3
Hg,0.44576,4,214,3
Ni,0.28284,4,214,3
Tl,0.27456,4,214,3
Pb,0.31228,4,214,3
Mo,0.2738,4,214,3
Sb,0.281,4,214,3
Sn,0.94224,4,214,3
As,0.59632,5,214,3
Cd,0.53784,5,214,3
Co,0.69672,5,214,3
Hg,0.82928,5,214,3
Ni,0.70984,5,214,3
Tl,0.62276,5,214,3
Pb,0.58484,5,214,3
Mo,0.78972,5,214,3
Sb,0.96472,5,214,3
Sn,0.71144,5,214,3
As,0.347,6,214,3
Cd,0.43948,6,214,3
Co,0.34804,6,214,3
Hg,0.28788,6,214,3
Ni,0.41236,6,214,3
Tl,0.30948,6,214,3
Pb,0.37804,6,214,3
Mo,0.441,6,214,3
Sb,0.36144,6,214,3
Sn,0.33904,6,214,3
As,0.53436,1,215,3
Cd,0.54688,1,215,3
Co,0.64988,1,215,3
Hg,0.52524,1,215,3
Ni,0.56876,1,215,3
Tl,0.55744,1,215,3
Pb,0.56796,1,215,3
Mo,0.5096,1,215,3
Sb,0.54252,1,215,3
Sn,0.526,1,215,3
As,0.46184,2,215,3
Cd,0.45028,2,215,3
Co,0.4718,2,215,3
Hg,0.41136,2,215,3
Ni,0.40928,2,215,3
Tl,0.45616,2,215,3
Pb,0.4476,2,215,3
Mo,0.54448,2,215,3
Sb,0.42184,2,215,3
Sn,0.44824,2,215,3
As,0.47684,3,215,3
Cd,0.54216,3,215,3
Co,0.45348,3,215,3
Hg,0.48496,3,215,3
Ni,0.512,3,215,3
Tl,0.44632,3,215,3
Pb,0.49544,3,215,3
Mo,0.4946,3,215,3
Sb,0.63748,3,215,3
Sn,0.48088,3,215,3
As,0.21308,4,215,3
Cd,0.20604,4,215,3
Co,0.18296,4,215,3
Hg,0.32796,4,215,3
Ni,0.98772,4,215,3
Tl,0.18244,4,215,3
Pb,0.1586,4,215,3
Mo,0.1774,4,215,3
Sb,0.48636,4,215,3
Sn,0.2918,4,215,3
As,0.65124,5,215,3
Cd,0.63568,5,215,3
Co,0.83804,5,215,3
Hg,0.94984,5,215,3
Ni,0.86668,5,215,3
Tl,0.61424,5,215,3
Pb,0.64772,5,215,3
Mo,0.55428,5,215,3
Sb,0.77784,5,215,3
Sn,0.7394,5,215,3
As,0.4616,6,215,3
Cd,0.40912,6,215,3
Co,0.49644,6,215,3
Hg,0.63252,6,215,3
Ni,0.61684,6,215,3
Tl,0.44716,6,215,3
Pb,0.4064,6,215,3
Mo,0.51648,6,215,3
Sb,0.48388,6,215,3
Sn,0.4208,6,215,3
As,0.52092,1,216,3
Cd,0.50276,1,216,3
Co,0.564,1,216,3
Hg,0.63312,1,216,3
Ni,0.6116,1,216,3
Tl,0.48732,1,216,3
Pb,0.48336,1,216,3
Mo,0.51128,1,216,3
Sb,0.53552,1,216,3
Sn,0.46616,1,216,3
As,0.534,2,216,3
Cd,0.47076,2,216,3
Co,0.48916,2,216,3
Hg,0.534,2,216,3
Ni,0.5366,2,216,3
Tl,0.441,2,216,3
Pb,0.49084,2,216,3
Mo,0.45136,2,216,3
Sb,0.42712,2,216,3
Sn,0.612,2,216,3
NA,NA,3,216,3
As,0.411,4,216,3
Cd,0.36524,4,216,3
Co,0.49872,4,216,3
Hg,0.34464,4,216,3
Ni,0.74804,4,216,3
Tl,0.36724,4,216,3
Pb,0.79652,4,216,3
Mo,0.43884,4,216,3
Sb,0.4004,4,216,3
Sn,0.45052,4,216,3
As,0.2828,5,216,3
Cd,0.2608,5,216,3
Co,0.2508,5,216,3
Hg,0.97624,5,216,3
Ni,0.27812,5,216,3
Tl,0.32748,5,216,3
Pb,0.50748,5,216,3
Mo,0.32088,5,216,3
Sb,0.90788,5,216,3
Sn,0.28836,5,216,3
As,0.68728,6,216,3
Cd,0.6738,6,216,3
Co,0.64192,6,216,3
Hg,0.8144,6,216,3
Ni,0.68852,6,216,3
Tl,0.60156,6,216,3
Pb,0.68108,6,216,3
Mo,0.65912,6,216,3
Sb,0.5758,6,216,3
Sn,0.81156,6,216,3
As,0.61148,1,217,3
Cd,0.62464,1,217,3
Co,0.66116,1,217,3
Hg,0.63472,1,217,3
Ni,0.60084,1,217,3
Tl,0.61304,1,217,3
Pb,0.6378,1,217,3
Mo,0.77716,1,217,3
Sb,0.6562,1,217,3
Sn,0.56632,1,217,3
As,0.51828,2,217,3
Cd,0.53012,2,217,3
Co,0.4752,2,217,3
Hg,0.71716,2,217,3
Ni,0.50188,2,217,3
Tl,0.62796,2,217,3
Pb,0.56504,2,217,3
Mo,0.47352,2,217,3
Sb,0.559,2,217,3
Sn,0.53124,2,217,3
NA,NA,3,217,3
As,0.44916,4,217,3
Cd,0.48352,4,217,3
Co,0.56016,4,217,3
Hg,0.78668,4,217,3
Ni,0.48492,4,217,3
Tl,0.59572,4,217,3
Pb,0.49748,4,217,3
Mo,0.44684,4,217,3
Sb,0.81052,4,217,3
Sn,0.95248,4,217,3
As,0.38144,5,217,3
Cd,0.40344,5,217,3
