variable,PIP,trial,case
Co,0.12784,942,10
Hg,0.99292,942,10
Ni,1,942,10
Tl,0.04604,942,10
Pb,0.01292,942,10
Mo,0.08708,942,10
Sb,1,942,10
Sn,0.08004,942,10
As,0.28976,943,10
Cd,0.28736,943,10
Co,0.51564,943,10
Hg,1,943,10
Ni,1,943,10
Tl,0.28816,943,10
Pb,0.6596,943,10
Mo,0.3522,943,10
Sb,1,943,10
Sn,0.9926,943,10
As,0.04344,944,10
Cd,0.01888,944,10
Co,0.07924,944,10
Hg,1,944,10
Ni,1,944,10
Tl,0.05208,944,10
Pb,0.02364,944,10
Mo,0.05704,944,10
Sb,1,944,10
Sn,0.9748,944,10
As,0.26088,945,10
Cd,0.14648,945,10
Co,0.3048,945,10
Hg,1,945,10
Ni,1,945,10
Tl,0.1668,945,10
Pb,0.17956,945,10
Mo,0.29648,945,10
Sb,1,945,10
Sn,0.9826,945,10
As,0.3694,946,10
Cd,0.24452,946,10
Co,0.26484,946,10
Hg,0.99632,946,10
Ni,1,946,10
Tl,0.56304,946,10
Pb,0.33596,946,10
Mo,0.98508,946,10
Sb,1,946,10
Sn,0.26784,946,10
As,0.14104,947,10
Cd,0.1742,947,10
Co,0.62828,947,10
Hg,1,947,10
Ni,1,947,10
Tl,0.1376,947,10
Pb,0.56336,947,10
Mo,0.40712,947,10
Sb,1,947,10
Sn,0.97084,947,10
As,0.15996,948,10
Cd,0.21972,948,10
Co,0.4036,948,10
Hg,1,948,10
Ni,1,948,10
Tl,0.87992,948,10
Pb,0.2992,948,10
Mo,0.32472,948,10
Sb,1,948,10
Sn,0.58796,948,10
As,0.20804,949,10
Cd,0.06784,949,10
Co,0.47224,949,10
Hg,1,949,10
Ni,1,949,10
Tl,0.05896,949,10
Pb,0.13004,949,10
Mo,0.20572,949,10
Sb,1,949,10
Sn,0.94024,949,10
As,0.52928,950,10
Cd,0.13576,950,10
Co,0.62016,950,10
Hg,0.99908,950,10
Ni,1,950,10
Tl,0.15236,950,10
Pb,0.17356,950,10
Mo,0.29856,950,10
Sb,1,950,10
Sn,0.96152,950,10
As,0.06564,951,10
Cd,0.0638,951,10
Co,0.2238,951,10
Hg,1,951,10
Ni,1,951,10
Tl,0.1556,951,10
Pb,0.05256,951,10
Mo,0.04368,951,10
Sb,1,951,10
Sn,0.99528,951,10
As,0.3056,952,10
Cd,0.18204,952,10
Co,0.34988,952,10
Hg,1,952,10
Ni,0.99908,952,10
Tl,0.1378,952,10
Pb,0.36536,952,10
Mo,0.5002,952,10
Sb,1,952,10
Sn,0.89496,952,10
As,0.6974,953,10
Cd,0.24852,953,10
Co,0.1246,953,10
Hg,1,953,10
Ni,1,953,10
Tl,0.1268,953,10
Pb,0.23868,953,10
Mo,0.12284,953,10
Sb,1,953,10
Sn,0.71724,953,10
As,0.30892,954,10
Cd,0.39096,954,10
Co,0.56068,954,10
Hg,1,954,10
Ni,1,954,10
Tl,0.26748,954,10
Pb,0.37408,954,10
Mo,0.23452,954,10
Sb,1,954,10
Sn,0.37132,954,10
As,0.12736,955,10
Cd,0.70876,955,10
Co,0.32836,955,10
Hg,0.99372,955,10
Ni,0.99912,955,10
Tl,0.20588,955,10
Pb,0.27192,955,10
Mo,0.58972,955,10
Sb,1,955,10
Sn,0.88996,955,10
As,0.11088,956,10
Cd,0.02448,956,10
Co,0.11112,956,10
Hg,1,956,10
Ni,0.99724,956,10
Tl,0.06028,956,10
Pb,0.58296,956,10
Mo,0.16552,956,10
Sb,1,956,10
Sn,0.07608,956,10
As,0.087,957,10
Cd,0.02512,957,10
Co,0.09916,957,10
Hg,1,957,10
Ni,1,957,10
Tl,0.10908,957,10
Pb,0.039,957,10
Mo,0.02436,957,10
Sb,1,957,10
Sn,0.59172,957,10
As,0.08152,958,10
Cd,0.16044,958,10
Co,0.1496,958,10
Hg,1,958,10
Ni,1,958,10
Tl,0.44412,958,10
Pb,0.22372,958,10
Mo,0.49588,958,10
Sb,1,958,10
Sn,0.98696,958,10
As,0.0244,959,10
Cd,0.0868,959,10
Co,0.40324,959,10
Hg,1,959,10
Ni,1,959,10
Tl,0.063,959,10
Pb,0.03728,959,10
Mo,0.06052,959,10
Sb,1,959,10
Sn,0.64936,959,10
As,0.08028,960,10
Cd,0.14644,960,10
Co,0.22708,960,10
Hg,1,960,10
Ni,1,960,10
Tl,0.06348,960,10
Pb,0.1474,960,10
Mo,0.06152,960,10
Sb,1,960,10
Sn,0.55852,960,10
As,0.31532,961,10
Cd,0.28872,961,10
Co,0.6426,961,10
Hg,0.9994,961,10
Ni,0.89516,961,10
Tl,0.3818,961,10
Pb,0.45804,961,10
Mo,0.1926,961,10
Sb,1,961,10
Sn,0.53908,961,10
As,0.0468,962,10
Cd,0.0492,962,10
Co,0.08772,962,10
Hg,1,962,10
Ni,1,962,10
Tl,0.3594,962,10
Pb,0.29904,962,10
Mo,0.06088,962,10
Sb,1,962,10
Sn,0.35924,962,10
As,0.16648,963,10
Cd,0.37556,963,10
Co,0.81036,963,10
Hg,1,963,10
Ni,1,963,10
Tl,0.50892,963,10
Pb,0.62484,963,10
Mo,0.6414,963,10
Sb,1,963,10
Sn,0.95992,963,10
As,0.12724,964,10
Cd,0.18572,964,10
Co,0.15596,964,10
Hg,0.99352,964,10
Ni,1,964,10
Tl,0.55316,964,10
Pb,0.33204,964,10
Mo,0.5602,964,10
Sb,1,964,10
Sn,0.9218,964,10
As,0.12024,965,10
Cd,0.48668,965,10
Co,0.73188,965,10
Hg,1,965,10
Ni,1,965,10
Tl,0.39556,965,10
Pb,0.33952,965,10
Mo,0.8008,965,10
Sb,1,965,10
Sn,0.92424,965,10
As,0.20668,966,10
Cd,0.481,966,10
Co,0.54368,966,10
Hg,1,966,10
Ni,0.9992,966,10
Tl,0.48444,966,10
Pb,0.33032,966,10
Mo,0.70668,966,10
Sb,1,966,10
Sn,0.75692,966,10
As,0.35332,967,10
Cd,0.1554,967,10
Co,0.61008,967,10
Hg,0.99912,967,10
Ni,1,967,10
Tl,0.27748,967,10
Pb,0.33688,967,10
Mo,0.2082,967,10
Sb,1,967,10
Sn,0.95104,967,10
As,0.06644,968,10
Cd,0.15576,968,10
Co,0.1104,968,10
Hg,1,968,10
Ni,1,968,10
Tl,0.02884,968,10
Pb,0.12136,968,10
Mo,0.08268,968,10
Sb,1,968,10
Sn,0.81672,968,10
As,0.1902,969,10
Cd,0.3036,969,10
Co,0.3446,969,10
Hg,0.9966,969,10
Ni,1,969,10
Tl,0.10632,969,10
Pb,0.2568,969,10
Mo,0.17464,969,10
Sb,1,969,10
Sn,0.9822,969,10
As,0.02516,970,10
Cd,0.05744,970,10
Co,0.04048,970,10
Hg,1,970,10
Ni,1,970,10
Tl,0.06016,970,10
Pb,0.00592,970,10
Mo,0.04212,970,10
Sb,1,970,10
Sn,0.13984,970,10
As,0.12416,971,10
Cd,0.05516,971,10
Co,0.07236,971,10
Hg,0.99908,971,10
Ni,1,971,10
Tl,0.04496,971,10
Pb,0.10344,971,10
Mo,0.16316,971,10
Sb,1,971,10
Sn,0.246,971,10
As,0.0858,972,10
Cd,0.23976,972,10
Co,0.51352,972,10
Hg,1,972,10
Ni,0.99148,972,10
Tl,0.26992,972,10
Pb,0.17272,972,10
Mo,0.229,972,10
Sb,1,972,10
Sn,0.99728000000000006,972,10
As,0.20708,973,10
Cd,0.16776,973,10
Co,0.14392,973,10
Hg,1,973,10
Ni,1,973,10
Tl,0.0854,973,10
Pb,0.20148,973,10
Mo,0.61548,973,10
Sb,1,973,10
Sn,0.93872,973,10
As,0.29852,974,10
Cd,0.69124,974,10
Co,0.56752,974,10
Hg,1,974,10
Ni,1,974,10
Tl,0.5112,974,10
Pb,0.335,974,10
Mo,0.19644,974,10
Sb,1,974,10
Sn,0.73152,974,10
As,0.18528,975,10
Cd,0.49336,975,10
Co,0.36828,975,10
Hg,1,975,10
Ni,1,975,10
Tl,0.24428,975,10
Pb,0.22988,975,10
Mo,0.13796,975,10
Sb,1,975,10
Sn,0.89148,975,10
As,0.24228,976,10
Cd,0.62188,976,10
Co,0.63248,976,10
Hg,1,976,10
Ni,1,976,10
Tl,0.2496,976,10
Pb,0.38244,976,10
Mo,0.36176,976,10
Sb,1,976,10
Sn,0.82772,976,10
As,0.11776,977,10
Cd,0.10096,977,10
Co,0.09116,977,10
Hg,0.99272,977,10
Ni,1,977,10
Tl,0.07156,977,10
Pb,0.08404,977,10
Mo,0.24304,977,10
Sb,1,977,10
Sn,1,977,10
As,0.0262,978,10
Cd,0.07724,978,10
Co,0.1278,978,10
Hg,1,978,10
Ni,1,978,10
Tl,0.0874,978,10
Pb,0.08568,978,10
Mo,0.21484,978,10
Sb,1,978,10
Sn,0.99692,978,10
As,0.05208,979,10
Cd,0.0976,979,10
Co,0.03092,979,10
Hg,1,979,10
Ni,1,979,10
Tl,0.10844,979,10
Pb,0.03596,979,10
Mo,0.11424,979,10
Sb,1,979,10
Sn,0.23308,979,10
As,0.14844,980,10
Cd,0.2586,980,10
Co,0.30804,980,10
Hg,1,980,10
Ni,1,980,10
Tl,0.1054,980,10
Pb,0.294,980,10
Mo,0.29948,980,10
Sb,1,980,10
Sn,0.3662,980,10
As,0.09548,981,10
Cd,0.05692,981,10
Co,0.09848,981,10
Hg,1,981,10
Ni,1,981,10
Tl,0.04724,981,10
Pb,0.12764,981,10
Mo,0.308,981,10
Sb,1,981,10
Sn,0.21572,981,10
As,0.10856,982,10
Cd,0.04588,982,10
Co,0.3878,982,10
Hg,1,982,10
Ni,1,982,10
Tl,0.14248,982,10
Pb,0.58136,982,10
Mo,0.04944,982,10
Sb,1,982,10
Sn,0.99996,982,10
As,0.42736,983,10
Cd,0.74416,983,10
Co,0.99104,983,10
Hg,1,983,10
Ni,1,983,10
Tl,0.705,983,10
Pb,0.5342,983,10
Mo,0.5056,983,10
Sb,1,983,10
Sn,1,983,10
As,0.13636,984,10
Cd,0.2212,984,10
Co,0.4222,984,10
Hg,0.97284,984,10
Ni,1,984,10
Tl,0.74632,984,10
Pb,0.37624,984,10
Mo,0.19344,984,10
Sb,1,984,10
Sn,0.7088,984,10
As,0.09864,985,10
Cd,0.12008,985,10
Co,0.46768,985,10
Hg,1,985,10
Ni,1,985,10
Tl,0.13636,985,10
Pb,0.20176,985,10
Mo,0.27128,985,10
Sb,1,985,10
Sn,0.46204,985,10
As,0.10816,986,10
Cd,0.05696,986,10
Co,0.22896,986,10
Hg,1,986,10
Ni,1,986,10
Tl,0.04364,986,10
Pb,0.04264,986,10
Mo,0.09264,986,10
Sb,1,986,10
Sn,1,986,10
As,0.06288,987,10
Cd,0.07948,987,10
Co,0.48184,987,10
Hg,0.93484,987,10
Ni,1,987,10
Tl,0.11316,987,10
Pb,0.09588,987,10
Mo,0.063,987,10
Sb,1,987,10
Sn,0.457,987,10
As,0.21544,988,10
Cd,0.1302,988,10
Co,0.30272,988,10
Hg,0.99732,988,10
Ni,1,988,10
Tl,0.17436,988,10
Pb,0.33676,988,10
Mo,0.09552,988,10
Sb,1,988,10
Sn,0.99328,988,10
As,0.04156,989,10
Cd,0.16972,989,10
Co,0.14912,989,10
Hg,1,989,10
Ni,1,989,10
Tl,0.1144,989,10
Pb,0.0606,989,10
Mo,0.07444,989,10
Sb,1,989,10
Sn,0.05772,989,10
As,0.27364,990,10
Cd,0.09452,990,10
Co,0.1932,990,10
Hg,0.99516,990,10
Ni,1,990,10
Tl,0.19104,990,10
Pb,0.1838,990,10
Mo,0.13032,990,10
Sb,1,990,10
Sn,0.94864,990,10
As,0.03364,991,10
Cd,0.07464,991,10
Co,0.11456,991,10
Hg,1,991,10
Ni,1,991,10
Tl,0.06384,991,10
Pb,0.1302,991,10
Mo,0.03768,991,10
Sb,1,991,10
Sn,0.9036,991,10
As,0.04384,992,10
Cd,0.10424,992,10
Co,0.3114,992,10
Hg,1,992,10
Ni,1,992,10
Tl,0.09636,992,10
Pb,0.25004,992,10
Mo,0.20244,992,10
Sb,1,992,10
Sn,0.4726,992,10
As,0.605,993,10
Cd,0.30168,993,10
Co,0.849,993,10
Hg,1,993,10
Ni,0.99828,993,10
Tl,0.42936,993,10
Pb,0.71316,993,10
Mo,0.41648,993,10
Sb,1,993,10
Sn,0.99544,993,10
As,0.04536,994,10
Cd,0.1628,994,10
Co,0.24252,994,10
Hg,1,994,10
Ni,1,994,10
Tl,0.07936,994,10
Pb,0.05364,994,10
Mo,0.09296,994,10
Sb,1,994,10
Sn,0.1708,994,10
As,0.05092,995,10
Cd,0.02516,995,10
Co,0.21836,995,10
Hg,1,995,10
Ni,1,995,10
Tl,0.0536,995,10
Pb,0.13384,995,10
Mo,0.03148,995,10
Sb,1,995,10
Sn,0.9998,995,10
As,0.12828,996,10
Cd,0.42188,996,10
Co,0.36644,996,10
Hg,1,996,10
Ni,0.98584,996,10
Tl,0.2364,996,10
Pb,0.21352,996,10
Mo,0.15416,996,10
Sb,1,996,10
Sn,0.99688,996,10
As,0.17328,997,10
Cd,0.0634,997,10
Co,0.09456,997,10
Hg,1,997,10
Ni,1,997,10
Tl,0.09716,997,10
Pb,0.03956,997,10
Mo,0.0854,997,10
Sb,1,997,10
Sn,0.97828,997,10
As,0.12428,998,10
Cd,0.18428,998,10
Co,0.28832,998,10
Hg,0.99976,998,10
Ni,1,998,10
Tl,0.40444,998,10
Pb,0.48804,998,10
Mo,0.2266,998,10
Sb,1,998,10
Sn,0.90168,998,10
As,0.84492,999,10
Cd,0.47284,999,10
Co,0.50924,999,10
Hg,1,999,10
Ni,1,999,10
Tl,0.67216,999,10
Pb,0.51272,999,10
Mo,0.6164,999,10
Sb,1,999,10
Sn,0.99472,999,10
As,0.02508,1001,11
Cd,0.04776,1001,11
Co,0.05392,1001,11
Hg,1,1001,11
Ni,1,1001,11
Tl,0.10824,1001,11
Pb,0.07508,1001,11
Mo,0.0388,1001,11
Sb,1,1001,11
Sn,0.21756,1001,11
As,0.03636,1002,11
Cd,0.09516,1002,11
Co,0.99152,1002,11
Hg,1,1002,11
Ni,1,1002,11
Tl,0.10584,1002,11
Pb,0.14228,1002,11
Mo,0.0742,1002,11
Sb,1,1002,11
Sn,0.98904,1002,11
As,0.13632,1003,11
Cd,0.11456,1003,11
Co,0.98416,1003,11
Hg,1,1003,11
Ni,1,1003,11
Tl,0.30348,1003,11
Pb,0.18872,1003,11
Mo,0.29476,1003,11
Sb,1,1003,11
Sn,0.52052,1003,11
As,0.03988,1004,11
Cd,0.38668,1004,11
Co,0.388,1004,11
Hg,0.99988,1004,11
Ni,1,1004,11
Tl,0.08888,1004,11
Pb,0.08292,1004,11
Mo,0.05668,1004,11
Sb,1,1004,11
Sn,0.51916,1004,11
As,0.17252,1005,11
Cd,0.13536,1005,11
Co,0.59136,1005,11
Hg,1,1005,11
Ni,0.996,1005,11
Tl,0.2422,1005,11
Pb,0.25308,1005,11
Mo,0.31252,1005,11
Sb,1,1005,11
Sn,0.87168,1005,11
As,0.93336,1006,11
Cd,0.39484,1006,11
Co,0.45144,1006,11
Hg,1,1006,11
Ni,1,1006,11
Tl,0.44488,1006,11
Pb,0.61596,1006,11
Mo,0.43712,1006,11
Sb,1,1006,11
Sn,0.997,1006,11
As,0.46036,1007,11
Cd,0.42428,1007,11
Co,0.52924,1007,11
Hg,0.48744,1007,11
Ni,0.827,1007,11
Tl,0.40468,1007,11
Pb,0.40112,1007,11
Mo,0.42104,1007,11
Sb,0.93452,1007,11
Sn,0.46724,1007,11
As,0.07364,1008,11
Cd,0.05356,1008,11
Co,0.53456,1008,11
Hg,1,1008,11
Ni,1,1008,11
Tl,0.0896,1008,11
Pb,0.0638,1008,11
Mo,0.08972,1008,11
Sb,1,1008,11
Sn,0.95704,1008,11
As,0.05936,1009,11
Cd,0.02636,1009,11
Co,0.18456,1009,11
Hg,1,1009,11
Ni,1,1009,11
Tl,0.07144,1009,11
Pb,0.07388,1009,11
Mo,0.03668,1009,11
Sb,1,1009,11
Sn,0.36684,1009,11
As,0.20096,1010,11
Cd,0.09128,1010,11
Co,0.84688,1010,11
Hg,1,1010,11
Ni,1,1010,11
Tl,0.19464,1010,11
Pb,0.14116,1010,11
Mo,0.20936,1010,11
Sb,1,1010,11
Sn,0.95888,1010,11
As,0.1054,1011,11
Cd,0.12696,1011,11
Co,0.68248,1011,11
Hg,0.99556,1011,11
Ni,1,1011,11
Tl,0.12056,1011,11
Pb,0.28936,1011,11
Mo,0.31732,1011,11
Sb,1,1011,11
Sn,0.98004,1011,11
As,0.22472,1012,11
Cd,0.14356,1012,11
Co,0.6048,1012,11
Hg,1,1012,11
Ni,1,1012,11
Tl,0.45596,1012,11
Pb,0.17196,1012,11
Mo,0.2232,1012,11
Sb,1,1012,11
Sn,0.9988,1012,11
As,0.0574,1013,11
Cd,0.07672,1013,11
Co,0.19708,1013,11
Hg,1,1013,11
Ni,1,1013,11
Tl,0.05428,1013,11
Pb,0.06024,1013,11
Mo,0.09868,1013,11
Sb,1,1013,11
Sn,0.99632,1013,11
As,0.20248,1014,11
Cd,0.09372,1014,11
Co,0.23832,1014,11
Hg,1,1014,11
Ni,1,1014,11
Tl,0.23316,1014,11
Pb,0.14308,1014,11
Mo,0.47064,1014,11
Sb,1,1014,11
Sn,0.4318,1014,11
As,0.14512,1015,11
Cd,0.25264,1015,11
Co,0.61968,1015,11
Hg,1,1015,11
Ni,1,1015,11
Tl,0.14268,1015,11
Pb,0.37572,1015,11
Mo,0.31156,1015,11
Sb,1,1015,11
Sn,0.55924,1015,11
As,0.06488,1016,11
Cd,0.0682,1016,11
Co,0.98496,1016,11
Hg,1,1016,11
Ni,1,1016,11
Tl,0.15092,1016,11
Pb,0.39612000000000003,1016,11
Mo,0.08088,1016,11
Sb,1,1016,11
Sn,0.6454,1016,11
As,0.04904,1017,11
Cd,0.18628,1017,11
Co,0.47912,1017,11
Hg,1,1017,11
Ni,1,1017,11
Tl,0.30732,1017,11
Pb,0.05268,1017,11
Mo,0.09692,1017,11
Sb,1,1017,11
Sn,0.7234,1017,11
As,0.1082,1018,11
Cd,0.10804,1018,11
Co,0.69672,1018,11
Hg,0.99904,1018,11
Ni,1,1018,11
Tl,0.03532,1018,11
Pb,0.04752,1018,11
Mo,0.15908,1018,11
Sb,1,1018,11
Sn,0.95856,1018,11
As,0.31948,1019,11
Cd,0.15368,1019,11
Co,0.24528,1019,11
Hg,0.99604,1019,11
Ni,1,1019,11
Tl,0.16048,1019,11
Pb,0.14084,1019,11
Mo,0.50504,1019,11
Sb,1,1019,11
Sn,0.93416,1019,11
As,0.01036,1020,11
Cd,0.03112,1020,11
Co,0.91828,1020,11
Hg,1,1020,11
Ni,1,1020,11
Tl,0.10896,1020,11
Pb,0.08908,1020,11
Mo,0.2002,1020,11
Sb,1,1020,11
Sn,0.79488,1020,11
As,0.04204,1021,11
Cd,0.08888,1021,11
Co,0.73172,1021,11
Hg,0.99984,1021,11
Ni,1,1021,11
Tl,0.19852,1021,11
Pb,0.2484,1021,11
Mo,0.66728,1021,11
Sb,1,1021,11
Sn,0.96836,1021,11
As,0.06996,1022,11
Cd,0.07724,1022,11
Co,0.93636,1022,11
Hg,1,1022,11
Ni,1,1022,11
Tl,0.11468,1022,11
Pb,0.15772,1022,11
Mo,0.09264,1022,11
Sb,1,1022,11
Sn,0.98988,1022,11
As,0.06084,1023,11
Cd,0.17444,1023,11
Co,0.89404,1023,11
Hg,1,1023,11
Ni,1,1023,11
Tl,0.04196,1023,11
Pb,0.0576,1023,11
Mo,0.04728,1023,11
Sb,1,1023,11
Sn,0.98248,1023,11
As,0.18692,1024,11
Cd,0.25488,1024,11
Co,0.96724,1024,11
Hg,1,1024,11
Ni,1,1024,11
Tl,0.06872,1024,11
Pb,0.30624,1024,11
Mo,0.284,1024,11
Sb,1,1024,11
Sn,0.989,1024,11
As,0.02176,1025,11
Cd,0.05504,1025,11
Co,0.98508,1025,11
Hg,1,1025,11
Ni,1,1025,11
Tl,0.0504,1025,11
Pb,0.03296,1025,11
Mo,0.02832,1025,11
Sb,1,1025,11
Sn,0.9618,1025,11
As,0.09932,1026,11
Cd,0.6188,1026,11
Co,0.9998,1026,11
Hg,1,1026,11
Ni,1,1026,11
Tl,0.39916,1026,11
Pb,0.40052,1026,11
Mo,0.2518,1026,11
Sb,1,1026,11
Sn,0.24796,1026,11
As,0.17396,1027,11
Cd,0.16116,1027,11
Co,0.9538,1027,11
Hg,1,1027,11
Ni,1,1027,11
Tl,0.11324,1027,11
Pb,0.11808,1027,11
Mo,0.2904,1027,11
Sb,1,1027,11
Sn,0.46904,1027,11
As,0.225,1028,11
Cd,0.13876,1028,11
Co,0.35604,1028,11
Hg,1,1028,11
Ni,0.97552,1028,11
Tl,0.20988,1028,11
Pb,0.3232,1028,11
Mo,0.47808,1028,11
Sb,1,1028,11
Sn,0.99396,1028,11
As,0.10984,1029,11
Cd,0.37268,1029,11
Co,0.59216,1029,11
Hg,1,1029,11
Ni,1,1029,11
Tl,0.65836,1029,11
Pb,0.3268,1029,11
Mo,0.40688,1029,11
Sb,1,1029,11
Sn,0.99744,1029,11
As,0.17284,1030,11
Cd,0.15108,1030,11
Co,0.9796,1030,11
Hg,1,1030,11
Ni,1,1030,11
Tl,0.30676,1030,11
Pb,0.12484,1030,11
Mo,0.54988,1030,11
Sb,1,1030,11
Sn,0.99952,1030,11
As,0.24576,1031,11
Cd,0.14448,1031,11
Co,0.5354,1031,11
Hg,1,1031,11
Ni,1,1031,11
Tl,0.09868,1031,11
Pb,0.08364,1031,11
Mo,0.11516,1031,11
Sb,1,1031,11
Sn,0.227,1031,11
As,0.114,1032,11
Cd,0.15212,1032,11
Co,0.99948,1032,11
Hg,0.99888,1032,11
Ni,1,1032,11
Tl,0.18648,1032,11
Pb,0.21024,1032,11
Mo,0.15804,1032,11
Sb,1,1032,11
Sn,0.99984,1032,11
As,0.16316,1033,11
Cd,0.2956,1033,11
Co,0.75572,1033,11
Hg,1,1033,11
Ni,1,1033,11
Tl,0.14864,1033,11
Pb,0.43708,1033,11
Mo,0.25292,1033,11
Sb,1,1033,11
Sn,0.99772,1033,11
As,0.60832,1034,11
Cd,0.1124,1034,11
Co,0.63196,1034,11
Hg,1,1034,11
Ni,1,1034,11
Tl,0.28824,1034,11
Pb,0.99904,1034,11
Mo,0.15764,1034,11
Sb,1,1034,11
Sn,0.98884,1034,11
As,0.173,1035,11
Cd,0.29344,1035,11
Co,0.60896,1035,11
Hg,1,1035,11
Ni,1,1035,11
Tl,0.22596,1035,11
Pb,0.1076,1035,11
Mo,0.04376,1035,11
Sb,1,1035,11
Sn,0.96004,1035,11
As,0.11568,1036,11
Cd,0.02644,1036,11
Co,0.62248,1036,11
Hg,0.9942,1036,11
Ni,1,1036,11
Tl,0.065,1036,11
Pb,0.08116,1036,11
Mo,0.16464,1036,11
Sb,1,1036,11
Sn,0.29992,1036,11
As,0.16856,1037,11
Cd,0.02512,1037,11
Co,0.99652,1037,11
Hg,1,1037,11
Ni,1,1037,11
Tl,0.19496,1037,11
Pb,0.1636,1037,11
Mo,0.03788,1037,11
Sb,1,1037,11
Sn,0.47508,1037,11
As,0.45888,1038,11
Cd,0.16888,1038,11
Co,0.50136,1038,11
Hg,1,1038,11
Ni,1,1038,11
Tl,0.13744,1038,11
Pb,0.3134,1038,11
Mo,0.12708,1038,11
Sb,1,1038,11
Sn,0.68716,1038,11
As,0.13712,1039,11
Cd,0.13316,1039,11
Co,0.99464,1039,11
Hg,1,1039,11
Ni,1,1039,11
Tl,0.20952,1039,11
Pb,0.06812,1039,11
Mo,0.49328,1039,11
Sb,1,1039,11
Sn,0.98696,1039,11
As,0.022,1040,11
Cd,0.02176,1040,11
Co,0.15584,1040,11
Hg,1,1040,11
Ni,1,1040,11
Tl,0.02172,1040,11
Pb,0.05052,1040,11
Mo,0.01212,1040,11
Sb,1,1040,11
Sn,0.10084,1040,11
As,0.6662,1041,11
Cd,0.19816,1041,11
Co,0.7402,1041,11
Hg,1,1041,11
Ni,1,1041,11
Tl,0.70464,1041,11
Pb,0.61504,1041,11
Mo,0.88632,1041,11
Sb,1,1041,11
Sn,0.81956,1041,11
As,0.45248,1042,11
Cd,0.2932,1042,11
Co,0.47228,1042,11
Hg,1,1042,11
Ni,1,1042,11
Tl,0.07964,1042,11
Pb,0.04864,1042,11
Mo,0.09864,1042,11
Sb,1,1042,11
Sn,0.974,1042,11
As,0.56724,1043,11
Cd,0.22024,1043,11
Co,0.94564,1043,11
Hg,1,1043,11
Ni,1,1043,11
Tl,0.6324,1043,11
Pb,0.27068,1043,11
Mo,0.20564,1043,11
Sb,1,1043,11
Sn,0.99948,1043,11
As,0.2452,1044,11
Cd,0.16596,1044,11
Co,0.88372,1044,11
Hg,1,1044,11
Ni,0.98576,1044,11
Tl,0.67828,1044,11
Pb,0.0862,1044,11
Mo,0.84024,1044,11
Sb,1,1044,11
Sn,0.39044,1044,11
As,0.08356,1045,11
Cd,0.1114,1045,11
Co,0.13604,1045,11
Hg,1,1045,11
Ni,1,1045,11
Tl,0.08248,1045,11
Pb,0.06176,1045,11
Mo,0.10052,1045,11
Sb,1,1045,11
Sn,0.75204,1045,11
As,0.07108,1046,11
Cd,0.03472,1046,11
Co,0.45728,1046,11
Hg,1,1046,11
Ni,1,1046,11
Tl,0.08244,1046,11
Pb,0.08372,1046,11
Mo,0.3234,1046,11
Sb,1,1046,11
Sn,0.25336,1046,11
As,0.39572,1047,11
Cd,0.204,1047,11
Co,0.96216,1047,11
Hg,1,1047,11
Ni,0.99896,1047,11
Tl,0.17332,1047,11
Pb,0.21272,1047,11
Mo,0.53916,1047,11
Sb,1,1047,11
Sn,0.98332,1047,11
As,0.36768,1048,11
Cd,0.35412,1048,11
Co,0.76312,1048,11
Hg,1,1048,11
Ni,1,1048,11
Tl,0.74556,1048,11
Pb,0.32716,1048,11
Mo,0.78756,1048,11
Sb,1,1048,11
Sn,0.89144,1048,11
As,0.3312,1049,11
Cd,0.0892,1049,11
Co,0.725,1049,11
Hg,1,1049,11
Ni,1,1049,11
Tl,0.28472,1049,11
Pb,0.46424,1049,11
Mo,0.09208,1049,11
Sb,1,1049,11
Sn,0.30132,1049,11
As,0.22964,1050,11
Cd,0.54552,1050,11
Co,0.72456,1050,11
Hg,1,1050,11
Ni,1,1050,11
Tl,0.22148,1050,11
Pb,0.48884,1050,11
Mo,0.1488,1050,11
Sb,1,1050,11
Sn,0.639,1050,11
As,0.11328,1051,11
Cd,0.61764,1051,11
Co,0.92476,1051,11
Hg,0.99984,1051,11
Ni,1,1051,11
Tl,0.2898,1051,11
Pb,0.26576,1051,11
Mo,0.39436,1051,11
Sb,1,1051,11
Sn,0.97336,1051,11
As,0.66352,1052,11
Cd,0.72,1052,11
Co,0.89952,1052,11
Hg,0.99696,1052,11
Ni,1,1052,11
Tl,0.31464,1052,11
Pb,0.23636,1052,11
Mo,0.1686,1052,11
Sb,1,1052,11
Sn,0.96328,1052,11
As,0.14168,1053,11
Cd,0.17336,1053,11
Co,0.98484,1053,11
Hg,1,1053,11
Ni,1,1053,11
Tl,0.04916,1053,11
Pb,0.0948,1053,11
Mo,0.11156,1053,11
Sb,1,1053,11
Sn,0.65684,1053,11
As,0.24132,1054,11
Cd,0.1758,1054,11
Co,0.80744,1054,11
Hg,1,1054,11
Ni,1,1054,11
Tl,0.05716,1054,11
Pb,0.07688,1054,11
Mo,0.08452,1054,11
Sb,1,1054,11
Sn,0.10264,1054,11
As,0.05636,1055,11
Cd,0.02704,1055,11
Co,0.16212,1055,11
Hg,1,1055,11
Ni,1,1055,11
Tl,0.23352,1055,11
Pb,0.33836,1055,11
Mo,0.06424,1055,11
Sb,1,1055,11
Sn,0.98572,1055,11
As,0.21348,1056,11
Cd,0.3998,1056,11
Co,0.78844,1056,11
