variable,PIP,trial,df,case
LBXF05LA,0.02928,1076,3,11
LBXF08LA,0.01136,1076,3,11
LBX074LA,0.81136,1077,2,11
LBX099LA,0.10512,1077,2,11
LBX138LA,0.09616,1077,2,11
LBX153LA,0.1136,1077,2,11
LBX170LA,0.18592,1077,2,11
LBX180LA,0.11392,1077,2,11
LBX187LA,0.2776,1077,2,11
LBX194LA,0.9056,1077,2,11
LBXPCBLA,0.03952,1077,2,11
LBXHXCLA,0.09904,1077,2,11
LBX118LA,0.75424,1077,2,11
LBXD03LA,0.65616,1077,2,11
LBXD05LA,0.99744,1077,2,11
LBXD07LA,0.14912,1077,2,11
LBXF03LA,0.07136,1077,2,11
LBXF04LA,1,1077,2,11
LBXF05LA,0.07344,1077,2,11
LBXF08LA,0.05824,1077,2,11
LBX074LA,0.81056,1078,1,11
LBX099LA,0.15936,1078,1,11
LBX138LA,0.17392,1078,1,11
LBX153LA,0.1984,1078,1,11
LBX170LA,0.59472,1078,1,11
LBX180LA,0.41344,1078,1,11
LBX187LA,0.29376,1078,1,11
LBX194LA,0.72608,1078,1,11
LBXPCBLA,0.73648,1078,1,11
LBXHXCLA,0.53648,1078,1,11
LBX118LA,0.24176,1078,1,11
LBXD03LA,0.1944,1078,1,11
LBXD05LA,0.54544,1078,1,11
LBXD07LA,0.1224,1078,1,11
LBXF03LA,0.72176,1078,1,11
LBXF04LA,0.98032,1078,1,11
LBXF05LA,0.15072,1078,1,11
LBXF08LA,0.1336,1078,1,11
LBX074LA,0.49488,1079,2,11
LBX099LA,0.1712,1079,2,11
LBX138LA,0.20528,1079,2,11
LBX153LA,0.16976,1079,2,11
LBX170LA,0.53008,1079,2,11
LBX180LA,0.27376,1079,2,11
LBX187LA,0.18224,1079,2,11
LBX194LA,0.9792,1079,2,11
LBXPCBLA,0.16208,1079,2,11
LBXHXCLA,0.10368,1079,2,11
LBX118LA,0.1928,1079,2,11
LBXD03LA,0.21104,1079,2,11
LBXD05LA,0.93712,1079,2,11
LBXD07LA,0.09184,1079,2,11
LBXF03LA,0.12192,1079,2,11
LBXF04LA,0.99824,1079,2,11
LBXF05LA,0.07664,1079,2,11
LBXF08LA,0.05056,1079,2,11
LBX074LA,0.95936,1080,2,11
LBX099LA,0.37936,1080,2,11
LBX138LA,0.24144,1080,2,11
LBX153LA,0.31024,1080,2,11
LBX170LA,0.18368,1080,2,11
LBX180LA,0.19152,1080,2,11
LBX187LA,0.17872,1080,2,11
LBX194LA,0.9976,1080,2,11
LBXPCBLA,0.06208,1080,2,11
LBXHXCLA,0.09632,1080,2,11
LBX118LA,0.32816,1080,2,11
LBXD03LA,0.21008,1080,2,11
LBXD05LA,0.91808,1080,2,11
LBXD07LA,0.09216,1080,2,11
LBXF03LA,0.05696,1080,2,11
LBXF04LA,0.76224,1080,2,11
LBXF05LA,0.59248,1080,2,11
LBXF08LA,0.05088,1080,2,11
LBX074LA,0.99328,1081,2,11
LBX099LA,0.26752,1081,2,11
LBX138LA,0.64176,1081,2,11
LBX153LA,0.4352,1081,2,11
LBX170LA,0.208,1081,2,11
LBX180LA,0.2184,1081,2,11
LBX187LA,0.24096,1081,2,11
LBX194LA,0.99056,1081,2,11
LBXPCBLA,0.19696,1081,2,11
LBXHXCLA,0.12816,1081,2,11
LBX118LA,0.13744,1081,2,11
LBXD03LA,0.10128,1081,2,11
LBXD05LA,0.25104,1081,2,11
LBXD07LA,0.93792,1081,2,11
LBXF03LA,0.16512,1081,2,11
LBXF04LA,0.98432,1081,2,11
LBXF05LA,0.204,1081,2,11
LBXF08LA,0.26288,1081,2,11
LBX074LA,0.99776,1082,2,11
LBX099LA,0.16272,1082,2,11
LBX138LA,0.17984,1082,2,11
LBX153LA,0.18256,1082,2,11
LBX170LA,0.32976,1082,2,11
LBX180LA,0.31456,1082,2,11
LBX187LA,0.18624,1082,2,11
LBX194LA,0.99792,1082,2,11
LBXPCBLA,0.72784,1082,2,11
LBXHXCLA,0.12432,1082,2,11
LBX118LA,0.14592,1082,2,11
LBXD03LA,0.29616,1082,2,11
LBXD05LA,0.98112,1082,2,11
LBXD07LA,0.20192,1082,2,11
LBXF03LA,0.0888,1082,2,11
LBXF04LA,0.89264,1082,2,11
LBXF05LA,0.94272,1082,2,11
LBXF08LA,0.0608,1082,2,11
LBX074LA,0.70016,1083,2,11
LBX099LA,0.18944,1083,2,11
LBX138LA,0.1688,1083,2,11
LBX153LA,0.22896,1083,2,11
LBX170LA,0.61824,1083,2,11
LBX180LA,0.31392,1083,2,11
LBX187LA,0.26144,1083,2,11
LBX194LA,0.97936,1083,2,11
LBXPCBLA,0.08656,1083,2,11
LBXHXCLA,0.12928,1083,2,11
LBX118LA,0.52928,1083,2,11
LBXD03LA,0.15056,1083,2,11
LBXD05LA,0.11952,1083,2,11
LBXD07LA,0.2288,1083,2,11
LBXF03LA,0.21776,1083,2,11
LBXF04LA,0.98896,1083,2,11
LBXF05LA,0.79472,1083,2,11
LBXF08LA,0.0768,1083,2,11
LBX074LA,0.49408,1084,2,11
LBX099LA,0.09504,1084,2,11
LBX138LA,0.21264,1084,2,11
LBX153LA,0.20016,1084,2,11
LBX170LA,0.19152,1084,2,11
LBX180LA,0.23648,1084,2,11
LBX187LA,0.17472,1084,2,11
LBX194LA,0.98976,1084,2,11
LBXPCBLA,0.08304,1084,2,11
LBXHXCLA,0.71264,1084,2,11
LBX118LA,0.25072,1084,2,11
LBXD03LA,0.232,1084,2,11
LBXD05LA,0.388,1084,2,11
LBXD07LA,0.1496,1084,2,11
LBXF03LA,0.15376,1084,2,11
LBXF04LA,0.99424,1084,2,11
LBXF05LA,0.0624,1084,2,11
LBXF08LA,0.1904,1084,2,11
LBX074LA,0.8032,1085,3,11
LBX099LA,0.47248,1085,3,11
LBX138LA,0.20944,1085,3,11
LBX153LA,0.23552,1085,3,11
LBX170LA,0.55024,1085,3,11
LBX180LA,0.29216,1085,3,11
LBX187LA,0.3352,1085,3,11
LBX194LA,0.88912,1085,3,11
LBXPCBLA,0.95312,1085,3,11
LBXHXCLA,0.35424,1085,3,11
LBX118LA,0.36352,1085,3,11
LBXD03LA,0.18128,1085,3,11
LBXD05LA,0.61328,1085,3,11
LBXD07LA,0.18304,1085,3,11
LBXF03LA,0.11616,1085,3,11
LBXF04LA,0.9872,1085,3,11
LBXF05LA,0.10016,1085,3,11
LBXF08LA,0.72688,1085,3,11
LBX074LA,0.93104,1086,2,11
LBX099LA,0.06464,1086,2,11
LBX138LA,0.12896,1086,2,11
LBX153LA,0.12784,1086,2,11
LBX170LA,0.48144,1086,2,11
LBX180LA,0.09552,1086,2,11
LBX187LA,0.168,1086,2,11
LBX194LA,0.82512,1086,2,11
LBXPCBLA,0.4208,1086,2,11
LBXHXCLA,0.06688,1086,2,11
LBX118LA,0.3664,1086,2,11
LBXD03LA,0.2896,1086,2,11
LBXD05LA,0.89552,1086,2,11
LBXD07LA,0.06272,1086,2,11
LBXF03LA,0.036,1086,2,11
LBXF04LA,0.94032,1086,2,11
LBXF05LA,0.08864,1086,2,11
LBXF08LA,0.06448,1086,2,11
LBX074LA,0.70544,1087,3,11
LBX099LA,0.06464,1087,3,11
LBX138LA,0.07392,1087,3,11
LBX153LA,0.10064,1087,3,11
LBX170LA,0.09472,1087,3,11
LBX180LA,0.06816,1087,3,11
LBX187LA,0.07776,1087,3,11
LBX194LA,0.99984,1087,3,11
LBXPCBLA,0.90736000000000006,1087,3,11
LBXHXCLA,0.1624,1087,3,11
LBX118LA,0.2224,1087,3,11
LBXD03LA,0.124,1087,3,11
LBXD05LA,0.80224,1087,3,11
LBXD07LA,0.16976,1087,3,11
LBXF03LA,0.4096,1087,3,11
LBXF04LA,0.57552,1087,3,11
LBXF05LA,0.05824,1087,3,11
LBXF08LA,0.7312,1087,3,11
LBX074LA,0.9288,1088,3,11
LBX099LA,0.06768,1088,3,11
LBX138LA,0.05456,1088,3,11
LBX153LA,0.07296,1088,3,11
LBX170LA,0.09552,1088,3,11
LBX180LA,0.06592,1088,3,11
LBX187LA,0.19456,1088,3,11
LBX194LA,0.95936,1088,3,11
LBXPCBLA,0.0696,1088,3,11
LBXHXCLA,0.04656,1088,3,11
LBX118LA,0.97136,1088,3,11
LBXD03LA,0.1344,1088,3,11
LBXD05LA,0.05312,1088,3,11
LBXD07LA,0.04176,1088,3,11
LBXF03LA,0.02208,1088,3,11
LBXF04LA,0.9264,1088,3,11
LBXF05LA,0.04864,1088,3,11
LBXF08LA,0.0344,1088,3,11
LBX074LA,0.4344,1089,2,11
LBX099LA,0.38672,1089,2,11
LBX138LA,0.18192,1089,2,11
LBX153LA,0.16736,1089,2,11
LBX170LA,0.17008,1089,2,11
LBX180LA,0.21056,1089,2,11
LBX187LA,0.1712,1089,2,11
LBX194LA,0.9912,1089,2,11
LBXPCBLA,0.136,1089,2,11
LBXHXCLA,0.29376,1089,2,11
LBX118LA,0.51552,1089,2,11
LBXD03LA,0.15456,1089,2,11
LBXD05LA,1,1089,2,11
LBXD07LA,0.09968,1089,2,11
LBXF03LA,0.23568,1089,2,11
LBXF04LA,0.89696,1089,2,11
LBXF05LA,0.31936,1089,2,11
LBXF08LA,0.06,1089,2,11
LBX074LA,0.65184,1090,4,11
LBX099LA,0.75728,1090,4,11
LBX138LA,0.18272,1090,4,11
LBX153LA,0.16736,1090,4,11
LBX170LA,0.07984,1090,4,11
LBX180LA,0.05184,1090,4,11
LBX187LA,0.07632,1090,4,11
LBX194LA,0.86512,1090,4,11
LBXPCBLA,0.988,1090,4,11
LBXHXCLA,0.0216,1090,4,11
LBX118LA,0.13056,1090,4,11
LBXD03LA,0.02672,1090,4,11
LBXD05LA,0.45216,1090,4,11
LBXD07LA,0.26944,1090,4,11
LBXF03LA,0.0112,1090,4,11
LBXF04LA,0.9504,1090,4,11
LBXF05LA,0.04464,1090,4,11
LBXF08LA,0.02112,1090,4,11
LBX074LA,0.9776,1091,3,11
LBX099LA,0.21312,1091,3,11
LBX138LA,0.2008,1091,3,11
LBX153LA,0.17488,1091,3,11
LBX170LA,0.57232,1091,3,11
LBX180LA,0.20624,1091,3,11
LBX187LA,0.11584,1091,3,11
LBX194LA,0.99984,1091,3,11
LBXPCBLA,0.4256,1091,3,11
LBXHXCLA,0.09104,1091,3,11
LBX118LA,0.11824,1091,3,11
LBXD03LA,0.10752,1091,3,11
LBXD05LA,0.976,1091,3,11
LBXD07LA,0.07168,1091,3,11
LBXF03LA,0.55664,1091,3,11
LBXF04LA,0.40208,1091,3,11
LBXF05LA,0.03984,1091,3,11
LBXF08LA,0.028,1091,3,11
LBX074LA,0.93712,1092,2,11
LBX099LA,0.20992,1092,2,11
LBX138LA,0.2336,1092,2,11
LBX153LA,0.26,1092,2,11
LBX170LA,0.51312,1092,2,11
LBX180LA,0.532,1092,2,11
LBX187LA,0.17552,1092,2,11
LBX194LA,0.92672,1092,2,11
LBXPCBLA,0.0664,1092,2,11
LBXHXCLA,0.27184,1092,2,11
LBX118LA,0.14128,1092,2,11
LBXD03LA,0.12528,1092,2,11
LBXD05LA,0.93872,1092,2,11
LBXD07LA,0.17232,1092,2,11
LBXF03LA,0.07168,1092,2,11
LBXF04LA,0.98976,1092,2,11
LBXF05LA,0.07776,1092,2,11
LBXF08LA,0.21776,1092,2,11
LBX074LA,0.73104,1093,3,11
LBX099LA,0.23424,1093,3,11
LBX138LA,0.0896,1093,3,11
LBX153LA,0.1664,1093,3,11
LBX170LA,0.07152,1093,3,11
LBX180LA,0.07056,1093,3,11
LBX187LA,0.08752,1093,3,11
LBX194LA,0.9976,1093,3,11
LBXPCBLA,0.13376,1093,3,11
LBXHXCLA,0.07968,1093,3,11
LBX118LA,0.12464,1093,3,11
LBXD03LA,0.03584,1093,3,11
LBXD05LA,0.81008,1093,3,11
LBXD07LA,0.396,1093,3,11
LBXF03LA,0.06832,1093,3,11
LBXF04LA,0.7432,1093,3,11
LBXF05LA,0.05216,1093,3,11
LBXF08LA,0.0248,1093,3,11
LBX074LA,0.98688,1094,3,11
LBX099LA,0.07056,1094,3,11
LBX138LA,0.13456,1094,3,11
LBX153LA,0.09728,1094,3,11
LBX170LA,0.2512,1094,3,11
LBX180LA,0.16576,1094,3,11
LBX187LA,0.56512,1094,3,11
LBX194LA,0.92832,1094,3,11
LBXPCBLA,0.59776,1094,3,11
LBXHXCLA,0.03824,1094,3,11
LBX118LA,0.20608,1094,3,11
LBXD03LA,0.09216,1094,3,11
LBXD05LA,0.89024,1094,3,11
LBXD07LA,0.05824,1094,3,11
LBXF03LA,0.03456,1094,3,11
LBXF04LA,0.97296,1094,3,11
LBXF05LA,0.09424,1094,3,11
LBXF08LA,0.02736,1094,3,11
LBX074LA,0.99712,1095,2,11
LBX099LA,0.07312,1095,2,11
LBX138LA,0.19712,1095,2,11
LBX153LA,0.11984,1095,2,11
LBX170LA,0.10016,1095,2,11
LBX180LA,0.07856,1095,2,11
LBX187LA,0.61376,1095,2,11
LBX194LA,0.43824,1095,2,11
LBXPCBLA,0.27472,1095,2,11
LBXHXCLA,0.07408,1095,2,11
LBX118LA,0.21088,1095,2,11
LBXD03LA,0.14832,1095,2,11
LBXD05LA,0.97376,1095,2,11
LBXD07LA,0.31248,1095,2,11
LBXF03LA,0.04624,1095,2,11
LBXF04LA,0.9544,1095,2,11
LBXF05LA,0.128,1095,2,11
LBXF08LA,0.04144,1095,2,11
LBX074LA,0.89312,1096,2,11
LBX099LA,0.15296,1096,2,11
LBX138LA,0.22096,1096,2,11
LBX153LA,0.4304,1096,2,11
LBX170LA,0.336,1096,2,11
LBX180LA,0.61008,1096,2,11
LBX187LA,0.22608,1096,2,11
LBX194LA,0.948,1096,2,11
LBXPCBLA,0.6176,1096,2,11
LBXHXCLA,0.98512,1096,2,11
LBX118LA,0.42256,1096,2,11
LBXD03LA,0.26528,1096,2,11
LBXD05LA,0.984,1096,2,11
LBXD07LA,0.124,1096,2,11
LBXF03LA,0.13232,1096,2,11
LBXF04LA,1,1096,2,11
LBXF05LA,0.1432,1096,2,11
LBXF08LA,0.104,1096,2,11
LBX074LA,0.83728,1097,2,11
LBX099LA,0.78432,1097,2,11
LBX138LA,0.208,1097,2,11
LBX153LA,0.47504,1097,2,11
LBX170LA,0.34096,1097,2,11
LBX180LA,0.48512,1097,2,11
LBX187LA,0.26304,1097,2,11
LBX194LA,0.97216,1097,2,11
LBXPCBLA,0.1416,1097,2,11
LBXHXCLA,0.12016,1097,2,11
LBX118LA,0.37664,1097,2,11
LBXD03LA,0.26,1097,2,11
LBXD05LA,0.95296,1097,2,11
LBXD07LA,0.28784,1097,2,11
LBXF03LA,0.28272,1097,2,11
LBXF04LA,0.94624,1097,2,11
LBXF05LA,0.19056,1097,2,11
LBXF08LA,0.07408,1097,2,11
LBX074LA,0.99936,1098,2,11
LBX099LA,0.1304,1098,2,11
LBX138LA,0.11488,1098,2,11
LBX153LA,0.168,1098,2,11
LBX170LA,0.20192,1098,2,11
LBX180LA,0.66416,1098,2,11
LBX187LA,0.4968,1098,2,11
LBX194LA,0.71744,1098,2,11
LBXPCBLA,0.11248,1098,2,11
LBXHXCLA,0.2152,1098,2,11
LBX118LA,0.15888,1098,2,11
LBXD03LA,0.1264,1098,2,11
LBXD05LA,0.99872,1098,2,11
LBXD07LA,0.0728,1098,2,11
LBXF03LA,0.14176,1098,2,11
LBXF04LA,0.94768,1098,2,11
LBXF05LA,0.09776,1098,2,11
LBXF08LA,0.07968,1098,2,11
LBX074LA,0.99776,1099,2,11
LBX099LA,0.068,1099,2,11
LBX138LA,0.07152,1099,2,11
LBX153LA,0.11072,1099,2,11
LBX170LA,0.14304,1099,2,11
LBX180LA,0.09056,1099,2,11
LBX187LA,0.20928,1099,2,11
LBX194LA,0.94256,1099,2,11
LBXPCBLA,0.16976,1099,2,11
LBXHXCLA,0.06592,1099,2,11
LBX118LA,0.21712,1099,2,11
LBXD03LA,0.78992,1099,2,11
LBXD05LA,0.1904,1099,2,11
LBXD07LA,0.10784,1099,2,11
LBXF03LA,0.10608,1099,2,11
LBXF04LA,0.97856,1099,2,11
LBXF05LA,0.07504,1099,2,11
LBXF08LA,0.12928,1099,2,11
LBX074LA,0.98656,1100,1,11
LBX099LA,0.26688,1100,1,11
LBX138LA,0.33808,1100,1,11
LBX153LA,0.38928,1100,1,11
LBX170LA,0.61472,1100,1,11
LBX180LA,0.4248,1100,1,11
LBX187LA,0.42224,1100,1,11
LBX194LA,0.89824,1100,1,11
LBXPCBLA,0.204,1100,1,11
LBXHXCLA,0.54144,1100,1,11
LBX118LA,0.50144,1100,1,11
LBXD03LA,0.4008,1100,1,11
LBXD05LA,0.96,1100,1,11
LBXD07LA,0.14176,1100,1,11
LBXF03LA,0.13072,1100,1,11
LBXF04LA,0.36784,1100,1,11
LBXF05LA,0.87072,1100,1,11
LBXF08LA,0.08864,1100,1,11
LBX074LA,0.94272,1101,1,12
LBX099LA,0.10976,1101,1,12
LBX138LA,0.1936,1101,1,12
LBX153LA,0.1816,1101,1,12
LBX170LA,0.75824,1101,1,12
LBX180LA,0.25008,1101,1,12
LBX187LA,0.21376,1101,1,12
LBX194LA,0.65584,1101,1,12
LBXPCBLA,0.13808,1101,1,12
LBXHXCLA,0.22752,1101,1,12
LBX118LA,0.15872,1101,1,12
LBXD03LA,0.14208,1101,1,12
LBXD05LA,0.9792,1101,1,12
LBXD07LA,0.15056,1101,1,12
LBXF03LA,0.96976,1101,1,12
LBXF04LA,0.25424,1101,1,12
LBXF05LA,0.14432,1101,1,12
LBXF08LA,0.124,1101,1,12
LBX074LA,0.66288,1102,2,12
LBX099LA,0.15024,1102,2,12
LBX138LA,0.11088,1102,2,12
LBX153LA,0.20656,1102,2,12
LBX170LA,0.48784,1102,2,12
LBX180LA,0.22464,1102,2,12
LBX187LA,0.34224,1102,2,12
LBX194LA,0.89536,1102,2,12
LBXPCBLA,0.14752,1102,2,12
LBXHXCLA,0.07312,1102,2,12
LBX118LA,0.22112,1102,2,12
LBXD03LA,0.59344,1102,2,12
LBXD05LA,0.99696,1102,2,12
LBXD07LA,0.41856,1102,2,12
LBXF03LA,0.08128,1102,2,12
LBXF04LA,0.89328,1102,2,12
LBXF05LA,0.07696,1102,2,12
LBXF08LA,0.03888,1102,2,12
LBX074LA,0.28528,1103,1,12
LBX099LA,0.1944,1103,1,12
LBX138LA,0.46128,1103,1,12
LBX153LA,0.3624,1103,1,12
LBX170LA,0.38624000000000003,1103,1,12
LBX180LA,0.26992,1103,1,12
LBX187LA,0.44608,1103,1,12
LBX194LA,0.83136,1103,1,12
LBXPCBLA,0.8688,1103,1,12
LBXHXCLA,0.172,1103,1,12
LBX118LA,0.35744,1103,1,12
LBXD03LA,0.2728,1103,1,12
LBXD05LA,0.94624,1103,1,12
LBXD07LA,0.15424,1103,1,12
LBXF03LA,0.09728,1103,1,12
LBXF04LA,0.17408,1103,1,12
LBXF05LA,0.16912,1103,1,12
LBXF08LA,0.13824,1103,1,12
LBX074LA,0.13552,1104,2,12
LBX099LA,0.50272,1104,2,12
LBX138LA,0.18832,1104,2,12
LBX153LA,0.236,1104,2,12
LBX170LA,0.38144,1104,2,12
LBX180LA,0.29584,1104,2,12
LBX187LA,0.53648,1104,2,12
LBX194LA,0.72464,1104,2,12
LBXPCBLA,0.50272,1104,2,12
LBXHXCLA,0.31072,1104,2,12
LBX118LA,0.21152,1104,2,12
LBXD03LA,0.60128,1104,2,12
LBXD05LA,0.97632,1104,2,12
LBXD07LA,0.11232,1104,2,12
LBXF03LA,0.07376,1104,2,12
LBXF04LA,0.98416,1104,2,12
LBXF05LA,0.30048,1104,2,12
LBXF08LA,0.12144,1104,2,12
LBX074LA,0.6584,1105,2,12
LBX099LA,0.55248,1105,2,12
LBX138LA,0.13776,1105,2,12
LBX153LA,0.16704,1105,2,12
LBX170LA,0.22816,1105,2,12
LBX180LA,0.144,1105,2,12
LBX187LA,0.13776,1105,2,12
LBX194LA,0.65712,1105,2,12
LBXPCBLA,0.09872,1105,2,12
LBXHXCLA,0.0728,1105,2,12
LBX118LA,0.7592,1105,2,12
LBXD03LA,0.08528,1105,2,12
LBXD05LA,0.69344,1105,2,12
LBXD07LA,0.08832,1105,2,12
LBXF03LA,0.388,1105,2,12
LBXF04LA,1,1105,2,12
LBXF05LA,0.0808,1105,2,12
LBXF08LA,0.04096,1105,2,12
LBX074LA,0.98576,1106,3,12
LBX099LA,0.12784,1106,3,12
LBX138LA,0.11552,1106,3,12
LBX153LA,0.3112,1106,3,12
LBX170LA,0.48448,1106,3,12
LBX180LA,0.11616,1106,3,12
LBX187LA,0.18672,1106,3,12
LBX194LA,0.96512,1106,3,12
LBXPCBLA,0.97376,1106,3,12
LBXHXCLA,0.0504,1106,3,12
LBX118LA,0.10304,1106,3,12
LBXD03LA,0.264,1106,3,12
LBXD05LA,0.11488,1106,3,12
LBXD07LA,0.11024,1106,3,12
LBXF03LA,0.0296,1106,3,12
LBXF04LA,0.99984,1106,3,12
LBXF05LA,0.06784,1106,3,12
LBXF08LA,0.0264,1106,3,12
LBX074LA,0.96688,1107,4,12
LBX099LA,0.03136,1107,4,12
LBX138LA,0.04864,1107,4,12
LBX153LA,0.10976,1107,4,12
LBX170LA,0.19312000000000001,1107,4,12
LBX180LA,0.96928,1107,4,12
LBX187LA,0.12192,1107,4,12
LBX194LA,0.99936,1107,4,12
LBXPCBLA,0.21328,1107,4,12
LBXHXCLA,0.104,1107,4,12
LBX118LA,0.08912,1107,4,12
LBXD03LA,0.27536,1107,4,12
LBXD05LA,0.99968,1107,4,12
LBXD07LA,0.05216,1107,4,12
LBXF03LA,0.07872,1107,4,12
LBXF04LA,0.94368,1107,4,12
LBXF05LA,0.15472,1107,4,12
LBXF08LA,0.01968,1107,4,12
LBX074LA,0.86704,1108,2,12
LBX099LA,0.0704,1108,2,12
LBX138LA,0.1208,1108,2,12
LBX153LA,0.16304,1108,2,12
LBX170LA,0.87776,1108,2,12
LBX180LA,0.13232,1108,2,12
LBX187LA,0.11296,1108,2,12
LBX194LA,0.39072,1108,2,12
LBXPCBLA,0.05024,1108,2,12
LBXHXCLA,0.07904,1108,2,12
LBX118LA,0.11056,1108,2,12
LBXD03LA,0.15968,1108,2,12
LBXD05LA,0.68688,1108,2,12
LBXD07LA,0.05888,1108,2,12
LBXF03LA,0.14496,1108,2,12
LBXF04LA,0.99856,1108,2,12
LBXF05LA,0.06672,1108,2,12
LBXF08LA,0.0392,1108,2,12
LBX074LA,0.98784,1109,2,12
LBX099LA,0.07376,1109,2,12
LBX138LA,0.31824,1109,2,12
LBX153LA,0.14032,1109,2,12
LBX170LA,0.25568,1109,2,12
LBX180LA,0.16336,1109,2,12
LBX187LA,0.35904,1109,2,12
LBX194LA,0.71552,1109,2,12
LBXPCBLA,0.04688,1109,2,12
LBXHXCLA,0.04816,1109,2,12
LBX118LA,0.23008,1109,2,12
LBXD03LA,0.19552,1109,2,12
LBXD05LA,0.82304,1109,2,12
LBXD07LA,0.24672,1109,2,12
LBXF03LA,0.04384,1109,2,12
LBXF04LA,0.96,1109,2,12
LBXF05LA,0.0552,1109,2,12
LBXF08LA,0.13664,1109,2,12
LBX074LA,0.88656,1110,3,12
LBX099LA,0.1912,1110,3,12
LBX138LA,0.42832,1110,3,12
LBX153LA,0.1192,1110,3,12
LBX170LA,0.27408,1110,3,12
LBX180LA,0.10864,1110,3,12
LBX187LA,0.24272,1110,3,12
LBX194LA,0.94256,1110,3,12
LBXPCBLA,0.15072,1110,3,12
LBXHXCLA,0.0768,1110,3,12
LBX118LA,0.18896,1110,3,12
LBXD03LA,0.50912,1110,3,12
LBXD05LA,0.9608,1110,3,12
LBXD07LA,0.09888,1110,3,12
LBXF03LA,0.03984,1110,3,12
LBXF04LA,0.8672,1110,3,12
LBXF05LA,0.19584,1110,3,12
LBXF08LA,0.04016,1110,3,12
LBX074LA,0.99936,1111,1,12
LBX099LA,0.04928,1111,1,12
LBX138LA,0.06976,1111,1,12
LBX153LA,0.11232,1111,1,12
LBX170LA,0.15776,1111,1,12
LBX180LA,0.12096,1111,1,12
LBX187LA,0.23088,1111,1,12
LBX194LA,0.41408,1111,1,12
LBXPCBLA,0.07952,1111,1,12
LBXHXCLA,0.3248,1111,1,12
LBX118LA,0.12288,1111,1,12
LBXD03LA,0.38752,1111,1,12
LBXD05LA,0.9648,1111,1,12
LBXD07LA,0.13984,1111,1,12
LBXF03LA,0.14736,1111,1,12
LBXF04LA,0.67856,1111,1,12
LBXF05LA,0.05456,1111,1,12
LBXF08LA,0.05344,1111,1,12
LBX074LA,0.6312,1112,3,12
LBX099LA,0.26464,1112,3,12
LBX138LA,0.08336,1112,3,12
LBX153LA,0.08992,1112,3,12
LBX170LA,0.19344,1112,3,12
LBX180LA,0.1936,1112,3,12
LBX187LA,0.09808,1112,3,12
LBX194LA,0.9888,1112,3,12
LBXPCBLA,0.5448,1112,3,12
LBXHXCLA,0.06608,1112,3,12
LBX118LA,0.31888,1112,3,12
LBXD03LA,0.029760000000000002,1112,3,12
LBXD05LA,0.69104,1112,3,12
LBXD07LA,0.14624,1112,3,12
LBXF03LA,0.44064,1112,3,12
LBXF04LA,1,1112,3,12
LBXF05LA,0.04256,1112,3,12
LBXF08LA,0.02352,1112,3,12
LBX074LA,0.99088,1113,1,12
LBX099LA,0.17488,1113,1,12
LBX138LA,0.27232,1113,1,12
LBX153LA,0.30448,1113,1,12
LBX170LA,0.27616,1113,1,12
LBX180LA,0.26432,1113,1,12
LBX187LA,0.5376,1113,1,12
LBX194LA,0.4824,1113,1,12
LBXPCBLA,0.12832,1113,1,12
LBXHXCLA,0.1848,1113,1,12
LBX118LA,0.26288,1113,1,12
LBXD03LA,0.87568,1113,1,12
LBXD05LA,0.97952,1113,1,12
LBXD07LA,0.18448,1113,1,12
LBXF03LA,0.2208,1113,1,12
LBXF04LA,0.94304,1113,1,12
LBXF05LA,0.11104,1113,1,12
LBXF08LA,0.08064,1113,1,12
LBX074LA,0.99984,1114,1,12
LBX099LA,0.16704,1114,1,12
LBX138LA,0.2344,1114,1,12
LBX153LA,0.31952,1114,1,12
LBX170LA,0.30688,1114,1,12
LBX180LA,0.3176,1114,1,12
LBX187LA,0.3616,1114,1,12
LBX194LA,0.26288,1114,1,12
LBXPCBLA,0.99808,1114,1,12
LBXHXCLA,0.3016,1114,1,12
LBX118LA,0.15152,1114,1,12
LBXD03LA,0.98992,1114,1,12
LBXD05LA,0.48144,1114,1,12
LBXD07LA,0.36768,1114,1,12
LBXF03LA,0.31184,1114,1,12
LBXF04LA,0.52,1114,1,12
LBXF05LA,0.99616,1114,1,12
LBXF08LA,0.10784,1114,1,12
LBX074LA,0.98656,1115,4,12
LBX099LA,0.92656,1115,4,12
LBX138LA,0.03008,1115,4,12
LBX153LA,0.04368,1115,4,12
LBX170LA,0.10448,1115,4,12
LBX180LA,0.03392,1115,4,12
LBX187LA,0.24528,1115,4,12
LBX194LA,0.11008,1115,4,12
LBXPCBLA,0.29472,1115,4,12
LBXHXCLA,0.12352,1115,4,12
LBX118LA,0.27712,1115,4,12
LBXD03LA,0.06224,1115,4,12
LBXD05LA,0.30896,1115,4,12
LBXD07LA,0.06608,1115,4,12
LBXF03LA,0.068,1115,4,12
LBXF04LA,0.95968,1115,4,12
LBXF05LA,0.22784,1115,4,12
LBXF08LA,0.04816,1115,4,12
LBX074LA,0.99232,1116,3,12
LBX099LA,0.0584,1116,3,12
LBX138LA,0.21296,1116,3,12
LBX153LA,0.08,1116,3,12
LBX170LA,0.18704,1116,3,12
LBX180LA,0.07152,1116,3,12
LBX187LA,0.14256,1116,3,12
LBX194LA,0.99488,1116,3,12
LBXPCBLA,0.61328,1116,3,12
LBXHXCLA,0.06544,1116,3,12
LBX118LA,0.12672,1116,3,12
