size,case,trial,variable,p
Large,2,128,Sb^2,6.719750839425003e-11
Large,2,128,Sn*,8.582389569029252e-6
Small,2,129,Int,0.38277495943511486
Small,2,129,Hg,0.00145139466617258
Small,2,129,Ni*,8.770961712900406e-5
Small,2,129,Sb^2,1.4043924836901506e-6
Small,2,129,Sn*,0.08742291672404834
Large,2,129,Int,0.00238372998099745
Large,2,129,Hg,2.1957192732380114e-7
Large,2,129,Ni*,3.822036740813009e-13
Large,2,129,Sb^2,2.282768032280903e-13
Large,2,129,Sn*,0.00467217734795905
Small,2,130,Int,0.48157776421323095
Small,2,130,Hg,0.00209242144345205
Small,2,130,Ni*,0.00143422774408545
Small,2,130,Sb^2,8.636681134566653e-5
Small,2,130,Sn*,0.595198560059006
Large,2,130,Int,0.26166349417954055
Large,2,130,Hg,1.5551117592347206e-10
Large,2,130,Ni*,5.644372362351987e-10
Large,2,130,Sb^2,9.877907859079955e-15
Large,2,130,Sn*,0.14724232673802654
Small,2,131,Int,0.9897302941015228
Small,2,131,Hg,1.3916119080447536e-5
Small,2,131,Ni*,0.00392320446153302
Small,2,131,Sb^2,1.3605033730852128e-4
Small,2,131,Sn*,0.03909099021824458
Large,2,131,Int,0.00950748395837758
Large,2,131,Hg,3.229657950143652e-7
Large,2,131,Ni*,6.208192508846025e-13
Large,2,131,Sb^2,1.4639519170680053e-14
Large,2,131,Sn*,4.820790093502384e-4
Small,2,132,Int,0.09886907365716008
Small,2,132,Hg,0.02695457292412906
Small,2,132,Ni*,0.00177287255287939
Small,2,132,Sb^2,4.300340411523241e-4
Small,2,132,Sn*,0.03098052377890391
Large,2,132,Int,0.10866862076443776
Large,2,132,Hg,1.5742602989979995e-7
Large,2,132,Ni*,1.0455510739648824e-12
Large,2,132,Sb^2,2.1829316845005866e-15
Large,2,132,Sn*,0.06701075712632552
Small,2,133,Int,0.9105490141695808
Small,2,133,Hg,0.15614432764371294
Small,2,133,Ni*,8.336184284565192e-6
Small,2,133,Sb^2,1.1741283052735943e-5
Small,2,133,Sn*,0.08003742367894577
Large,2,133,Int,0.00733881437166627
Large,2,133,Hg,3.433651230739578e-12
Large,2,133,Ni*,3.357232844644483e-11
Large,2,133,Sb^2,3.493401319612659e-9
Large,2,133,Sn*,0.00256866425958136
Small,2,134,Int,0.2946993278818165
Small,2,134,Hg,0.09114113511617102
Small,2,134,Ni*,0.00341847850421091
Small,2,134,Sb^2,2.79196798131604e-6
Small,2,134,Sn*,0.05497634409348933
Large,2,134,Int,0.00208770336593241
Large,2,134,Hg,1.3816316089272132e-6
Large,2,134,Ni*,1.298818105635541e-19
Large,2,134,Sb^2,6.729066967125811e-12
Large,2,134,Sn*,9.170730772886696e-6
Small,2,135,Int,0.03023284606669576
Small,2,135,Hg,0.2047933569962342
Small,2,135,Ni*,0.4731989907987607
Small,2,135,Sb^2,2.249247580606977e-4
Small,2,135,Sn*,0.11183724410966668
Large,2,135,Int,0.00854654728426048
Large,2,135,Hg,6.454176716001467e-9
Large,2,135,Ni*,2.0569314335461063e-16
Large,2,135,Sb^2,1.4351917138897434e-13
Large,2,135,Sn*,0.00815539084981576
Small,2,136,Int,0.25736964617852487
Small,2,136,Hg,5.756663426913757e-4
Small,2,136,Ni*,3.1840435936317054e-5
Small,2,136,Sb^2,3.0180118121415765e-4
Small,2,136,Sn*,0.22196836919258292
Large,2,136,Int,0.32781489450158474
Large,2,136,Hg,1.4338803496696976e-13
Large,2,136,Ni*,9.453034140958728e-9
Large,2,136,Sb^2,1.4705462807536272e-18
Large,2,136,Sn*,6.297532185238947e-5
Small,2,137,Int,1.8828654180556655e-4
Small,2,137,Hg,0.01964879271238463
Small,2,137,Ni*,0.08654183654890907
Small,2,137,Sb^2,1.6174409062422511e-6
Small,2,137,Sn*,0.01284786780069489
Large,2,137,Int,0.00700854467026821
Large,2,137,Hg,8.700739213571368e-6
Large,2,137,Ni*,7.62228699681471e-16
Large,2,137,Sb^2,2.1197263167323414e-11
Large,2,137,Sn*,1.2121878306564236e-5
Small,2,138,Int,0.24512101086137345
Small,2,138,Hg,0.05524436696122344
Small,2,138,Ni*,0.00257441240148652
Small,2,138,Sb^2,7.661257072265596e-6
Small,2,138,Sn*,0.08680080659756609
Large,2,138,Int,0.00404810870267332
Large,2,138,Hg,4.802964797891237e-7
Large,2,138,Ni*,7.735132183422895e-14
Large,2,138,Sb^2,1.9269054621161358e-18
Large,2,138,Sn*,1.4331368071711495e-5
Small,2,139,Int,0.03118141731419558
Small,2,139,Hg,1.430463770673063e-4
Small,2,139,Ni*,3.4676928180522106e-4
Small,2,139,Sb^2,6.078638773501293e-5
Small,2,139,Sn*,0.1623590958179562
Large,2,139,Int,0.7744524750600909
Large,2,139,Hg,2.325865087487309e-10
Large,2,139,Ni*,5.684115017334426e-10
Large,2,139,Sb^2,4.710866847156023e-11
Large,2,139,Sn*,0.1584798000703617
Small,2,140,Int,0.19177995568293985
Small,2,140,Hg,1.1234097896533278e-5
Small,2,140,Ni*,0.0039250578122265
Small,2,140,Sb^2,8.547209395648741e-8
Small,2,140,Sn*,0.07020293450916779
Large,2,140,Int,0.12066325596007604
Large,2,140,Hg,9.329193188288388e-6
Large,2,140,Ni*,5.281287753347579e-9
Large,2,140,Sb^2,7.828873027397436e-18
Large,2,140,Sn*,0.00359229304816937
Small,2,141,Int,0.00146958689293
Small,2,141,Hg,0.6723627607792066
Small,2,141,Ni*,0.00168963618033937
Small,2,141,Sb^2,1.6120187776132232e-4
Small,2,141,Sn*,0.1851678572568573
Large,2,141,Int,0.17439848626239657
Large,2,141,Hg,2.128886842417e-11
Large,2,141,Ni*,2.2511212608438443e-17
Large,2,141,Sb^2,2.2082857129138966e-13
Large,2,141,Sn*,3.834859719473321e-5
Small,2,142,Int,0.14609238603731492
Small,2,142,Hg,0.04552721387798363
Small,2,142,Ni*,1.1945817527775096e-5
Small,2,142,Sb^2,1.693454479434341e-5
Small,2,142,Sn*,0.04014556995125592
Large,2,142,Int,0.09087791862410492
Large,2,142,Hg,4.208657623008292e-7
Large,2,142,Ni*,1.301314091712922e-6
Large,2,142,Sb^2,3.495019273905929e-17
Large,2,142,Sn*,0.05513072239071811
Small,2,143,Int,0.757958703036925
Small,2,143,Hg,0.01243676317722821
Small,2,143,Ni*,0.00727776685792196
Small,2,143,Sb^2,0.01128169931537052
Small,2,143,Sn*,0.6072831909467423
Large,2,143,Int,0.46642416985629065
Large,2,143,Hg,1.4059034744355673e-8
Large,2,143,Ni*,2.0271475646170947e-14
Large,2,143,Sb^2,5.0431013130716385e-12
Large,2,143,Sn*,3.368779146023237e-5
Small,2,144,Int,0.5451955472201775
Small,2,144,Hg,0.00150972956148041
Small,2,144,Ni*,1.5300317782069927e-4
Small,2,144,Sb^2,0.00599511154169329
Small,2,144,Sn*,0.16194969172783197
Large,2,144,Int,0.0190343944737883
Large,2,144,Hg,6.465280580085018e-7
Large,2,144,Ni*,2.9395652393821857e-10
Large,2,144,Sb^2,1.4545380760002824e-12
Large,2,144,Sn*,0.04708171998366159
Small,2,145,Int,0.5999053550468378
Small,2,145,Hg,2.0830299638953463e-5
Small,2,145,Ni*,0.00645850797176496
Small,2,145,Sb^2,4.453840809909822e-6
Small,2,145,Sn*,0.00464837688775854
Large,2,145,Int,0.06095934114898374
Large,2,145,Hg,1.257759386351194e-11
Large,2,145,Ni*,1.3601525544854349e-15
Large,2,145,Sb^2,4.186689400480775e-16
Large,2,145,Sn*,0.06701333776006593
Small,2,146,Int,0.635875918520721
Small,2,146,Hg,3.8397072383408466e-4
Small,2,146,Ni*,1.4498147811569458e-4
Small,2,146,Sb^2,1.3415278235378743e-5
Small,2,146,Sn*,0.06172497418273902
Large,2,146,Int,0.04177451143064505
Large,2,146,Hg,2.520085588137531e-8
Large,2,146,Ni*,1.6122321594928714e-13
Large,2,146,Sb^2,1.3492190962194703e-17
Large,2,146,Sn*,2.0952353487687935e-5
Small,2,147,Int,0.5008111387049562
Small,2,147,Hg,0.00134108506817881
Small,2,147,Ni*,0.17271007688988388
Small,2,147,Sb^2,0.06988880811566653
Small,2,147,Sn*,0.38803645124074326
Large,2,147,Int,0.00222155839964466
Large,2,147,Hg,2.937750727233856e-6
Large,2,147,Ni*,1.7928301689808406e-11
Large,2,147,Sb^2,8.620935120010151e-14
Large,2,147,Sn*,3.701379951938818e-5
Small,2,148,Int,0.39877076843348847
Small,2,148,Hg,4.01658816158639e-4
Small,2,148,Ni*,1.0758784337393292e-4
Small,2,148,Sb^2,4.827275989068251e-7
Small,2,148,Sn*,0.00547139947152761
Large,2,148,Int,0.00403387357242081
Large,2,148,Hg,2.7518243242231112e-6
Large,2,148,Ni*,1.6440656558310505e-17
Large,2,148,Sb^2,3.8387036312351566e-21
Large,2,148,Sn*,0.0127417945805456
Small,2,149,Int,0.09234429343593464
Small,2,149,Hg,0.20338956433849975
Small,2,149,Ni*,3.746537209839603e-4
Small,2,149,Sb^2,1.1334324104431854e-5
Small,2,149,Sn*,0.01750926710299393
Large,2,149,Int,0.1884338067493765
Large,2,149,Hg,4.911213784543051e-9
Large,2,149,Ni*,2.2699777330001473e-7
Large,2,149,Sb^2,3.91544437402965e-15
Large,2,149,Sn*,0.00112486715831547
Small,2,150,Int,0.7826500806703051
Small,2,150,Hg,4.5289719773255205e-5
Small,2,150,Ni*,0.00107369364301374
Small,2,150,Sb^2,2.1032508449375285e-6
Small,2,150,Sn*,0.38726118071615545
Large,2,150,Int,2.517570196740797e-4
Large,2,150,Hg,5.8405006931950536e-8
Large,2,150,Ni*,4.99921537922497e-8
Large,2,150,Sb^2,6.622525269137154e-11
Large,2,150,Sn*,0.00113737160827968
Small,2,151,Int,0.2128243903790145
Small,2,151,Hg,0.00173292810618071
Small,2,151,Ni*,0.0019073741431847
Small,2,151,Sb^2,9.157557662540104e-6
Small,2,151,Sn*,0.16627629312095166
Large,2,151,Int,0.9994353628204502
Large,2,151,Hg,6.660945469257808e-9
Large,2,151,Ni*,3.863724574154884e-11
Large,2,151,Sb^2,2.770573829683549e-19
Large,2,151,Sn*,4.401823256281931e-5
Small,2,152,Int,0.4093032433453212
Small,2,152,Hg,0.03702615304569592
Small,2,152,Ni*,0.00112355376668015
Small,2,152,Sb^2,0.03733354099041673
Small,2,152,Sn*,0.6278784683141172
Large,2,152,Int,0.13646071745905197
Large,2,152,Hg,2.9317407530085973e-7
Large,2,152,Ni*,1.0280742941031735e-7
Large,2,152,Sb^2,1.3079491223925652e-14
Large,2,152,Sn*,0.02358447594292071
Small,2,153,Int,0.5329076926114531
Small,2,153,Hg,0.00237271843699634
Small,2,153,Ni*,0.02848048451207331
Small,2,153,Sb^2,1.797302907375893e-7
Small,2,153,Sn*,0.00512031478976373
Large,2,153,Int,0.05732395031325096
Large,2,153,Hg,2.5675354585645297e-6
Large,2,153,Ni*,1.0832218083874364e-10
Large,2,153,Sb^2,8.758106671168725e-21
Large,2,153,Sn*,1.4263994165153992e-6
Small,2,154,Int,0.3091427531093716
Small,2,154,Hg,4.284757852159765e-7
Small,2,154,Ni*,1.0581992478222631e-5
Small,2,154,Sb^2,0.00239970637734847
Small,2,154,Sn*,0.05193692107574538
Large,2,154,Int,0.01642240458993439
Large,2,154,Hg,1.2844433672495256e-10
Large,2,154,Ni*,4.2585356383423326e-11
Large,2,154,Sb^2,1.0107899056429225e-19
Large,2,154,Sn*,4.9853942869877465e-8
Small,2,155,Int,0.25949106664012456
Small,2,155,Hg,7.654204708141527e-6
Small,2,155,Ni*,0.00166130455358859
Small,2,155,Sb^2,5.7751176031903e-7
Small,2,155,Sn*,0.07097424307383654
Large,2,155,Int,0.00302952116740465
Large,2,155,Hg,4.191065024169928e-7
Large,2,155,Ni*,6.733112099207101e-14
Large,2,155,Sb^2,1.1236818475042796e-18
Large,2,155,Sn*,1.879076411645592e-4
Small,2,156,Int,0.08151655298826771
Small,2,156,Hg,0.01267321051047484
Small,2,156,Ni*,0.00134708445233244
Small,2,156,Sb^2,2.6287741711490355e-4
Small,2,156,Sn*,0.00280053343872762
Large,2,156,Int,0.00100268940015051
Large,2,156,Hg,2.3511011333121188e-11
Large,2,156,Ni*,7.190242739220831e-14
Large,2,156,Sb^2,1.3857618758151336e-11
Large,2,156,Sn*,0.04251765880049637
Small,2,157,Int,0.32724238302350617
Small,2,157,Hg,0.03481369195837441
Small,2,157,Ni*,4.910412518647394e-4
Small,2,157,Sb^2,0.00109213861856768
Small,2,157,Sn*,0.07597347050650131
Large,2,157,Int,0.00818594264881287
Large,2,157,Hg,2.235136347815746e-6
Large,2,157,Ni*,1.6132133350328996e-9
Large,2,157,Sb^2,7.174192386582663e-19
Large,2,157,Sn*,0.05175038082786316
Small,2,158,Int,0.5743285503573681
Small,2,158,Hg,0.01035999303295694
Small,2,158,Ni*,0.00320476289521907
Small,2,158,Sb^2,0.01099578678195614
Small,2,158,Sn*,0.9031490604897464
Large,2,158,Int,0.5371881989113355
Large,2,158,Hg,6.93719193962785e-19
Large,2,158,Ni*,7.313182047442027e-16
Large,2,158,Sb^2,1.7658421096890762e-14
Large,2,158,Sn*,5.959057013179027e-4
Small,2,159,Int,0.0782974769585067
Small,2,159,Hg,9.282203369930116e-5
Small,2,159,Ni*,0.13077094972888875
Small,2,159,Sb^2,3.9189035513688555e-4
Small,2,159,Sn*,0.03581716464197237
Large,2,159,Int,0.1289460626609675
Large,2,159,Hg,1.8726414293612638e-11
Large,2,159,Ni*,1.4040459784351394e-8
Large,2,159,Sb^2,1.3485628913344227e-16
Large,2,159,Sn*,1.547714463350326e-4
Small,2,160,Int,0.8884567219111832
Small,2,160,Hg,0.13180686855065013
Small,2,160,Ni*,3.039823633182398e-5
Small,2,160,Sb^2,2.0848589223719452e-5
Small,2,160,Sn*,0.32189324528123187
Large,2,160,Int,0.00618154139577807
Large,2,160,Hg,5.073165320574082e-13
Large,2,160,Ni*,3.3768872181726936e-10
Large,2,160,Sb^2,8.097943581881974e-16
Large,2,160,Sn*,1.8151338467635103e-4
Small,2,161,Int,0.5109095279369383
Small,2,161,Hg,0.02168599427723709
Small,2,161,Ni*,0.00154513173712765
Small,2,161,Sb^2,3.6223652375591955e-7
Small,2,161,Sn*,2.8127774231615865e-5
Large,2,161,Int,0.5889065278789427
Large,2,161,Hg,2.899667458179081e-7
Large,2,161,Ni*,1.3650481827796856e-14
Large,2,161,Sb^2,1.3097928132984797e-12
Large,2,161,Sn*,2.4034452315544735e-4
Small,2,162,Int,0.04820067105379561
Small,2,162,Hg,0.05059194579307313
Small,2,162,Ni*,1.2823502403010837e-4
Small,2,162,Sb^2,7.714013582082914e-4
Small,2,162,Sn*,0.07162668655108255
Large,2,162,Int,0.00129658100735213
Large,2,162,Hg,2.585791923395491e-6
Large,2,162,Ni*,6.491532131923791e-10
Large,2,162,Sb^2,2.11748682609549e-17
Large,2,162,Sn*,5.720998679289309e-4
Small,2,163,Int,0.1023793421753004
Small,2,163,Hg,0.02976382096925041
Small,2,163,Ni*,0.00810764151428748
Small,2,163,Sb^2,5.750884210969613e-8
Small,2,163,Sn*,0.03636648884955372
Large,2,163,Int,0.17620653274545536
Large,2,163,Hg,1.1703998884108991e-9
Large,2,163,Ni*,2.507814054167824e-12
Large,2,163,Sb^2,3.7136346537680064e-18
Large,2,163,Sn*,1.7894952538801927e-4
Small,2,164,Int,0.34286581308686037
Small,2,164,Hg,0.01857338453111027
Small,2,164,Ni*,4.980154131660435e-4
Small,2,164,Sb^2,4.559343958300618e-4
Small,2,164,Sn*,0.8239305694775954
Large,2,164,Int,0.00366077250769991
Large,2,164,Hg,1.242970176652202e-8
Large,2,164,Ni*,1.6127951062545666e-13
Large,2,164,Sb^2,7.36389269726266e-10
Large,2,164,Sn*,4.281846152389999e-4
Small,2,165,Int,0.33010669404305804
Small,2,165,Hg,0.00697167517314661
Small,2,165,Ni*,0.00269314330003533
Small,2,165,Sb^2,2.784461024673295e-7
Small,2,165,Sn*,0.00827485940528853
Large,2,165,Int,0.09776043830938924
Large,2,165,Hg,1.1149505419734564e-7
Large,2,165,Ni*,4.803051373897064e-15
Large,2,165,Sb^2,8.391929748702662e-14
Large,2,165,Sn*,4.308461632983436e-4
Small,2,166,Int,0.5535576956040865
Small,2,166,Hg,0.00668680642774913
Small,2,166,Ni*,0.05525481497461389
Small,2,166,Sb^2,0.00135307675987423
Small,2,166,Sn*,0.8467188949151541
Large,2,166,Int,0.01109274188798763
Large,2,166,Hg,1.6208297928260448e-6
Large,2,166,Ni*,1.0447592859587263e-14
Large,2,166,Sb^2,1.2310227171943765e-19
Large,2,166,Sn*,0.00321799252483681
Small,2,167,Int,0.09651156439657356
Small,2,167,Hg,0.00279778383907555
Small,2,167,Ni*,7.519917700173205e-5
Small,2,167,Sb^2,0.00161727641850914
Small,2,167,Sn*,0.5273956536763318
Large,2,167,Int,2.1068056052378077e-6
Large,2,167,Hg,3.2005763030296325e-7
Large,2,167,Ni*,5.3631922541802365e-9
Large,2,167,Sb^2,5.769038272191355e-12
Large,2,167,Sn*,0.03751989386847486
Small,2,168,Int,0.04549481722687316
Small,2,168,Hg,1.9020512456728011e-4
Small,2,168,Ni*,0.0029695814797404
Small,2,168,Sb^2,2.009009448879252e-5
Small,2,168,Sn*,0.2061457947981222
Large,2,168,Int,0.00716949483034129
Large,2,168,Hg,2.421039756234883e-5
Large,2,168,Ni*,1.2559276399894715e-14
Large,2,168,Sb^2,8.185110363454297e-17
Large,2,168,Sn*,0.03744919668983065
Small,2,169,Int,0.30711537383841075
Small,2,169,Hg,0.1974418301343475
Small,2,169,Ni*,5.252452365634479e-4
Small,2,169,Sb^2,0.01438998200911586
Small,2,169,Sn*,0.47331976809980303
Large,2,169,Int,0.7799672627247942
Large,2,169,Hg,8.690643776387317e-14
Large,2,169,Ni*,2.5553404188680182e-17
Large,2,169,Sb^2,2.828098575759503e-12
Large,2,169,Sn*,1.0958217683061209e-5
Small,2,170,Int,0.00636438711035564
Small,2,170,Hg,0.07227984872945158
Small,2,170,Ni*,2.706301254065853e-4
Small,2,170,Sb^2,1.0552149541379557e-4
Small,2,170,Sn*,0.13632128627021178
Large,2,170,Int,0.0305452177337191
Large,2,170,Hg,3.5274960965691882e-9
Large,2,170,Ni*,3.81746004595859e-11
Large,2,170,Sb^2,2.145463781347014e-7
Large,2,170,Sn*,5.043664392843817e-5
Small,2,171,Int,2.171913963740042e-4
Small,2,171,Hg,0.8240470322472871
Small,2,171,Ni*,2.115557717265247e-4
Small,2,171,Sb^2,0.00960657261538469
Small,2,171,Sn*,0.4142999659274515
Large,2,171,Int,0.01667364235919151
Large,2,171,Hg,1.0584581056172758e-6
Large,2,171,Ni*,1.963240819358406e-12
Large,2,171,Sb^2,2.8332784925837584e-17
Large,2,171,Sn*,5.740064474141537e-4
Small,2,172,Int,0.09059968482584468
Small,2,172,Hg,0.00106710784993138
Small,2,172,Ni*,9.133984625029271e-5
Small,2,172,Sb^2,1.055801067539514e-10
Small,2,172,Sn*,0.1576899656218069
Large,2,172,Int,0.05973774022814089
Large,2,172,Hg,1.7168470865017253e-12
Large,2,172,Ni*,4.900543266051105e-9
Large,2,172,Sb^2,1.7468849718559911e-9
Large,2,172,Sn*,0.03737716709342679
Small,2,173,Int,0.2733431793142219
Small,2,173,Hg,0.14671461041749245
Small,2,173,Ni*,0.0471865941903848
Small,2,173,Sb^2,1.6793187040533567e-5
Small,2,173,Sn*,0.03493493348945919
Large,2,173,Int,0.00431757714214951
Large,2,173,Hg,3.3349461304338304e-8
Large,2,173,Ni*,4.3599983139491325e-11
Large,2,173,Sb^2,1.460700344539143e-20
Large,2,173,Sn*,1.4710169283103634e-7
Small,2,174,Int,0.6422682923174565
Small,2,174,Hg,1.421034860506493e-4
Small,2,174,Ni*,5.089004843179572e-4
Small,2,174,Sb^2,9.429128799057678e-5
Small,2,174,Sn*,0.40673513664891137
Large,2,174,Int,0.2664357687248163
Large,2,174,Hg,6.714869723994429e-8
Large,2,174,Ni*,2.2785634123440315e-12
Large,2,174,Sb^2,3.6564680205530376e-12
Large,2,174,Sn*,0.13643518783434624
Small,2,175,Int,0.15915797759603453
Small,2,175,Hg,0.08620283540563432
Small,2,175,Ni*,0.00503458983616099
Small,2,175,Sb^2,4.400466895516561e-4
Small,2,175,Sn*,7.934561069038591e-4
Large,2,175,Int,0.02857895747639499
Large,2,175,Hg,1.8196839200537608e-6
Large,2,175,Ni*,8.638350956546391e-10
Large,2,175,Sb^2,1.2043443563408715e-18
Large,2,175,Sn*,0.01059710632879145
Small,2,176,Int,0.1874249297619202
Small,2,176,Hg,0.00153182797208834
Small,2,176,Ni*,1.9391649216870888e-7
Small,2,176,Sb^2,7.250864494158875e-7
Small,2,176,Sn*,0.09502164552483504
Large,2,176,Int,4.4904141989299525e-5
Large,2,176,Hg,7.351597815614926e-8
Large,2,176,Ni*,3.987698370849975e-11
Large,2,176,Sb^2,6.352737222379429e-12
Large,2,176,Sn*,0.18766071367475456
Small,2,177,Int,0.9756061893442496
Small,2,177,Hg,5.713682534374537e-7
Small,2,177,Ni*,6.937933847556229e-5
Small,2,177,Sb^2,2.023917181329475e-4
Small,2,177,Sn*,8.327103625812319e-4
Large,2,177,Int,0.01569945496313319
Large,2,177,Hg,1.6061860112538456e-9
Large,2,177,Ni*,1.3211619618029588e-8
Large,2,177,Sb^2,1.511769793796901e-13
Large,2,177,Sn*,1.9770402801917323e-7
Small,2,178,Int,0.43509574193280953
Small,2,178,Hg,0.04156828861917591
Small,2,178,Ni*,0.02429545913651067
Small,2,178,Sb^2,0.00206518005753122
Small,2,178,Sn*,0.05401213565377524
Large,2,178,Int,0.00117890041326116
Large,2,178,Hg,8.896602596500685e-5
Large,2,178,Ni*,6.943028228260044e-16
Large,2,178,Sb^2,6.296513417610298e-12
Large,2,178,Sn*,0.00502229552854311
Small,2,179,Int,0.24106623644484396
Small,2,179,Hg,6.908383947736836e-4
Small,2,179,Ni*,1.633884415814858e-5
Small,2,179,Sb^2,6.083817166411024e-4
Small,2,179,Sn*,0.1407620344574361
Large,2,179,Int,0.00241942424234325
Large,2,179,Hg,3.3790668408780676e-11
Large,2,179,Ni*,1.1466001152027222e-8
Large,2,179,Sb^2,8.561067457186803e-14
Large,2,179,Sn*,9.885765005618109e-4
Small,2,180,Int,0.5652829904621779
Small,2,180,Hg,0.00195230177374325
Small,2,180,Ni*,8.056189187100789e-7
Small,2,180,Sb^2,2.32159995144364e-4
Small,2,180,Sn*,0.16104688611995313
Large,2,180,Int,0.0013414693803331
Large,2,180,Hg,4.9986677633345595e-8
Large,2,180,Ni*,1.8396577523079673e-13
Large,2,180,Sb^2,2.8939484101503615e-14
Large,2,180,Sn*,4.065131374047827e-5
Small,2,181,Int,0.21795696312548343
Small,2,181,Hg,0.0035133646286765
Small,2,181,Ni*,0.045592678169077
Small,2,181,Sb^2,0.0598336482638751
Small,2,181,Sn*,0.11852890700730938
Large,2,181,Int,0.00402241013311096
Large,2,181,Hg,5.719545944181658e-9
Large,2,181,Ni*,2.2078353444101488e-6
Large,2,181,Sb^2,8.665282797687616e-16
Large,2,181,Sn*,4.113405296186016e-6
Small,2,182,Int,0.4543873692312461
Small,2,182,Hg,1.339887687489658e-7
Small,2,182,Ni*,0.00631816135673608
Small,2,182,Sb^2,5.028190313128092e-7
Small,2,182,Sn*,0.16899779694452696
Large,2,182,Int,0.6252481009490573
Large,2,182,Hg,1.7083861184392303e-9
Large,2,182,Ni*,4.005741059757964e-11
Large,2,182,Sb^2,6.233466848014635e-15
Large,2,182,Sn*,0.0022370953685258
Small,2,183,Int,0.19998628560966375
Small,2,183,Hg,0.0267778094743087
Small,2,183,Ni*,3.09952863126733e-4
Small,2,183,Sb^2,4.745806130979437e-5
Small,2,183,Sn*,0.2663540768356133
Large,2,183,Int,0.14876178091634004
Large,2,183,Hg,1.2008111004941512e-8
Large,2,183,Ni*,3.790801408161745e-11
Large,2,183,Sb^2,2.8350916402462527e-14
Large,2,183,Sn*,0.0022646425315603
Small,2,184,Int,0.7101018328507274
Small,2,184,Hg,0.00384624556283458
Small,2,184,Ni*,0.00312720139408931
Small,2,184,Sb^2,7.138538007807312e-4
Small,2,184,Sn*,0.00440100080384291
Large,2,184,Int,0.02714954301533503
Large,2,184,Hg,8.9608970490904065e-12
Large,2,184,Ni*,2.8029251178596763e-13
Large,2,184,Sb^2,1.987726873500995e-12
Large,2,184,Sn*,0.00207101599494396
Small,2,185,Int,0.09729166574573722
Small,2,185,Hg,0.00158179422113764
Small,2,185,Ni*,1.6050152867994e-6
Small,2,185,Sb^2,3.079962679757177e-5
Small,2,185,Sn*,0.0771971207832534
Large,2,185,Int,0.01800563300932168
Large,2,185,Hg,9.028234991315445e-13
Large,2,185,Ni*,2.846171491042516e-12
Large,2,185,Sb^2,1.928807942592863e-11
Large,2,185,Sn*,2.6212854121993336e-5
Small,2,186,Int,0.9959945106548158
Small,2,186,Hg,7.80814484269992e-5
Small,2,186,Ni*,6.436027922615949e-4
Small,2,186,Sb^2,3.225112645667632e-4
Small,2,186,Sn*,0.0299898995036889
Large,2,186,Int,0.2166855446214292
Large,2,186,Hg,1.350677848803523e-9
Large,2,186,Ni*,7.62745893070793e-14
Large,2,186,Sb^2,9.876664023048125e-15
Large,2,186,Sn*,0.1718100716057504
Small,2,187,Int,0.00606726357673066
Small,2,187,Hg,0.01423173154595136
Small,2,187,Ni*,0.03616803207729661
Small,2,187,Sb^2,0.00293986797346314
Small,2,187,Sn*,0.03116225079294041
Large,2,187,Int,0.04806869793167961
Large,2,187,Hg,5.953063751083236e-7
Large,2,187,Ni*,5.7166519739232014e-9
Large,2,187,Sb^2,6.526545411279521e-13
Large,2,187,Sn*,0.061310619181485
Small,2,188,Int,0.00114680806077104
Small,2,188,Hg,0.00112103985702332
Small,2,188,Ni*,3.301971947227052e-5
Small,2,188,Sb^2,6.444381865498232e-5
Small,2,188,Sn*,0.05916665040261293
Large,2,188,Int,0.00376983435524386
Large,2,188,Hg,1.6029060312838632e-7
Large,2,188,Ni*,6.995384902500892e-11
Large,2,188,Sb^2,9.481855517974359e-18
Large,2,188,Sn*,8.91605177672845e-4
Small,2,189,Int,0.00840606689242961
Small,2,189,Hg,0.06746951667011
Small,2,189,Ni*,0.00288084017993
Small,2,189,Sb^2,1.1343041040407194e-6
Small,2,189,Sn*,0.31862364184786107
Large,2,189,Int,0.0945761429565506
Large,2,189,Hg,4.4439142251567425e-12
Large,2,189,Ni*,1.4642522769833684e-10
Large,2,189,Sb^2,2.9334399613432575e-14
Large,2,189,Sn*,1.8428322431895024e-6
Small,2,190,Int,0.927910867033354
Small,2,190,Hg,0.1266409286078511
Small,2,190,Ni*,0.08687652844178857
Small,2,190,Sb^2,0.00380924683691053
Small,2,190,Sn*,0.3859839560521626
Large,2,190,Int,0.7109749926769384
Large,2,190,Hg,9.444279787986724e-7
Large,2,190,Ni*,5.722528432162781e-11
Large,2,190,Sb^2,5.7771507148601154e-12
Large,2,190,Sn*,0.01887538261666322
Small,2,191,Int,0.9443931554108078
Small,2,191,Hg,9.518855232780524e-6
Small,2,191,Ni*,1.9066669461722148e-6
Small,2,191,Sb^2,9.72908820363102e-5
Small,2,191,Sn*,0.23475337758735004
Large,2,191,Int,0.23467290570455243
Large,2,191,Hg,4.029431651650937e-12
Large,2,191,Ni*,3.549034563463519e-13
Large,2,191,Sb^2,1.5202013513578146e-11
Large,2,191,Sn*,0.00378539727442947
Small,2,192,Int,0.4593403858748345
Small,2,192,Hg,0.30606820619780506
Small,2,192,Ni*,0.01096435839740106
Small,2,192,Sb^2,0.02567665018246344
Small,2,192,Sn*,0.2616888563872698
Large,2,192,Int,3.4465881235625014e-6
Large,2,192,Hg,2.1648200796225993e-8
Large,2,192,Ni*,2.1432952642118188e-11
