var,p,case
age,1.0985143883081246e-4,15
bmi,0.02512151452898855,15
As,0.9652928436493262,15
Cd,0.8460688459246886,15
Co,0.883864901334005,15
Hg,1.7689488603742042e-9,15
Ni,1.2951508186958573e-4,15
Tl,0.16189662027892887,15
Pb,0.3512895942941511,15
Mo,0.3181090581510478,15
Sb,0.07279585401659322,15
Sn,0.009117405710672755,15
(Intercept),9.461041833667685e-7,16
race2,0.3356454605607301,16
race3,0.7734382725949995,16
race4,0.6263275196783187,16
race5,0.88390844339967,16
smoke1,2.5068647179099853e-7,16
age,2.08508350261985e-5,16
bmi,0.0012969721766660698,16
As,0.1382471859590199,16
Cd,0.905828764596394,16
Co,0.050655115720867804,16
Hg,6.7062727189765596e-9,16
Ni,0.0016856165108512261,16
Tl,0.8583955126560762,16
Pb,0.6479340570809358,16
Mo,0.7142262584725358,16
Sb,0.20740328654081472,16
Sn,0.003572565157218997,16
(Intercept),7.132525422627836e-4,17
race2,0.38391793582765565,17
race3,0.25268134107633883,17
race4,0.5146367917987059,17
race5,0.3489388983331003,17
smoke1,1.4404451908135292e-5,17
age,3.262772592482688e-7,17
bmi,1.146106924194325e-4,17
As,0.8663536444650275,17
Cd,0.943553421015814,17
Co,0.5021099140296332,17
Hg,7.047669778168416e-11,17
Ni,3.7427205329895747e-6,17
Tl,0.9179081641042516,17
Pb,0.5352596652589621,17
Mo,0.36297453020209935,17
Sb,0.029253302662549795,17
Sn,0.4626741299429359,17
(Intercept),8.311987363854677e-5,18
race2,0.9732403242603871,18
race3,0.5602324451752781,18
race4,0.9285506956673661,18
race5,0.4031442958930198,18
smoke1,1.9476474101909046e-4,18
age,5.699838561675986e-9,18
bmi,5.798048422794313e-4,18
As,0.13273404031205213,18
Cd,0.2082060083759751,18
Co,0.43462374523877334,18
Hg,2.983956772669872e-9,18
Ni,1.349057536353167e-6,18
Tl,0.7206846813564556,18
Pb,0.048114807665552484,18
Mo,0.7395959105879952,18
Sb,0.1962989504055032,18
Sn,0.010531348690744123,18
(Intercept),1.9951875212421405e-5,19
race2,0.9861972106342798,19
race3,0.9490366871847985,19
race4,0.6535127223071273,19
race5,0.6993699882301654,19
smoke1,1.1213892210841648e-5,19
age,1.2426948144979632e-5,19
bmi,0.006514834912482751,19
As,0.06635318163457675,19
Cd,0.4285598280948476,19
Co,0.9786220174226701,19
Hg,5.811369492632104e-9,19
Ni,5.5502925106863096e-8,19
Tl,0.9129199208334244,19
Pb,0.6742848354883942,19
Mo,0.49277518061990777,19
Sb,0.01971373719673257,19
Sn,0.2327023319806256,19
(Intercept),0.022752555461620264,20
race2,0.07250397726361855,20
race3,0.9763489646221366,20
race4,0.2763524887951421,20
race5,0.09397522990955973,20
smoke1,0.0013134392176669214,20
age,8.432633256045171e-6,20
bmi,0.016489634733762318,20
As,0.21306088697570993,20
Cd,0.24711709318646483,20
Co,0.723529448828967,20
Hg,4.803263521493551e-6,20
Ni,2.373349458011337e-9,20
Tl,0.0876481285225716,20
Pb,0.8598227027315212,20
Mo,0.04544330385290325,20
Sb,0.7247091236683602,20
Sn,0.008510230631976428,20
(Intercept),4.120757792235023e-5,21
race2,0.5130465617175113,21
race3,0.1296930704021771,21
race4,0.6257419327288876,21
race5,0.8329028092804516,21
smoke1,2.750385427148952e-4,21
age,2.82990097586536e-12,21
bmi,1.874623699059972e-5,21
As,0.5130678421574018,21
Cd,0.0050267510137504984,21
Co,0.720441826593254,21
Hg,2.248383873249161e-10,21
Ni,3.4513790943352756e-8,21
Tl,0.40514761827076506,21
Pb,0.19434745992782038,21
Mo,0.9103418956055616,21
Sb,0.008349664410053612,21
Sn,0.009547307301261961,21
(Intercept),4.78766268393483e-4,22
race2,0.9617436068199886,22
race3,0.6293508197268154,22
race4,0.6305289163067348,22
race5,0.20453463333770253,22
smoke1,7.067031717115136e-7,22
age,4.457635661882255e-9,22
bmi,0.007992941523432663,22
As,0.09445747360025468,22
Cd,0.7301763261692498,22
Co,0.8971337303338536,22
Hg,5.128239764371526e-7,22
Ni,3.871920790935132e-5,22
Tl,0.6837106290386081,22
Pb,0.7668397308209867,22
Mo,0.68841760268604,22
Sb,0.19859803137087456,22
Sn,6.488572031740792e-4,22
(Intercept),2.6783359568872286e-7,23
race2,0.4217645842596385,23
race3,0.587082060150172,23
race4,0.32706917887555065,23
race5,0.45159044126647163,23
smoke1,4.233023505790234e-6,23
age,9.84525230788002e-14,23
bmi,0.03953342684318552,23
As,0.33709919505439934,23
Cd,0.8596933874374433,23
Co,0.5015005735761313,23
Hg,1.7546577301801906e-9,23
Ni,4.062555447467696e-6,23
Tl,0.12234278327922343,23
Pb,0.17259278317026938,23
Mo,0.2747114479073022,23
Sb,0.006745821873240629,23
Sn,0.03152619660220265,23
(Intercept),0.003147446241914897,24
race2,0.13611472753757636,24
race3,0.36866471109214627,24
race4,0.2865018913531241,24
race5,0.03282730890248394,24
smoke1,1.291159075990034e-5,24
age,4.880095282659129e-5,24
bmi,4.30135272938351e-5,24
As,0.5664482003222093,24
Cd,0.6446918764484642,24
Co,0.6785028695983222,24
Hg,9.935993844437292e-11,24
Ni,1.2999947057869395e-9,24
Tl,0.5872704858089485,24
Pb,0.9595220341148247,24
Mo,0.42311548806420274,24
Sb,0.8679843479749478,24
Sn,5.825447942848089e-4,24
(Intercept),1.8441975058871818e-5,25
race2,0.9546441746042604,25
race3,0.9834050117351574,25
race4,0.2348218217644313,25
race5,0.9169618932665516,25
smoke1,2.7663321568784285e-6,25
age,5.735325904933609e-7,25
bmi,0.007087049929169133,25
As,0.5628890867444848,25
Cd,0.19624981907624242,25
Co,0.7571909376802857,25
Hg,3.745733416741577e-11,25
Ni,7.4619140776185575e-6,25
Tl,0.911099470943405,25
Pb,0.09815294068271115,25
Mo,0.0326452703772311,25
Sb,0.05982657971257963,25
Sn,0.003292103291051544,25
(Intercept),1.294591791651454e-4,26
race2,0.4547621263228432,26
race3,0.7463803853286821,26
race4,0.4234979600756723,26
race5,0.13553297338147843,26
smoke1,1.886593842030737e-6,26
age,5.055653760742637e-8,26
bmi,0.0050280448300374266,26
As,0.035227064845088744,26
Cd,0.3555624625005892,26
Co,0.7526148969762451,26
Hg,1.838401712173626e-6,26
Ni,5.92288486998512e-7,26
Tl,0.5735806494812987,26
Pb,0.7943429657564592,26
Mo,0.4489865357524574,26
Sb,0.020694223307941982,26
Sn,0.003083020331334889,26
(Intercept),1.4793730888683528e-4,27
race2,0.12877984150313063,27
race3,0.9892086404413073,27
race4,0.7055820555764905,27
race5,0.2826805831637143,27
smoke1,7.44830594300917e-9,27
age,3.356406252841709e-10,27
bmi,0.20153944616999314,27
As,0.5722244123581683,27
Cd,0.9490195599925775,27
Co,0.4552362053856742,27
Hg,3.5171854805704534e-7,27
Ni,5.622775281439809e-8,27
Tl,0.6682486300900083,27
Pb,0.6245354419648967,27
Mo,0.6532241533121631,27
Sb,0.20519145787326531,27
Sn,1.425720702319797e-4,27
(Intercept),1.373124705819067e-6,28
race2,0.974045862394497,28
race3,0.5417540217411365,28
race4,0.21214419828390718,28
race5,0.9977567489377813,28
smoke1,1.0369820952803364e-4,28
age,6.117828212678486e-8,28
bmi,0.03624006773053601,28
As,0.467298647453539,28
Cd,0.3922278652951895,28
Co,0.10556202976048759,28
Hg,1.9232739923713655e-7,28
Ni,2.1341502548110497e-6,28
Tl,0.13214141288666456,28
Pb,0.11102927152533351,28
Mo,0.3083927870714262,28
Sb,0.08119762922323545,28
Sn,0.10870267217908265,28
(Intercept),5.45513981976999e-5,29
race2,0.533530901632875,29
race3,0.36401030941516377,29
race4,0.840143825070772,29
race5,0.9147151340744495,29
smoke1,0.003189955137844679,29
age,2.9907973442815994e-8,29
bmi,0.005074690127599589,29
As,0.018144356860762968,29
Cd,0.8260971589744278,29
Co,0.35712759001953154,29
Hg,7.463119955085678e-10,29
Ni,1.4832600436233808e-7,29
Tl,0.46342233092573304,29
Pb,0.6706225317949397,29
Mo,0.24989597112920017,29
Sb,0.08960800278874273,29
Sn,2.0350714040321838e-5,29
(Intercept),8.974008912219424e-7,30
race2,0.4139083961890211,30
race3,0.1617709181712448,30
race4,0.7894295696105451,30
race5,0.7857220819103572,30
smoke1,5.334786044213161e-6,30
age,4.834902418046702e-10,30
bmi,0.04049206489934381,30
As,0.14599149499605032,30
Cd,0.3951603871324322,30
Co,0.3592137102021916,30
Hg,2.2141233906411132e-8,30
Ni,2.9182098227363637e-7,30
Tl,0.4392836109080285,30
Pb,0.22516443813447232,30
Mo,0.6545350987988564,30
Sb,0.10413400529194246,30
Sn,7.50535567917289e-4,30
(Intercept),7.094551236273216e-4,31
race2,0.21593524668509245,31
race3,0.9180532540829047,31
race4,0.3905090225827792,31
race5,0.2820222626559503,31
smoke1,3.606962761584102e-4,31
age,1.1557454963208891e-9,31
bmi,0.05591889997850881,31
As,0.7183882773066982,31
Cd,0.9431055737052367,31
Co,0.6522458874137579,31
Hg,1.4217875692079026e-13,31
Ni,3.373689018271706e-4,31
Tl,0.8950562087209732,31
Pb,0.27693216943047105,31
Mo,0.864791968256072,31
Sb,0.0454639898137899,31
Sn,5.110665971042619e-4,31
(Intercept),1.8819496662305402e-6,32
race2,0.5935625743293607,32
race3,0.5208040497106179,32
race4,0.9245193080152494,32
race5,0.7356623756155293,32
smoke1,6.912281743799946e-7,32
age,1.5210904763093047e-12,32
bmi,0.018244469804368516,32
As,0.7036510359587845,32
Cd,0.18094605698688318,32
Co,0.04815973715718169,32
Hg,8.488067747544312e-14,32
Ni,2.6547895349781165e-12,32
Tl,0.9717735194241482,32
Pb,0.24829400516829309,32
Mo,0.03732168202985861,32
Sb,0.8796538180881036,32
Sn,3.0683364879623815e-4,32
(Intercept),7.484372750092826e-4,33
race2,0.06964535113781005,33
race3,0.618625675628917,33
race4,0.8150062170175589,33
race5,0.12078504637316322,33
smoke1,1.1976176087593004e-06,33
age,2.809013927966623e-9,33
bmi,0.001025772325088629,33
As,0.32858601583640334,33
Cd,0.7378428696936615,33
Co,0.1862337574891969,33
Hg,6.6632777576663396e-9,33
Ni,3.3014484819192944e-4,33
Tl,0.16452566399940513,33
Pb,0.5262742385701518,33
Mo,0.745091009989778,33
Sb,0.05947112176399804,33
Sn,0.001222985799447603,33
(Intercept),6.41983027047678e-6,34
race2,0.35607696634533226,34
race3,0.15414450717090328,34
race4,0.772765126703729,34
race5,0.7551653977479549,34
smoke1,1.594266587851764e-5,34
age,6.703552506533202e-11,34
bmi,0.004259352935382185,34
As,0.5003984621665154,34
Cd,0.5246913874345296,34
Co,0.9227281498639285,34
Hg,1.0262853283543278e-12,34
Ni,3.170781719151082e-11,34
Tl,0.5847530546337683,34
Pb,0.5624540477718021,34
Mo,0.9411109181937223,34
Sb,0.2572659711210548,34
Sn,0.062448424731360044,34
(Intercept),2.537119340204213e-4,35
race2,0.3629791599945488,35
race3,0.14937756414065373,35
race4,0.8016535771031195,35
race5,0.6113158523085725,35
smoke1,0.0060895940626991725,35
age,2.184636534829912e-12,35
bmi,2.2991001721020424e-4,35
As,0.12418155954676162,35
Cd,0.18979790092553056,35
Co,0.00812939541417593,35
Hg,3.556460391161542e-9,35
Ni,6.74450698377073e-11,35
Tl,0.43848890517377825,35
Pb,0.5073746876669176,35
Mo,0.7178188579420184,35
Sb,0.4789945160451884,35
Sn,0.0015778946998120829,35
(Intercept),1.8726685556742768e-6,36
race2,0.9925403977511789,36
race3,0.41085589290120017,36
race4,0.46386812241282915,36
race5,0.9211268199815851,36
smoke1,2.4882607557080835e-4,36
age,4.664417987281417e-8,36
bmi,0.012489316074578365,36
As,0.8599771167187993,36
Cd,0.402846088958693,36
Co,0.8147995619003381,36
Hg,2.8513225495895443e-8,36
Ni,2.3567530889118257e-11,36
Tl,0.7093358923866675,36
Pb,0.73347050696828,36
Mo,0.5504759651199329,36
Sb,0.49518804635138025,36
Sn,0.38229289638019626,36
(Intercept),0.0016837078420119007,37
race2,0.5804401457226287,37
race3,0.2840233142396552,37
race4,0.24053544486881587,37
race5,0.046582080005552993,37
smoke1,0.0012407769924937919,37
age,5.451240233057108e-11,37
bmi,0.028675572249157788,37
As,0.7240731870648436,37
Cd,0.9511542359403998,37
Co,0.511240380617462,37
Hg,1.1801701326840982e-12,37
Ni,6.49266408118466e-11,37
Tl,0.33135118655592055,37
Pb,0.8026510593865445,37
Mo,0.1364850673260173,37
Sb,0.06374305860333739,37
Sn,2.0658052411131852e-4,37
(Intercept),3.4703088933937705e-8,38
race2,0.12747565584800558,38
race3,0.5116975357745113,38
race4,0.17405825964705499,38
race5,0.5395542856360069,38
smoke1,1.2890981205438602e-4,38
age,3.0971511713526047e-9,38
bmi,0.004725472010469803,38
As,0.32332519775806956,38
Cd,0.6045320178376782,38
Co,0.06366431840758657,38
Hg,3.94612292835608e-15,38
Ni,2.035495744125343e-5,38
Tl,0.45859217290267895,38
Pb,0.7505291907740085,38
Mo,0.8258315279246315,38
Sb,0.06648469478777663,38
Sn,0.006992299111023604,38
(Intercept),1.4050299655686432e-4,39
race2,0.3714183369464721,39
race3,0.07425842390315546,39
race4,0.8848608907715636,39
race5,0.49088726340767774,39
smoke1,1.0112227257853281e-4,39
age,4.4902384939083235e-7,39
bmi,2.48491352268331e-4,39
As,0.6580445727217817,39
Cd,0.3062847816356578,39
Co,0.5257165420855823,39
Hg,1.909196523076578e-7,39
Ni,1.0900974441037028e-5,39
Tl,0.8364870996567161,39
Pb,0.21160860493579003,39
Mo,0.39276095794175403,39
Sb,0.015181321440748135,39
Sn,0.0036560780364599797,39
(Intercept),4.4896042819188113e-4,40
race2,0.7789186911038107,40
race3,0.47938425344031066,40
race4,0.525476393481318,40
race5,0.39003062085781715,40
smoke1,8.981845659487894e-4,40
age,2.3074361113271077e-8,40
bmi,0.0034436861709704484,40
As,0.7706859251656719,40
Cd,0.16440573567482358,40
Co,0.33589984474065304,40
Hg,9.041197152525408e-12,40
Ni,1.9377219104656435e-8,40
Tl,0.6435895368805216,40
Pb,0.55132965571633,40
Mo,0.21811237643410994,40
Sb,0.7548425863124234,40
Sn,0.050409369948629684,40
(Intercept),6.894347585227591e-7,41
race2,0.10420135538930654,41
race3,0.029477872501745588,41
race4,0.10660605035562593,41
race5,0.5749480752634255,41
smoke1,0.010696731236007301,41
age,2.8112731056673546e-6,41
bmi,8.516926378586934e-5,41
As,0.016776931639034442,41
Cd,0.39742652513057874,41
Co,0.6352139363000162,41
Hg,6.622341221790078e-9,41
Ni,7.214070478047832e-5,41
Tl,0.46809810259696427,41
Pb,0.07569196217838277,41
Mo,0.5174130385696172,41
Sb,0.566402904461651,41
Sn,2.5308666864984976e-4,41
(Intercept),0.01999906159982029,42
race2,0.2854563621628368,42
race3,0.03159239041632779,42
race4,0.0900413626176075,42
race5,0.008144594318569688,42
smoke1,2.8121806310751787e-4,42
age,1.8857901356725908e-11,42
bmi,0.0028137280142918014,42
As,0.6161911714635144,42
Cd,0.050191901739521524,42
Co,0.00303596616055955,42
Hg,5.890242614842338e-8,42
Ni,1.5649886271379688e-12,42
Tl,0.9537339753696219,42
Pb,0.44560599869946915,42
Mo,0.9248769212513545,42
Sb,0.02729054590673646,42
Sn,0.014321983633839326,42
(Intercept),2.0828935265522703e-5,43
race2,0.4304336213200136,43
race3,0.18441665816410732,43
race4,0.4663644837242279,43
race5,0.2048637478552453,43
smoke1,0.0013309648106184838,43
age,3.5893463040649144e-6,43
bmi,0.21451372681090264,43
As,0.12941547509110363,43
Cd,0.9653682001196041,43
Co,0.07159603130098652,43
Hg,1.3129734257815619e-12,43
Ni,3.7168188917484546e-6,43
Tl,0.5888084137152472,43
Pb,0.46253380925249254,43
Mo,0.1987740747099808,43
Sb,0.41985326169312953,43
Sn,0.0047786670344440296,43
(Intercept),0.001266314779014725,44
race2,0.07065456701525619,44
race3,0.8979545023150424,44
race4,0.44491794396835804,44
race5,0.3599815726326048,44
smoke1,8.869579521497498e-5,44
age,5.094238113434216e-11,44
bmi,0.40121563347391975,44
As,0.06733555196414164,44
Cd,0.4943505071307267,44
Co,0.8218153491294508,44
Hg,4.441910483311241e-15,44
Ni,5.0493424904513405e-6,44
Tl,0.9731207466951857,44
Pb,0.614917525792076,44
Mo,0.13038237017077606,44
Sb,0.40871401254130946,44
Sn,0.056899986140506245,44
(Intercept),1.690277868978237e-4,45
race2,0.7039696483350388,45
race3,0.9635507143184485,45
race4,0.37580139022160153,45
race5,0.3772025110267332,45
smoke1,0.008365843571859297,45
age,3.5344235138765208e-6,45
bmi,7.59743887565392e-5,45
As,0.823229793013956,45
Cd,0.577876024094947,45
Co,0.9426320811875832,45
Hg,6.079784826464634e-8,45
Ni,4.117076056159965e-9,45
Tl,0.5202372252688121,45
Pb,0.4893635216757044,45
Mo,0.6311016565788559,45
Sb,0.31765713415278113,45
Sn,1.0546845458392453e-4,45
(Intercept),9.360052933867232e-9,46
race2,0.11769388233958676,46
race3,0.05956654437846159,46
race4,0.26383594114502157,46
race5,0.2569081050405736,46
smoke1,2.970844606603858e-4,46
age,1.9149604305085907e-7,46
bmi,0.0022492735696102314,46
As,0.8326705278632478,46
Cd,0.7097352234388199,46
Co,0.02373398651238541,46
Hg,1.2125430189831778e-6,46
Ni,7.658738635681199e-11,46
Tl,0.49622038919492895,46
Pb,0.5334834166260647,46
Mo,0.8161026698769793,46
Sb,0.1876892257699675,46
Sn,0.015191941501747647,46
(Intercept),2.87553156311216e-7,47
race2,0.24891977878335336,47
race3,0.2438323461690701,47
race4,0.40258024491634614,47
race5,0.4978697289415962,47
smoke1,1.6585173768178993e-6,47
age,4.9555695131637315e-9,47
bmi,0.0013632695442830913,47
As,0.2439602539318437,47
Cd,0.12856078677308433,47
Co,0.784150870891861,47
Hg,2.4758063757452618e-8,47
Ni,1.7186535201019378e-5,47
Tl,0.6236604670477202,47
Pb,0.4925477979943823,47
Mo,0.8648200869741257,47
Sb,0.06923889606342988,47
Sn,0.0019372445563304093,47
(Intercept),0.12730067485347932,48
race2,0.011804197826526898,48
race3,0.08735315675643272,48
race4,0.026867683403756674,48
race5,0.003686259825252788,48
smoke1,0.00869343980054199,48
age,2.030315658904453e-6,48
bmi,0.001056410497479607,48
As,0.007149031715585764,48
Cd,0.90537731839729,48
Co,0.8952575319954549,48
Hg,6.206089066945818e-8,48
Ni,7.193357054065699e-5,48
Tl,0.1662003356386127,48
Pb,0.020535085769251494,48
Mo,0.744062660657647,48
Sb,0.9157710483937611,48
Sn,0.0018137793117470919,48
(Intercept),3.300822130538771e-8,49
race2,0.16118136239666025,49
race3,0.13380480920219665,49
race4,0.09632155104446935,49
race5,0.2836888283441152,49
smoke1,3.8269827534037735e-8,49
age,1.2088536249267929e-8,49
bmi,6.936704843299851e-5,49
As,0.22645636576967287,49
Cd,0.4739416745642294,49
Co,0.5214933325945519,49
Hg,5.670866307797103e-8,49
Ni,1.073725819285591e-5,49
Tl,0.18919596575676667,49
Pb,0.6474493310515248,49
Mo,0.6897057814925015,49
Sb,4.9344360054678245e-5,49
Sn,0.03008335472081007,49
(Intercept),1.003140870630446e-4,50
race2,0.8762563819636622,50
race3,0.5264322682044362,50
race4,0.48823125769596065,50
race5,0.906881692108158,50
smoke1,0.05710920178335559,50
age,2.5722575403385148e-5,50
bmi,5.353027576970722e-4,50
As,0.4988292780372434,50
Cd,0.6661959067965755,50
Co,0.6895266361593534,50
Hg,1.5551880081687494e-9,50
Ni,4.310942360333077e-8,50
Tl,0.4076216203361569,50
Pb,0.13118763789612686,50
Mo,0.3938174988296118,50
Sb,0.0013844000285716995,50
Sn,0.008978955484987065,50
(Intercept),0.10959804374215268,51
race2,0.0061038780411021,51
race3,0.022198746871309905,51
race4,0.01870990248772777,51
race5,7.124301902049927e-4,51
smoke1,3.629225222192914e-5,51
age,9.530546413983861e-7,51
bmi,2.5880798744579945e-4,51
As,0.6090561615511958,51
Cd,0.23482172341229102,51
Co,0.2611692510049939,51
