var,p,case
race3,0.9531220700983254,27
race4,0.32719189633271206,27
race5,0.660517662988554,27
smoke1,0.07689312012337993,27
age,0.023587171658642526,27
bmi,0.0034014234742664913,27
As,0.4972423467580206,27
Cd,0.5559059677183376,27
Co,0.23339968889377807,27
Hg,1.6584638832999732e-4,27
Ni,7.785496758567813e-5,27
Tl,0.6300348548527701,27
Pb,0.32843095917682696,27
Mo,0.6486888941494785,27
Sb,0.7007677671208954,27
Sn,0.16351911676644013,27
(Intercept),0.7206726835770969,28
race2,0.17044893925182453,28
race3,0.25938309926355796,28
race4,0.5372588017404216,28
race5,0.18109642749082006,28
smoke1,0.4217594585675678,28
age,0.03678862558674417,28
bmi,0.02361101465065582,28
As,0.3946131396074841,28
Cd,0.029123850241027392,28
Co,0.6641615133992556,28
Hg,0.012208347051962632,28
Ni,0.005667910842139546,28
Tl,0.9109497976607882,28
Pb,0.5513624188718369,28
Mo,0.4815412307052672,28
Sb,0.8598310073701307,28
Sn,0.9485122871998592,28
(Intercept),0.6845708920888995,29
race2,0.3347250578073827,29
race3,0.7618146283114822,29
race4,0.1202771745344872,29
race5,0.37436988204252064,29
smoke1,0.08220705984159268,29
age,0.007334365469210302,29
bmi,0.29803369290119186,29
As,0.9581251163716145,29
Cd,0.5529831398808277,29
Co,0.6331104307062472,29
Hg,4.632384719419607e-4,29
Ni,0.0019873724578940446,29
Tl,0.22813188363412515,29
Pb,0.28060837144368994,29
Mo,0.910705391173217,29
Sb,0.6494014529536998,29
Sn,0.2111351842769179,29
(Intercept),0.2467566141817832,30
race2,0.6512330028615856,30
race3,0.7680737264571204,30
race4,0.7475424524591682,30
race5,0.9251435368017679,30
smoke1,0.06521162103636712,30
age,0.010682577459716784,30
bmi,0.834056918732765,30
As,0.5207094023316636,30
Cd,0.650262525074994,30
Co,0.8597213390282696,30
Hg,0.002950192232170871,30
Ni,0.21858435921384836,30
Tl,0.08498232163802194,30
Pb,0.08905521113595465,30
Mo,0.6249462636152032,30
Sb,0.007907677293271164,30
Sn,0.5373757976413795,30
(Intercept),0.04328909142987867,31
race2,0.6751136772803596,31
race3,0.09837138917803503,31
race4,0.37285667880403084,31
race5,0.30426358588173247,31
smoke1,0.09034075688972953,31
age,7.481240166694404e-4,31
bmi,0.16296581538652608,31
As,0.9835938846554376,31
Cd,0.23587741139095825,31
Co,0.02490648929553737,31
