variable,PIP,trial,case
Pb,0.38124,1390,14
Mo,0.31252,1390,14
Sb,0.97688,1390,14
Sn,0.4804,1390,14
As,0.3678,1391,14
Cd,0.89104,1391,14
Co,0.53904,1391,14
Hg,0.99292,1391,14
Ni,0.95908,1391,14
Tl,0.88432,1391,14
Pb,0.42812,1391,14
Mo,0.438,1391,14
Sb,0.82836,1391,14
Sn,0.46612,1391,14
As,0.48104,1392,14
Cd,0.33904,1392,14
Co,0.73424,1392,14
Hg,0.85176,1392,14
Ni,0.88148,1392,14
Tl,0.53196,1392,14
Pb,0.3454,1392,14
Mo,0.7622,1392,14
Sb,0.9994,1392,14
Sn,0.52696,1392,14
As,0.5982,1393,14
Cd,0.52104,1393,14
Co,0.73904,1393,14
Hg,0.96532,1393,14
Ni,0.81176,1393,14
Tl,0.67476,1393,14
Pb,0.60896,1393,14
Mo,0.7898,1393,14
Sb,0.96596,1393,14
Sn,0.93344,1393,14
As,0.38148,1394,14
Cd,0.43816,1394,14
Co,0.44548,1394,14
Hg,0.88308,1394,14
Ni,0.87588,1394,14
Tl,0.3706,1394,14
Pb,0.58872,1394,14
Mo,0.32692,1394,14
Sb,0.85032,1394,14
Sn,0.80908,1394,14
As,0.51808,1395,14
Cd,0.49488,1395,14
Co,0.42928,1395,14
Hg,0.90272,1395,14
Ni,0.91048,1395,14
Tl,0.57308,1395,14
Pb,0.71188,1395,14
Mo,0.57236,1395,14
Sb,0.61648,1395,14
Sn,0.49616,1395,14
As,0.3306,1396,14
Cd,0.9212,1396,14
Co,0.39804,1396,14
Hg,0.98684,1396,14
Ni,0.94024,1396,14
Tl,0.96912,1396,14
Pb,0.44128,1396,14
Mo,0.42532,1396,14
Sb,0.86276,1396,14
Sn,0.35372,1396,14
As,0.42872,1397,14
Cd,0.33148,1397,14
Co,0.41076,1397,14
Hg,0.8648,1397,14
Ni,0.89728,1397,14
Tl,0.65056,1397,14
Pb,0.3256,1397,14
Mo,0.30744,1397,14
Sb,0.96384,1397,14
Sn,0.32724,1397,14
As,0.34636,1398,14
Cd,0.34116,1398,14
Co,0.36532,1398,14
Hg,0.59808,1398,14
Ni,0.81748,1398,14
Tl,0.30004,1398,14
Pb,0.35852,1398,14
Mo,0.54716,1398,14
Sb,0.969,1398,14
Sn,0.47108,1398,14
As,0.79168,1399,14
Cd,0.43764,1399,14
Co,0.54352,1399,14
Hg,0.97972,1399,14
Ni,0.95392,1399,14
Tl,0.52012,1399,14
Pb,0.57664,1399,14
Mo,0.6526,1399,14
Sb,0.89984,1399,14
Sn,0.48348,1399,14
As,0.33036,1400,14
Cd,0.23364,1400,14
Co,0.2454,1400,14
Hg,0.99436,1400,14
Ni,0.77052,1400,14
Tl,0.1972,1400,14
Pb,0.24464,1400,14
Mo,0.65096,1400,14
Sb,0.80596,1400,14
Sn,0.49976,1400,14
As,0.43988,1401,15
Cd,0.65216,1401,15
Co,0.40172,1401,15
Hg,0.72796,1401,15
Ni,0.9888,1401,15
Tl,0.39168,1401,15
Pb,0.55148,1401,15
Mo,0.521,1401,15
Sb,0.98936,1401,15
Sn,0.40596,1401,15
As,0.5792,1402,15
Cd,0.53552,1402,15
Co,0.52932,1402,15
Hg,0.68756,1402,15
Ni,0.93856,1402,15
Tl,0.62148,1402,15
Pb,0.4638,1402,15
Mo,0.5708,1402,15
Sb,0.725,1402,15
Sn,0.48576,1402,15
As,0.30972,1403,15
Cd,0.36276,1403,15
Co,0.51752,1403,15
Hg,0.9056,1403,15
Ni,0.53204,1403,15
Tl,0.34012,1403,15
Pb,0.34196,1403,15
Mo,0.33316,1403,15
Sb,0.84112,1403,15
Sn,0.2508,1403,15
As,0.15464,1404,15
Cd,0.14772,1404,15
Co,0.16124,1404,15
Hg,0.9992,1404,15
Ni,1,1404,15
Tl,0.17716,1404,15
Pb,0.29336,1404,15
Mo,0.15844,1404,15
Sb,0.94264,1404,15
Sn,0.21664,1404,15
As,0.33448,1405,15
Cd,0.62588,1405,15
Co,0.46248,1405,15
Hg,0.98612,1405,15
Ni,0.49284,1405,15
Tl,0.39768,1405,15
Pb,0.28484,1405,15
Mo,0.71804,1405,15
Sb,0.62752,1405,15
Sn,0.30244,1405,15
As,0.34336,1406,15
Cd,0.34284,1406,15
Co,0.33792,1406,15
Hg,0.8948,1406,15
Ni,0.72856,1406,15
Tl,0.27072,1406,15
Pb,0.33696,1406,15
Mo,0.29324,1406,15
Sb,0.98784,1406,15
Sn,0.98572,1406,15
As,0.27664,1407,15
Cd,0.25884,1407,15
Co,0.30408,1407,15
Hg,0.30648,1407,15
Ni,0.81928,1407,15
Tl,0.17584,1407,15
Pb,0.2826,1407,15
Mo,0.38744,1407,15
Sb,0.95608,1407,15
Sn,0.3562,1407,15
As,0.64068,1408,15
Cd,0.59468,1408,15
Co,0.38148,1408,15
Hg,0.88396,1408,15
Ni,0.58516,1408,15
Tl,0.498,1408,15
Pb,0.94716,1408,15
Mo,0.47036,1408,15
Sb,0.98672,1408,15
Sn,0.54704,1408,15
As,0.43632,1409,15
Cd,0.64552,1409,15
Co,0.6088,1409,15
Hg,0.8752,1409,15
Ni,0.61168,1409,15
Tl,0.61964,1409,15
Pb,0.48492,1409,15
Mo,0.55724,1409,15
Sb,0.9994,1409,15
Sn,0.62852,1409,15
As,0.34056,1410,15
Cd,0.2418,1410,15
Co,0.39652,1410,15
Hg,0.9966,1410,15
Ni,0.9974,1410,15
Tl,0.39176,1410,15
Pb,0.38168,1410,15
Mo,0.26288,1410,15
Sb,0.9594,1410,15
Sn,0.98584,1410,15
As,0.27936,1411,15
Cd,0.27504,1411,15
Co,0.30868,1411,15
Hg,0.57816,1411,15
Ni,0.943,1411,15
Tl,0.31176,1411,15
Pb,0.23656,1411,15
Mo,0.23896,1411,15
Sb,0.85264,1411,15
Sn,0.60784,1411,15
As,0.33188,1412,15
Cd,0.33844,1412,15
Co,0.22388,1412,15
Hg,0.94244000000000006,1412,15
Ni,0.96904,1412,15
Tl,0.21276,1412,15
Pb,0.22636,1412,15
Mo,0.16192,1412,15
Sb,0.6028,1412,15
Sn,0.31464,1412,15
As,0.16848,1413,15
Cd,0.29776,1413,15
Co,0.22444,1413,15
Hg,0.51392,1413,15
Ni,1,1413,15
Tl,0.244,1413,15
Pb,0.1704,1413,15
Mo,0.56412,1413,15
Sb,0.98512,1413,15
Sn,0.319,1413,15
As,0.38936,1414,15
Cd,0.37908,1414,15
Co,0.32856,1414,15
Hg,0.63604,1414,15
Ni,0.9982,1414,15
Tl,0.32532,1414,15
Pb,0.26476,1414,15
Mo,0.51992,1414,15
Sb,0.68404,1414,15
Sn,0.38412,1414,15
As,0.41444,1415,15
Cd,0.63836,1415,15
Co,0.40316,1415,15
Hg,0.82476,1415,15
Ni,0.75,1415,15
Tl,0.29064,1415,15
Pb,0.61364,1415,15
Mo,0.33828,1415,15
Sb,0.9998,1415,15
Sn,0.34892,1415,15
As,0.30516,1416,15
Cd,0.36104,1416,15
Co,0.26168,1416,15
Hg,0.3226,1416,15
Ni,0.72448,1416,15
Tl,0.20496,1416,15
Pb,0.211,1416,15
Mo,0.36584,1416,15
Sb,1,1416,15
Sn,0.17876,1416,15
As,0.47508,1417,15
Cd,0.52976,1417,15
Co,0.481,1417,15
Hg,0.96792,1417,15
Ni,0.89656,1417,15
Tl,0.7064,1417,15
Pb,0.41332,1417,15
Mo,0.60412,1417,15
Sb,0.99532,1417,15
Sn,0.94392,1417,15
As,0.32052,1418,15
Cd,0.44736,1418,15
Co,0.30748,1418,15
Hg,0.4248,1418,15
Ni,0.6102,1418,15
Tl,0.3008,1418,15
Pb,0.54592,1418,15
Mo,0.42524,1418,15
Sb,0.9582,1418,15
Sn,0.95636,1418,15
As,0.4606,1419,15
Cd,0.35604,1419,15
Co,0.37468,1419,15
Hg,0.75604,1419,15
Ni,0.88484,1419,15
Tl,0.35152,1419,15
Pb,0.38076,1419,15
Mo,0.38836,1419,15
Sb,0.60132,1419,15
Sn,0.41516,1419,15
As,0.37664,1420,15
Cd,0.43152,1420,15
Co,0.95728,1420,15
Hg,0.63856,1420,15
Ni,0.48928,1420,15
Tl,0.41076,1420,15
Pb,0.45904,1420,15
Mo,0.3594,1420,15
Sb,0.87224,1420,15
Sn,0.68644,1420,15
As,0.09792,1421,15
Cd,0.26744,1421,15
Co,0.21108,1421,15
Hg,0.46856,1421,15
Ni,1,1421,15
Tl,0.10632,1421,15
Pb,0.16392,1421,15
Mo,0.07616,1421,15
Sb,0.31724,1421,15
Sn,0.09468,1421,15
As,0.2094,1422,15
Cd,0.24044,1422,15
Co,0.25096,1422,15
Hg,0.60408,1422,15
Ni,1,1422,15
Tl,0.28212,1422,15
Pb,0.30544,1422,15
Mo,0.22564,1422,15
Sb,0.76192,1422,15
Sn,0.22428,1422,15
As,0.834,1423,15
Cd,0.88108,1423,15
Co,0.38152,1423,15
Hg,0.99792,1423,15
Ni,0.9354,1423,15
Tl,0.39,1423,15
Pb,0.4724,1423,15
Mo,0.36112,1423,15
Sb,0.99004,1423,15
Sn,0.9908,1423,15
As,0.43004,1424,15
Cd,0.48528,1424,15
Co,0.78652,1424,15
Hg,0.8994,1424,15
Ni,0.85276,1424,15
Tl,0.63256,1424,15
Pb,0.45812,1424,15
Mo,0.45896,1424,15
Sb,0.9138,1424,15
Sn,0.35232,1424,15
As,0.54132,1425,15
Cd,0.36356,1425,15
Co,0.58036,1425,15
Hg,0.83944,1425,15
Ni,0.62756,1425,15
Tl,0.33704,1425,15
Pb,0.66248,1425,15
Mo,0.39488,1425,15
Sb,0.88296,1425,15
Sn,0.36164,1425,15
As,0.49972,1426,15
Cd,0.64796,1426,15
Co,0.99592,1426,15
Hg,0.9416,1426,15
Ni,0.92196,1426,15
Tl,0.64232,1426,15
Pb,0.67396,1426,15
Mo,0.66524,1426,15
Sb,0.99928,1426,15
Sn,0.60684,1426,15
As,0.40332,1427,15
Cd,0.80596,1427,15
Co,0.47376,1427,15
Hg,0.82612,1427,15
Ni,0.99932,1427,15
Tl,0.3422,1427,15
Pb,0.48632,1427,15
Mo,0.40464,1427,15
Sb,0.71744,1427,15
Sn,0.53456,1427,15
As,0.11592,1428,15
Cd,0.24336,1428,15
Co,0.2182,1428,15
Hg,0.83604,1428,15
Ni,0.99772,1428,15
Tl,0.414,1428,15
Pb,0.2702,1428,15
Mo,0.28972,1428,15
Sb,1,1428,15
Sn,0.18588,1428,15
As,0.23436,1429,15
Cd,0.52596,1429,15
Co,0.22816,1429,15
Hg,0.98712,1429,15
Ni,1,1429,15
Tl,0.22492,1429,15
Pb,0.23128,1429,15
Mo,0.42052,1429,15
Sb,0.4654,1429,15
Sn,0.22152,1429,15
As,0.323,1430,15
Cd,0.33696,1430,15
Co,0.42584,1430,15
Hg,0.86496,1430,15
Ni,0.94368,1430,15
Tl,0.47488,1430,15
Pb,0.33072,1430,15
Mo,0.19356,1430,15
Sb,0.99432,1430,15
Sn,0.55596,1430,15
As,0.11564,1431,15
Cd,0.10612,1431,15
Co,0.0868,1431,15
Hg,0.14892,1431,15
Ni,1,1431,15
Tl,0.08832,1431,15
Pb,0.21396,1431,15
Mo,0.0898,1431,15
Sb,0.99688,1431,15
Sn,0.20436000000000001,1431,15
As,0.61044,1432,15
Cd,0.90004,1432,15
Co,0.61948,1432,15
Hg,0.97952,1432,15
Ni,0.93204,1432,15
Tl,0.64176,1432,15
Pb,0.50636,1432,15
Mo,0.61544,1432,15
Sb,0.8696,1432,15
Sn,0.8482,1432,15
As,0.44436,1433,15
Cd,0.57444,1433,15
Co,0.65892,1433,15
Hg,1,1433,15
Ni,0.91752,1433,15
Tl,0.72036,1433,15
Pb,0.57328,1433,15
Mo,0.53712,1433,15
Sb,0.95208,1433,15
Sn,0.92816,1433,15
As,0.61996,1434,15
Cd,0.48556,1434,15
Co,0.43376,1434,15
Hg,0.96056,1434,15
Ni,0.6422,1434,15
Tl,0.5398,1434,15
Pb,0.4488,1434,15
Mo,0.46928,1434,15
Sb,0.97844,1434,15
Sn,0.79132,1434,15
As,0.42108,1435,15
Cd,0.26636,1435,15
Co,0.74828,1435,15
Hg,0.9892,1435,15
Ni,0.78608,1435,15
Tl,0.27188,1435,15
Pb,0.22624,1435,15
Mo,0.20452,1435,15
Sb,0.99864,1435,15
Sn,0.67924,1435,15
As,0.47504,1436,15
Cd,0.39628,1436,15
Co,0.69704,1436,15
Hg,0.84704,1436,15
Ni,0.89484,1436,15
Tl,0.6884,1436,15
Pb,0.52588,1436,15
Mo,0.39816,1436,15
Sb,0.88056,1436,15
Sn,0.67284,1436,15
As,0.73328,1437,15
Cd,0.6352,1437,15
Co,0.72576,1437,15
Hg,0.8524,1437,15
Ni,0.83948,1437,15
Tl,0.7418,1437,15
Pb,0.8634,1437,15
Mo,0.60068,1437,15
Sb,0.96808,1437,15
Sn,0.81732,1437,15
As,0.5018,1438,15
Cd,0.46872,1438,15
Co,0.36624,1438,15
Hg,0.88312,1438,15
Ni,0.6584,1438,15
Tl,0.48944,1438,15
Pb,0.4518,1438,15
Mo,0.43364,1438,15
Sb,0.82376,1438,15
Sn,0.40256,1438,15
As,0.23076,1439,15
Cd,0.222,1439,15
Co,0.26216,1439,15
Hg,0.93384,1439,15
Ni,0.98784,1439,15
Tl,0.26872,1439,15
Pb,0.20824,1439,15
Mo,0.2622,1439,15
Sb,0.98676,1439,15
Sn,0.42416,1439,15
As,0.17664,1440,15
Cd,0.11288,1440,15
Co,0.42312,1440,15
Hg,1,1440,15
Ni,0.9902,1440,15
Tl,0.18828,1440,15
Pb,0.11292,1440,15
Mo,0.23396,1440,15
Sb,1,1440,15
Sn,0.40608,1440,15
As,0.41412,1441,15
Cd,0.35848,1441,15
Co,0.41784,1441,15
Hg,0.98576,1441,15
Ni,0.87948,1441,15
Tl,0.47068,1441,15
Pb,0.46016,1441,15
Mo,0.38584,1441,15
Sb,0.92344,1441,15
Sn,0.3872,1441,15
As,0.41976,1442,15
Cd,0.26356,1442,15
Co,0.37004,1442,15
Hg,0.98112,1442,15
Ni,0.93968,1442,15
Tl,0.25724,1442,15
Pb,0.26632,1442,15
Mo,0.29336,1442,15
Sb,0.98224,1442,15
Sn,0.99092,1442,15
As,0.27912,1443,15
Cd,0.25044,1443,15
Co,0.41184,1443,15
Hg,0.9946,1443,15
Ni,0.99256,1443,15
Tl,0.21056,1443,15
Pb,0.28788,1443,15
Mo,0.26404,1443,15
Sb,0.61448,1443,15
Sn,0.48132,1443,15
As,0.92684,1444,15
Cd,0.17084,1444,15
Co,0.1714,1444,15
Hg,0.15524,1444,15
Ni,1,1444,15
Tl,0.46232,1444,15
Pb,0.19388,1444,15
Mo,0.34124,1444,15
Sb,0.94868,1444,15
Sn,0.56896,1444,15
As,0.23416,1445,15
Cd,0.40776,1445,15
Co,0.416,1445,15
Hg,1,1445,15
Ni,0.98908,1445,15
Tl,0.16812,1445,15
Pb,0.32724,1445,15
Mo,0.25736,1445,15
Sb,0.64228,1445,15
Sn,0.725,1445,15
As,0.40508,1446,15
Cd,0.3144,1446,15
Co,0.31532,1446,15
Hg,0.99908,1446,15
Ni,0.99848,1446,15
Tl,0.39852,1446,15
Pb,0.60628,1446,15
Mo,0.26328,1446,15
Sb,0.72728,1446,15
Sn,0.5106,1446,15
As,0.35104,1447,15
Cd,0.33068,1447,15
Co,0.73348,1447,15
Hg,0.98456,1447,15
Ni,1,1447,15
Tl,0.61196,1447,15
Pb,0.45272,1447,15
Mo,0.41952,1447,15
Sb,1,1447,15
Sn,0.42044,1447,15
As,0.38252,1448,15
Cd,0.5386,1448,15
Co,0.366,1448,15
Hg,0.89452,1448,15
Ni,0.99936,1448,15
Tl,0.44304,1448,15
Pb,0.51416,1448,15
Mo,0.4216,1448,15
Sb,0.66236,1448,15
Sn,0.50172,1448,15
As,0.36432,1449,15
Cd,0.38372,1449,15
Co,0.527,1449,15
Hg,0.589,1449,15
Ni,0.93432,1449,15
Tl,0.47612,1449,15
Pb,0.44524,1449,15
Mo,0.45548,1449,15
Sb,0.89424,1449,15
Sn,0.92288,1449,15
As,0.23756,1450,15
Cd,0.28296,1450,15
Co,0.29224,1450,15
Hg,0.9908,1450,15
Ni,0.98272,1450,15
Tl,0.39992,1450,15
Pb,0.48508,1450,15
Mo,0.32748,1450,15
Sb,0.7766,1450,15
Sn,0.85132,1450,15
As,0.46928,1451,15
Cd,0.36672,1451,15
Co,0.49728,1451,15
Hg,0.90624,1451,15
Ni,0.79676,1451,15
Tl,0.53948,1451,15
Pb,0.48712,1451,15
Mo,0.36548,1451,15
Sb,0.98476,1451,15
Sn,0.48012,1451,15
As,0.523,1452,15
Cd,0.32588,1452,15
Co,0.649,1452,15
Hg,0.92676,1452,15
Ni,0.99752,1452,15
Tl,0.32464,1452,15
Pb,0.44884,1452,15
Mo,0.35564,1452,15
Sb,0.92136,1452,15
Sn,0.53928,1452,15
As,0.8492,1453,15
Cd,0.75568,1453,15
Co,0.7774,1453,15
Hg,0.94112,1453,15
Ni,0.97328,1453,15
Tl,0.73212,1453,15
Pb,0.5814,1453,15
Mo,0.6492,1453,15
Sb,0.98788,1453,15
Sn,0.76884,1453,15
As,0.2846,1454,15
Cd,0.51996,1454,15
Co,0.6316,1454,15
Hg,0.685,1454,15
Ni,0.98468,1454,15
Tl,0.42208,1454,15
Pb,0.37296,1454,15
Mo,0.45384,1454,15
Sb,0.99328,1454,15
Sn,0.59148,1454,15
As,0.3932,1455,15
Cd,0.51052,1455,15
Co,0.48956,1455,15
Hg,0.7232,1455,15
Ni,0.95744,1455,15
Tl,0.49084,1455,15
Pb,0.64472,1455,15
Mo,0.682,1455,15
Sb,0.89492,1455,15
Sn,0.83156,1455,15
As,0.33768,1456,15
Cd,0.28048,1456,15
Co,0.47724,1456,15
Hg,0.77188,1456,15
Ni,0.99092,1456,15
Tl,0.27636,1456,15
Pb,0.23852,1456,15
Mo,0.27768,1456,15
Sb,0.90072,1456,15
Sn,0.29216,1456,15
As,0.27632,1457,15
Cd,0.30952,1457,15
Co,0.29496,1457,15
Hg,0.98992,1457,15
Ni,0.99456,1457,15
Tl,0.35636,1457,15
Pb,0.38864,1457,15
Mo,0.38216,1457,15
Sb,0.98032,1457,15
Sn,0.32812,1457,15
As,0.40888,1458,15
Cd,0.2812,1458,15
Co,0.30152,1458,15
Hg,0.33048,1458,15
Ni,0.99424,1458,15
Tl,0.5058,1458,15
Pb,0.29012,1458,15
Mo,0.7784,1458,15
Sb,0.9936,1458,15
Sn,0.22068,1458,15
As,0.82856,1459,15
Cd,0.946,1459,15
Co,0.71468,1459,15
Hg,0.8574,1459,15
Ni,0.98076,1459,15
Tl,0.939,1459,15
Pb,0.63328,1459,15
Mo,0.73264,1459,15
Sb,1,1459,15
Sn,0.90216,1459,15
As,0.42032,1460,15
Cd,0.79132,1460,15
Co,0.44492,1460,15
Hg,0.84332,1460,15
Ni,0.99076,1460,15
Tl,0.45184,1460,15
Pb,0.8364,1460,15
Mo,0.68356,1460,15
Sb,0.94472,1460,15
Sn,0.65652,1460,15
As,0.43432,1461,15
Cd,0.50348,1461,15
Co,0.42904,1461,15
Hg,0.91516,1461,15
Ni,0.8612,1461,15
Tl,0.41828,1461,15
Pb,0.45068,1461,15
Mo,0.50588,1461,15
Sb,0.79208,1461,15
Sn,0.6542,1461,15
As,0.46508,1462,15
Cd,0.6774,1462,15
Co,0.58408,1462,15
Hg,0.9768,1462,15
Ni,0.93056,1462,15
Tl,0.60116,1462,15
Pb,0.32492,1462,15
Mo,0.4692,1462,15
Sb,0.98572,1462,15
Sn,0.48996,1462,15
As,0.63808,1463,15
Cd,0.65492,1463,15
Co,0.76832,1463,15
Hg,0.87672,1463,15
Ni,0.88604,1463,15
Tl,0.56304,1463,15
Pb,0.53328,1463,15
Mo,0.73832,1463,15
Sb,0.90948,1463,15
Sn,0.9204,1463,15
As,0.87728,1464,15
Cd,0.653,1464,15
Co,0.44548,1464,15
Hg,0.95508,1464,15
Ni,0.98616,1464,15
Tl,0.32624,1464,15
Pb,0.53096,1464,15
Mo,0.40896,1464,15
Sb,0.99172,1464,15
Sn,0.35824,1464,15
As,0.33032,1465,15
Cd,0.24312,1465,15
Co,0.49356,1465,15
Hg,1,1465,15
Ni,0.98376,1465,15
Tl,0.2748,1465,15
Pb,0.412,1465,15
Mo,0.22812,1465,15
Sb,0.60332,1465,15
Sn,0.32236,1465,15
As,0.48712,1466,15
Cd,0.53044,1466,15
Co,0.59184,1466,15
Hg,0.68508,1466,15
Ni,0.91644,1466,15
Tl,0.66044,1466,15
Pb,0.59456,1466,15
Mo,0.51108,1466,15
Sb,0.84992,1466,15
Sn,0.5888,1466,15
As,0.16972,1467,15
Cd,0.44032,1467,15
Co,0.65868,1467,15
Hg,0.99928,1467,15
Ni,0.84824,1467,15
Tl,0.23636,1467,15
Pb,0.51512,1467,15
Mo,0.302,1467,15
Sb,1,1467,15
Sn,0.43696,1467,15
As,0.20984,1468,15
Cd,0.14708,1468,15
Co,0.2384,1468,15
Hg,0.94624,1468,15
Ni,0.90936,1468,15
Tl,0.16312,1468,15
Pb,0.18216,1468,15
Mo,0.163,1468,15
Sb,0.33376,1468,15
Sn,0.15036,1468,15
As,0.33508,1469,15
Cd,0.6078,1469,15
Co,0.38612,1469,15
Hg,0.99744,1469,15
Ni,0.8044,1469,15
Tl,0.39364,1469,15
Pb,0.41012,1469,15
Mo,0.37628,1469,15
Sb,0.92252,1469,15
Sn,0.99512,1469,15
As,0.34656,1470,15
Cd,0.23612,1470,15
Co,0.4784,1470,15
Hg,0.76272,1470,15
Ni,0.99936,1470,15
Tl,0.24936,1470,15
Pb,0.46632,1470,15
Mo,0.32524,1470,15
Sb,0.79804,1470,15
Sn,0.4012,1470,15
As,0.18856,1471,15
Cd,0.12308,1471,15
Co,0.19388,1471,15
Hg,0.26372,1471,15
Ni,1,1471,15
Tl,0.25056,1471,15
Pb,0.25064,1471,15
Mo,0.15212,1471,15
Sb,0.98676,1471,15
Sn,0.13744,1471,15
As,0.35364,1472,15
Cd,0.29048,1472,15
Co,0.57424,1472,15
Hg,0.96504,1472,15
Ni,0.99456,1472,15
Tl,0.5198,1472,15
Pb,0.27352,1472,15
Mo,0.2432,1472,15
Sb,0.85644,1472,15
Sn,0.95468,1472,15
As,0.31016,1473,15
Cd,0.23268,1473,15
Co,0.37508,1473,15
Hg,0.9602,1473,15
Ni,0.99228,1473,15
Tl,0.22564,1473,15
Pb,0.24968,1473,15
Mo,0.24912,1473,15
Sb,0.8366,1473,15
Sn,0.16496,1473,15
As,0.33888,1474,15
Cd,0.36564,1474,15
Co,0.3928,1474,15
Hg,0.82348,1474,15
Ni,0.9974,1474,15
Tl,0.27228,1474,15
Pb,0.31,1474,15
Mo,0.46436,1474,15
Sb,0.96184,1474,15
Sn,0.52888,1474,15
As,0.6758,1475,15
Cd,0.67588,1475,15
Co,0.66632,1475,15
Hg,0.96016,1475,15
Ni,0.8762,1475,15
Tl,0.61288,1475,15
Pb,0.6526,1475,15
Mo,0.79492,1475,15
Sb,0.99556,1475,15
Sn,0.65084,1475,15
As,0.19036,1476,15
Cd,0.1508,1476,15
Co,0.19252,1476,15
Hg,0.18684,1476,15
Ni,0.58492,1476,15
Tl,0.13724,1476,15
Pb,0.16544,1476,15
Mo,0.16596,1476,15
Sb,0.9966,1476,15
Sn,0.2608,1476,15
As,0.38908,1477,15
Cd,0.37568,1477,15
Co,0.29488,1477,15
Hg,0.32172,1477,15
Ni,0.92096,1477,15
Tl,0.30276,1477,15
Pb,0.26508,1477,15
Mo,0.26536,1477,15
Sb,0.61632,1477,15
Sn,0.27356,1477,15
As,0.1436,1478,15
Cd,0.25904,1478,15
Co,0.20048,1478,15
Hg,0.31352,1478,15
Ni,0.99976,1478,15
Tl,0.23908,1478,15
Pb,0.1244,1478,15
Mo,0.15852,1478,15
Sb,0.82368,1478,15
Sn,0.19136,1478,15
As,0.443,1479,15
Cd,0.43804,1479,15
Co,0.4182,1479,15
Hg,0.98644,1479,15
Ni,0.96548,1479,15
Tl,0.57112,1479,15
Pb,0.6166,1479,15
Mo,0.4664,1479,15
Sb,0.99016,1479,15
Sn,0.99264,1479,15
As,0.83032,1480,15
Cd,0.54608,1480,15
Co,0.7652,1480,15
Hg,0.9902,1480,15
Ni,0.7716,1480,15
Tl,0.35764,1480,15
Pb,0.5164,1480,15
Mo,0.53932,1480,15
Sb,0.99568,1480,15
Sn,0.68092,1480,15
As,0.32772,1481,15
Cd,0.21824,1481,15
Co,0.26848,1481,15
Hg,0.63944,1481,15
Ni,0.99932,1481,15
Tl,0.3022,1481,15
Pb,0.27088,1481,15
Mo,0.3212,1481,15
Sb,0.92736,1481,15
Sn,0.3114,1481,15
As,0.1422,1482,15
Cd,0.20672,1482,15
Co,0.15124,1482,15
Hg,0.23324,1482,15
Ni,0.89152,1482,15
Tl,0.11592,1482,15
Pb,0.22772,1482,15
Mo,0.16772,1482,15
Sb,0.994,1482,15
Sn,0.4626,1482,15
As,0.52456,1483,15
Cd,0.36512,1483,15
Co,0.32316,1483,15
Hg,0.7646,1483,15
Ni,0.78932,1483,15
Tl,0.34316,1483,15
Pb,0.3134,1483,15
Mo,0.33276,1483,15
Sb,0.94564,1483,15
Sn,0.36784,1483,15
As,0.14632,1484,15
Cd,0.15132,1484,15
Co,0.13888,1484,15
Hg,0.10564,1484,15
Ni,0.92112,1484,15
Tl,0.12492,1484,15
Pb,0.1462,1484,15
Mo,0.13464,1484,15
Sb,0.86336,1484,15
Sn,0.12756,1484,15
As,0.61736,1485,15
Cd,0.35188,1485,15
Co,0.33896,1485,15
Hg,0.89124,1485,15
Ni,0.98948,1485,15
Tl,0.76532,1485,15
Pb,0.71068,1485,15
Mo,0.28132,1485,15
Sb,0.94996,1485,15
Sn,0.63472,1485,15
As,0.5792,1486,15
Cd,0.35904,1486,15
Co,0.26888,1486,15
Hg,0.24928,1486,15
Ni,1,1486,15
Tl,0.2286,1486,15
Pb,0.3076,1486,15
Mo,0.41248,1486,15
Sb,0.994,1486,15
Sn,0.47608,1486,15
As,0.38892,1487,15
Cd,0.22072,1487,15
Co,0.2196,1487,15
Hg,0.98768,1487,15
Ni,0.99648,1487,15
Tl,0.25172,1487,15
Pb,0.4032,1487,15
Mo,0.22464,1487,15
Sb,1,1487,15
Sn,0.21524,1487,15
As,0.21336,1488,15
Cd,0.21576,1488,15
Co,0.16708,1488,15
Hg,0.5446,1488,15
Ni,1,1488,15
Tl,0.17536,1488,15
Pb,0.1586,1488,15
Mo,0.29308,1488,15
Sb,0.38948,1488,15
Sn,0.17508,1488,15
As,0.48632,1489,15
Cd,0.39388,1489,15
Co,0.49212,1489,15
Hg,0.834,1489,15
Ni,0.887,1489,15
Tl,0.80744,1489,15
Pb,0.61812,1489,15
Mo,0.4596,1489,15
Sb,0.98308,1489,15
Sn,0.70412,1489,15
As,0.24248,1490,15
Cd,0.32876,1490,15
Co,0.21716,1490,15
Hg,0.84704,1490,15
Ni,0.4082,1490,15
Tl,0.3592,1490,15
Pb,0.20348,1490,15
Mo,0.20608,1490,15
Sb,0.98424,1490,15
Sn,0.2446,1490,15
As,0.41384,1491,15
Cd,0.27524,1491,15
Co,0.45524,1491,15
Hg,0.643,1491,15
Ni,0.91416,1491,15
Tl,0.27668,1491,15
Pb,0.3006,1491,15
Mo,0.32212,1491,15
Sb,0.84124,1491,15
Sn,0.29444,1491,15
As,0.3926,1492,15
Cd,0.30584,1492,15
Co,0.47764,1492,15
Hg,0.81664,1492,15
Ni,0.98236,1492,15
Tl,0.32624,1492,15
Pb,0.40968,1492,15
Mo,0.36372,1492,15
Sb,0.57764,1492,15
Sn,0.54372,1492,15
As,0.34628,1493,15
Cd,0.2934,1493,15
Co,0.29244,1493,15
Hg,0.64472,1493,15
