Var1,Var2,PIP,trial,df,case
1,9,0,1009,2,11
2,9,1.6e-4,1009,2,11
3,9,3.1999999999999997e-4,1009,2,11
4,9,3.2e-4,1009,2,11
5,9,0.02816,1009,2,11
6,9,6.399999999999999e-4,1009,2,11
7,9,0,1009,2,11
8,9,0,1009,2,11
1,10,0,1009,2,11
2,10,0,1009,2,11
3,10,0.00464,1009,2,11
4,10,0,1009,2,11
5,10,0.0014399999999999999,1009,2,11
6,10,0,1009,2,11
7,10,0,1009,2,11
8,10,0,1009,2,11
9,10,9.6e-4,1009,2,11
1,2,0,1010,3,11
1,3,0,1010,3,11
2,3,0,1010,3,11
1,4,0,1010,3,11
2,4,0,1010,3,11
3,4,0,1010,3,11
1,5,0,1010,3,11
2,5,0,1010,3,11
3,5,6.399999999999999e-4,1010,3,11
4,5,3.1999999999999997e-4,1010,3,11
1,6,0,1010,3,11
2,6,0,1010,3,11
3,6,0,1010,3,11
4,6,0,1010,3,11
5,6,0,1010,3,11
1,7,0,1010,3,11
2,7,0,1010,3,11
3,7,0,1010,3,11
4,7,0,1010,3,11
5,7,0,1010,3,11
6,7,0,1010,3,11
1,8,0,1010,3,11
2,8,0,1010,3,11
3,8,0,1010,3,11
4,8,1.5999999999999999e-4,1010,3,11
5,8,1.5999999999999999e-4,1010,3,11
6,8,0,1010,3,11
7,8,0,1010,3,11
1,9,0,1010,3,11
2,9,0,1010,3,11
3,9,0,1010,3,11
4,9,0.04656,1010,3,11
5,9,0.00272,1010,3,11
6,9,0,1010,3,11
7,9,0,1010,3,11
8,9,0,1010,3,11
1,10,0,1010,3,11
2,10,0,1010,3,11
3,10,0,1010,3,11
4,10,0,1010,3,11
5,10,6.399999999999999e-4,1010,3,11
6,10,0,1010,3,11
7,10,0,1010,3,11
8,10,0,1010,3,11
9,10,1.5999999999999999e-4,1010,3,11
1,2,0,1011,4,11
1,3,3.1999999999999997e-4,1011,4,11
2,3,0,1011,4,11
1,4,0,1011,4,11
2,4,0,1011,4,11
3,4,0,1011,4,11
1,5,1.5999999999999999e-4,1011,4,11
2,5,0,1011,4,11
3,5,1.6e-4,1011,4,11
4,5,0,1011,4,11
1,6,0,1011,4,11
2,6,1.6e-4,1011,4,11
3,6,0,1011,4,11
4,6,1.6e-4,1011,4,11
5,6,1.6e-4,1011,4,11
1,7,0.00112,1011,4,11
2,7,0,1011,4,11
3,7,1.5999999999999999e-4,1011,4,11
4,7,0,1011,4,11
5,7,0.03488,1011,4,11
6,7,0,1011,4,11
1,8,1.6e-4,1011,4,11
2,8,1.5999999999999999e-4,1011,4,11
3,8,0,1011,4,11
4,8,0,1011,4,11
5,8,0,1011,4,11
6,8,0,1011,4,11
7,8,0,1011,4,11
1,9,0.01856,1011,4,11
2,9,0,1011,4,11
3,9,0.0025599999999999998,1011,4,11
4,9,8e-4,1011,4,11
5,9,0.00224,1011,4,11
6,9,3.2e-4,1011,4,11
7,9,4.8e-4,1011,4,11
8,9,9.6e-4,1011,4,11
1,10,3.1999999999999997e-4,1011,4,11
2,10,3.1999999999999997e-4,1011,4,11
3,10,0.0016,1011,4,11
4,10,0,1011,4,11
5,10,0.00256,1011,4,11
6,10,0.0011200000000000001,1011,4,11
7,10,0,1011,4,11
8,10,1.6e-4,1011,4,11
9,10,3.2e-4,1011,4,11
1,2,8e-4,1012,2,11
1,3,0.0012799999999999999,1012,2,11
2,3,0.012,1012,2,11
1,4,0.00272,1012,2,11
2,4,8e-4,1012,2,11
3,4,0.00432,1012,2,11
1,5,3.1999999999999997e-4,1012,2,11
2,5,0.00368,1012,2,11
3,5,0.06528,1012,2,11
4,5,0.02336,1012,2,11
1,6,0,1012,2,11
2,6,0,1012,2,11
3,6,0,1012,2,11
4,6,0,1012,2,11
5,6,0.00176,1012,2,11
1,7,1.5999999999999999e-4,1012,2,11
2,7,0,1012,2,11
3,7,6.399999999999999e-4,1012,2,11
4,7,0.0012799999999999999,1012,2,11
5,7,1.6e-4,1012,2,11
6,7,0,1012,2,11
1,8,0,1012,2,11
2,8,0,1012,2,11
3,8,1.5999999999999999e-4,1012,2,11
4,8,3.1999999999999997e-4,1012,2,11
5,8,0,1012,2,11
6,8,0,1012,2,11
7,8,1.5999999999999999e-4,1012,2,11
1,9,0.00128,1012,2,11
2,9,3.1999999999999997e-4,1012,2,11
3,9,0.02192,1012,2,11
4,9,0.01504,1012,2,11
5,9,0.01136,1012,2,11
6,9,1.5999999999999999e-4,1012,2,11
7,9,3.1999999999999997e-4,1012,2,11
8,9,0,1012,2,11
1,10,0,1012,2,11
2,10,1.6e-4,1012,2,11
3,10,0.00208,1012,2,11
4,10,1.5999999999999999e-4,1012,2,11
5,10,0.0032,1012,2,11
6,10,1.6e-4,1012,2,11
7,10,0,1012,2,11
8,10,0,1012,2,11
9,10,0.0012799999999999999,1012,2,11
1,2,0,1013,2,11
1,3,0,1013,2,11
2,3,0.00208,1013,2,11
1,4,0.0024,1013,2,11
2,4,1.6e-4,1013,2,11
3,4,0.0024,1013,2,11
1,5,0,1013,2,11
2,5,0.00176,1013,2,11
3,5,0.00176,1013,2,11
4,5,0.04928,1013,2,11
1,6,0,1013,2,11
2,6,1.5999999999999999e-4,1013,2,11
3,6,1.6e-4,1013,2,11
4,6,0.00176,1013,2,11
5,6,6.4e-4,1013,2,11
1,7,6.399999999999999e-4,1013,2,11
2,7,1.6e-4,1013,2,11
3,7,6.399999999999999e-4,1013,2,11
4,7,0.0064,1013,2,11
5,7,0.00672,1013,2,11
6,7,0.0011200000000000001,1013,2,11
1,8,0,1013,2,11
2,8,0,1013,2,11
3,8,1.5999999999999999e-4,1013,2,11
4,8,9.6e-4,1013,2,11
5,8,0,1013,2,11
6,8,0,1013,2,11
7,8,0,1013,2,11
1,9,9.6e-4,1013,2,11
2,9,6.399999999999999e-4,1013,2,11
3,9,0.00208,1013,2,11
4,9,0.01632,1013,2,11
5,9,0.00928,1013,2,11
6,9,4.8e-4,1013,2,11
7,9,0.00576,1013,2,11
8,9,0.00368,1013,2,11
1,10,0,1013,2,11
2,10,0,1013,2,11
3,10,0.0016,1013,2,11
4,10,6.399999999999999e-4,1013,2,11
5,10,6.399999999999999e-4,1013,2,11
6,10,1.5999999999999999e-4,1013,2,11
7,10,4.8e-4,1013,2,11
8,10,1.5999999999999999e-4,1013,2,11
9,10,0.02944,1013,2,11
1,2,0,1014,3,11
1,3,1.6e-4,1014,3,11
2,3,0,1014,3,11
1,4,0,1014,3,11
2,4,0,1014,3,11
3,4,0,1014,3,11
1,5,0.00288,1014,3,11
2,5,0.0016,1014,3,11
3,5,0,1014,3,11
4,5,3.1999999999999997e-4,1014,3,11
1,6,0,1014,3,11
2,6,0,1014,3,11
3,6,0,1014,3,11
4,6,1.6e-4,1014,3,11
5,6,1.5999999999999999e-4,1014,3,11
1,7,0,1014,3,11
2,7,3.1999999999999997e-4,1014,3,11
3,7,0,1014,3,11
4,7,0,1014,3,11
5,7,0,1014,3,11
6,7,0,1014,3,11
1,8,1.6e-4,1014,3,11
2,8,1.6e-4,1014,3,11
3,8,0,1014,3,11
4,8,0.0144,1014,3,11
5,8,0.00192,1014,3,11
6,8,1.6e-4,1014,3,11
7,8,0,1014,3,11
1,9,1.5999999999999999e-4,1014,3,11
2,9,0.00304,1014,3,11
3,9,0.00288,1014,3,11
4,9,4.8e-4,1014,3,11
5,9,0.00432,1014,3,11
6,9,0,1014,3,11
7,9,1.6e-4,1014,3,11
8,9,0.03248,1014,3,11
1,10,1.6e-4,1014,3,11
2,10,0,1014,3,11
3,10,0.00112,1014,3,11
4,10,0.00624,1014,3,11
5,10,0.04976,1014,3,11
6,10,0.00944,1014,3,11
7,10,8e-4,1014,3,11
8,10,0.03312,1014,3,11
9,10,0.03568,1014,3,11
1,2,1.5999999999999999e-4,1015,3,11
1,3,0,1015,3,11
2,3,0,1015,3,11
1,4,0,1015,3,11
2,4,0,1015,3,11
3,4,0,1015,3,11
1,5,3.1999999999999997e-4,1015,3,11
2,5,0,1015,3,11
3,5,0,1015,3,11
4,5,0.08,1015,3,11
1,6,0,1015,3,11
2,6,0,1015,3,11
3,6,0,1015,3,11
4,6,0.0012799999999999999,1015,3,11
5,6,0,1015,3,11
1,7,0,1015,3,11
2,7,0,1015,3,11
3,7,0,1015,3,11
4,7,0,1015,3,11
5,7,0,1015,3,11
6,7,0,1015,3,11
1,8,0.00528,1015,3,11
2,8,0,1015,3,11
3,8,0.0012799999999999999,1015,3,11
4,8,0,1015,3,11
5,8,0.00608,1015,3,11
6,8,0,1015,3,11
7,8,0,1015,3,11
1,9,3.1999999999999997e-4,1015,3,11
2,9,1.6e-4,1015,3,11
3,9,0,1015,3,11
4,9,0.00288,1015,3,11
5,9,0.00384,1015,3,11
6,9,1.5999999999999999e-4,1015,3,11
7,9,3.1999999999999997e-4,1015,3,11
8,9,0,1015,3,11
1,10,0,1015,3,11
2,10,0,1015,3,11
3,10,0,1015,3,11
4,10,9.6e-4,1015,3,11
5,10,3.1999999999999997e-4,1015,3,11
6,10,0,1015,3,11
7,10,0,1015,3,11
8,10,0,1015,3,11
9,10,0.00208,1015,3,11
1,2,0.00144,1016,2,11
1,3,0.00592,1016,2,11
2,3,0.00304,1016,2,11
1,4,0.21344,1016,2,11
2,4,0.0056,1016,2,11
3,4,0.00688,1016,2,11
1,5,0.00112,1016,2,11
2,5,0,1016,2,11
3,5,0.03088,1016,2,11
4,5,6.399999999999999e-4,1016,2,11
1,6,3.1999999999999997e-4,1016,2,11
2,6,1.6e-4,1016,2,11
3,6,6.399999999999999e-4,1016,2,11
4,6,0.00496,1016,2,11
5,6,0.00112,1016,2,11
1,7,0.0016,1016,2,11
2,7,3.1999999999999997e-4,1016,2,11
3,7,0.00928,1016,2,11
4,7,0.0024,1016,2,11
5,7,0.0072,1016,2,11
6,7,1.5999999999999999e-4,1016,2,11
1,8,4.8e-4,1016,2,11
2,8,0.00208,1016,2,11
3,8,0.00832,1016,2,11
4,8,8e-4,1016,2,11
5,8,0.00176,1016,2,11
6,8,0.0032,1016,2,11
7,8,0.0025599999999999998,1016,2,11
1,9,0.008,1016,2,11
2,9,0.004,1016,2,11
3,9,0.0096,1016,2,11
4,9,0.00816,1016,2,11
5,9,0.04864,1016,2,11
6,9,4.8e-4,1016,2,11
7,9,0.016,1016,2,11
8,9,0.00496,1016,2,11
1,10,0,1016,2,11
2,10,0,1016,2,11
3,10,3.1999999999999997e-4,1016,2,11
4,10,6.4e-4,1016,2,11
5,10,4.8e-4,1016,2,11
6,10,0,1016,2,11
7,10,0.00384,1016,2,11
8,10,0.00352,1016,2,11
9,10,0.0027199999999999998,1016,2,11
1,2,0.0030399999999999997,1017,3,11
1,3,0.00208,1017,3,11
2,3,0.00176,1017,3,11
1,4,0.00192,1017,3,11
2,4,0.00128,1017,3,11
3,4,0.00384,1017,3,11
1,5,0.02448,1017,3,11
2,5,4.8e-4,1017,3,11
3,5,0.0176,1017,3,11
4,5,0.0012799999999999999,1017,3,11
1,6,1.5999999999999999e-4,1017,3,11
2,6,0,1017,3,11
3,6,0,1017,3,11
4,6,3.1999999999999997e-4,1017,3,11
5,6,1.5999999999999999e-4,1017,3,11
1,7,0,1017,3,11
2,7,0,1017,3,11
3,7,0,1017,3,11
4,7,1.6e-4,1017,3,11
5,7,3.1999999999999997e-4,1017,3,11
6,7,0,1017,3,11
1,8,0.00208,1017,3,11
2,8,0,1017,3,11
3,8,3.1999999999999997e-4,1017,3,11
4,8,0.0016,1017,3,11
5,8,0.0016,1017,3,11
6,8,0,1017,3,11
7,8,0,1017,3,11
1,9,0.00144,1017,3,11
2,9,4.8e-4,1017,3,11
3,9,0.15248,1017,3,11
4,9,0.0072,1017,3,11
5,9,0.00752,1017,3,11
6,9,0,1017,3,11
7,9,1.5999999999999999e-4,1017,3,11
8,9,0.00496,1017,3,11
1,10,4.8e-4,1017,3,11
2,10,0,1017,3,11
3,10,0,1017,3,11
4,10,3.1999999999999997e-4,1017,3,11
5,10,1.5999999999999999e-4,1017,3,11
6,10,0,1017,3,11
7,10,0,1017,3,11
8,10,0,1017,3,11
9,10,0.00224,1017,3,11
1,2,0,1018,1,11
1,3,1.6e-4,1018,1,11
2,3,0,1018,1,11
1,4,0.00176,1018,1,11
2,4,0.01072,1018,1,11
3,4,8e-4,1018,1,11
1,5,0,1018,1,11
2,5,0,1018,1,11
3,5,4.8e-4,1018,1,11
4,5,0.0016,1018,1,11
1,6,0,1018,1,11
2,6,1.5999999999999999e-4,1018,1,11
3,6,3.1999999999999997e-4,1018,1,11
4,6,4.8e-4,1018,1,11
5,6,3.1999999999999997e-4,1018,1,11
1,7,0.00672,1018,1,11
2,7,1.6e-4,1018,1,11
3,7,1.5999999999999999e-4,1018,1,11
4,7,0.00448,1018,1,11
5,7,0,1018,1,11
6,7,6.399999999999999e-4,1018,1,11
1,8,1.5999999999999999e-4,1018,1,11
2,8,6.399999999999999e-4,1018,1,11
3,8,3.2e-4,1018,1,11
4,8,0.00608,1018,1,11
5,8,1.6e-4,1018,1,11
6,8,4.8e-4,1018,1,11
7,8,9.6e-4,1018,1,11
1,9,3.1999999999999997e-4,1018,1,11
2,9,0,1018,1,11
3,9,3.1999999999999997e-4,1018,1,11
4,9,8e-4,1018,1,11
5,9,1.5999999999999999e-4,1018,1,11
6,9,0,1018,1,11
7,9,4.8e-4,1018,1,11
8,9,6.399999999999999e-4,1018,1,11
1,10,0.03088,1018,1,11
2,10,9.6e-4,1018,1,11
3,10,0.0011200000000000001,1018,1,11
4,10,0.0144,1018,1,11
5,10,0.00128,1018,1,11
6,10,0.00352,1018,1,11
7,10,0.00176,1018,1,11
8,10,0.00448,1018,1,11
9,10,4.8e-4,1018,1,11
1,2,0.0016,1019,1,11
1,3,0.0016,1019,1,11
2,3,9.6e-4,1019,1,11
1,4,0.00368,1019,1,11
2,4,0.00208,1019,1,11
3,4,0.10752,1019,1,11
1,5,4.8e-4,1019,1,11
2,5,1.5999999999999999e-4,1019,1,11
3,5,0.00384,1019,1,11
4,5,0.0032,1019,1,11
1,6,6.399999999999999e-4,1019,1,11
2,6,1.6e-4,1019,1,11
3,6,0.0012799999999999999,1019,1,11
4,6,0.00144,1019,1,11
5,6,1.6e-4,1019,1,11
1,7,0,1019,1,11
2,7,0,1019,1,11
3,7,9.6e-4,1019,1,11
4,7,0.00512,1019,1,11
5,7,0.0011200000000000001,1019,1,11
6,7,3.1999999999999997e-4,1019,1,11
1,8,8e-4,1019,1,11
2,8,1.5999999999999999e-4,1019,1,11
3,8,0.02816,1019,1,11
4,8,0.00544,1019,1,11
5,8,0.00384,1019,1,11
6,8,1.5999999999999999e-4,1019,1,11
7,8,6.399999999999999e-4,1019,1,11
1,9,9.6e-4,1019,1,11
2,9,4.8e-4,1019,1,11
3,9,0.03632,1019,1,11
4,9,0.00368,1019,1,11
5,9,0.0011200000000000001,1019,1,11
6,9,4.8e-4,1019,1,11
7,9,0.00992,1019,1,11
8,9,0.0012799999999999999,1019,1,11
1,10,0.0312,1019,1,11
2,10,0.00272,1019,1,11
3,10,0.02688,1019,1,11
4,10,0.04768,1019,1,11
5,10,0.00192,1019,1,11
6,10,0.00176,1019,1,11
7,10,0.00224,1019,1,11
8,10,0.0032,1019,1,11
9,10,0.02544,1019,1,11
1,2,6.399999999999999e-4,1020,1,11
1,3,3.2e-4,1020,1,11
2,3,3.1999999999999997e-4,1020,1,11
1,4,3.1999999999999997e-4,1020,1,11
2,4,9.6e-4,1020,1,11
3,4,3.1999999999999997e-4,1020,1,11
1,5,0.03632,1020,1,11
2,5,0.0728,1020,1,11
3,5,0.00192,1020,1,11
4,5,0.00608,1020,1,11
1,6,0.01008,1020,1,11
2,6,9.6e-4,1020,1,11
3,6,6.4e-4,1020,1,11
4,6,0.00112,1020,1,11
5,6,0.00768,1020,1,11
1,7,8e-4,1020,1,11
2,7,0,1020,1,11
3,7,1.5999999999999999e-4,1020,1,11
4,7,6.399999999999999e-4,1020,1,11
5,7,0.00272,1020,1,11
6,7,6.399999999999999e-4,1020,1,11
1,8,4.8e-4,1020,1,11
2,8,3.1999999999999997e-4,1020,1,11
3,8,1.5999999999999999e-4,1020,1,11
4,8,1.5999999999999999e-4,1020,1,11
5,8,0.00112,1020,1,11
6,8,0,1020,1,11
7,8,0,1020,1,11
1,9,0.00144,1020,1,11
2,9,4.8e-4,1020,1,11
3,9,4.8e-4,1020,1,11
4,9,0.00288,1020,1,11
5,9,0.0016,1020,1,11
6,9,4.8e-4,1020,1,11
7,9,0.0024,1020,1,11
8,9,3.1999999999999997e-4,1020,1,11
1,10,3.2e-4,1020,1,11
2,10,0.0016,1020,1,11
3,10,6.399999999999999e-4,1020,1,11
4,10,0.00224,1020,1,11
5,10,0.00688,1020,1,11
6,10,0.02032,1020,1,11
7,10,1.6e-4,1020,1,11
8,10,1.6e-4,1020,1,11
9,10,4.8e-4,1020,1,11
1,2,0,1021,4,11
1,3,3.1999999999999997e-4,1021,4,11
2,3,0.00752,1021,4,11
1,4,0,1021,4,11
2,4,0,1021,4,11
3,4,3.1999999999999997e-4,1021,4,11
1,5,1.6e-4,1021,4,11
2,5,4.8e-4,1021,4,11
3,5,0.004,1021,4,11
4,5,0.0012799999999999999,1021,4,11
1,6,0,1021,4,11
2,6,0,1021,4,11
3,6,0,1021,4,11
4,6,1.6e-4,1021,4,11
5,6,0,1021,4,11
1,7,0,1021,4,11
2,7,6.399999999999999e-4,1021,4,11
3,7,4.8e-4,1021,4,11
4,7,1.6e-4,1021,4,11
5,7,0,1021,4,11
6,7,0,1021,4,11
1,8,0,1021,4,11
2,8,0,1021,4,11
3,8,3.1999999999999997e-4,1021,4,11
4,8,3.2e-4,1021,4,11
5,8,8e-4,1021,4,11
6,8,0,1021,4,11
7,8,0,1021,4,11
1,9,0,1021,4,11
2,9,4.8e-4,1021,4,11
3,9,8e-4,1021,4,11
4,9,0.0024,1021,4,11
5,9,6.399999999999999e-4,1021,4,11
6,9,0,1021,4,11
7,9,0.0064,1021,4,11
8,9,3.2e-4,1021,4,11
1,10,0,1021,4,11
2,10,0,1021,4,11
3,10,0,1021,4,11
4,10,0,1021,4,11
5,10,0,1021,4,11
6,10,1.6e-4,1021,4,11
7,10,0,1021,4,11
8,10,0,1021,4,11
9,10,0,1021,4,11
1,2,0,1022,4,11
1,3,0,1022,4,11
2,3,0,1022,4,11
1,4,0,1022,4,11
2,4,0,1022,4,11
3,4,0,1022,4,11
1,5,0,1022,4,11
2,5,4.8e-4,1022,4,11
3,5,3.1999999999999997e-4,1022,4,11
4,5,1.6e-4,1022,4,11
1,6,0,1022,4,11
2,6,0,1022,4,11
3,6,0,1022,4,11
4,6,0,1022,4,11
5,6,0,1022,4,11
1,7,0,1022,4,11
2,7,0,1022,4,11
3,7,0,1022,4,11
4,7,0,1022,4,11
5,7,0,1022,4,11
6,7,0,1022,4,11
1,8,0,1022,4,11
2,8,0,1022,4,11
3,8,0,1022,4,11
4,8,0,1022,4,11
5,8,0,1022,4,11
6,8,0,1022,4,11
7,8,0,1022,4,11
1,9,3.2e-4,1022,4,11
2,9,0.00368,1022,4,11
3,9,4.8e-4,1022,4,11
4,9,3.1999999999999997e-4,1022,4,11
5,9,1.6e-4,1022,4,11
6,9,0,1022,4,11
7,9,0,1022,4,11
8,9,0,1022,4,11
1,10,0,1022,4,11
2,10,0,1022,4,11
3,10,0,1022,4,11
4,10,0,1022,4,11
5,10,0,1022,4,11
6,10,0,1022,4,11
7,10,0,1022,4,11
8,10,0,1022,4,11
9,10,0,1022,4,11
1,2,0,1023,4,11
1,3,0,1023,4,11
2,3,0,1023,4,11
1,4,0,1023,4,11
2,4,1.5999999999999999e-4,1023,4,11
3,4,0,1023,4,11
1,5,0,1023,4,11
2,5,1.5999999999999999e-4,1023,4,11
3,5,0.00528,1023,4,11
4,5,1.6e-4,1023,4,11
1,6,0,1023,4,11
2,6,0,1023,4,11
3,6,0,1023,4,11
4,6,0,1023,4,11
5,6,0,1023,4,11
1,7,0,1023,4,11
2,7,0,1023,4,11
3,7,0,1023,4,11
4,7,0,1023,4,11
5,7,0,1023,4,11
6,7,1.5999999999999999e-4,1023,4,11
1,8,1.5999999999999999e-4,1023,4,11
2,8,1.6e-4,1023,4,11
3,8,0,1023,4,11
4,8,4.8e-4,1023,4,11
5,8,0.00416,1023,4,11
6,8,0,1023,4,11
7,8,0,1023,4,11
1,9,0,1023,4,11
2,9,0,1023,4,11
3,9,0,1023,4,11
4,9,0.0012799999999999999,1023,4,11
5,9,0.00112,1023,4,11
6,9,0,1023,4,11
7,9,0,1023,4,11
8,9,9.6e-4,1023,4,11
1,10,0,1023,4,11
2,10,0,1023,4,11
3,10,0,1023,4,11
4,10,0,1023,4,11
5,10,4.8e-4,1023,4,11
6,10,0,1023,4,11
7,10,0,1023,4,11
8,10,0.00128,1023,4,11
9,10,1.5999999999999999e-4,1023,4,11
1,2,3.1999999999999997e-4,1024,4,11
1,3,0,1024,4,11
2,3,0,1024,4,11
1,4,0,1024,4,11
2,4,0,1024,4,11
3,4,0,1024,4,11
1,5,3.1999999999999997e-4,1024,4,11
2,5,0,1024,4,11
3,5,0,1024,4,11
4,5,0,1024,4,11
1,6,0,1024,4,11
2,6,0,1024,4,11
3,6,0,1024,4,11
4,6,0,1024,4,11
5,6,0,1024,4,11
1,7,0,1024,4,11
2,7,0,1024,4,11
3,7,0,1024,4,11
4,7,0,1024,4,11
5,7,3.1999999999999997e-4,1024,4,11
6,7,0,1024,4,11
1,8,0,1024,4,11
2,8,0,1024,4,11
3,8,0,1024,4,11
4,8,0,1024,4,11
5,8,0,1024,4,11
6,8,0,1024,4,11
7,8,0,1024,4,11
1,9,6.4e-4,1024,4,11
2,9,0,1024,4,11
3,9,0,1024,4,11
4,9,0,1024,4,11
5,9,0,1024,4,11
6,9,0.00944,1024,4,11
7,9,3.1999999999999997e-4,1024,4,11
8,9,0,1024,4,11
1,10,0,1024,4,11
2,10,0,1024,4,11
3,10,0,1024,4,11
4,10,0,1024,4,11
5,10,1.6e-4,1024,4,11
6,10,4.8e-4,1024,4,11
7,10,0,1024,4,11
8,10,0,1024,4,11
9,10,1.5999999999999999e-4,1024,4,11
1,2,0,1025,3,11
1,3,6.4e-4,1025,3,11
2,3,3.1999999999999997e-4,1025,3,11
1,4,0.00112,1025,3,11
2,4,0,1025,3,11
3,4,0.00624,1025,3,11
1,5,0.0848,1025,3,11
2,5,0,1025,3,11
3,5,0.00176,1025,3,11
4,5,0.01168,1025,3,11
1,6,4.8e-4,1025,3,11
2,6,0,1025,3,11
3,6,0.008,1025,3,11
4,6,0.00192,1025,3,11
5,6,0.00592,1025,3,11
1,7,4.8e-4,1025,3,11
2,7,0.00768,1025,3,11
3,7,0.0032,1025,3,11
4,7,4.8e-4,1025,3,11
5,7,0.02944,1025,3,11
6,7,0.0025599999999999998,1025,3,11
1,8,0,1025,3,11
2,8,0.08016,1025,3,11
3,8,1.5999999999999999e-4,1025,3,11
4,8,6.4e-4,1025,3,11
5,8,4.8e-4,1025,3,11
6,8,4.8e-4,1025,3,11
7,8,6.399999999999999e-4,1025,3,11
1,9,1.5999999999999999e-4,1025,3,11
2,9,0,1025,3,11
3,9,0,1025,3,11
4,9,1.6e-4,1025,3,11
5,9,0,1025,3,11
6,9,1.5999999999999999e-4,1025,3,11
7,9,0.0011200000000000001,1025,3,11
8,9,1.5999999999999999e-4,1025,3,11
1,10,0,1025,3,11
2,10,0,1025,3,11
3,10,0,1025,3,11
4,10,0,1025,3,11
5,10,0,1025,3,11
6,10,3.2e-4,1025,3,11
7,10,8e-4,1025,3,11
8,10,0,1025,3,11
9,10,0,1025,3,11
1,2,0,1026,2,11
1,3,1.6e-4,1026,2,11
2,3,0,1026,2,11
1,4,6.399999999999999e-4,1026,2,11
2,4,1.6e-4,1026,2,11
3,4,0,1026,2,11
1,5,0,1026,2,11
2,5,0.00736,1026,2,11
3,5,0,1026,2,11
4,5,0.0012799999999999999,1026,2,11
1,6,1.6e-4,1026,2,11
2,6,4.8e-4,1026,2,11
3,6,0,1026,2,11
4,6,3.1999999999999997e-4,1026,2,11
5,6,1.6e-4,1026,2,11
1,7,4.8e-4,1026,2,11
2,7,0,1026,2,11
3,7,0,1026,2,11
4,7,1.5999999999999999e-4,1026,2,11
5,7,3.1999999999999997e-4,1026,2,11
6,7,4.8e-4,1026,2,11
1,8,0,1026,2,11
2,8,0,1026,2,11
3,8,0,1026,2,11
4,8,0,1026,2,11
5,8,4.8e-4,1026,2,11
6,8,0,1026,2,11
7,8,0,1026,2,11
1,9,3.1999999999999997e-4,1026,2,11
2,9,6.399999999999999e-4,1026,2,11
3,9,0.0024,1026,2,11
4,9,0.00176,1026,2,11
5,9,0.0056,1026,2,11
6,9,3.2e-4,1026,2,11
7,9,4.8e-4,1026,2,11
8,9,1.5999999999999999e-4,1026,2,11
1,10,3.1999999999999997e-4,1026,2,11
2,10,0.00272,1026,2,11
3,10,0,1026,2,11
4,10,0.0064,1026,2,11
5,10,0.00336,1026,2,11
6,10,8e-4,1026,2,11
7,10,4.8e-4,1026,2,11
8,10,9.6e-4,1026,2,11
9,10,0.03328,1026,2,11
1,2,1.6e-4,1027,3,11
1,3,3.1999999999999997e-4,1027,3,11
2,3,0,1027,3,11
1,4,0.0012799999999999999,1027,3,11
2,4,8e-4,1027,3,11
3,4,0,1027,3,11
1,5,0.01472,1027,3,11
2,5,0,1027,3,11
3,5,3.2e-4,1027,3,11
4,5,0.0022400000000000002,1027,3,11
1,6,1.5999999999999999e-4,1027,3,11
2,6,0,1027,3,11
3,6,0,1027,3,11
4,6,6.399999999999999e-4,1027,3,11
5,6,0,1027,3,11
1,7,8e-4,1027,3,11
2,7,0,1027,3,11
3,7,1.5999999999999999e-4,1027,3,11
4,7,0.0032,1027,3,11
5,7,0.0088,1027,3,11
6,7,0,1027,3,11
1,8,0,1027,3,11
2,8,1.6e-4,1027,3,11
3,8,1.5999999999999999e-4,1027,3,11
4,8,0,1027,3,11
5,8,9.6e-4,1027,3,11
6,8,1.6e-4,1027,3,11
7,8,0.00816,1027,3,11
1,9,0.00336,1027,3,11
2,9,0.00192,1027,3,11
3,9,6.399999999999999e-4,1027,3,11
4,9,0.02864,1027,3,11
5,9,0.01296,1027,3,11
6,9,0,1027,3,11
7,9,0.0536,1027,3,11
8,9,0.00384,1027,3,11
1,10,6.399999999999999e-4,1027,3,11
2,10,0,1027,3,11
3,10,0,1027,3,11
4,10,0,1027,3,11
5,10,1.6e-4,1027,3,11
6,10,0,1027,3,11
7,10,6.4e-4,1027,3,11
8,10,1.5999999999999999e-4,1027,3,11
9,10,1.6e-4,1027,3,11
1,2,0.10976,1028,2,11
1,3,0.0032,1028,2,11
2,3,1.6e-4,1028,2,11
1,4,0.00224,1028,2,11
2,4,0.00112,1028,2,11
3,4,0.00256,1028,2,11
1,5,0.13728,1028,2,11
2,5,0.00208,1028,2,11
3,5,0.02272,1028,2,11
4,5,0.00224,1028,2,11
1,6,0,1028,2,11
2,6,4.8e-4,1028,2,11
3,6,6.399999999999999e-4,1028,2,11
4,6,3.1999999999999997e-4,1028,2,11
5,6,0.04208,1028,2,11
1,7,0.156,1028,2,11
2,7,0.00272,1028,2,11
3,7,9.6e-4,1028,2,11
4,7,0.00224,1028,2,11
5,7,0.00336,1028,2,11
6,7,0,1028,2,11
1,8,0.01456,1028,2,11
2,8,1.5999999999999999e-4,1028,2,11
3,8,6.4e-4,1028,2,11
4,8,1.5999999999999999e-4,1028,2,11
5,8,0.0016,1028,2,11
6,8,4.8e-4,1028,2,11
7,8,8e-4,1028,2,11
1,9,0.0736,1028,2,11
2,9,0.60832,1028,2,11
3,9,0.00176,1028,2,11
4,9,0.00192,1028,2,11
5,9,0.0288,1028,2,11
