variable,PIP,trial,case
LBXD03LA,0.25524,924,10
LBXD05LA,0.87764,924,10
LBXD07LA,0.11876,924,10
LBXF03LA,0.2556,924,10
LBXF04LA,0.99476,924,10
LBXF05LA,0.19208,924,10
LBXF08LA,0.09212,924,10
LBX074LA,0.90596,925,10
LBX099LA,0.26816,925,10
LBX138LA,0.1994,925,10
LBX153LA,0.197,925,10
LBX170LA,0.23304,925,10
LBX180LA,0.38608,925,10
LBX187LA,0.62936,925,10
LBX194LA,0.5004,925,10
LBXPCBLA,0.274,925,10
LBXHXCLA,0.10992,925,10
LBX118LA,0.20196,925,10
LBXD03LA,0.23712,925,10
LBXD05LA,0.74888,925,10
LBXD07LA,0.14156,925,10
LBXF03LA,0.1918,925,10
LBXF04LA,0.48824,925,10
LBXF05LA,0.49192,925,10
LBXF08LA,0.08636,925,10
LBX074LA,0.77844,926,10
LBX099LA,0.46624,926,10
LBX138LA,0.35212,926,10
LBX153LA,0.39652,926,10
LBX170LA,0.4534,926,10
LBX180LA,0.3046,926,10
LBX187LA,0.30756,926,10
LBX194LA,0.69176,926,10
LBXPCBLA,0.24856,926,10
LBXHXCLA,0.6572,926,10
LBX118LA,0.64956,926,10
LBXD03LA,0.72348,926,10
LBXD05LA,0.97484,926,10
LBXD07LA,0.2524,926,10
LBXF03LA,0.55784,926,10
LBXF04LA,1,926,10
LBXF05LA,0.27092,926,10
LBXF08LA,0.25896,926,10
LBX074LA,0.24196,927,10
LBX099LA,0.13744,927,10
LBX138LA,0.17376,927,10
LBX153LA,0.32372,927,10
LBX170LA,0.2104,927,10
LBX180LA,0.19984,927,10
LBX187LA,0.93928,927,10
LBX194LA,0.30944,927,10
LBXPCBLA,0.90764,927,10
LBXHXCLA,0.10876,927,10
LBX118LA,0.27364,927,10
LBXD03LA,0.2174,927,10
LBXD05LA,0.88484,927,10
LBXD07LA,0.13052,927,10
LBXF03LA,0.12204,927,10
LBXF04LA,0.2624,927,10
LBXF05LA,0.18136,927,10
LBXF08LA,0.26144,927,10
LBX074LA,0.68708,928,10
LBX099LA,0.31464,928,10
LBX138LA,0.215,928,10
LBX153LA,0.21236,928,10
LBX170LA,0.39228,928,10
LBX180LA,0.31352,928,10
LBX187LA,0.34844,928,10
LBX194LA,0.55804,928,10
LBXPCBLA,0.2724,928,10
LBXHXCLA,0.20316,928,10
LBX118LA,0.24644,928,10
LBXD03LA,0.16828,928,10
LBXD05LA,0.87184,928,10
LBXD07LA,0.26948,928,10
LBXF03LA,0.21904,928,10
LBXF04LA,0.38688,928,10
LBXF05LA,0.1916,928,10
LBXF08LA,0.5464,928,10
LBX074LA,0.14984,929,10
LBX099LA,0.18028,929,10
LBX138LA,0.10804,929,10
LBX153LA,0.11692,929,10
LBX170LA,0.11156,929,10
LBX180LA,0.05924,929,10
LBX187LA,0.08952,929,10
LBX194LA,0.95424,929,10
LBXPCBLA,0.11912,929,10
LBXHXCLA,0.08008,929,10
LBX118LA,0.965,929,10
LBXD03LA,0.13408,929,10
LBXD05LA,0.5948,929,10
LBXD07LA,0.07896,929,10
LBXF03LA,0.04448,929,10
LBXF04LA,1,929,10
LBXF05LA,0.1218,929,10
LBXF08LA,0.0298,929,10
LBX074LA,0.73996,930,10
LBX099LA,0.57136,930,10
LBX138LA,0.5178,930,10
LBX153LA,0.37516,930,10
LBX170LA,0.33396,930,10
LBX180LA,0.2974,930,10
LBX187LA,0.32644,930,10
LBX194LA,0.8692,930,10
LBXPCBLA,0.63808,930,10
LBXHXCLA,0.496,930,10
LBX118LA,0.72588,930,10
LBXD03LA,0.354,930,10
LBXD05LA,0.5908,930,10
LBXD07LA,0.41188,930,10
LBXF03LA,0.2736,930,10
LBXF04LA,0.99492,930,10
LBXF05LA,0.25984,930,10
LBXF08LA,0.41772,930,10
LBX074LA,0.63656,931,10
LBX099LA,0.09148,931,10
LBX138LA,0.33284,931,10
LBX153LA,0.3734,931,10
LBX170LA,0.22664,931,10
LBX180LA,0.40656,931,10
LBX187LA,0.16396,931,10
LBX194LA,0.96992,931,10
LBXPCBLA,0.09096,931,10
LBXHXCLA,0.14748,931,10
LBX118LA,0.26612,931,10
LBXD03LA,0.16776,931,10
LBXD05LA,0.4656,931,10
LBXD07LA,0.10608,931,10
LBXF03LA,0.08656,931,10
LBXF04LA,0.98292,931,10
LBXF05LA,0.23984,931,10
LBXF08LA,0.0602,931,10
LBX074LA,0.73644,932,10
LBX099LA,0.348,932,10
LBX138LA,0.23696,932,10
LBX153LA,0.25708,932,10
LBX170LA,0.26504,932,10
LBX180LA,0.21484,932,10
LBX187LA,0.27664,932,10
LBX194LA,0.74752,932,10
LBXPCBLA,0.7904,932,10
LBXHXCLA,0.15784,932,10
LBX118LA,0.4718,932,10
LBXD03LA,0.25064,932,10
LBXD05LA,1,932,10
LBXD07LA,0.15316,932,10
LBXF03LA,0.20552,932,10
LBXF04LA,0.97724,932,10
LBXF05LA,0.11992,932,10
LBXF08LA,0.08496,932,10
LBX074LA,0.1692,933,10
LBX099LA,0.06556,933,10
LBX138LA,0.1172,933,10
LBX153LA,0.06664,933,10
LBX170LA,0.08828,933,10
LBX180LA,0.08744,933,10
LBX187LA,0.0722,933,10
LBX194LA,0.97572,933,10
LBXPCBLA,0.13628,933,10
LBXHXCLA,0.09128,933,10
LBX118LA,0.09,933,10
LBXD03LA,0.21436,933,10
LBXD05LA,1,933,10
LBXD07LA,0.0464,933,10
LBXF03LA,0.05344,933,10
LBXF04LA,0.43592,933,10
LBXF05LA,0.20724,933,10
LBXF08LA,0.08176,933,10
LBX074LA,0.445,934,10
LBX099LA,0.29784,934,10
LBX138LA,0.50092,934,10
LBX153LA,0.42824,934,10
LBX170LA,0.5114,934,10
LBX180LA,0.3352,934,10
LBX187LA,0.27808,934,10
LBX194LA,0.65704,934,10
LBXPCBLA,0.68024,934,10
LBXHXCLA,0.32184,934,10
LBX118LA,0.31028,934,10
LBXD03LA,0.31084,934,10
LBXD05LA,0.7642,934,10
LBXD07LA,0.73544,934,10
LBXF03LA,0.61424,934,10
LBXF04LA,0.92004,934,10
LBXF05LA,0.45376,934,10
LBXF08LA,0.50144,934,10
LBX074LA,0.99828,935,10
LBX099LA,0.20192,935,10
LBX138LA,0.75248,935,10
LBX153LA,0.42044,935,10
LBX170LA,0.38924,935,10
LBX180LA,0.38288,935,10
LBX187LA,0.28684,935,10
LBX194LA,0.94944,935,10
LBXPCBLA,0.99604,935,10
LBXHXCLA,0.4458,935,10
LBX118LA,0.20976,935,10
LBXD03LA,0.38872,935,10
LBXD05LA,0.26436,935,10
LBXD07LA,0.87456,935,10
LBXF03LA,0.38096,935,10
LBXF04LA,0.2992,935,10
LBXF05LA,0.31912,935,10
LBXF08LA,0.12204,935,10
LBX074LA,0.25676,936,10
LBX099LA,0.19504,936,10
LBX138LA,0.23168,936,10
LBX153LA,0.47824,936,10
LBX170LA,0.18424,936,10
LBX180LA,0.16852,936,10
LBX187LA,0.13612,936,10
LBX194LA,0.92452,936,10
LBXPCBLA,0.08012,936,10
LBXHXCLA,0.0824,936,10
LBX118LA,0.07228,936,10
LBXD03LA,0.12032,936,10
LBXD05LA,1,936,10
LBXD07LA,0.05748,936,10
LBXF03LA,0.06264,936,10
LBXF04LA,0.89248,936,10
LBXF05LA,0.18784,936,10
LBXF08LA,0.12136,936,10
LBX074LA,0.86988,937,10
LBX099LA,0.21912,937,10
LBX138LA,0.2974,937,10
LBX153LA,0.30016,937,10
LBX170LA,0.3022,937,10
LBX180LA,0.27296,937,10
LBX187LA,0.28616,937,10
LBX194LA,0.79568,937,10
LBXPCBLA,0.95424,937,10
LBXHXCLA,0.16668,937,10
LBX118LA,0.37288,937,10
LBXD03LA,0.21752,937,10
LBXD05LA,0.90004,937,10
LBXD07LA,0.20068,937,10
LBXF03LA,0.30324,937,10
LBXF04LA,0.28772,937,10
LBXF05LA,0.17128,937,10
LBXF08LA,0.72144,937,10
LBX074LA,0.379,938,10
LBX099LA,0.1352,938,10
LBX138LA,0.1924,938,10
LBX153LA,0.14868,938,10
LBX170LA,0.21828,938,10
LBX180LA,0.12352,938,10
LBX187LA,0.3326,938,10
LBX194LA,0.6382,938,10
LBXPCBLA,0.08628,938,10
LBXHXCLA,0.46656,938,10
LBX118LA,0.13544,938,10
LBXD03LA,0.2946,938,10
LBXD05LA,1,938,10
LBXD07LA,0.04596,938,10
LBXF03LA,0.08824,938,10
LBXF04LA,0.95416,938,10
LBXF05LA,0.08124,938,10
LBXF08LA,0.04508,938,10
LBX074LA,0.79844,939,10
LBX099LA,0.27244,939,10
LBX138LA,0.23668,939,10
LBX153LA,0.19572,939,10
LBX170LA,0.408,939,10
LBX180LA,0.3376,939,10
LBX187LA,0.234,939,10
LBX194LA,0.80324,939,10
LBXPCBLA,0.3282,939,10
LBXHXCLA,0.07876,939,10
LBX118LA,0.18352,939,10
LBXD03LA,0.18732,939,10
LBXD05LA,0.54768,939,10
LBXD07LA,0.19584,939,10
LBXF03LA,0.08364,939,10
LBXF04LA,0.99712,939,10
LBXF05LA,0.35536,939,10
LBXF08LA,0.02736,939,10
LBX074LA,0.5278,940,10
LBX099LA,0.27484,940,10
LBX138LA,0.27916,940,10
LBX153LA,0.34976,940,10
LBX170LA,0.34432,940,10
LBX180LA,0.33172,940,10
LBX187LA,0.27964,940,10
LBX194LA,0.99328,940,10
LBXPCBLA,0.37856,940,10
LBXHXCLA,0.33364,940,10
LBX118LA,0.58068,940,10
LBXD03LA,0.3848,940,10
LBXD05LA,0.97544,940,10
LBXD07LA,0.18576,940,10
LBXF03LA,0.22848,940,10
LBXF04LA,0.85796,940,10
LBXF05LA,0.24512,940,10
LBXF08LA,0.19632,940,10
LBX074LA,0.989,941,10
LBX099LA,0.35168,941,10
LBX138LA,0.2538,941,10
LBX153LA,0.26456,941,10
LBX170LA,0.27956,941,10
LBX180LA,0.30816,941,10
LBX187LA,0.30768,941,10
LBX194LA,0.75428,941,10
LBXPCBLA,0.38532,941,10
LBXHXCLA,0.1856,941,10
LBX118LA,0.24284,941,10
LBXD03LA,0.35376,941,10
LBXD05LA,0.94576,941,10
LBXD07LA,0.239,941,10
LBXF03LA,0.2446,941,10
LBXF04LA,0.77596,941,10
LBXF05LA,0.44548,941,10
LBXF08LA,0.1444,941,10
LBX074LA,0.35652,942,10
LBX099LA,0.46232,942,10
LBX138LA,0.15432,942,10
LBX153LA,0.11352,942,10
LBX170LA,0.13128,942,10
LBX180LA,0.1136,942,10
LBX187LA,0.07856,942,10
LBX194LA,0.9996,942,10
LBXPCBLA,0.98524,942,10
LBXHXCLA,0.1246,942,10
LBX118LA,0.0824,942,10
LBXD03LA,0.04988,942,10
LBXD05LA,0.05864,942,10
LBXD07LA,0.02608,942,10
LBXF03LA,0.04184,942,10
LBXF04LA,0.9464,942,10
LBXF05LA,0.04908,942,10
LBXF08LA,0.18732,942,10
LBX074LA,0.99744,943,10
LBX099LA,0.2554,943,10
LBX138LA,0.32784,943,10
LBX153LA,0.44572,943,10
LBX170LA,0.26268,943,10
LBX180LA,0.24932000000000001,943,10
LBX187LA,0.72632,943,10
LBX194LA,0.3618,943,10
LBXPCBLA,0.31008,943,10
LBXHXCLA,0.20472,943,10
LBX118LA,0.23,943,10
LBXD03LA,0.13848,943,10
LBXD05LA,0.96472,943,10
LBXD07LA,0.276,943,10
LBXF03LA,0.24776,943,10
LBXF04LA,0.80808,943,10
LBXF05LA,0.20184,943,10
LBXF08LA,0.20756,943,10
LBX074LA,0.86516,944,10
LBX099LA,0.51032,944,10
LBX138LA,0.38588,944,10
LBX153LA,0.34304,944,10
LBX170LA,0.52564,944,10
LBX180LA,0.48804,944,10
LBX187LA,0.38716,944,10
LBX194LA,0.9728,944,10
LBXPCBLA,0.93768,944,10
LBXHXCLA,0.41024,944,10
LBX118LA,0.38576,944,10
LBXD03LA,0.30256,944,10
LBXD05LA,0.97248,944,10
LBXD07LA,0.4868,944,10
LBXF03LA,0.23432,944,10
LBXF04LA,0.6744,944,10
LBXF05LA,0.21964,944,10
LBXF08LA,0.26088,944,10
LBX074LA,0.39184,945,10
LBX099LA,0.15044,945,10
LBX138LA,0.21548,945,10
LBX153LA,0.24668,945,10
LBX170LA,0.32756,945,10
LBX180LA,0.25024,945,10
LBX187LA,0.21024,945,10
LBX194LA,0.8982,945,10
LBXPCBLA,0.48844,945,10
LBXHXCLA,0.29072,945,10
LBX118LA,0.57724,945,10
LBXD03LA,0.1054,945,10
LBXD05LA,0.94228,945,10
LBXD07LA,0.11668,945,10
LBXF03LA,0.27008,945,10
LBXF04LA,0.28272,945,10
LBXF05LA,0.11332,945,10
LBXF08LA,0.34964,945,10
LBX074LA,0.99448,946,10
LBX099LA,0.1516,946,10
LBX138LA,0.23784,946,10
LBX153LA,0.2338,946,10
LBX170LA,0.25504,946,10
LBX180LA,0.2584,946,10
LBX187LA,0.19556,946,10
LBX194LA,0.49672,946,10
LBXPCBLA,0.13636,946,10
LBXHXCLA,0.18668,946,10
LBX118LA,0.19324,946,10
LBXD03LA,0.20736,946,10
LBXD05LA,0.23264,946,10
LBXD07LA,0.135,946,10
LBXF03LA,0.35008,946,10
LBXF04LA,0.97964,946,10
LBXF05LA,0.32044,946,10
LBXF08LA,0.52708,946,10
LBX074LA,0.9108,947,10
LBX099LA,0.37224,947,10
LBX138LA,0.36284,947,10
LBX153LA,0.34764,947,10
LBX170LA,0.54108,947,10
LBX180LA,0.3116,947,10
LBX187LA,0.47404,947,10
LBX194LA,0.79708,947,10
LBXPCBLA,0.41136,947,10
LBXHXCLA,0.32512,947,10
LBX118LA,0.28528,947,10
LBXD03LA,0.8758,947,10
LBXD05LA,0.23456,947,10
LBXD07LA,0.55776,947,10
LBXF03LA,0.23876,947,10
LBXF04LA,0.34836,947,10
LBXF05LA,0.95904,947,10
LBXF08LA,0.1038,947,10
LBX074LA,0.71896,948,10
LBX099LA,0.31412,948,10
LBX138LA,0.4762,948,10
LBX153LA,0.3002,948,10
LBX170LA,0.50068,948,10
LBX180LA,0.32452,948,10
LBX187LA,0.26624,948,10
LBX194LA,0.56364,948,10
LBXPCBLA,0.27348,948,10
LBXHXCLA,0.72528,948,10
LBX118LA,0.4548,948,10
LBXD03LA,0.37204,948,10
LBXD05LA,0.857,948,10
LBXD07LA,0.40592,948,10
LBXF03LA,0.18424,948,10
LBXF04LA,0.571,948,10
LBXF05LA,0.19616,948,10
LBXF08LA,0.62328,948,10
LBX074LA,0.36352,949,10
LBX099LA,0.40632,949,10
LBX138LA,0.36436,949,10
LBX153LA,0.3304,949,10
LBX170LA,0.30816,949,10
LBX180LA,0.28988,949,10
LBX187LA,0.382,949,10
LBX194LA,0.99628,949,10
LBXPCBLA,0.35716,949,10
LBXHXCLA,0.22028,949,10
LBX118LA,0.39236,949,10
LBXD03LA,0.22944,949,10
LBXD05LA,0.90664,949,10
LBXD07LA,0.18404,949,10
LBXF03LA,0.20924,949,10
LBXF04LA,0.99836,949,10
LBXF05LA,0.31484,949,10
LBXF08LA,0.1528,949,10
LBX074LA,0.45516,950,10
LBX099LA,0.72564,950,10
LBX138LA,0.17424,950,10
LBX153LA,0.19372,950,10
LBX170LA,0.27628,950,10
LBX180LA,0.2424,950,10
LBX187LA,0.28152,950,10
LBX194LA,0.8056,950,10
LBXPCBLA,0.16272,950,10
LBXHXCLA,0.18672,950,10
LBX118LA,0.3226,950,10
LBXD03LA,0.97648,950,10
LBXD05LA,0.67016,950,10
LBXD07LA,0.21492,950,10
LBXF03LA,0.31864,950,10
LBXF04LA,0.19936,950,10
LBXF05LA,0.16424,950,10
LBXF08LA,0.10624,950,10
LBX074LA,0.19772,951,10
LBX099LA,0.22372,951,10
LBX138LA,0.18344,951,10
LBX153LA,0.2004,951,10
LBX170LA,0.19408,951,10
LBX180LA,0.1862,951,10
LBX187LA,0.77036,951,10
LBX194LA,0.12516,951,10
LBXPCBLA,0.09668,951,10
LBXHXCLA,0.11244,951,10
LBX118LA,0.17752,951,10
LBXD03LA,0.116,951,10
LBXD05LA,0.94996,951,10
LBXD07LA,0.18728,951,10
LBXF03LA,0.04236,951,10
LBXF04LA,0.99968,951,10
LBXF05LA,0.08336,951,10
LBXF08LA,0.03688,951,10
LBX074LA,0.53824,952,10
LBX099LA,0.19452,952,10
LBX138LA,0.17456,952,10
LBX153LA,0.15536,952,10
LBX170LA,0.1686,952,10
LBX180LA,0.15824,952,10
LBX187LA,0.19224,952,10
LBX194LA,1,952,10
LBXPCBLA,0.93492,952,10
LBXHXCLA,0.15256,952,10
LBX118LA,0.1568,952,10
LBXD03LA,0.33588,952,10
LBXD05LA,0.2842,952,10
LBXD07LA,0.11144,952,10
LBXF03LA,0.12572,952,10
LBXF04LA,0.9674,952,10
LBXF05LA,0.07128,952,10
LBXF08LA,0.15788,952,10
LBX074LA,0.49972,953,10
LBX099LA,0.11328,953,10
LBX138LA,0.08228,953,10
LBX153LA,0.09628,953,10
LBX170LA,0.23352,953,10
LBX180LA,0.18068,953,10
LBX187LA,0.10456,953,10
LBX194LA,0.72224,953,10
LBXPCBLA,0.1622,953,10
LBXHXCLA,0.08356,953,10
LBX118LA,0.10412,953,10
LBXD03LA,0.09308,953,10
LBXD05LA,0.98636,953,10
LBXD07LA,0.05684,953,10
LBXF03LA,0.07764,953,10
LBXF04LA,0.6188,953,10
LBXF05LA,0.37252,953,10
LBXF08LA,0.0206,953,10
LBX074LA,0.2,954,10
LBX099LA,0.11332,954,10
LBX138LA,0.17764,954,10
LBX153LA,0.16828,954,10
LBX170LA,0.29576,954,10
LBX180LA,0.18396,954,10
LBX187LA,0.127,954,10
LBX194LA,0.86304,954,10
LBXPCBLA,0.1676,954,10
LBXHXCLA,0.32028,954,10
LBX118LA,0.75616,954,10
LBXD03LA,0.48064,954,10
LBXD05LA,0.16524,954,10
LBXD07LA,0.06076,954,10
LBXF03LA,0.06652,954,10
LBXF04LA,1,954,10
LBXF05LA,0.10428,954,10
LBXF08LA,0.12828,954,10
LBX074LA,0.794,955,10
LBX099LA,0.23848,955,10
LBX138LA,0.078,955,10
LBX153LA,0.09896,955,10
LBX170LA,0.10672,955,10
LBX180LA,0.09596,955,10
LBX187LA,0.14624,955,10
LBX194LA,0.68896,955,10
LBXPCBLA,0.1396,955,10
LBXHXCLA,0.10228,955,10
LBX118LA,0.21224,955,10
LBXD03LA,0.08552,955,10
LBXD05LA,0.86452,955,10
LBXD07LA,0.12056,955,10
LBXF03LA,0.06152,955,10
LBXF04LA,0.88456,955,10
LBXF05LA,0.19228,955,10
LBXF08LA,0.03952,955,10
LBX074LA,0.1792,956,10
LBX099LA,0.15192,956,10
LBX138LA,0.27136,956,10
LBX153LA,0.28052,956,10
LBX170LA,0.8984,956,10
LBX180LA,0.32164,956,10
LBX187LA,0.41668,956,10
LBX194LA,0.29696,956,10
LBXPCBLA,0.9364,956,10
LBXHXCLA,0.23868,956,10
LBX118LA,0.15904,956,10
LBXD03LA,0.20164,956,10
LBXD05LA,0.98756,956,10
LBXD07LA,0.16036,956,10
LBXF03LA,0.15548,956,10
LBXF04LA,0.68312,956,10
LBXF05LA,0.14092,956,10
LBXF08LA,0.0744,956,10
LBX074LA,0.73648,957,10
LBX099LA,0.3046,957,10
LBX138LA,0.26012,957,10
LBX153LA,0.28308,957,10
LBX170LA,0.45308,957,10
LBX180LA,0.3486,957,10
LBX187LA,0.50412,957,10
LBX194LA,0.77208,957,10
LBXPCBLA,0.5308,957,10
LBXHXCLA,0.28556,957,10
LBX118LA,0.34936,957,10
LBXD03LA,0.24324,957,10
LBXD05LA,0.7422,957,10
LBXD07LA,0.3354,957,10
LBXF03LA,0.33148,957,10
LBXF04LA,0.98,957,10
LBXF05LA,0.275,957,10
LBXF08LA,0.35936,957,10
LBX074LA,0.9398,958,10
LBX099LA,0.10372,958,10
LBX138LA,0.17164,958,10
LBX153LA,0.25468,958,10
LBX170LA,0.2254,958,10
LBX180LA,0.3034,958,10
LBX187LA,0.20612,958,10
LBX194LA,0.99712,958,10
LBXPCBLA,0.97868,958,10
LBXHXCLA,0.086,958,10
LBX118LA,0.15104,958,10
LBXD03LA,0.21384,958,10
LBXD05LA,0.1774,958,10
LBXD07LA,0.0606,958,10
LBXF03LA,0.06036,958,10
LBXF04LA,0.94356,958,10
LBXF05LA,0.08208,958,10
LBXF08LA,0.0308,958,10
LBX074LA,0.98716,959,10
LBX099LA,0.10524,959,10
LBX138LA,0.1224,959,10
LBX153LA,0.16936,959,10
LBX170LA,0.48524,959,10
LBX180LA,0.19216,959,10
LBX187LA,0.21884,959,10
LBX194LA,0.65532,959,10
LBXPCBLA,0.09692,959,10
LBXHXCLA,0.16868,959,10
LBX118LA,0.1038,959,10
LBXD03LA,0.16572,959,10
LBXD05LA,1,959,10
LBXD07LA,0.1074,959,10
LBXF03LA,0.16508,959,10
LBXF04LA,0.94652,959,10
LBXF05LA,0.12996,959,10
LBXF08LA,0.04164,959,10
LBX074LA,0.34072,960,10
LBX099LA,0.16532,960,10
LBX138LA,0.28544,960,10
LBX153LA,0.26672,960,10
LBX170LA,0.23412,960,10
LBX180LA,0.27612,960,10
LBX187LA,0.25356,960,10
LBX194LA,1,960,10
LBXPCBLA,0.6854,960,10
LBXHXCLA,0.25888,960,10
LBX118LA,0.8454,960,10
LBXD03LA,0.47932,960,10
LBXD05LA,0.14144,960,10
LBXD07LA,0.56544,960,10
LBXF03LA,0.16364,960,10
LBXF04LA,0.7682,960,10
LBXF05LA,0.21408,960,10
LBXF08LA,0.10752,960,10
LBX074LA,0.6654,961,10
LBX099LA,0.08004,961,10
LBX138LA,0.15784,961,10
LBX153LA,0.14176,961,10
LBX170LA,0.14376,961,10
LBX180LA,0.11172,961,10
LBX187LA,0.13404,961,10
LBX194LA,1,961,10
LBXPCBLA,0.21292,961,10
LBXHXCLA,0.06292,961,10
LBX118LA,0.41732,961,10
LBXD03LA,0.10304,961,10
LBXD05LA,0.9792,961,10
LBXD07LA,0.25164,961,10
LBXF03LA,0.11964,961,10
LBXF04LA,0.42392,961,10
LBXF05LA,0.07184,961,10
LBXF08LA,0.07216,961,10
LBX074LA,0.77612,962,10
LBX099LA,0.10156,962,10
LBX138LA,0.10344,962,10
LBX153LA,0.11148,962,10
LBX170LA,0.17888,962,10
LBX180LA,0.14016,962,10
LBX187LA,0.16948,962,10
LBX194LA,0.40852,962,10
LBXPCBLA,0.09172,962,10
LBXHXCLA,0.13148,962,10
LBX118LA,0.29684,962,10
LBXD03LA,0.09752,962,10
LBXD05LA,0.39872,962,10
LBXD07LA,0.26948,962,10
LBXF03LA,0.06032,962,10
LBXF04LA,0.81544,962,10
LBXF05LA,0.19016,962,10
LBXF08LA,0.15764,962,10
LBX074LA,0.834,963,10
LBX099LA,0.54368,963,10
LBX138LA,0.13832,963,10
LBX153LA,0.17024,963,10
LBX170LA,0.14912,963,10
LBX180LA,0.09528,963,10
LBX187LA,0.17868,963,10
LBX194LA,0.88464,963,10
LBXPCBLA,0.07956,963,10
LBXHXCLA,0.11992,963,10
LBX118LA,0.2734,963,10
LBXD03LA,0.13756,963,10
LBXD05LA,0.95636,963,10
LBXD07LA,0.07552,963,10
LBXF03LA,0.05688,963,10
LBXF04LA,0.90368,963,10
LBXF05LA,0.15324,963,10
LBXF08LA,0.1118,963,10
LBX074LA,0.63288,964,10
LBX099LA,0.1416,964,10
LBX138LA,0.2788,964,10
LBX153LA,0.21784,964,10
LBX170LA,0.24096,964,10
LBX180LA,0.31564,964,10
LBX187LA,0.36076,964,10
LBX194LA,0.51152,964,10
LBXPCBLA,0.24656,964,10
LBXHXCLA,0.11692,964,10
LBX118LA,0.13856,964,10
LBXD03LA,0.09932,964,10
LBXD05LA,1,964,10
LBXD07LA,0.08592,964,10
LBXF03LA,0.2892,964,10
LBXF04LA,0.63424,964,10
LBXF05LA,0.17972,964,10
LBXF08LA,0.10328,964,10
LBX074LA,0.75208,965,10
LBX099LA,0.219,965,10
LBX138LA,0.2222,965,10
LBX153LA,0.3396,965,10
LBX170LA,0.28016,965,10
LBX180LA,0.32092,965,10
LBX187LA,0.29956,965,10
LBX194LA,0.98864,965,10
LBXPCBLA,0.18144,965,10
LBXHXCLA,0.2294,965,10
LBX118LA,0.27332,965,10
LBXD03LA,0.33564,965,10
LBXD05LA,0.90824,965,10
LBXD07LA,0.19192,965,10
LBXF03LA,0.3758,965,10
LBXF04LA,0.62284,965,10
LBXF05LA,0.21608,965,10
LBXF08LA,0.2478,965,10
LBX074LA,0.98392,966,10
LBX099LA,0.20836,966,10
LBX138LA,0.19608,966,10
LBX153LA,0.22368,966,10
LBX170LA,0.2394,966,10
LBX180LA,0.21648,966,10
LBX187LA,0.59516,966,10
LBX194LA,0.32792,966,10
LBXPCBLA,0.56956,966,10
LBXHXCLA,0.22356,966,10
LBX118LA,0.36832,966,10
LBXD03LA,0.11372,966,10
LBXD05LA,0.18336,966,10
LBXD07LA,0.0982,966,10
LBXF03LA,0.11384,966,10
LBXF04LA,0.978,966,10
LBXF05LA,0.26276,966,10
LBXF08LA,0.08244,966,10
LBX074LA,0.4008,967,10
LBX099LA,0.24576,967,10
LBX138LA,0.12524,967,10
LBX153LA,0.13548,967,10
LBX170LA,0.16728,967,10
LBX180LA,0.12652,967,10
LBX187LA,0.13668,967,10
LBX194LA,0.95952,967,10
LBXPCBLA,0.109,967,10
LBXHXCLA,0.22688,967,10
LBX118LA,0.56476,967,10
LBXD03LA,0.13224,967,10
LBXD05LA,1,967,10
LBXD07LA,0.08148,967,10
LBXF03LA,0.18648,967,10
LBXF04LA,0.10768,967,10
LBXF05LA,0.10008,967,10
LBXF08LA,0.19484,967,10
LBX074LA,0.3176,968,10
LBX099LA,0.2294,968,10
LBX138LA,0.18144,968,10
LBX153LA,0.17924,968,10
LBX170LA,0.14972,968,10
LBX180LA,0.123,968,10
LBX187LA,0.11724,968,10
LBX194LA,0.86336,968,10
LBXPCBLA,0.17392,968,10
LBXHXCLA,0.20408,968,10
LBX118LA,0.84376,968,10
LBXD03LA,0.32844,968,10
LBXD05LA,0.5898,968,10
LBXD07LA,0.09292,968,10
LBXF03LA,0.11424,968,10
LBXF04LA,0.981,968,10
LBXF05LA,0.15044,968,10
LBXF08LA,0.09516,968,10
LBX074LA,0.868,969,10
LBX099LA,0.37264,969,10
LBX138LA,0.21872,969,10
LBX153LA,0.17504,969,10
LBX170LA,0.202,969,10
LBX180LA,0.29516,969,10
LBX187LA,0.1716,969,10
LBX194LA,0.37936,969,10
LBXPCBLA,0.07344,969,10
LBXHXCLA,0.1552,969,10
LBX118LA,0.47364,969,10
LBXD03LA,0.48212,969,10
LBXD05LA,0.36816,969,10
LBXD07LA,0.16784,969,10
LBXF03LA,0.59392,969,10
LBXF04LA,0.69488,969,10
LBXF05LA,0.34872,969,10
LBXF08LA,0.06856,969,10
LBX074LA,0.6752,970,10
LBX099LA,0.2386,970,10
LBX138LA,0.21504,970,10
LBX153LA,0.22,970,10
LBX170LA,0.49516,970,10
LBX180LA,0.28564,970,10
LBX187LA,0.20196,970,10
LBX194LA,0.41144,970,10
LBXPCBLA,0.38152,970,10
LBXHXCLA,0.2304,970,10
LBX118LA,0.2128,970,10
LBXD03LA,0.25764,970,10
LBXD05LA,0.96896,970,10
LBXD07LA,0.29844,970,10
LBXF03LA,0.17568,970,10
LBXF04LA,0.99928,970,10
LBXF05LA,0.20512,970,10
LBXF08LA,0.12936,970,10
LBX074LA,0.98324,971,10
LBX099LA,0.18916,971,10
LBX138LA,0.15116,971,10
LBX153LA,0.10628,971,10
LBX170LA,0.54188,971,10
LBX180LA,0.17524,971,10
LBX187LA,0.43044,971,10
LBX194LA,0.31864,971,10
LBXPCBLA,0.4572,971,10
LBXHXCLA,0.2154,971,10
LBX118LA,0.1052,971,10
