variable,fixedat1,fixedat2,est,sd,trial,case
LBXD05LA,LBXPCBLA,LBX194LA,0.24752729534424134,0.6757494246479321,1362,14
LBXPCBLA,LBX194LA,LBXD05LA,0.22564256479636935,0.6157187636411482,1362,14
LBX194LA,LBXD05LA,LBXPCBLA,0.26827897813713,0.7614415582062807,1362,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.7156690644359518,0.6697546626342153,1363,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.05886903724040149,0.335543291028578,1363,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.6168190997699492,0.6666587754991704,1363,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.16409776306561596,0.9377329483185008,1364,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.6416436073193212,0.5593314937139657,1364,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.0012556420125333645,0.8954267208599936,1364,14
LBXD05LA,LBXPCBLA,LBX194LA,0.7537427276372606,0.7550509266281832,1365,14
LBXPCBLA,LBX194LA,LBXD05LA,0.011712317118481863,0.2914298978913749,1365,14
LBX194LA,LBXD05LA,LBXPCBLA,0.7336535742364365,0.7605809168945287,1365,14
LBXD05LA,LBXPCBLA,LBX194LA,0.36301937477519797,0.6384601861172806,1366,14
LBXPCBLA,LBX194LA,LBXD05LA,0.163205025177521,0.4044934034681653,1366,14
LBX194LA,LBXD05LA,LBXPCBLA,0.6970590550663038,0.6741364817767193,1366,14
LBXD05LA,LBXPCBLA,LBX194LA,0.5633007365967408,0.8037110845011848,1367,14
LBXPCBLA,LBX194LA,LBXD05LA,0.054426507726371476,0.503149391779447,1367,14
LBX194LA,LBXD05LA,LBXPCBLA,0.5441512988722677,0.8362971269172069,1367,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.37001887423509405,0.6254245074089754,1368,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.5651852547568419,0.7567651522561085,1368,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.3349374311907267,0.7739595227051101,1368,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.4819860287088211,0.6704396396280109,1369,14
LBXPCBLA,LBX194LA,LBXD05LA,0.1613860855333087,0.4430879587103017,1369,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.29839872527839084,0.6877169275408974,1369,14
