variable,PIP,race,trial,case
LBX187LA,0.405,1,223,3
LBX194LA,0.45116,1,223,3
LBXPCBLA,0.2978,1,223,3
LBXHXCLA,0.35208,1,223,3
LBX118LA,0.4246,1,223,3
LBXD03LA,0.28176,1,223,3
LBXD05LA,0.3678,1,223,3
LBXD07LA,0.26876,1,223,3
LBXF03LA,0.22512,1,223,3
LBXF04LA,0.83052,1,223,3
LBXF05LA,0.36196,1,223,3
LBXF08LA,0.26392,1,223,3
LBX074LA,0.17908,2,223,3
LBX099LA,0.1988,2,223,3
LBX138LA,0.106,2,223,3
LBX153LA,0.12744,2,223,3
LBX170LA,0.237,2,223,3
LBX180LA,0.164,2,223,3
LBX187LA,0.17768,2,223,3
LBX194LA,0.62412,2,223,3
LBXPCBLA,0.30144,2,223,3
LBXHXCLA,0.28148,2,223,3
LBX118LA,0.10704,2,223,3
LBXD03LA,0.15076,2,223,3
LBXD05LA,1,2,223,3
LBXD07LA,0.13108,2,223,3
LBXF03LA,0.13968,2,223,3
LBXF04LA,0.1418,2,223,3
LBXF05LA,0.10396,2,223,3
LBXF08LA,0.13008,2,223,3
LBX074LA,0.4122,3,223,3
LBX099LA,0.24608,3,223,3
LBX138LA,0.1944,3,223,3
LBX153LA,0.18832,3,223,3
LBX170LA,0.45376,3,223,3
LBX180LA,0.29828,3,223,3
LBX187LA,0.28312,3,223,3
LBX194LA,0.68104,3,223,3
LBXPCBLA,0.3196,3,223,3
LBXHXCLA,0.2056,3,223,3
LBX118LA,0.19588,3,223,3
LBXD03LA,0.20116,3,223,3
LBXD05LA,0.50196,3,223,3
LBXD07LA,0.41232,3,223,3
LBXF03LA,0.2542,3,223,3
LBXF04LA,0.33812,3,223,3
LBXF05LA,0.1774,3,223,3
LBXF08LA,0.2052,3,223,3
LBX074LA,0.76992,1,224,3
LBX099LA,0.31684,1,224,3
LBX138LA,0.31404,1,224,3
LBX153LA,0.29744,1,224,3
LBX170LA,0.29112,1,224,3
LBX180LA,0.24752,1,224,3
LBX187LA,0.294,1,224,3
LBX194LA,0.35724,1,224,3
LBXPCBLA,0.37584,1,224,3
LBXHXCLA,0.26936,1,224,3
LBX118LA,0.42728,1,224,3
LBXD03LA,0.27828,1,224,3
LBXD05LA,0.31972,1,224,3
LBXD07LA,0.7006,1,224,3
LBXF03LA,0.23548,1,224,3
LBXF04LA,0.33916,1,224,3
LBXF05LA,0.36788,1,224,3
LBXF08LA,0.40852,1,224,3
LBX074LA,0.79164,2,224,3
LBX099LA,0.2522,2,224,3
LBX138LA,0.48776,2,224,3
LBX153LA,0.384,2,224,3
LBX170LA,0.281,2,224,3
LBX180LA,0.3388,2,224,3
LBX187LA,0.3746,2,224,3
LBX194LA,0.61436,2,224,3
LBXPCBLA,0.54308,2,224,3
LBXHXCLA,0.4484,2,224,3
LBX118LA,0.68232,2,224,3
LBXD03LA,0.80084,2,224,3
LBXD05LA,0.60084,2,224,3
LBXD07LA,0.24244,2,224,3
LBXF03LA,0.2108,2,224,3
LBXF04LA,0.43028,2,224,3
LBXF05LA,0.20308,2,224,3
LBXF08LA,0.1584,2,224,3
LBX074LA,0.51772,3,224,3
LBX099LA,0.52632,3,224,3
LBX138LA,0.495,3,224,3
LBX153LA,0.52584,3,224,3
LBX170LA,0.50788,3,224,3
LBX180LA,0.49304,3,224,3
LBX187LA,0.50936,3,224,3
LBX194LA,0.72032,3,224,3
LBXPCBLA,0.46132,3,224,3
LBXHXCLA,0.61724,3,224,3
LBX118LA,0.62616,3,224,3
LBXD03LA,0.49024,3,224,3
LBXD05LA,0.61924,3,224,3
LBXD07LA,0.54112,3,224,3
LBXF03LA,0.48692,3,224,3
LBXF04LA,0.6192,3,224,3
LBXF05LA,0.52092,3,224,3
LBXF08LA,0.46356,3,224,3
LBX074LA,0.38408,1,225,3
LBX099LA,0.3634,1,225,3
LBX138LA,0.45044,1,225,3
LBX153LA,0.50296,1,225,3
LBX170LA,0.6638,1,225,3
LBX180LA,0.59628,1,225,3
LBX187LA,0.49228,1,225,3
LBX194LA,0.8474,1,225,3
LBXPCBLA,0.30628,1,225,3
LBXHXCLA,0.64144,1,225,3
LBX118LA,0.35812,1,225,3
LBXD03LA,0.81908,1,225,3
LBXD05LA,0.597,1,225,3
LBXD07LA,0.33728,1,225,3
LBXF03LA,0.34127999999999997,1,225,3
LBXF04LA,0.59868,1,225,3
LBXF05LA,0.61096,1,225,3
LBXF08LA,0.32312,1,225,3
LBX074LA,0.68028,2,225,3
LBX099LA,0.38504,2,225,3
LBX138LA,0.62116,2,225,3
LBX153LA,0.47568,2,225,3
LBX170LA,0.42548,2,225,3
LBX180LA,0.37884,2,225,3
LBX187LA,0.41392,2,225,3
LBX194LA,0.41148,2,225,3
LBXPCBLA,0.53724,2,225,3
LBXHXCLA,0.49104,2,225,3
LBX118LA,0.36736,2,225,3
LBXD03LA,0.31344,2,225,3
LBXD05LA,0.96688,2,225,3
LBXD07LA,0.242,2,225,3
LBXF03LA,0.5086,2,225,3
LBXF04LA,0.38132,2,225,3
LBXF05LA,0.82124,2,225,3
LBXF08LA,0.43952,2,225,3
LBX074LA,0.3658,3,225,3
LBX099LA,0.25336,3,225,3
LBX138LA,0.2852,3,225,3
LBX153LA,0.2856,3,225,3
LBX170LA,0.40084,3,225,3
LBX180LA,0.3266,3,225,3
LBX187LA,0.798,3,225,3
LBX194LA,0.65036,3,225,3
LBXPCBLA,0.27816,3,225,3
LBXHXCLA,0.3382,3,225,3
LBX118LA,0.44432,3,225,3
LBXD03LA,0.301,3,225,3
LBXD05LA,0.36972,3,225,3
LBXD07LA,0.23084,3,225,3
LBXF03LA,0.27864,3,225,3
LBXF04LA,0.5722,3,225,3
LBXF05LA,0.3128,3,225,3
LBXF08LA,0.18064,3,225,3
LBX074LA,0.892,1,226,3
LBX099LA,0.38932,1,226,3
LBX138LA,0.50856,1,226,3
LBX153LA,0.55464,1,226,3
LBX170LA,0.51808,1,226,3
LBX180LA,0.5396,1,226,3
LBX187LA,0.75484,1,226,3
LBX194LA,0.50568,1,226,3
LBXPCBLA,0.43852,1,226,3
LBXHXCLA,0.74268,1,226,3
LBX118LA,0.3928,1,226,3
LBXD03LA,0.5328,1,226,3
LBXD05LA,0.5804,1,226,3
LBXD07LA,0.4698,1,226,3
LBXF03LA,0.4898,1,226,3
LBXF04LA,0.61048,1,226,3
LBXF05LA,0.86196,1,226,3
LBXF08LA,0.89012,1,226,3
LBX074LA,0.38976,2,226,3
LBX099LA,0.5578,2,226,3
LBX138LA,0.41532,2,226,3
LBX153LA,0.35916,2,226,3
LBX170LA,0.34964,2,226,3
LBX180LA,0.38028,2,226,3
LBX187LA,0.38516,2,226,3
LBX194LA,0.7876,2,226,3
LBXPCBLA,0.77192,2,226,3
LBXHXCLA,0.67612,2,226,3
LBX118LA,0.3822,2,226,3
LBXD03LA,0.54352,2,226,3
LBXD05LA,0.41564,2,226,3
LBXD07LA,0.92164,2,226,3
LBXF03LA,0.36716,2,226,3
LBXF04LA,0.35428,2,226,3
LBXF05LA,0.25456,2,226,3
LBXF08LA,0.51228,2,226,3
LBX074LA,0.29736,3,226,3
LBX099LA,0.34796,3,226,3
LBX138LA,0.36184,3,226,3
LBX153LA,0.37572,3,226,3
LBX170LA,0.42912,3,226,3
LBX180LA,0.34568,3,226,3
LBX187LA,0.41188,3,226,3
LBX194LA,0.65196,3,226,3
LBXPCBLA,0.41356,3,226,3
LBXHXCLA,0.3432,3,226,3
LBX118LA,0.30236,3,226,3
LBXD03LA,0.37156,3,226,3
LBXD05LA,0.32004,3,226,3
LBXD07LA,0.39424,3,226,3
LBXF03LA,0.3322,3,226,3
LBXF04LA,0.33532,3,226,3
LBXF05LA,0.32612,3,226,3
LBXF08LA,0.30972,3,226,3
LBX074LA,0.79756,1,227,3
LBX099LA,0.50604,1,227,3
LBX138LA,0.5994,1,227,3
LBX153LA,0.53536,1,227,3
LBX170LA,0.49816,1,227,3
LBX180LA,0.502,1,227,3
LBX187LA,0.44788,1,227,3
LBX194LA,0.5016,1,227,3
LBXPCBLA,0.45736,1,227,3
LBXHXCLA,0.45544,1,227,3
LBX118LA,0.62516,1,227,3
LBXD03LA,0.73428,1,227,3
LBXD05LA,0.44776,1,227,3
LBXD07LA,0.47288,1,227,3
LBXF03LA,0.73352,1,227,3
LBXF04LA,0.4998,1,227,3
LBXF05LA,0.58108,1,227,3
LBXF08LA,0.34916,1,227,3
LBX074LA,0.62792,2,227,3
LBX099LA,0.45124,2,227,3
LBX138LA,0.39928,2,227,3
LBX153LA,0.38584,2,227,3
LBX170LA,0.48824,2,227,3
LBX180LA,0.44464,2,227,3
LBX187LA,0.582,2,227,3
LBX194LA,0.92824,2,227,3
LBXPCBLA,0.60516,2,227,3
LBXHXCLA,0.49028,2,227,3
LBX118LA,0.72184,2,227,3
LBXD03LA,0.59,2,227,3
LBXD05LA,0.71292,2,227,3
LBXD07LA,0.78932,2,227,3
LBXF03LA,0.48552,2,227,3
LBXF04LA,0.83368,2,227,3
LBXF05LA,0.44792,2,227,3
LBXF08LA,0.45292,2,227,3
LBX074LA,0.55732,3,227,3
LBX099LA,0.41124,3,227,3
LBX138LA,0.402,3,227,3
LBX153LA,0.39944,3,227,3
LBX170LA,0.32904,3,227,3
LBX180LA,0.408,3,227,3
LBX187LA,0.38696,3,227,3
LBX194LA,0.37208,3,227,3
LBXPCBLA,0.78624,3,227,3
LBXHXCLA,0.40244,3,227,3
LBX118LA,0.4324,3,227,3
LBXD03LA,0.39884,3,227,3
LBXD05LA,0.54104,3,227,3
LBXD07LA,0.35596,3,227,3
LBXF03LA,0.33004,3,227,3
LBXF04LA,0.40888,3,227,3
LBXF05LA,0.37664,3,227,3
LBXF08LA,0.32876,3,227,3
LBX074LA,0.23424,1,228,3
LBX099LA,0.52688,1,228,3
LBX138LA,0.5302,1,228,3
LBX153LA,0.43888,1,228,3
LBX170LA,0.45048,1,228,3
LBX180LA,0.31176,1,228,3
LBX187LA,0.33564,1,228,3
LBX194LA,0.51504,1,228,3
LBXPCBLA,0.2226,1,228,3
LBXHXCLA,0.30804,1,228,3
LBX118LA,0.27036,1,228,3
LBXD03LA,0.33452,1,228,3
LBXD05LA,0.35968,1,228,3
LBXD07LA,0.39504,1,228,3
LBXF03LA,0.25596,1,228,3
LBXF04LA,0.39704,1,228,3
LBXF05LA,0.2888,1,228,3
LBXF08LA,0.18604,1,228,3
LBX074LA,0.4978,2,228,3
LBX099LA,0.6104,2,228,3
LBX138LA,0.5562,2,228,3
LBX153LA,0.5114,2,228,3
LBX170LA,0.5124,2,228,3
LBX180LA,0.49588,2,228,3
LBX187LA,0.62268,2,228,3
LBX194LA,0.60864,2,228,3
LBXPCBLA,0.5922,2,228,3
LBXHXCLA,0.46896,2,228,3
LBX118LA,0.44432,2,228,3
LBXD03LA,0.56056,2,228,3
LBXD05LA,1,2,228,3
LBXD07LA,0.55772,2,228,3
LBXF03LA,0.49356,2,228,3
LBXF04LA,0.99632,2,228,3
LBXF05LA,0.4776,2,228,3
LBXF08LA,0.40104,2,228,3
LBX074LA,0.30268,3,228,3
LBX099LA,0.23264,3,228,3
LBX138LA,0.27644,3,228,3
LBX153LA,0.26584,3,228,3
LBX170LA,0.25572,3,228,3
LBX180LA,0.24292,3,228,3
LBX187LA,0.304,3,228,3
LBX194LA,0.31844,3,228,3
LBXPCBLA,0.28604,3,228,3
LBXHXCLA,0.28568,3,228,3
LBX118LA,0.27792,3,228,3
LBXD03LA,0.37288,3,228,3
LBXD05LA,0.27952,3,228,3
LBXD07LA,0.24976,3,228,3
LBXF03LA,0.35664,3,228,3
LBXF04LA,0.34452,3,228,3
LBXF05LA,0.34684,3,228,3
LBXF08LA,0.2484,3,228,3
LBX074LA,0.54384,1,229,3
LBX099LA,0.70632,1,229,3
LBX138LA,0.61624,1,229,3
LBX153LA,0.55876,1,229,3
LBX170LA,0.51308,1,229,3
LBX180LA,0.49024,1,229,3
LBX187LA,0.50524,1,229,3
LBX194LA,0.54268,1,229,3
LBXPCBLA,0.7806,1,229,3
LBXHXCLA,0.4752,1,229,3
LBX118LA,0.73644,1,229,3
LBXD03LA,0.65164,1,229,3
LBXD05LA,0.64048,1,229,3
LBXD07LA,0.77928,1,229,3
LBXF03LA,0.55728,1,229,3
LBXF04LA,0.95848,1,229,3
LBXF05LA,0.46148,1,229,3
LBXF08LA,0.38756,1,229,3
LBX074LA,0.71212,2,229,3
LBX099LA,0.48944,2,229,3
LBX138LA,0.454,2,229,3
LBX153LA,0.43348,2,229,3
LBX170LA,0.54484,2,229,3
LBX180LA,0.64548,2,229,3
LBX187LA,0.50236,2,229,3
LBX194LA,0.9814,2,229,3
LBXPCBLA,0.6556,2,229,3
LBXHXCLA,0.761,2,229,3
LBX118LA,0.75024,2,229,3
LBXD03LA,0.49116,2,229,3
LBXD05LA,0.83508,2,229,3
LBXD07LA,0.68572,2,229,3
LBXF03LA,0.47228,2,229,3
LBXF04LA,0.83416,2,229,3
LBXF05LA,0.60076,2,229,3
LBXF08LA,0.36528,2,229,3
LBX074LA,0.70888,3,229,3
LBX099LA,0.74124,3,229,3
LBX138LA,0.67044,3,229,3
LBX153LA,0.62472,3,229,3
LBX170LA,0.73904,3,229,3
LBX180LA,0.66428,3,229,3
LBX187LA,0.673,3,229,3
LBX194LA,0.67528,3,229,3
LBXPCBLA,0.60836,3,229,3
LBXHXCLA,0.6072,3,229,3
LBX118LA,0.63264,3,229,3
LBXD03LA,0.63104,3,229,3
LBXD05LA,0.72988,3,229,3
LBXD07LA,0.62436,3,229,3
LBXF03LA,0.70876,3,229,3
LBXF04LA,0.6978,3,229,3
LBXF05LA,0.68344,3,229,3
LBXF08LA,0.64124,3,229,3
LBX074LA,0.46992,1,230,3
LBX099LA,0.19996,1,230,3
LBX138LA,0.23576,1,230,3
LBX153LA,0.22556,1,230,3
LBX170LA,0.25736,1,230,3
LBX180LA,0.22096,1,230,3
LBX187LA,0.23828,1,230,3
LBX194LA,0.28592,1,230,3
LBXPCBLA,0.529,1,230,3
LBXHXCLA,0.17356,1,230,3
LBX118LA,0.32164,1,230,3
LBXD03LA,0.26596,1,230,3
LBXD05LA,0.35576,1,230,3
LBXD07LA,0.22348,1,230,3
LBXF03LA,0.24568,1,230,3
LBXF04LA,0.26496,1,230,3
LBXF05LA,0.19468,1,230,3
LBXF08LA,0.35228,1,230,3
LBX074LA,0.17148,2,230,3
LBX099LA,0.11832,2,230,3
LBX138LA,0.59468,2,230,3
LBX153LA,0.19536,2,230,3
LBX170LA,0.31996,2,230,3
LBX180LA,0.07492,2,230,3
LBX187LA,0.12136,2,230,3
LBX194LA,0.54924,2,230,3
LBXPCBLA,0.21628,2,230,3
LBXHXCLA,0.09976,2,230,3
LBX118LA,0.17952,2,230,3
LBXD03LA,0.11124,2,230,3
LBXD05LA,0.88924,2,230,3
LBXD07LA,0.17764,2,230,3
LBXF03LA,0.08868,2,230,3
LBXF04LA,0.10536,2,230,3
LBXF05LA,0.10052,2,230,3
LBXF08LA,0.04512,2,230,3
LBX074LA,0.46248,3,230,3
LBX099LA,0.35672,3,230,3
LBX138LA,0.47424,3,230,3
LBX153LA,0.44296,3,230,3
LBX170LA,0.4408,3,230,3
LBX180LA,0.39096,3,230,3
LBX187LA,0.37764,3,230,3
LBX194LA,0.87988,3,230,3
LBXPCBLA,0.52308,3,230,3
LBXHXCLA,0.34184,3,230,3
LBX118LA,0.37916,3,230,3
LBXD03LA,0.37384,3,230,3
LBXD05LA,0.78392,3,230,3
LBXD07LA,0.43888,3,230,3
LBXF03LA,0.27152,3,230,3
LBXF04LA,0.37868,3,230,3
LBXF05LA,0.35632,3,230,3
LBXF08LA,0.72548,3,230,3
LBX074LA,0.35916,1,231,3
LBX099LA,0.39168,1,231,3
LBX138LA,0.31832,1,231,3
LBX153LA,0.29552,1,231,3
LBX170LA,0.27792,1,231,3
LBX180LA,0.28916,1,231,3
LBX187LA,0.30064,1,231,3
LBX194LA,0.2768,1,231,3
LBXPCBLA,0.25896,1,231,3
LBXHXCLA,0.26568,1,231,3
LBX118LA,0.49384,1,231,3
LBXD03LA,0.28732,1,231,3
LBXD05LA,0.3492,1,231,3
LBXD07LA,0.2466,1,231,3
LBXF03LA,0.2834,1,231,3
LBXF04LA,0.43516,1,231,3
LBXF05LA,0.4986,1,231,3
LBXF08LA,0.35092,1,231,3
LBX074LA,0.34132,2,231,3
LBX099LA,0.12168,2,231,3
LBX138LA,0.16784,2,231,3
LBX153LA,0.1444,2,231,3
LBX170LA,0.19292,2,231,3
LBX180LA,0.13844,2,231,3
LBX187LA,0.27608,2,231,3
LBX194LA,0.4222,2,231,3
LBXPCBLA,0.10176,2,231,3
LBXHXCLA,0.18104,2,231,3
LBX118LA,0.36396,2,231,3
LBXD03LA,0.0826,2,231,3
LBXD05LA,1,2,231,3
LBXD07LA,0.30628,2,231,3
LBXF03LA,0.04904,2,231,3
LBXF04LA,0.06912,2,231,3
LBXF05LA,0.04984,2,231,3
LBXF08LA,0.05404,2,231,3
LBX074LA,0.18216,3,231,3
LBX099LA,0.218,3,231,3
LBX138LA,0.17264,3,231,3
LBX153LA,0.18404,3,231,3
LBX170LA,0.305,3,231,3
LBX180LA,0.30664,3,231,3
LBX187LA,0.25788,3,231,3
LBX194LA,0.25012,3,231,3
LBXPCBLA,0.58484,3,231,3
LBXHXCLA,0.12696,3,231,3
LBX118LA,0.26336,3,231,3
LBXD03LA,0.2732,3,231,3
LBXD05LA,0.216,3,231,3
LBXD07LA,0.17836,3,231,3
LBXF03LA,0.23104,3,231,3
LBXF04LA,0.21116,3,231,3
LBXF05LA,0.13504,3,231,3
LBXF08LA,0.09916,3,231,3
LBX074LA,0.31412,1,232,3
LBX099LA,0.26076,1,232,3
LBX138LA,0.26168,1,232,3
LBX153LA,0.25056,1,232,3
LBX170LA,0.2714,1,232,3
LBX180LA,0.22352,1,232,3
LBX187LA,0.2704,1,232,3
LBX194LA,0.2174,1,232,3
LBXPCBLA,0.24896,1,232,3
LBXHXCLA,0.23628,1,232,3
LBX118LA,0.4326,1,232,3
LBXD03LA,0.40904,1,232,3
LBXD05LA,0.43744,1,232,3
LBXD07LA,0.2792,1,232,3
LBXF03LA,0.254,1,232,3
LBXF04LA,0.47772,1,232,3
LBXF05LA,0.30916,1,232,3
LBXF08LA,0.25024,1,232,3
LBX074LA,0.40864,2,232,3
LBX099LA,0.6474,2,232,3
LBX138LA,0.4502,2,232,3
LBX153LA,0.45176,2,232,3
LBX170LA,0.45376,2,232,3
LBX180LA,0.43184,2,232,3
LBX187LA,0.62316,2,232,3
LBX194LA,0.73248,2,232,3
LBXPCBLA,0.7258,2,232,3
LBXHXCLA,0.48232,2,232,3
LBX118LA,0.38552,2,232,3
LBXD03LA,0.83428,2,232,3
LBXD05LA,1,2,232,3
LBXD07LA,0.36164,2,232,3
LBXF03LA,0.44344,2,232,3
LBXF04LA,0.80612,2,232,3
LBXF05LA,0.48664,2,232,3
LBXF08LA,0.30372,2,232,3
LBX074LA,0.143,3,232,3
LBX099LA,0.13364,3,232,3
LBX138LA,0.17256,3,232,3
LBX153LA,0.18888,3,232,3
LBX170LA,0.48148,3,232,3
LBX180LA,0.28212,3,232,3
LBX187LA,0.24,3,232,3
LBX194LA,0.36532,3,232,3
LBXPCBLA,0.10456,3,232,3
LBXHXCLA,0.3484,3,232,3
LBX118LA,0.10868,3,232,3
LBXD03LA,0.13344,3,232,3
LBXD05LA,0.10252,3,232,3
LBXD07LA,0.21844,3,232,3
LBXF03LA,0.1176,3,232,3
LBXF04LA,0.13024,3,232,3
LBXF05LA,0.24672,3,232,3
LBXF08LA,0.10256,3,232,3
LBX074LA,0.6938,1,233,3
LBX099LA,0.5542,1,233,3
LBX138LA,0.51968,1,233,3
LBX153LA,0.47044,1,233,3
LBX170LA,0.50928,1,233,3
LBX180LA,0.49656,1,233,3
LBX187LA,0.4784,1,233,3
LBX194LA,0.7912,1,233,3
LBXPCBLA,0.8456,1,233,3
LBXHXCLA,0.45624,1,233,3
LBX118LA,0.65664,1,233,3
LBXD03LA,0.55384,1,233,3
LBXD05LA,0.40392,1,233,3
LBXD07LA,0.48884,1,233,3
LBXF03LA,0.3998,1,233,3
LBXF04LA,0.42324,1,233,3
LBXF05LA,0.52308,1,233,3
LBXF08LA,0.62368,1,233,3
LBX074LA,0.43456,2,233,3
LBX099LA,0.31544,2,233,3
LBX138LA,0.33332,2,233,3
LBX153LA,0.35788,2,233,3
LBX170LA,0.41416,2,233,3
LBX180LA,0.34324,2,233,3
LBX187LA,0.315,2,233,3
LBX194LA,0.6172,2,233,3
LBXPCBLA,0.32204,2,233,3
LBXHXCLA,0.4096,2,233,3
LBX118LA,0.6954,2,233,3
LBXD03LA,0.45932,2,233,3
LBXD05LA,0.51872,2,233,3
LBXD07LA,0.36852,2,233,3
LBXF03LA,0.26188,2,233,3
LBXF04LA,0.8076,2,233,3
LBXF05LA,0.37444,2,233,3
LBXF08LA,0.5528,2,233,3
LBX074LA,0.41708,3,233,3
LBX099LA,0.38156,3,233,3
LBX138LA,0.33308,3,233,3
LBX153LA,0.39396,3,233,3
LBX170LA,0.4028,3,233,3
LBX180LA,0.38592,3,233,3
LBX187LA,0.56724,3,233,3
LBX194LA,0.57448,3,233,3
LBXPCBLA,0.3642,3,233,3
LBXHXCLA,0.3342,3,233,3
LBX118LA,0.3488,3,233,3
LBXD03LA,0.326,3,233,3
LBXD05LA,0.84576,3,233,3
LBXD07LA,0.3682,3,233,3
LBXF03LA,0.46684,3,233,3
LBXF04LA,0.36088,3,233,3
LBXF05LA,0.248,3,233,3
LBXF08LA,0.61144,3,233,3
LBX074LA,0.31696,1,234,3
LBX099LA,0.37848,1,234,3
LBX138LA,0.34136,1,234,3
LBX153LA,0.48108,1,234,3
LBX170LA,0.29012,1,234,3
LBX180LA,0.353,1,234,3
LBX187LA,0.35424,1,234,3
LBX194LA,0.29712,1,234,3
LBXPCBLA,0.30732,1,234,3
LBXHXCLA,0.33768,1,234,3
LBX118LA,0.31052,1,234,3
LBXD03LA,0.25132,1,234,3
LBXD05LA,0.49328,1,234,3
LBXD07LA,0.41364,1,234,3
LBXF03LA,0.28492,1,234,3
LBXF04LA,0.8898,1,234,3
LBXF05LA,0.32844,1,234,3
LBXF08LA,0.4304,1,234,3
LBX074LA,0.85504,2,234,3
LBX099LA,0.82212,2,234,3
LBX138LA,0.71476,2,234,3
LBX153LA,0.7562,2,234,3
LBX170LA,0.75012,2,234,3
LBX180LA,0.71348,2,234,3
LBX187LA,0.7482,2,234,3
LBX194LA,0.82444,2,234,3
LBXPCBLA,0.83844,2,234,3
LBXHXCLA,0.686,2,234,3
LBX118LA,0.76256,2,234,3
LBXD03LA,0.6826,2,234,3
LBXD05LA,0.95496,2,234,3
LBXD07LA,0.80092,2,234,3
LBXF03LA,0.80128,2,234,3
LBXF04LA,0.90856,2,234,3
LBXF05LA,0.77748,2,234,3
LBXF08LA,0.88548,2,234,3
LBX074LA,0.4558,3,234,3
LBX099LA,0.39152,3,234,3
LBX138LA,0.42708,3,234,3
LBX153LA,0.45408,3,234,3
LBX170LA,0.34604,3,234,3
LBX180LA,0.46212,3,234,3
LBX187LA,0.32708,3,234,3
LBX194LA,0.34436,3,234,3
LBXPCBLA,0.63876,3,234,3
LBXHXCLA,0.5278,3,234,3
LBX118LA,0.39932,3,234,3
LBXD03LA,0.40628,3,234,3
LBXD05LA,0.43004,3,234,3
LBXD07LA,0.36996,3,234,3
LBXF03LA,0.46116,3,234,3
LBXF04LA,0.3666,3,234,3
LBXF05LA,0.45052,3,234,3
LBXF08LA,0.3354,3,234,3
LBX074LA,0.3102,1,235,3
LBX099LA,0.57416,1,235,3
LBX138LA,0.36068,1,235,3
LBX153LA,0.341,1,235,3
LBX170LA,0.44464,1,235,3
LBX180LA,0.32504,1,235,3
LBX187LA,0.47552,1,235,3
LBX194LA,0.48524,1,235,3
LBXPCBLA,0.39704,1,235,3
LBXHXCLA,0.4014,1,235,3
LBX118LA,0.3542,1,235,3
LBXD03LA,0.62172,1,235,3
LBXD05LA,0.72152,1,235,3
LBXD07LA,0.48832,1,235,3
LBXF03LA,0.24664,1,235,3
LBXF04LA,0.51364,1,235,3
LBXF05LA,0.36516,1,235,3
LBXF08LA,0.38508,1,235,3
LBX074LA,0.25044,2,235,3
LBX099LA,0.25008,2,235,3
LBX138LA,0.30264,2,235,3
LBX153LA,0.34672,2,235,3
LBX170LA,0.54464,2,235,3
LBX180LA,0.28764,2,235,3
LBX187LA,0.48156,2,235,3
LBX194LA,0.60744,2,235,3
LBXPCBLA,0.2998,2,235,3
LBXHXCLA,0.41188,2,235,3
LBX118LA,0.2448,2,235,3
LBXD03LA,0.57108,2,235,3
LBXD05LA,0.99172,2,235,3
LBXD07LA,0.294,2,235,3
LBXF03LA,0.20628,2,235,3
LBXF04LA,0.48516,2,235,3
LBXF05LA,0.30816,2,235,3
LBXF08LA,0.3486,2,235,3
LBX074LA,0.69208,3,235,3
LBX099LA,0.21376,3,235,3
LBX138LA,0.4476,3,235,3
LBX153LA,0.19892,3,235,3
LBX170LA,0.29844,3,235,3
LBX180LA,0.38896,3,235,3
LBX187LA,0.19372,3,235,3
LBX194LA,0.19104,3,235,3
LBXPCBLA,0.18172,3,235,3
LBXHXCLA,0.1328,3,235,3
LBX118LA,0.20152,3,235,3
LBXD03LA,0.176,3,235,3
LBXD05LA,0.326,3,235,3
LBXD07LA,0.10588,3,235,3
LBXF03LA,0.1076,3,235,3
LBXF04LA,0.15584,3,235,3
LBXF05LA,0.12428,3,235,3
LBXF08LA,0.10324,3,235,3
LBX074LA,0.75908,1,236,3
LBX099LA,0.48748,1,236,3
LBX138LA,0.40092,1,236,3
LBX153LA,0.44724,1,236,3
LBX170LA,0.43588,1,236,3
LBX180LA,0.49128,1,236,3
LBX187LA,0.4662,1,236,3
LBX194LA,0.65404,1,236,3
LBXPCBLA,0.67992,1,236,3
LBXHXCLA,0.428,1,236,3
LBX118LA,0.53008,1,236,3
LBXD03LA,0.44824,1,236,3
LBXD05LA,0.58716,1,236,3
LBXD07LA,0.40536,1,236,3
LBXF03LA,0.429,1,236,3
LBXF04LA,0.4428,1,236,3
LBXF05LA,0.47176,1,236,3
LBXF08LA,0.33556,1,236,3
LBX074LA,0.43836,2,236,3
LBX099LA,0.33752,2,236,3
LBX138LA,0.30076,2,236,3
LBX153LA,0.28344,2,236,3
LBX170LA,0.31588,2,236,3
LBX180LA,0.40872000000000003,2,236,3
LBX187LA,0.31432,2,236,3
LBX194LA,0.7008,2,236,3
LBXPCBLA,0.57456,2,236,3
LBXHXCLA,0.33124,2,236,3
LBX118LA,0.65916,2,236,3
LBXD03LA,0.57792,2,236,3
LBXD05LA,0.96072,2,236,3
LBXD07LA,0.39736,2,236,3
LBXF03LA,0.23348,2,236,3
LBXF04LA,0.44568,2,236,3
LBXF05LA,0.33348,2,236,3
LBXF08LA,0.19412,2,236,3
LBX074LA,0.3514,3,236,3
LBX099LA,0.31988,3,236,3
LBX138LA,0.4484,3,236,3
LBX153LA,0.48552,3,236,3
LBX170LA,0.42528,3,236,3
LBX180LA,0.41272,3,236,3
LBX187LA,0.39464,3,236,3
LBX194LA,0.57528,3,236,3
LBXPCBLA,0.46092,3,236,3
LBXHXCLA,0.3892,3,236,3
LBX118LA,0.38696,3,236,3
LBXD03LA,0.55344,3,236,3
LBXD05LA,0.65704,3,236,3
LBXD07LA,0.51008,3,236,3
LBXF03LA,0.37068,3,236,3
LBXF04LA,0.47948,3,236,3
LBXF05LA,0.39016,3,236,3
LBXF08LA,0.47464,3,236,3
LBX074LA,0.81548,1,237,3
LBX099LA,0.62644,1,237,3
LBX138LA,0.64452,1,237,3
