variable,PIP,df,race,trial,case
LBX153LA,0.12512,1,1,216,3
LBX170LA,0.19424,1,1,216,3
LBX180LA,0.14848,1,1,216,3
LBX187LA,0.40192,1,1,216,3
LBX194LA,0.24192,1,1,216,3
LBXPCBLA,0.08912,1,1,216,3
LBXHXCLA,0.1088,1,1,216,3
LBX118LA,0.17712,1,1,216,3
LBXD03LA,0.1608,1,1,216,3
LBXD05LA,0.15808,1,1,216,3
LBXD07LA,0.09552,1,1,216,3
LBXF03LA,0.0608,1,1,216,3
LBXF04LA,0.10384,1,1,216,3
LBXF05LA,0.09136,1,1,216,3
LBXF08LA,0.064,1,1,216,3
LBX074LA,0.18496,4,2,216,3
LBX099LA,0.06336,4,2,216,3
LBX138LA,0.2592,4,2,216,3
LBX153LA,0.12016,4,2,216,3
LBX170LA,0.08032,4,2,216,3
LBX180LA,0.06592,4,2,216,3
LBX187LA,0.04208,4,2,216,3
LBX194LA,0.99984,4,2,216,3
LBXPCBLA,0.03888,4,2,216,3
LBXHXCLA,0.05008,4,2,216,3
LBX118LA,0.11728,4,2,216,3
LBXD03LA,0.05296,4,2,216,3
LBXD05LA,1,4,2,216,3
LBXD07LA,0.11152,4,2,216,3
LBXF03LA,0.04208,4,2,216,3
LBXF04LA,0.03136,4,2,216,3
LBXF05LA,0.10656,4,2,216,3
LBXF08LA,0.05792,4,2,216,3
LBX074LA,0.11024,1,3,216,3
LBX099LA,0.15232,1,3,216,3
LBX138LA,0.16688,1,3,216,3
LBX153LA,0.28832,1,3,216,3
LBX170LA,0.54464,1,3,216,3
LBX180LA,0.1752,1,3,216,3
LBX187LA,0.15024,1,3,216,3
LBX194LA,0.11056,1,3,216,3
LBXPCBLA,0.1392,1,3,216,3
LBXHXCLA,0.11584,1,3,216,3
LBX118LA,0.12752,1,3,216,3
LBXD03LA,0.1144,1,3,216,3
LBXD05LA,0.09856,1,3,216,3
LBXD07LA,0.0712,1,3,216,3
LBXF03LA,0.07536,1,3,216,3
LBXF04LA,0.25152,1,3,216,3
LBXF05LA,0.10528,1,3,216,3
LBXF08LA,0.09968,1,3,216,3
LBX074LA,0.67264,2,1,217,3
LBX099LA,0.09488,2,1,217,3
LBX138LA,0.06496,2,1,217,3
LBX153LA,0.07968,2,1,217,3
LBX170LA,0.12512,2,1,217,3
LBX180LA,0.11568,2,1,217,3
LBX187LA,0.0856,2,1,217,3
LBX194LA,0.60672,2,1,217,3
LBXPCBLA,0.07792,2,1,217,3
LBXHXCLA,0.04592,2,1,217,3
LBX118LA,0.27344,2,1,217,3
LBXD03LA,0.6432,2,1,217,3
LBXD05LA,0.06832,2,1,217,3
LBXD07LA,0.2152,2,1,217,3
LBXF03LA,0.04848,2,1,217,3
LBXF04LA,0.28624,2,1,217,3
LBXF05LA,0.064,2,1,217,3
LBXF08LA,0.11264,2,1,217,3
LBX074LA,0.08032,3,2,217,3
LBX099LA,0.17392,3,2,217,3
LBX138LA,0.12672,3,2,217,3
LBX153LA,0.1088,3,2,217,3
LBX170LA,0.18896,3,2,217,3
LBX180LA,0.04832,3,2,217,3
LBX187LA,0.28496,3,2,217,3
LBX194LA,0.72992,3,2,217,3
LBXPCBLA,0.9592,3,2,217,3
LBXHXCLA,0.04208,3,2,217,3
LBX118LA,0.30432,3,2,217,3
LBXD03LA,0.06192,3,2,217,3
LBXD05LA,1,3,2,217,3
LBXD07LA,0.0408,3,2,217,3
LBXF03LA,0.02224,3,2,217,3
LBXF04LA,0.04928,3,2,217,3
LBXF05LA,0.10032,3,2,217,3
LBXF08LA,0.01728,3,2,217,3
LBX074LA,0.31936,1,3,217,3
LBX099LA,0.41648,1,3,217,3
LBX138LA,0.39424,1,3,217,3
LBX153LA,0.53856,1,3,217,3
LBX170LA,0.37568,1,3,217,3
LBX180LA,0.55088,1,3,217,3
LBX187LA,0.61536,1,3,217,3
LBX194LA,0.30544,1,3,217,3
LBXPCBLA,0.60624,1,3,217,3
LBXHXCLA,0.2088,1,3,217,3
LBX118LA,0.21952,1,3,217,3
LBXD03LA,0.1832,1,3,217,3
LBXD05LA,0.12432,1,3,217,3
LBXD07LA,0.09984,1,3,217,3
LBXF03LA,0.1,1,3,217,3
LBXF04LA,0.9808,1,3,217,3
LBXF05LA,0.56576,1,3,217,3
LBXF08LA,0.09808,1,3,217,3
LBX074LA,0.6984,2,1,218,3
LBX099LA,0.15824,2,1,218,3
LBX138LA,0.25664,2,1,218,3
LBX153LA,0.22352,2,1,218,3
LBX170LA,0.29248,2,1,218,3
LBX180LA,0.29536,2,1,218,3
LBX187LA,0.64544,2,1,218,3
LBX194LA,0.5488,2,1,218,3
LBXPCBLA,0.3056,2,1,218,3
LBXHXCLA,0.29296,2,1,218,3
LBX118LA,0.4112,2,1,218,3
LBXD03LA,0.14928,2,1,218,3
LBXD05LA,0.18384,2,1,218,3
LBXD07LA,0.27712,2,1,218,3
LBXF03LA,0.12624,2,1,218,3
LBXF04LA,0.9088,2,1,218,3
LBXF05LA,0.25248,2,1,218,3
LBXF08LA,0.0864,2,1,218,3
LBX074LA,0.29904,4,2,218,3
LBX099LA,0.728,4,2,218,3
LBX138LA,0.27776,4,2,218,3
LBX153LA,0.30896,4,2,218,3
LBX170LA,0.85824,4,2,218,3
LBX180LA,0.1656,4,2,218,3
LBX187LA,0.23776,4,2,218,3
LBX194LA,0.14976,4,2,218,3
LBXPCBLA,0.10224,4,2,218,3
LBXHXCLA,0.15088,4,2,218,3
LBX118LA,0.96272,4,2,218,3
LBXD03LA,0.09136,4,2,218,3
LBXD05LA,0.70688,4,2,218,3
LBXD07LA,0.32016,4,2,218,3
LBXF03LA,0.9808,4,2,218,3
LBXF04LA,0.12688,4,2,218,3
LBXF05LA,0.11792,4,2,218,3
LBXF08LA,0.1096,4,2,218,3
LBX074LA,0.12224,1,3,218,3
LBX099LA,0.14064,1,3,218,3
LBX138LA,0.13104,1,3,218,3
LBX153LA,0.13312,1,3,218,3
LBX170LA,0.1008,1,3,218,3
LBX180LA,0.10944,1,3,218,3
LBX187LA,0.1712,1,3,218,3
LBX194LA,0.13504,1,3,218,3
LBXPCBLA,0.07488,1,3,218,3
LBXHXCLA,0.22352,1,3,218,3
LBX118LA,0.14944,1,3,218,3
LBXD03LA,0.10048,1,3,218,3
LBXD05LA,0.63312,1,3,218,3
LBXD07LA,0.24784,1,3,218,3
LBXF03LA,0.07488,1,3,218,3
LBXF04LA,0.08512,1,3,218,3
LBXF05LA,0.0928,1,3,218,3
LBXF08LA,0.22896,1,3,218,3
LBX074LA,0.27152,1,1,219,3
LBX099LA,0.31968,1,1,219,3
LBX138LA,0.14288,1,1,219,3
LBX153LA,0.14448,1,1,219,3
LBX170LA,0.15968,1,1,219,3
LBX180LA,0.12544,1,1,219,3
LBX187LA,0.10768,1,1,219,3
LBX194LA,0.10384,1,1,219,3
LBXPCBLA,0.08048,1,1,219,3
LBXHXCLA,0.13888,1,1,219,3
LBX118LA,0.45232,1,1,219,3
LBXD03LA,0.1896,1,1,219,3
LBXD05LA,0.80832,1,1,219,3
LBXD07LA,0.17088,1,1,219,3
LBXF03LA,0.06176,1,1,219,3
LBXF04LA,0.08512,1,1,219,3
LBXF05LA,0.12528,1,1,219,3
LBXF08LA,0.08896,1,1,219,3
LBX074LA,0.7816,3,2,219,3
LBX099LA,0.4136,3,2,219,3
LBX138LA,0.10688,3,2,219,3
LBX153LA,0.17824,3,2,219,3
LBX170LA,0.20608,3,2,219,3
LBX180LA,0.45808,3,2,219,3
LBX187LA,0.27248,3,2,219,3
LBX194LA,0.40304,3,2,219,3
LBXPCBLA,0.06592,3,2,219,3
LBXHXCLA,0.13856,3,2,219,3
LBX118LA,0.10816,3,2,219,3
LBXD03LA,0.08928,3,2,219,3
LBXD05LA,0.98704,3,2,219,3
LBXD07LA,0.0616,3,2,219,3
LBXF03LA,0.98064,3,2,219,3
LBXF04LA,0.90992,3,2,219,3
LBXF05LA,0.09904,3,2,219,3
LBXF08LA,0.0408,3,2,219,3
LBX074LA,0.09408,2,3,219,3
LBX099LA,0.9416,2,3,219,3
LBX138LA,0.14272,2,3,219,3
LBX153LA,0.15088,2,3,219,3
LBX170LA,0.30176,2,3,219,3
LBX180LA,0.12544,2,3,219,3
LBX187LA,0.22432,2,3,219,3
LBX194LA,0.16752,2,3,219,3
LBXPCBLA,0.1008,2,3,219,3
LBXHXCLA,0.2544,2,3,219,3
LBX118LA,0.1792,2,3,219,3
LBXD03LA,0.1168,2,3,219,3
LBXD05LA,0.81168,2,3,219,3
LBXD07LA,0.2384,2,3,219,3
LBXF03LA,0.816,2,3,219,3
LBXF04LA,0.09904,2,3,219,3
LBXF05LA,0.0944,2,3,219,3
LBXF08LA,0.04112,2,3,219,3
LBX074LA,0.97008,4,1,220,3
LBX099LA,0.91216,4,1,220,3
LBX138LA,0.18944,4,1,220,3
LBX153LA,0.1864,4,1,220,3
LBX170LA,0.09808,4,1,220,3
LBX180LA,0.33712,4,1,220,3
LBX187LA,0.09664,4,1,220,3
LBX194LA,0.09072,4,1,220,3
LBXPCBLA,0.05888,4,1,220,3
LBXHXCLA,0.6152,4,1,220,3
LBX118LA,0.17104,4,1,220,3
LBXD03LA,0.16384,4,1,220,3
LBXD05LA,0.1144,4,1,220,3
LBXD07LA,0.2568,4,1,220,3
LBXF03LA,0.1128,4,1,220,3
LBXF04LA,0.1144,4,1,220,3
LBXF05LA,0.09344,4,1,220,3
LBXF08LA,0.07376,4,1,220,3
LBX074LA,0.95888,1,2,220,3
LBX099LA,0.14528,1,2,220,3
LBX138LA,0.15072,1,2,220,3
LBX153LA,0.21104,1,2,220,3
LBX170LA,0.19872,1,2,220,3
LBX180LA,0.30352,1,2,220,3
LBX187LA,0.16176,1,2,220,3
LBX194LA,0.13936,1,2,220,3
LBXPCBLA,0.19056,1,2,220,3
LBXHXCLA,0.31536,1,2,220,3
LBX118LA,0.23088,1,2,220,3
LBXD03LA,0.14016,1,2,220,3
LBXD05LA,0.99248,1,2,220,3
LBXD07LA,0.10512,1,2,220,3
LBXF03LA,0.22528,1,2,220,3
LBXF04LA,0.25648,1,2,220,3
LBXF05LA,0.12112,1,2,220,3
LBXF08LA,0.0824,1,2,220,3
LBX074LA,0.24896,3,3,220,3
LBX099LA,0.41232,3,3,220,3
LBX138LA,0.4408,3,3,220,3
LBX153LA,0.2672,3,3,220,3
LBX170LA,0.37584,3,3,220,3
LBX180LA,0.35872,3,3,220,3
LBX187LA,0.8824,3,3,220,3
LBX194LA,0.37888,3,3,220,3
LBXPCBLA,0.188,3,3,220,3
LBXHXCLA,0.51216,3,3,220,3
LBX118LA,0.19184,3,3,220,3
LBXD03LA,0.3144,3,3,220,3
LBXD05LA,0.12816,3,3,220,3
LBXD07LA,0.44208,3,3,220,3
LBXF03LA,0.37984,3,3,220,3
LBXF04LA,0.11968,3,3,220,3
LBXF05LA,0.34928,3,3,220,3
LBXF08LA,0.20352,3,3,220,3
LBX074LA,0.74352,1,1,221,3
LBX099LA,0.31984,1,1,221,3
LBX138LA,0.13408,1,1,221,3
LBX153LA,0.1384,1,1,221,3
LBX170LA,0.13712,1,1,221,3
LBX180LA,0.1312,1,1,221,3
LBX187LA,0.14096,1,1,221,3
LBX194LA,0.1568,1,1,221,3
LBXPCBLA,0.07632,1,1,221,3
LBXHXCLA,0.20656,1,1,221,3
LBX118LA,0.14656,1,1,221,3
LBXD03LA,0.29296,1,1,221,3
LBXD05LA,0.12848,1,1,221,3
LBXD07LA,0.07472,1,1,221,3
LBXF03LA,0.1088,1,1,221,3
LBXF04LA,0.36848,1,1,221,3
LBXF05LA,0.14352,1,1,221,3
LBXF08LA,0.07536,1,1,221,3
LBX074LA,0.22576,1,2,221,3
LBX099LA,0.08256,1,2,221,3
LBX138LA,0.13264,1,2,221,3
LBX153LA,0.13136,1,2,221,3
LBX170LA,0.1536,1,2,221,3
LBX180LA,0.10704,1,2,221,3
LBX187LA,0.16304,1,2,221,3
LBX194LA,0.8992,1,2,221,3
LBXPCBLA,0.77104,1,2,221,3
LBXHXCLA,0.11904000000000001,1,2,221,3
LBX118LA,0.14736,1,2,221,3
LBXD03LA,0.484,1,2,221,3
LBXD05LA,1,1,2,221,3
LBXD07LA,0.10288,1,2,221,3
LBXF03LA,0.12576,1,2,221,3
LBXF04LA,0.41072,1,2,221,3
LBXF05LA,0.13776,1,2,221,3
LBXF08LA,0.04816,1,2,221,3
LBX074LA,0.44512,1,3,221,3
LBX099LA,0.11424,1,3,221,3
LBX138LA,0.14144,1,3,221,3
LBX153LA,0.20512,1,3,221,3
LBX170LA,0.17808,1,3,221,3
LBX180LA,0.12256,1,3,221,3
LBX187LA,0.19136,1,3,221,3
LBX194LA,0.15968,1,3,221,3
LBXPCBLA,0.10096,1,3,221,3
LBXHXCLA,0.1032,1,3,221,3
LBX118LA,0.17472,1,3,221,3
LBXD03LA,0.12976,1,3,221,3
LBXD05LA,0.14304,1,3,221,3
LBXD07LA,0.31936,1,3,221,3
LBXF03LA,0.1576,1,3,221,3
LBXF04LA,0.21872,1,3,221,3
LBXF05LA,0.13456,1,3,221,3
LBXF08LA,0.0944,1,3,221,3
LBX074LA,0.56048,4,1,222,3
LBX099LA,0.08192,4,1,222,3
LBX138LA,0.14272,4,1,222,3
LBX153LA,0.17136,4,1,222,3
LBX170LA,0.20032,4,1,222,3
LBX180LA,0.06992,4,1,222,3
LBX187LA,0.0968,4,1,222,3
LBX194LA,0.18384,4,1,222,3
LBXPCBLA,0.92784,4,1,222,3
LBXHXCLA,0.1128,4,1,222,3
LBX118LA,0.12688,4,1,222,3
LBXD03LA,0.03984,4,1,222,3
LBXD05LA,0.24112,4,1,222,3
LBXD07LA,0.04752,4,1,222,3
LBXF03LA,0.22192,4,1,222,3
LBXF04LA,0.16736,4,1,222,3
LBXF05LA,0.02832,4,1,222,3
LBXF08LA,0.03072,4,1,222,3
LBX074LA,0.87696,2,2,222,3
LBX099LA,0.14624,2,2,222,3
LBX138LA,0.18048,2,2,222,3
LBX153LA,0.184,2,2,222,3
LBX170LA,0.15296,2,2,222,3
LBX180LA,0.12912,2,2,222,3
LBX187LA,0.14656,2,2,222,3
LBX194LA,0.23184,2,2,222,3
LBXPCBLA,0.98048,2,2,222,3
LBXHXCLA,0.09504,2,2,222,3
LBX118LA,0.59792,2,2,222,3
LBXD03LA,0.17904,2,2,222,3
LBXD05LA,0.3792,2,2,222,3
LBXD07LA,0.22928,2,2,222,3
LBXF03LA,0.20288,2,2,222,3
LBXF04LA,0.99936,2,2,222,3
LBXF05LA,0.2288,2,2,222,3
LBXF08LA,0.1928,2,2,222,3
LBX074LA,0.14112,4,3,222,3
LBX099LA,0.49232,4,3,222,3
LBX138LA,0.14256,4,3,222,3
LBX153LA,0.1688,4,3,222,3
LBX170LA,0.2024,4,3,222,3
LBX180LA,0.30832,4,3,222,3
LBX187LA,0.14384,4,3,222,3
LBX194LA,0.5488,4,3,222,3
LBXPCBLA,0.304,4,3,222,3
LBXHXCLA,0.13536,4,3,222,3
LBX118LA,0.32608,4,3,222,3
LBXD03LA,0.1664,4,3,222,3
LBXD05LA,0.53392,4,3,222,3
LBXD07LA,0.33216,4,3,222,3
LBXF03LA,0.1288,4,3,222,3
LBXF04LA,0.75424,4,3,222,3
LBXF05LA,0.45568,4,3,222,3
LBXF08LA,0.06512,4,3,222,3
LBX074LA,0.288,2,1,223,3
LBX099LA,0.71408,2,1,223,3
LBX138LA,0.1792,2,1,223,3
LBX153LA,0.13856,2,1,223,3
LBX170LA,0.19536,2,1,223,3
LBX180LA,0.14336,2,1,223,3
LBX187LA,0.24912,2,1,223,3
LBX194LA,0.22688,2,1,223,3
LBXPCBLA,0.07264,2,1,223,3
LBXHXCLA,0.28688,2,1,223,3
LBX118LA,0.1984,2,1,223,3
LBXD03LA,0.0968,2,1,223,3
LBXD05LA,0.10816,2,1,223,3
LBXD07LA,0.07952,2,1,223,3
LBXF03LA,0.11296,2,1,223,3
LBXF04LA,0.82976,2,1,223,3
LBXF05LA,0.13152,2,1,223,3
LBXF08LA,0.06592,2,1,223,3
LBX074LA,0.0536,1,2,223,3
LBX099LA,0.06816,1,2,223,3
LBX138LA,0.07472,1,2,223,3
LBX153LA,0.10624,1,2,223,3
LBX170LA,0.13872,1,2,223,3
LBX180LA,0.2016,1,2,223,3
LBX187LA,0.14272,1,2,223,3
LBX194LA,0.63296,1,2,223,3
LBXPCBLA,0.1384,1,2,223,3
LBXHXCLA,0.17056,1,2,223,3
LBX118LA,0.05152,1,2,223,3
LBXD03LA,0.09712,1,2,223,3
LBXD05LA,1,1,2,223,3
LBXD07LA,0.08192,1,2,223,3
LBXF03LA,0.06704,1,2,223,3
LBXF04LA,0.07744,1,2,223,3
LBXF05LA,0.04496,1,2,223,3
LBXF08LA,0.06592,1,2,223,3
LBX074LA,0.2192,3,3,223,3
LBX099LA,0.12416,3,3,223,3
LBX138LA,0.1144,3,3,223,3
LBX153LA,0.10352,3,3,223,3
LBX170LA,0.25648,3,3,223,3
LBX180LA,0.23456,3,3,223,3
LBX187LA,0.09984,3,3,223,3
LBX194LA,0.8264,3,3,223,3
LBXPCBLA,0.45744,3,3,223,3
LBXHXCLA,0.12096,3,3,223,3
LBX118LA,0.0648,3,3,223,3
LBXD03LA,0.13088,3,3,223,3
LBXD05LA,0.39296,3,3,223,3
LBXD07LA,0.54816,3,3,223,3
LBXF03LA,0.17632,3,3,223,3
LBXF04LA,0.5504,3,3,223,3
LBXF05LA,0.06336,3,3,223,3
LBXF08LA,0.03984,3,3,223,3
LBX074LA,0.85552,2,1,224,3
LBX099LA,0.10672,2,1,224,3
LBX138LA,0.26944,2,1,224,3
LBX153LA,0.20672,2,1,224,3
LBX170LA,0.20832,2,1,224,3
LBX180LA,0.17424,2,1,224,3
LBX187LA,0.14816,2,1,224,3
LBX194LA,0.3856,2,1,224,3
LBXPCBLA,0.4688,2,1,224,3
LBXHXCLA,0.2136,2,1,224,3
LBX118LA,0.53184,2,1,224,3
LBXD03LA,0.088,2,1,224,3
LBXD05LA,0.12288,2,1,224,3
LBXD07LA,0.45632,2,1,224,3
LBXF03LA,0.07024,2,1,224,3
LBXF04LA,0.22272,2,1,224,3
LBXF05LA,0.19856,2,1,224,3
LBXF08LA,0.20528,2,1,224,3
LBX074LA,0.68848,2,2,224,3
LBX099LA,0.14752,2,2,224,3
LBX138LA,0.53392,2,2,224,3
LBX153LA,0.37536,2,2,224,3
LBX170LA,0.18448,2,2,224,3
LBX180LA,0.21824,2,2,224,3
LBX187LA,0.46704,2,2,224,3
LBX194LA,0.39072,2,2,224,3
LBXPCBLA,0.21504,2,2,224,3
LBXHXCLA,0.2048,2,2,224,3
LBX118LA,0.8584,2,2,224,3
LBXD03LA,0.89568,2,2,224,3
LBXD05LA,0.48464,2,2,224,3
LBXD07LA,0.13488,2,2,224,3
LBXF03LA,0.13264,2,2,224,3
LBXF04LA,0.5664,2,2,224,3
LBXF05LA,0.1176,2,2,224,3
LBXF08LA,0.02448,2,2,224,3
LBX074LA,0.144,1,3,224,3
LBX099LA,0.10272,1,3,224,3
LBX138LA,0.12304,1,3,224,3
LBX153LA,0.14688,1,3,224,3
LBX170LA,0.16128,1,3,224,3
LBX180LA,0.16288,1,3,224,3
LBX187LA,0.13984,1,3,224,3
LBX194LA,0.64368,1,3,224,3
LBXPCBLA,0.08768,1,3,224,3
LBXHXCLA,0.26624,1,3,224,3
LBX118LA,0.3624,1,3,224,3
LBXD03LA,0.088,1,3,224,3
LBXD05LA,0.1776,1,3,224,3
LBXD07LA,0.1536,1,3,224,3
LBXF03LA,0.08992,1,3,224,3
LBXF04LA,0.09472,1,3,224,3
LBXF05LA,0.06416,1,3,224,3
LBXF08LA,0.05056,1,3,224,3
LBX074LA,0.10576,2,1,225,3
LBX099LA,0.11808,2,1,225,3
LBX138LA,0.25056,2,1,225,3
LBX153LA,0.31408,2,1,225,3
LBX170LA,0.80016,2,1,225,3
LBX180LA,0.39664,2,1,225,3
LBX187LA,0.224,2,1,225,3
LBX194LA,0.80768,2,1,225,3
LBXPCBLA,0.0536,2,1,225,3
LBXHXCLA,0.43552,2,1,225,3
LBX118LA,0.1984,2,1,225,3
LBXD03LA,0.89328,2,1,225,3
LBXD05LA,0.26656,2,1,225,3
LBXD07LA,0.07568,2,1,225,3
LBXF03LA,0.09248,2,1,225,3
LBXF04LA,0.27728,2,1,225,3
LBXF05LA,0.45968,2,1,225,3
LBXF08LA,0.07312,2,1,225,3
LBX074LA,0.59664,2,2,225,3
LBX099LA,0.1512,2,2,225,3
LBX138LA,0.56704,2,2,225,3
LBX153LA,0.34096,2,2,225,3
LBX170LA,0.28624,2,2,225,3
LBX180LA,0.19424,2,2,225,3
LBX187LA,0.32176,2,2,225,3
LBX194LA,0.14624,2,2,225,3
LBXPCBLA,0.87792,2,2,225,3
LBXHXCLA,0.36352,2,2,225,3
LBX118LA,0.21024,2,2,225,3
LBXD03LA,0.16688,2,2,225,3
LBXD05LA,0.99824,2,2,225,3
LBXD07LA,0.08528,2,2,225,3
LBXF03LA,0.2152,2,2,225,3
LBXF04LA,0.34272,2,2,225,3
LBXF05LA,0.80048,2,2,225,3
LBXF08LA,0.14224,2,2,225,3
LBX074LA,0.22816,3,3,225,3
LBX099LA,0.10832,3,3,225,3
LBX138LA,0.27376,3,3,225,3
LBX153LA,0.1728,3,3,225,3
LBX170LA,0.30912,3,3,225,3
LBX180LA,0.21696,3,3,225,3
LBX187LA,0.4856,3,3,225,3
LBX194LA,0.85376,3,3,225,3
LBXPCBLA,0.30128,3,3,225,3
LBXHXCLA,0.10832,3,3,225,3
LBX118LA,0.43664,3,3,225,3
LBXD03LA,0.1432,3,3,225,3
LBXD05LA,0.14016,3,3,225,3
LBXD07LA,0.24752,3,3,225,3
LBXF03LA,0.2048,3,3,225,3
LBXF04LA,0.7896,3,3,225,3
LBXF05LA,0.21424,3,3,225,3
LBXF08LA,0.08848,3,3,225,3
LBX074LA,0.77264,2,1,226,3
LBX099LA,0.26496,2,1,226,3
LBX138LA,0.29392,2,1,226,3
LBX153LA,0.54112,2,1,226,3
LBX170LA,0.3104,2,1,226,3
LBX180LA,0.44144,2,1,226,3
LBX187LA,0.64528,2,1,226,3
LBX194LA,0.27232,2,1,226,3
LBXPCBLA,0.19728,2,1,226,3
LBXHXCLA,0.53808,2,1,226,3
LBX118LA,0.19184,2,1,226,3
LBXD03LA,0.61792,2,1,226,3
LBXD05LA,0.1696,2,1,226,3
LBXD07LA,0.2032,2,1,226,3
LBXF03LA,0.29392,2,1,226,3
LBXF04LA,0.39216,2,1,226,3
LBXF05LA,0.60384,2,1,226,3
LBXF08LA,0.59792,2,1,226,3
LBX074LA,0.0784,3,2,226,3
LBX099LA,0.2576,3,2,226,3
LBX138LA,0.08736,3,2,226,3
LBX153LA,0.05888,3,2,226,3
LBX170LA,0.08912,3,2,226,3
LBX180LA,0.0672,3,2,226,3
LBX187LA,0.0744,3,2,226,3
LBX194LA,0.91264,3,2,226,3
LBXPCBLA,0.61904,3,2,226,3
LBXHXCLA,0.64448,3,2,226,3
LBX118LA,0.18544,3,2,226,3
LBXD03LA,0.1024,3,2,226,3
LBXD05LA,0.06736,3,2,226,3
LBXD07LA,0.93344,3,2,226,3
LBXF03LA,0.03456,3,2,226,3
LBXF04LA,0.08032,3,2,226,3
LBXF05LA,0.03056,3,2,226,3
LBXF08LA,0.07168,3,2,226,3
LBX074LA,0.08432,4,3,226,3
LBX099LA,0.7256,4,3,226,3
LBX138LA,0.20912,4,3,226,3
LBX153LA,0.15664,4,3,226,3
LBX170LA,0.21504,4,3,226,3
LBX180LA,0.19184,4,3,226,3
LBX187LA,0.13584,4,3,226,3
LBX194LA,0.7112,4,3,226,3
LBXPCBLA,0.47472,4,3,226,3
LBXHXCLA,0.12112,4,3,226,3
LBX118LA,0.12224,4,3,226,3
LBXD03LA,0.07536,4,3,226,3
LBXD05LA,0.12192,4,3,226,3
LBXD07LA,0.0712,4,3,226,3
LBXF03LA,0.04832,4,3,226,3
LBXF04LA,0.0336,4,3,226,3
LBXF05LA,0.0352,4,3,226,3
LBXF08LA,0.20672,4,3,226,3
LBX074LA,0.7568,3,1,227,3
LBX099LA,0.08496,3,1,227,3
LBX138LA,0.35056,3,1,227,3
LBX153LA,0.2184,3,1,227,3
LBX170LA,0.14608,3,1,227,3
LBX180LA,0.14176,3,1,227,3
LBX187LA,0.08464,3,1,227,3
LBX194LA,0.1552,3,1,227,3
LBXPCBLA,0.5352,3,1,227,3
LBXHXCLA,0.08576,3,1,227,3
LBX118LA,0.2816,3,1,227,3
LBXD03LA,0.34304,3,1,227,3
LBXD05LA,0.096,3,1,227,3
LBXD07LA,0.70816,3,1,227,3
LBXF03LA,0.79264,3,1,227,3
LBXF04LA,0.2352,3,1,227,3
LBXF05LA,0.192,3,1,227,3
LBXF08LA,0.088,3,1,227,3
LBX074LA,0.44208,4,2,227,3
LBX099LA,0.10576,4,2,227,3
LBX138LA,0.26224,4,2,227,3
LBX153LA,0.15856,4,2,227,3
LBX170LA,0.13632,4,2,227,3
LBX180LA,0.1496,4,2,227,3
LBX187LA,0.16784,4,2,227,3
LBX194LA,0.968,4,2,227,3
LBXPCBLA,0.42944,4,2,227,3
LBXHXCLA,0.072,4,2,227,3
LBX118LA,0.46608,4,2,227,3
LBXD03LA,0.06896,4,2,227,3
LBXD05LA,0.13088,4,2,227,3
LBXD07LA,0.83968,4,2,227,3
LBXF03LA,0.04864,4,2,227,3
LBXF04LA,0.96368,4,2,227,3
LBXF05LA,0.04048,4,2,227,3
LBXF08LA,0.11776,4,2,227,3
LBX074LA,0.3864,2,3,227,3
LBX099LA,0.36208,2,3,227,3
LBX138LA,0.16048,2,3,227,3
LBX153LA,0.1664,2,3,227,3
LBX170LA,0.2472,2,3,227,3
LBX180LA,0.18112,2,3,227,3
LBX187LA,0.20112,2,3,227,3
LBX194LA,0.12752,2,3,227,3
LBXPCBLA,0.69536,2,3,227,3
LBXHXCLA,0.1432,2,3,227,3
LBX118LA,0.18672,2,3,227,3
LBXD03LA,0.15824,2,3,227,3
LBXD05LA,0.44416,2,3,227,3
LBXD07LA,0.08976,2,3,227,3
LBXF03LA,0.12976,2,3,227,3
LBXF04LA,0.21024,2,3,227,3
LBXF05LA,0.09568,2,3,227,3
LBXF08LA,0.06288,2,3,227,3
LBX074LA,0.49184,3,1,228,3
LBX099LA,0.56608,3,1,228,3
LBX138LA,0.78576,3,1,228,3
LBX153LA,0.52016,3,1,228,3
LBX170LA,0.39488,3,1,228,3
LBX180LA,0.41024,3,1,228,3
LBX187LA,0.23504,3,1,228,3
LBX194LA,0.66992,3,1,228,3
LBXPCBLA,0.81072,3,1,228,3
LBXHXCLA,0.93872,3,1,228,3
LBX118LA,0.36896,3,1,228,3
LBXD03LA,0.67648,3,1,228,3
LBXD05LA,0.18144,3,1,228,3
LBXD07LA,0.21472,3,1,228,3
LBXF03LA,0.7952,3,1,228,3
LBXF04LA,0.78496,3,1,228,3
LBXF05LA,0.29664,3,1,228,3
LBXF08LA,0.0704,3,1,228,3
LBX074LA,0.2816,4,2,228,3
LBX099LA,0.10736,4,2,228,3
LBX138LA,0.08912,4,2,228,3
LBX153LA,0.06144,4,2,228,3
LBX170LA,0.07472,4,2,228,3
LBX180LA,0.08288,4,2,228,3
LBX187LA,0.24624,4,2,228,3
LBX194LA,0.48736,4,2,228,3
LBXPCBLA,0.51488,4,2,228,3
LBXHXCLA,0.06112,4,2,228,3
LBX118LA,0.1208,4,2,228,3
LBXD03LA,0.17168,4,2,228,3
LBXD05LA,0.99856,4,2,228,3
LBXD07LA,0.06848,4,2,228,3
LBXF03LA,0.28064,4,2,228,3
LBXF04LA,1,4,2,228,3
