z1,est,se,race,trial,case
-0.7108975930361976,0.5877395122856628,1.7659302700919743,1,100,1
-0.5695063993421225,0.4986512104923433,1.6654636721487897,1,100,1
-0.4281152056480475,0.40741392921872244,1.5773300640117678,1,100,1
-0.28672401195397246,0.3141560875858964,1.5038983506844528,1,100,1
-0.1453328182598974,0.21900849166122072,1.4476106642510858,1,100,1
-0.003941624565822366,0.1221040317571278,1.410724344723061,1,100,1
0.13744956912825268,0.023577376386043625,1.3949794047703161,1,100,1
0.2788407628223277,-0.07643533615632503,1.4012806153333213,1,100,1
0.42023195651640277,-0.17779680760208727,1.4295159154867934,1,100,1
0.5616231502104774,-0.2803688899459509,1.4785926145339692,1,100,1
0.7030143439045529,-0.3840128951366477,1.5466726906248194,1,100,1
0.8444055375986284,-0.48858990326939056,1.6315032341103852,1,100,1
0.985796731292703,-0.5939610683372942,1.7307261220617287,1,100,1
1.1271879249867776,-0.6999879206172634,1.8420989698546093,1,100,1
1.268579118680853,-0.8065326647875897,1.9636161999692254,1,100,1
1.4099703123749285,-0.9134584728965502,2.0935521357230074,1,100,1
1.5513615060690031,-1.020629771333529,2.230455893223608,1,100,1
1.6927526997630777,-1.1279125209790495,2.373122373474227,1,100,1
1.8341438934571532,-1.23517448974893,2.5205549916498358,1,100,1
1.9755350871512287,-1.3422855167809042,2.671928612202315,1,100,1
2.1169262808453033,-1.4491177675527287,2.8265564999012738,1,100,1
2.258317474539378,-1.555545979260455,2.983862490479586,1,100,1
2.3997086682334534,-1.6614476958311153,3.143358304650971,1,100,1
2.541099861927529,-1.7667034919867737,3.304625399835016,1,100,1
2.6824910556216035,-1.871197185825947,3.4673006077200488,1,100,1
2.823882249315678,-1.974816039435563,3.6310648347458563,1,100,1
2.9652734430097536,-2.0774509470967417,3.795634198427529,1,100,1
3.106664636703829,-2.178996610698588,3.9607530831463413,1,100,1
3.2480558303979037,-2.2793517020245693,4.126188702179392,1,100,1
3.389447024091979,-2.3784190116290342,4.29172684049392,1,100,1
-3.2472337227400745,-0.8523093832535422,3.29016663165559,2,100,1
-3.1360722329825412,-0.7919304217557026,3.196422149742107,2,100,1
-3.024910743225008,-0.7325506070375338,3.1027332387660866,2,100,1
-2.9137492534674747,-0.6742391019978178,3.0091652519938985,2,100,1
-2.8025877637099414,-0.6170638818583152,2.91578817127553,2,100,1
-2.691426273952408,-0.5610916070491778,2.822677446691347,2,100,1
-2.580264784194875,-0.5063874983635976,2.7299149981429998,2,100,1
-2.4691032944373417,-0.4530152147017077,2.6375904094989955,2,100,1
-2.3579418046798084,-0.401036733716583,2.545802351665333,2,100,1
-2.246780314922275,-0.3505122356670989,2.4546602774763686,2,100,1
-2.135618825164742,-0.3014999907769207,2.3642864384202618,2,100,1
-2.0244573354072086,-0.2540562503873174,2.2748182804888657,2,100,1
-1.9132958456496754,-0.20823514218266936,2.1864112830066116,2,100,1
-1.802134355892142,-0.1640885697572818,2.0992423085341994,2,100,1
-1.6909728661346088,-0.12166611677873496,2.0135135310705743,2,100,1
-1.5798113763770756,-0.08101495599204789,1.9294569991477766,2,100,1
-1.4686498866195423,-0.04217976329469186,1.8473398626376754,2,100,1
-1.357488396862009,-0.005202637098666418,1.76747023585328,2,100,1
-1.2463269071044758,0.029876976819237733,1.690203568425464,2,100,1
-1.1351654173469425,0.06302235479219265,1.615949227403676,2,100,1
-1.0240039275894093,0.09419955889447928,1.5451767327572898,2,100,1
-0.912842437831876,0.1233774945745254,1.4784207097538318,2,100,1
-0.8016809480743428,0.15052796215314412,1.4162831192100678,2,100,1
-0.6905194583168095,0.17562570206970385,1.3594307422370215,2,100,1
-0.5793579685592762,0.1986484337730614,1.3085853668193637,2,100,1
-0.468196478801743,0.21957688817519694,1.264503931316728,2,100,1
-0.3570349890442097,0.2383948336025683,1.2279464598471796,2,100,1
-0.24587349928667646,0.2550890951986218,1.1996314477323333,2,100,1
-0.1347120095291432,0.2696495677493518,1.1801816084897012,2,100,1
-0.023550519771609935,0.28206922192369666,1.1700670156818251,2,100,1
0.08761096998592333,0.2923441039368053,1.1695560946370658,2,100,1
0.1987724597434566,0.30047332866447984,1.178685541567548,2,100,1
0.30993394950098985,0.3064590662552047,1.1972567779651724,2,100,1
0.4210954392585231,0.3103065223033279,1.224859818808488,2,100,1
0.5322569290160564,0.31202391166542043,1.2609183178056982,2,100,1
0.6434184187735896,0.3116224260196119,1.3047451778154624,2,100,1
0.7545799085311229,0.30911619528356216,1.3555978471414167,2,100,1
0.8657413982886561,0.30452224302437436,1.4127253665283044,2,100,1
0.9769028880461894,0.29786043601014045,1.4754033408330371,2,100,1
1.0880643778037227,0.2891534280659944,1.5429565267895595,2,100,1
1.199225867561256,0.278426598416051,1.6147708724120735,2,100,1
1.3103873573187892,0.26570798470247237,1.690297670903068,2,100,1
1.4215488470763225,0.2510282108915658,1.76905244058672,2,100,1
1.5327103368338557,0.2344204102835663,1.8506106683704275,2,100,1
1.643871826591389,0.21592014386033265,1.9346019739741094,2,100,1
1.7550333163489222,0.19556531421247092,2.0207037307634774,2,100,1
1.8661948061064555,0.17339607529925782,2.1086347754329364,2,100,1
1.9773562958639888,0.1494547383037932,2.1981495547631646,2,100,1
2.088517785621522,0.1237856738544405,2.289032871815679,2,100,1
2.199679275379055,0.09643521089076179,2.381095280017594,2,100,1
-1.7243621074977196,-1.3494705548134838,2.7427931778507757,3,100,1
-1.6419334659211586,-1.2895761862473503,2.657044542838776,3,100,1
-1.5595048243445977,-1.2294453754225119,2.5726208209293318,3,100,1
-1.477076182768037,-1.1691253169913105,2.489673473593102,3,100,1
-1.394647541191476,-1.108663508365583,2.40836985199869,3,100,1
-1.3122188996149151,-1.048107687219077,2.3288951243327682,3,100,1
-1.2297902580383542,-0.9875057685103465,2.2514542882178477,3,100,1
-1.1473616164617932,-0.9269057811420494,2.1762741984437692,3,100,1
-1.0649329748852323,-0.8663558043748478,2.1036055015823427,3,100,1
-0.9825043333086715,-0.8059039041133302,2.0337243184714175,3,100,1
-0.9000756917321107,-0.745598069182944,1.966933452514039,3,100,1
-0.8176470501555497,-0.6854861477160705,1.9035628281416683,3,100,1
-0.7352184085789888,-0.6256157837656865,1.84396878582098,3,100,1
-0.6527897670024279,-0.5660343542642476,1.7885317904025029,3,100,1
-0.5703611254258671,-0.5067889064449496,1.7376520699265552,3,100,1
-0.4879324838493062,-0.4479260958409407,1.6917427231309083,3,100,1
-0.4055038422727453,-0.38949212497730124,1.6512199532920646,3,100,1
-0.32307520069618434,-0.33153268286852944,1.616490338413898,3,100,1
-0.2406465591196234,-0.2740928854328706,1.5879354484884858,3,100,1
