variable,PIP,race,trial,case
LBX138LA,0.268,3,159,2
LBX153LA,0.27348,3,159,2
LBX170LA,0.28912,3,159,2
LBX180LA,0.24616,3,159,2
LBX187LA,0.3168,3,159,2
LBX194LA,0.38416,3,159,2
LBXPCBLA,0.51724,3,159,2
LBXHXCLA,0.29232,3,159,2
LBX118LA,0.25812,3,159,2
LBXD03LA,0.38084,3,159,2
LBXD05LA,0.22708,3,159,2
LBXD07LA,0.21764,3,159,2
LBXF03LA,0.27584,3,159,2
LBXF04LA,0.2668,3,159,2
LBXF05LA,0.2672,3,159,2
LBXF08LA,0.25196,3,159,2
LBX074LA,0.4708,1,160,2
LBX099LA,0.75584,1,160,2
LBX138LA,0.4442,1,160,2
LBX153LA,0.42452,1,160,2
LBX170LA,0.42668,1,160,2
LBX180LA,0.41996,1,160,2
LBX187LA,0.4324,1,160,2
LBX194LA,0.444,1,160,2
LBXPCBLA,0.39692,1,160,2
LBXHXCLA,0.41132,1,160,2
LBX118LA,0.47536,1,160,2
LBXD03LA,0.37244,1,160,2
LBXD05LA,0.37568,1,160,2
LBXD07LA,0.5282,1,160,2
LBXF03LA,0.39308,1,160,2
LBXF04LA,0.37068,1,160,2
LBXF05LA,0.49968,1,160,2
LBXF08LA,0.48232,1,160,2
LBX074LA,0.35656,2,160,2
LBX099LA,0.33724,2,160,2
LBX138LA,0.37964,2,160,2
LBX153LA,0.3808,2,160,2
LBX170LA,0.44004,2,160,2
LBX180LA,0.42784,2,160,2
LBX187LA,0.36176,2,160,2
LBX194LA,0.37748,2,160,2
LBXPCBLA,0.47592,2,160,2
LBXHXCLA,0.46944,2,160,2
LBX118LA,0.44212,2,160,2
LBXD03LA,0.59756,2,160,2
LBXD05LA,0.51828,2,160,2
LBXD07LA,0.36864,2,160,2
LBXF03LA,0.52044,2,160,2
LBXF04LA,0.451,2,160,2
LBXF05LA,0.40148,2,160,2
LBXF08LA,0.39976,2,160,2
LBX074LA,0.505,3,160,2
LBX099LA,0.57276,3,160,2
LBX138LA,0.4876,3,160,2
LBX153LA,0.47832,3,160,2
LBX170LA,0.50256,3,160,2
LBX180LA,0.49228,3,160,2
LBX187LA,0.48308,3,160,2
LBX194LA,0.42664,3,160,2
LBXPCBLA,0.52688,3,160,2
LBXHXCLA,0.50228,3,160,2
LBX118LA,0.46392,3,160,2
LBXD03LA,0.52756,3,160,2
LBXD05LA,0.5188,3,160,2
LBXD07LA,0.47976,3,160,2
LBXF03LA,0.41612,3,160,2
LBXF04LA,0.61572,3,160,2
LBXF05LA,0.48944,3,160,2
LBXF08LA,0.62316,3,160,2
LBX074LA,0.30044,1,161,2
LBX099LA,0.26208,1,161,2
LBX138LA,0.27892,1,161,2
LBX153LA,0.26568,1,161,2
LBX170LA,0.34184,1,161,2
LBX180LA,0.28228,1,161,2
LBX187LA,0.31616,1,161,2
LBX194LA,0.25584,1,161,2
LBXPCBLA,0.31392,1,161,2
LBXHXCLA,0.4616,1,161,2
LBX118LA,0.2612,1,161,2
LBXD03LA,0.37132,1,161,2
LBXD05LA,0.39704,1,161,2
LBXD07LA,0.30328,1,161,2
LBXF03LA,0.27284,1,161,2
LBXF04LA,0.3202,1,161,2
LBXF05LA,0.26356,1,161,2
LBXF08LA,0.28136,1,161,2
LBX074LA,0.34292,2,161,2
LBX099LA,0.36056,2,161,2
LBX138LA,0.47768,2,161,2
LBX153LA,0.45824,2,161,2
LBX170LA,0.4764,2,161,2
LBX180LA,0.42076,2,161,2
LBX187LA,0.41192,2,161,2
LBX194LA,0.53776,2,161,2
LBXPCBLA,0.46284,2,161,2
LBXHXCLA,0.43132,2,161,2
LBX118LA,0.40696,2,161,2
LBXD03LA,0.35276,2,161,2
LBXD05LA,0.57564,2,161,2
LBXD07LA,0.46272,2,161,2
LBXF03LA,0.788,2,161,2
LBXF04LA,0.9022,2,161,2
LBXF05LA,0.3814,2,161,2
LBXF08LA,0.55712,2,161,2
LBX074LA,0.36044,3,161,2
LBX099LA,0.23908,3,161,2
LBX138LA,0.29932,3,161,2
LBX153LA,0.28156,3,161,2
LBX170LA,0.29776,3,161,2
LBX180LA,0.26432,3,161,2
LBX187LA,0.36592,3,161,2
LBX194LA,0.45872,3,161,2
LBXPCBLA,0.332,3,161,2
LBXHXCLA,0.28516,3,161,2
LBX118LA,0.26892,3,161,2
LBXD03LA,0.2328,3,161,2
LBXD05LA,0.77532,3,161,2
LBXD07LA,0.50984,3,161,2
LBXF03LA,0.26848,3,161,2
LBXF04LA,0.27292,3,161,2
LBXF05LA,0.27676,3,161,2
LBXF08LA,0.26072,3,161,2
LBX074LA,0.237,1,162,2
LBX099LA,0.16668,1,162,2
LBX138LA,0.21332,1,162,2
LBX153LA,0.22924,1,162,2
LBX170LA,0.18968,1,162,2
LBX180LA,0.23536,1,162,2
LBX187LA,0.18984,1,162,2
LBX194LA,0.24588,1,162,2
LBXPCBLA,0.99016,1,162,2
LBXHXCLA,0.20776,1,162,2
LBX118LA,0.20812,1,162,2
LBXD03LA,0.21676,1,162,2
LBXD05LA,0.2262,1,162,2
LBXD07LA,0.22992,1,162,2
LBXF03LA,0.1742,1,162,2
LBXF04LA,0.21984,1,162,2
LBXF05LA,0.19392,1,162,2
LBXF08LA,0.16668,1,162,2
LBX074LA,0.55524,2,162,2
LBX099LA,0.46324,2,162,2
LBX138LA,0.5072,2,162,2
LBX153LA,0.58964,2,162,2
LBX170LA,0.50476,2,162,2
LBX180LA,0.47364,2,162,2
LBX187LA,0.53336,2,162,2
LBX194LA,0.5278,2,162,2
LBXPCBLA,0.60856,2,162,2
LBXHXCLA,0.52768,2,162,2
LBX118LA,0.94444,2,162,2
LBXD03LA,0.81644,2,162,2
LBXD05LA,0.6162,2,162,2
LBXD07LA,0.46612,2,162,2
LBXF03LA,0.40264,2,162,2
LBXF04LA,0.5674,2,162,2
LBXF05LA,0.44432,2,162,2
LBXF08LA,0.56852,2,162,2
LBX074LA,0.41304,3,162,2
LBX099LA,0.3924,3,162,2
LBX138LA,0.46772,3,162,2
LBX153LA,0.4688,3,162,2
LBX170LA,0.64156,3,162,2
LBX180LA,0.45836,3,162,2
LBX187LA,0.52364,3,162,2
LBX194LA,0.44232,3,162,2
LBXPCBLA,0.37492,3,162,2
LBXHXCLA,0.40008,3,162,2
LBX118LA,0.35732,3,162,2
LBXD03LA,0.48652,3,162,2
LBXD05LA,0.39892,3,162,2
LBXD07LA,0.4028,3,162,2
LBXF03LA,0.52768,3,162,2
LBXF04LA,0.40988,3,162,2
LBXF05LA,0.45556,3,162,2
LBXF08LA,0.42024,3,162,2
LBX074LA,0.5694,1,163,2
LBX099LA,0.52596,1,163,2
LBX138LA,0.52048,1,163,2
LBX153LA,0.5796,1,163,2
LBX170LA,0.54696,1,163,2
LBX180LA,0.56904,1,163,2
LBX187LA,0.5672,1,163,2
LBX194LA,0.53172,1,163,2
LBXPCBLA,0.51432,1,163,2
LBXHXCLA,0.56296,1,163,2
LBX118LA,0.54232,1,163,2
LBXD03LA,0.54976,1,163,2
LBXD05LA,0.59616,1,163,2
LBXD07LA,0.59312,1,163,2
LBXF03LA,0.53732,1,163,2
LBXF04LA,0.56052,1,163,2
LBXF05LA,0.56496,1,163,2
LBXF08LA,0.5858,1,163,2
LBX074LA,0.30244,2,163,2
LBX099LA,0.27244,2,163,2
LBX138LA,0.25984,2,163,2
LBX153LA,0.26608,2,163,2
LBX170LA,0.27292,2,163,2
LBX180LA,0.27036,2,163,2
LBX187LA,0.31588,2,163,2
LBX194LA,0.2612,2,163,2
LBXPCBLA,0.32644,2,163,2
LBXHXCLA,0.28248,2,163,2
LBX118LA,0.25932,2,163,2
LBXD03LA,0.70148,2,163,2
LBXD05LA,0.26624,2,163,2
LBXD07LA,0.25724,2,163,2
LBXF03LA,0.3162,2,163,2
LBXF04LA,0.31872,2,163,2
LBXF05LA,0.24288,2,163,2
LBXF08LA,0.248,2,163,2
LBX074LA,0.9894,3,163,2
LBX099LA,0.15548,3,163,2
LBX138LA,0.09916,3,163,2
LBX153LA,0.13948,3,163,2
LBX170LA,0.1178,3,163,2
LBX180LA,0.11072,3,163,2
LBX187LA,0.108,3,163,2
LBX194LA,0.1426,3,163,2
LBXPCBLA,0.17084,3,163,2
LBXHXCLA,0.11068,3,163,2
LBX118LA,0.214,3,163,2
LBXD03LA,0.0928,3,163,2
LBXD05LA,0.05428,3,163,2
LBXD07LA,0.05972,3,163,2
LBXF03LA,0.14432,3,163,2
LBXF04LA,0.12664,3,163,2
LBXF05LA,0.08852,3,163,2
LBXF08LA,0.09588,3,163,2
LBX074LA,0.44168,1,164,2
LBX099LA,0.46352,1,164,2
LBX138LA,0.44232,1,164,2
LBX153LA,0.42188,1,164,2
LBX170LA,0.50224,1,164,2
LBX180LA,0.46928,1,164,2
LBX187LA,0.54476,1,164,2
LBX194LA,0.60656,1,164,2
LBXPCBLA,0.4676,1,164,2
LBXHXCLA,0.45116,1,164,2
LBX118LA,0.44976,1,164,2
LBXD03LA,0.44364,1,164,2
LBXD05LA,0.4418,1,164,2
LBXD07LA,0.45536,1,164,2
LBXF03LA,0.48304,1,164,2
LBXF04LA,0.42356,1,164,2
LBXF05LA,0.43784,1,164,2
LBXF08LA,0.45512,1,164,2
LBX074LA,0.37492,2,164,2
LBX099LA,0.29116,2,164,2
LBX138LA,0.3036,2,164,2
LBX153LA,0.28236,2,164,2
LBX170LA,0.31756,2,164,2
LBX180LA,0.31384,2,164,2
LBX187LA,0.29928,2,164,2
LBX194LA,0.40476,2,164,2
LBXPCBLA,0.31264,2,164,2
LBXHXCLA,0.30504,2,164,2
LBX118LA,0.27304,2,164,2
LBXD03LA,0.39252,2,164,2
LBXD05LA,0.414,2,164,2
LBXD07LA,0.33196,2,164,2
LBXF03LA,0.39468,2,164,2
LBXF04LA,0.52316,2,164,2
LBXF05LA,0.3568,2,164,2
LBXF08LA,0.30928,2,164,2
LBX074LA,0.32836,3,164,2
LBX099LA,0.33184,3,164,2
LBX138LA,0.343,3,164,2
LBX153LA,0.36032,3,164,2
LBX170LA,0.38316,3,164,2
LBX180LA,0.40108,3,164,2
LBX187LA,0.42624,3,164,2
LBX194LA,0.38652,3,164,2
LBXPCBLA,0.4216,3,164,2
LBXHXCLA,0.35468,3,164,2
LBX118LA,0.3872,3,164,2
LBXD03LA,0.34248,3,164,2
LBXD05LA,0.36736,3,164,2
LBXD07LA,0.3642,3,164,2
LBXF03LA,0.34728,3,164,2
LBXF04LA,0.36372,3,164,2
LBXF05LA,0.39384,3,164,2
LBXF08LA,0.396,3,164,2
LBX074LA,0.3852,1,165,2
LBX099LA,0.41128,1,165,2
LBX138LA,0.3538,1,165,2
LBX153LA,0.35236,1,165,2
LBX170LA,0.34872,1,165,2
LBX180LA,0.35208,1,165,2
LBX187LA,0.36964,1,165,2
LBX194LA,0.33796,1,165,2
LBXPCBLA,0.34596,1,165,2
LBXHXCLA,0.42436,1,165,2
LBX118LA,0.41392,1,165,2
LBXD03LA,0.34824,1,165,2
LBXD05LA,0.38348,1,165,2
LBXD07LA,0.41096,1,165,2
LBXF03LA,0.55172,1,165,2
LBXF04LA,0.6042,1,165,2
LBXF05LA,0.42564,1,165,2
LBXF08LA,0.32196,1,165,2
LBX074LA,0.29128,2,165,2
LBX099LA,0.2916,2,165,2
LBX138LA,0.32064,2,165,2
LBX153LA,0.31048,2,165,2
LBX170LA,0.301,2,165,2
LBX180LA,0.27508,2,165,2
LBX187LA,0.31764,2,165,2
LBX194LA,0.38796,2,165,2
LBXPCBLA,0.28384,2,165,2
LBXHXCLA,0.37104,2,165,2
LBX118LA,0.28076,2,165,2
LBXD03LA,0.30548,2,165,2
LBXD05LA,0.3532,2,165,2
LBXD07LA,0.28792,2,165,2
LBXF03LA,0.33648,2,165,2
LBXF04LA,0.43968,2,165,2
LBXF05LA,0.6848,2,165,2
LBXF08LA,0.27624,2,165,2
LBX074LA,0.75024,3,165,2
LBX099LA,0.58576,3,165,2
LBX138LA,0.5158,3,165,2
LBX153LA,0.5496,3,165,2
LBX170LA,0.55664,3,165,2
LBX180LA,0.53856,3,165,2
LBX187LA,0.53328,3,165,2
LBX194LA,0.6122,3,165,2
LBXPCBLA,0.60272,3,165,2
LBXHXCLA,0.552,3,165,2
LBX118LA,0.66472,3,165,2
LBXD03LA,0.5824,3,165,2
LBXD05LA,0.68136,3,165,2
LBXD07LA,0.55848,3,165,2
LBXF03LA,0.55336,3,165,2
LBXF04LA,0.62344,3,165,2
LBXF05LA,0.52672,3,165,2
LBXF08LA,0.62684,3,165,2
LBX074LA,0.51252,1,166,2
LBX099LA,0.32524,1,166,2
LBX138LA,0.36224,1,166,2
LBX153LA,0.37796,1,166,2
LBX170LA,0.3594,1,166,2
LBX180LA,0.3822,1,166,2
LBX187LA,0.36052,1,166,2
LBX194LA,0.35032,1,166,2
LBXPCBLA,0.408,1,166,2
LBXHXCLA,0.46092,1,166,2
LBX118LA,0.34696,1,166,2
LBXD03LA,0.30876,1,166,2
LBXD05LA,0.42876,1,166,2
LBXD07LA,0.34284,1,166,2
LBXF03LA,0.63628,1,166,2
LBXF04LA,0.38696,1,166,2
LBXF05LA,0.3046,1,166,2
LBXF08LA,0.25744,1,166,2
LBX074LA,0.33328,2,166,2
LBX099LA,0.34288,2,166,2
LBX138LA,0.2888,2,166,2
LBX153LA,0.29732,2,166,2
LBX170LA,0.3516,2,166,2
LBX180LA,0.31768,2,166,2
LBX187LA,0.48848,2,166,2
LBX194LA,0.34992,2,166,2
LBXPCBLA,0.25616,2,166,2
LBXHXCLA,0.30876,2,166,2
LBX118LA,0.37428,2,166,2
LBXD03LA,0.2752,2,166,2
LBXD05LA,0.27692,2,166,2
LBXD07LA,0.24176,2,166,2
LBXF03LA,0.45456,2,166,2
LBXF04LA,0.30716,2,166,2
LBXF05LA,0.2552,2,166,2
LBXF08LA,0.27284,2,166,2
LBX074LA,0.49668,3,166,2
LBX099LA,0.56676,3,166,2
LBX138LA,0.59268,3,166,2
LBX153LA,0.55784,3,166,2
LBX170LA,0.53728,3,166,2
LBX180LA,0.5482,3,166,2
LBX187LA,0.54552,3,166,2
LBX194LA,0.53924,3,166,2
LBXPCBLA,0.64828,3,166,2
LBXHXCLA,0.51784,3,166,2
LBX118LA,0.51724,3,166,2
LBXD03LA,0.56648,3,166,2
LBXD05LA,0.58832,3,166,2
LBXD07LA,0.56708,3,166,2
LBXF03LA,0.64352,3,166,2
LBXF04LA,0.81008,3,166,2
LBXF05LA,0.62632,3,166,2
LBXF08LA,0.5416,3,166,2
LBX074LA,0.18644,1,167,2
LBX099LA,0.24392,1,167,2
LBX138LA,0.19848,1,167,2
LBX153LA,0.18844,1,167,2
LBX170LA,0.20212,1,167,2
LBX180LA,0.23288,1,167,2
LBX187LA,0.21264,1,167,2
LBX194LA,0.18748,1,167,2
LBXPCBLA,0.1946,1,167,2
LBXHXCLA,0.20628,1,167,2
LBX118LA,0.23668,1,167,2
LBXD03LA,0.18448,1,167,2
LBXD05LA,0.17696,1,167,2
LBXD07LA,0.15932,1,167,2
LBXF03LA,0.1796,1,167,2
LBXF04LA,0.18992,1,167,2
LBXF05LA,0.16372,1,167,2
LBXF08LA,0.14128,1,167,2
LBX074LA,0.27488,2,167,2
LBX099LA,0.3312,2,167,2
LBX138LA,0.36908,2,167,2
LBX153LA,0.35248,2,167,2
LBX170LA,0.30184,2,167,2
LBX180LA,0.30464,2,167,2
LBX187LA,0.41532,2,167,2
LBX194LA,0.24052,2,167,2
LBXPCBLA,0.31536,2,167,2
LBXHXCLA,0.30692,2,167,2
LBX118LA,0.27324,2,167,2
LBXD03LA,0.24488,2,167,2
LBXD05LA,0.75816,2,167,2
LBXD07LA,0.40364,2,167,2
LBXF03LA,0.2978,2,167,2
LBXF04LA,0.28612,2,167,2
LBXF05LA,0.28424,2,167,2
LBXF08LA,0.46604,2,167,2
LBX074LA,0.36372,3,167,2
LBX099LA,0.36776,3,167,2
LBX138LA,0.46064,3,167,2
LBX153LA,0.40692,3,167,2
LBX170LA,0.39732,3,167,2
LBX180LA,0.37276,3,167,2
LBX187LA,0.37288,3,167,2
LBX194LA,0.34648,3,167,2
LBXPCBLA,0.43816,3,167,2
LBXHXCLA,0.41844,3,167,2
LBX118LA,0.36592,3,167,2
LBXD03LA,0.39544,3,167,2
LBXD05LA,0.40044,3,167,2
LBXD07LA,0.43176,3,167,2
LBXF03LA,0.42788,3,167,2
LBXF04LA,0.35832,3,167,2
LBXF05LA,0.39332,3,167,2
LBXF08LA,0.37112,3,167,2
LBX074LA,0.29604,1,168,2
LBX099LA,0.3154,1,168,2
LBX138LA,0.31044,1,168,2
LBX153LA,0.29556,1,168,2
LBX170LA,0.28928,1,168,2
LBX180LA,0.32464,1,168,2
LBX187LA,0.28516,1,168,2
LBX194LA,0.26108,1,168,2
LBXPCBLA,0.32024,1,168,2
LBXHXCLA,0.28756,1,168,2
LBX118LA,0.29212,1,168,2
LBXD03LA,0.30664,1,168,2
LBXD05LA,0.44852,1,168,2
LBXD07LA,0.3244,1,168,2
LBXF03LA,0.31656,1,168,2
LBXF04LA,0.29336,1,168,2
LBXF05LA,0.25692,1,168,2
LBXF08LA,0.33496,1,168,2
LBX074LA,0.45676,2,168,2
LBX099LA,0.55412,2,168,2
LBX138LA,0.47288,2,168,2
LBX153LA,0.53088,2,168,2
LBX170LA,0.518,2,168,2
LBX180LA,0.50572,2,168,2
LBX187LA,0.56996,2,168,2
LBX194LA,0.44872,2,168,2
LBXPCBLA,0.54808,2,168,2
LBXHXCLA,0.41476,2,168,2
LBX118LA,0.44948,2,168,2
LBXD03LA,0.4502,2,168,2
LBXD05LA,0.40672,2,168,2
LBXD07LA,0.42904,2,168,2
LBXF03LA,0.46132,2,168,2
LBXF04LA,0.49368,2,168,2
LBXF05LA,0.63016,2,168,2
LBXF08LA,0.61772,2,168,2
LBX074LA,0.2518,3,168,2
LBX099LA,0.23108,3,168,2
LBX138LA,0.23692,3,168,2
LBX153LA,0.21996,3,168,2
LBX170LA,0.19412,3,168,2
LBX180LA,0.20804,3,168,2
LBX187LA,0.21816,3,168,2
LBX194LA,0.2266,3,168,2
LBXPCBLA,0.34816,3,168,2
LBXHXCLA,0.21692,3,168,2
LBX118LA,0.21728,3,168,2
LBXD03LA,0.23728,3,168,2
LBXD05LA,0.221,3,168,2
LBXD07LA,0.19732,3,168,2
LBXF03LA,0.22804,3,168,2
LBXF04LA,0.2514,3,168,2
LBXF05LA,0.25788,3,168,2
LBXF08LA,0.16268,3,168,2
LBX074LA,0.32432,1,169,2
LBX099LA,0.34968,1,169,2
LBX138LA,0.33692,1,169,2
LBX153LA,0.34692,1,169,2
LBX170LA,0.31004,1,169,2
LBX180LA,0.33212,1,169,2
LBX187LA,0.27548,1,169,2
LBX194LA,0.30872,1,169,2
LBXPCBLA,0.307,1,169,2
LBXHXCLA,0.273,1,169,2
LBX118LA,0.27444,1,169,2
LBXD03LA,0.29536,1,169,2
LBXD05LA,0.37292,1,169,2
LBXD07LA,0.3244,1,169,2
LBXF03LA,0.26472,1,169,2
LBXF04LA,0.31604,1,169,2
LBXF05LA,0.30476,1,169,2
LBXF08LA,0.31396,1,169,2
LBX074LA,0.4746,2,169,2
LBX099LA,0.454,2,169,2
LBX138LA,0.46088,2,169,2
LBX153LA,0.45984,2,169,2
LBX170LA,0.47148,2,169,2
LBX180LA,0.5052,2,169,2
LBX187LA,0.49364,2,169,2
LBX194LA,0.62904,2,169,2
LBXPCBLA,0.51216,2,169,2
LBXHXCLA,0.46508,2,169,2
LBX118LA,0.45196,2,169,2
LBXD03LA,0.55176,2,169,2
LBXD05LA,0.48156,2,169,2
LBXD07LA,0.7178,2,169,2
LBXF03LA,0.42428,2,169,2
LBXF04LA,0.4626,2,169,2
LBXF05LA,0.41376,2,169,2
LBXF08LA,0.45832,2,169,2
LBX074LA,0.62076,3,169,2
LBX099LA,0.69772,3,169,2
LBX138LA,0.64416,3,169,2
LBX153LA,0.63392,3,169,2
LBX170LA,0.61284,3,169,2
LBX180LA,0.65852,3,169,2
LBX187LA,0.70136,3,169,2
LBX194LA,0.70532,3,169,2
LBXPCBLA,0.65776,3,169,2
LBXHXCLA,0.66764,3,169,2
LBX118LA,0.80488,3,169,2
LBXD03LA,0.74704,3,169,2
LBXD05LA,0.69372,3,169,2
LBXD07LA,0.62636,3,169,2
LBXF03LA,0.64328,3,169,2
LBXF04LA,0.6386,3,169,2
LBXF05LA,0.65456,3,169,2
LBXF08LA,0.69672,3,169,2
LBX074LA,0.301,1,170,2
LBX099LA,0.291,1,170,2
LBX138LA,0.29236,1,170,2
LBX153LA,0.25408,1,170,2
LBX170LA,0.28064,1,170,2
LBX180LA,0.29216,1,170,2
LBX187LA,0.27036,1,170,2
LBX194LA,0.27672,1,170,2
LBXPCBLA,0.3222,1,170,2
LBXHXCLA,0.30436,1,170,2
LBX118LA,0.26116,1,170,2
LBXD03LA,0.27488,1,170,2
LBXD05LA,0.2498,1,170,2
LBXD07LA,0.26448,1,170,2
LBXF03LA,0.26852,1,170,2
LBXF04LA,0.25756,1,170,2
LBXF05LA,0.27888,1,170,2
LBXF08LA,0.30336,1,170,2
LBX074LA,0.45168,2,170,2
LBX099LA,0.56648,2,170,2
LBX138LA,0.51408,2,170,2
LBX153LA,0.55764,2,170,2
LBX170LA,0.5456,2,170,2
LBX180LA,0.5586,2,170,2
LBX187LA,0.49344,2,170,2
LBX194LA,0.53612,2,170,2
LBXPCBLA,0.58496,2,170,2
LBXHXCLA,0.4972,2,170,2
LBX118LA,0.54188,2,170,2
LBXD03LA,0.53084,2,170,2
LBXD05LA,0.64276,2,170,2
LBXD07LA,0.42004,2,170,2
LBXF03LA,0.48604,2,170,2
LBXF04LA,0.4232,2,170,2
LBXF05LA,0.4202,2,170,2
LBXF08LA,0.44764,2,170,2
LBX074LA,0.48472,3,170,2
LBX099LA,0.53572,3,170,2
LBX138LA,0.50056,3,170,2
LBX153LA,0.48436,3,170,2
LBX170LA,0.53076,3,170,2
LBX180LA,0.56332,3,170,2
LBX187LA,0.54216,3,170,2
LBX194LA,0.48524,3,170,2
LBXPCBLA,0.47132,3,170,2
LBXHXCLA,0.46724,3,170,2
LBX118LA,0.5384,3,170,2
LBXD03LA,0.50084,3,170,2
LBXD05LA,0.76468,3,170,2
LBXD07LA,0.72656,3,170,2
LBXF03LA,0.47752,3,170,2
LBXF04LA,0.51868,3,170,2
LBXF05LA,0.46424,3,170,2
LBXF08LA,0.54124,3,170,2
LBX074LA,0.55004,1,171,2
LBX099LA,0.49656,1,171,2
LBX138LA,0.46416,1,171,2
LBX153LA,0.48068,1,171,2
LBX170LA,0.68448,1,171,2
LBX180LA,0.49556,1,171,2
LBX187LA,0.606,1,171,2
LBX194LA,0.47832,1,171,2
LBXPCBLA,0.3992,1,171,2
LBXHXCLA,0.507,1,171,2
LBX118LA,0.53156,1,171,2
LBXD03LA,0.41912,1,171,2
LBXD05LA,0.39924,1,171,2
LBXD07LA,0.4774,1,171,2
LBXF03LA,0.45892,1,171,2
LBXF04LA,0.376,1,171,2
LBXF05LA,0.42164,1,171,2
LBXF08LA,0.4502,1,171,2
LBX074LA,0.41572,2,171,2
LBX099LA,0.38616,2,171,2
LBX138LA,0.4076,2,171,2
LBX153LA,0.40024,2,171,2
LBX170LA,0.44144,2,171,2
LBX180LA,0.38408,2,171,2
LBX187LA,0.44564,2,171,2
LBX194LA,0.3866,2,171,2
LBXPCBLA,0.46204,2,171,2
LBXHXCLA,0.39028,2,171,2
LBX118LA,0.48952,2,171,2
LBXD03LA,0.40744,2,171,2
LBXD05LA,0.47688,2,171,2
LBXD07LA,0.42524,2,171,2
LBXF03LA,0.41104,2,171,2
LBXF04LA,0.41608,2,171,2
LBXF05LA,0.4126,2,171,2
LBXF08LA,0.4026,2,171,2
LBX074LA,0.55868,3,171,2
LBX099LA,0.57772,3,171,2
LBX138LA,0.62212,3,171,2
LBX153LA,0.65788,3,171,2
LBX170LA,0.54992,3,171,2
LBX180LA,0.66176,3,171,2
LBX187LA,0.60328,3,171,2
LBX194LA,0.59788,3,171,2
LBXPCBLA,0.60372,3,171,2
LBXHXCLA,0.5308,3,171,2
LBX118LA,0.5904,3,171,2
LBXD03LA,0.5406,3,171,2
LBXD05LA,0.58072,3,171,2
LBXD07LA,0.61344,3,171,2
LBXF03LA,0.57872,3,171,2
LBXF04LA,0.83492,3,171,2
LBXF05LA,0.57864,3,171,2
LBXF08LA,0.57,3,171,2
LBX074LA,0.40416,1,172,2
LBX099LA,0.3444,1,172,2
LBX138LA,0.35524,1,172,2
LBX153LA,0.3828,1,172,2
LBX170LA,0.39324,1,172,2
LBX180LA,0.368,1,172,2
LBX187LA,0.41932,1,172,2
LBX194LA,0.36104,1,172,2
LBXPCBLA,0.51232,1,172,2
LBXHXCLA,0.34928,1,172,2
LBX118LA,0.39728,1,172,2
LBXD03LA,0.30576,1,172,2
LBXD05LA,0.58816,1,172,2
LBXD07LA,0.33012,1,172,2
LBXF03LA,0.33468,1,172,2
LBXF04LA,0.35972,1,172,2
LBXF05LA,0.45624,1,172,2
LBXF08LA,0.25984,1,172,2
LBX074LA,0.57768,2,172,2
LBX099LA,0.5208,2,172,2
LBX138LA,0.42856,2,172,2
LBX153LA,0.41132,2,172,2
LBX170LA,0.39928,2,172,2
LBX180LA,0.44072,2,172,2
LBX187LA,0.44052,2,172,2
LBX194LA,0.4044,2,172,2
LBXPCBLA,0.50988,2,172,2
LBXHXCLA,0.47748,2,172,2
LBX118LA,0.43772,2,172,2
LBXD03LA,0.38932,2,172,2
LBXD05LA,0.44812,2,172,2
LBXD07LA,0.45896,2,172,2
LBXF03LA,0.38332,2,172,2
LBXF04LA,0.50976,2,172,2
LBXF05LA,0.42556,2,172,2
LBXF08LA,0.4246,2,172,2
LBX074LA,0.29444,3,172,2
LBX099LA,0.21768,3,172,2
LBX138LA,0.24708,3,172,2
LBX153LA,0.28352,3,172,2
LBX170LA,0.22876,3,172,2
LBX180LA,0.24284,3,172,2
LBX187LA,0.24436,3,172,2
LBX194LA,0.2404,3,172,2
LBXPCBLA,0.2046,3,172,2
LBXHXCLA,0.25288,3,172,2
LBX118LA,0.30456,3,172,2
LBXD03LA,0.22072,3,172,2
LBXD05LA,0.23432,3,172,2
LBXD07LA,0.19588,3,172,2
LBXF03LA,0.24108,3,172,2
LBXF04LA,0.35916,3,172,2
LBXF05LA,0.23712,3,172,2
LBXF08LA,0.26912,3,172,2
LBX074LA,0.26412,1,173,2
LBX099LA,0.35224,1,173,2
LBX138LA,0.28292,1,173,2
LBX153LA,0.29388,1,173,2
LBX170LA,0.29308,1,173,2
LBX180LA,0.29928,1,173,2
LBX187LA,0.33928,1,173,2
LBX194LA,0.30252,1,173,2
LBXPCBLA,0.27188,1,173,2
LBXHXCLA,0.27348,1,173,2
LBX118LA,0.23652,1,173,2
LBXD03LA,0.31996,1,173,2
LBXD05LA,0.27804,1,173,2
LBXD07LA,0.23872,1,173,2
LBXF03LA,0.23696,1,173,2
LBXF04LA,0.24432,1,173,2
LBXF05LA,0.23956,1,173,2
LBXF08LA,0.2186,1,173,2
LBX074LA,0.5038,2,173,2
LBX099LA,0.94788,2,173,2
LBX138LA,0.44956,2,173,2
LBX153LA,0.4304,2,173,2
LBX170LA,0.44512,2,173,2
LBX180LA,0.42556,2,173,2
LBX187LA,0.44048,2,173,2
LBX194LA,0.57168,2,173,2
LBXPCBLA,0.46412,2,173,2
LBXHXCLA,0.5,2,173,2
LBX118LA,0.4926,2,173,2
LBXD03LA,0.44356,2,173,2
LBXD05LA,0.72848,2,173,2
LBXD07LA,0.50496,2,173,2
LBXF03LA,0.45632,2,173,2
LBXF04LA,0.4044,2,173,2
LBXF05LA,0.41672,2,173,2
