variable,PIP,trial,case
LBXF04LA,0.53972,711,8
LBXF05LA,0.37604,711,8
LBXF08LA,0.55564,711,8
LBX074LA,0.51832,712,8
LBX099LA,0.87884,712,8
LBX138LA,0.59448,712,8
LBX153LA,0.54092,712,8
LBX170LA,0.56616,712,8
LBX180LA,0.52284,712,8
LBX187LA,0.64696,712,8
LBX194LA,0.54908,712,8
LBXPCBLA,0.636,712,8
LBXHXCLA,0.5286,712,8
LBX118LA,0.682,712,8
LBXD03LA,0.61316,712,8
LBXD05LA,0.61048,712,8
LBXD07LA,0.70088,712,8
LBXF03LA,0.60492,712,8
LBXF04LA,0.75328,712,8
LBXF05LA,0.52192,712,8
LBXF08LA,0.6438,712,8
LBX074LA,0.41392,713,8
LBX099LA,0.28324,713,8
LBX138LA,0.3766,713,8
LBX153LA,0.40432,713,8
LBX170LA,0.30856,713,8
LBX180LA,0.33836,713,8
LBX187LA,0.28232,713,8
LBX194LA,0.38024,713,8
LBXPCBLA,0.70268,713,8
LBXHXCLA,0.33964,713,8
LBX118LA,0.26628,713,8
LBXD03LA,0.80888,713,8
LBXD05LA,0.47124,713,8
LBXD07LA,0.52624,713,8
LBXF03LA,0.2914,713,8
LBXF04LA,0.45888,713,8
LBXF05LA,0.31404,713,8
LBXF08LA,0.30444,713,8
LBX074LA,0.50448,714,8
LBX099LA,0.45868,714,8
LBX138LA,0.3906,714,8
LBX153LA,0.43764,714,8
LBX170LA,0.49164,714,8
LBX180LA,0.43724,714,8
LBX187LA,0.46792,714,8
LBX194LA,0.56724,714,8
LBXPCBLA,0.3752,714,8
LBXHXCLA,0.43144,714,8
LBX118LA,0.5762,714,8
LBXD03LA,0.45228,714,8
LBXD05LA,0.81388,714,8
LBXD07LA,0.4498,714,8
LBXF03LA,0.37344,714,8
LBXF04LA,0.35392,714,8
LBXF05LA,0.35024,714,8
LBXF08LA,0.37348,714,8
LBX074LA,0.40252,715,8
LBX099LA,0.41988,715,8
LBX138LA,0.44432,715,8
LBX153LA,0.46268,715,8
LBX170LA,0.49424,715,8
LBX180LA,0.4756,715,8
LBX187LA,0.77032,715,8
LBX194LA,0.57828,715,8
LBXPCBLA,0.40352,715,8
LBXHXCLA,0.44236,715,8
LBX118LA,0.42672,715,8
LBXD03LA,0.4218,715,8
LBXD05LA,0.6248,715,8
LBXD07LA,0.4946,715,8
LBXF03LA,0.49924,715,8
LBXF04LA,0.59172,715,8
LBXF05LA,0.5044,715,8
LBXF08LA,0.70072,715,8
LBX074LA,0.39788,716,8
LBX099LA,0.26516,716,8
LBX138LA,0.3332,716,8
LBX153LA,0.34852,716,8
LBX170LA,0.3422,716,8
LBX180LA,0.35336,716,8
LBX187LA,0.30836,716,8
LBX194LA,0.45412,716,8
LBXPCBLA,0.51444,716,8
LBXHXCLA,0.29648,716,8
LBX118LA,0.46344,716,8
LBXD03LA,0.32092,716,8
LBXD05LA,0.29004,716,8
LBXD07LA,0.31044,716,8
LBXF03LA,0.33796,716,8
LBXF04LA,0.52312,716,8
LBXF05LA,0.35708,716,8
LBXF08LA,0.25152,716,8
LBX074LA,0.634,717,8
LBX099LA,0.44836,717,8
LBX138LA,0.30888,717,8
LBX153LA,0.44348,717,8
LBX170LA,0.45076,717,8
LBX180LA,0.3698,717,8
LBX187LA,0.29312,717,8
LBX194LA,0.30104,717,8
LBXPCBLA,0.35936,717,8
LBXHXCLA,0.35196,717,8
LBX118LA,0.44376,717,8
LBXD03LA,0.63812,717,8
LBXD05LA,0.711,717,8
LBXD07LA,0.50072,717,8
LBXF03LA,0.29292,717,8
LBXF04LA,0.50304,717,8
LBXF05LA,0.33744,717,8
LBXF08LA,0.33444,717,8
LBX074LA,0.85536,718,8
LBX099LA,0.79588,718,8
LBX138LA,0.47424,718,8
LBX153LA,0.51628,718,8
LBX170LA,0.49304,718,8
LBX180LA,0.50072,718,8
LBX187LA,0.47708,718,8
LBX194LA,0.67072,718,8
LBXPCBLA,0.38232,718,8
LBXHXCLA,0.3628,718,8
LBX118LA,0.44956,718,8
LBXD03LA,0.38892,718,8
LBXD05LA,0.762,718,8
LBXD07LA,0.37592,718,8
LBXF03LA,0.32588,718,8
LBXF04LA,0.53568,718,8
LBXF05LA,0.44564,718,8
LBXF08LA,0.45452,718,8
LBX074LA,0.42304,719,8
LBX099LA,0.29068,719,8
LBX138LA,0.35332,719,8
LBX153LA,0.34356,719,8
LBX170LA,0.32192,719,8
LBX180LA,0.34828,719,8
LBX187LA,0.35844,719,8
LBX194LA,0.42184,719,8
LBXPCBLA,0.32312,719,8
LBXHXCLA,0.33344,719,8
LBX118LA,0.31656,719,8
LBXD03LA,0.38028,719,8
LBXD05LA,0.30648,719,8
LBXD07LA,0.41564,719,8
LBXF03LA,0.28972,719,8
LBXF04LA,0.54572,719,8
LBXF05LA,0.5128,719,8
LBXF08LA,0.28776,719,8
LBX074LA,0.26944,720,8
LBX099LA,0.26004,720,8
LBX138LA,0.22252,720,8
LBX153LA,0.26436,720,8
LBX170LA,0.55732,720,8
LBX180LA,0.24924,720,8
LBX187LA,0.25268,720,8
LBX194LA,0.76244,720,8
LBXPCBLA,0.28456,720,8
LBXHXCLA,0.20424,720,8
LBX118LA,0.196,720,8
LBXD03LA,0.26824,720,8
LBXD05LA,0.88744,720,8
LBXD07LA,0.18332,720,8
LBXF03LA,0.2082,720,8
LBXF04LA,0.22132,720,8
LBXF05LA,0.18348,720,8
LBXF08LA,0.24828,720,8
LBX074LA,0.41804,721,8
LBX099LA,0.25788,721,8
LBX138LA,0.28268,721,8
LBX153LA,0.31948,721,8
LBX170LA,0.39176,721,8
LBX180LA,0.33896,721,8
LBX187LA,0.37388,721,8
LBX194LA,0.718,721,8
LBXPCBLA,0.2382,721,8
LBXHXCLA,0.31068,721,8
LBX118LA,0.2526,721,8
LBXD03LA,0.67864,721,8
LBXD05LA,0.79608,721,8
LBXD07LA,0.42028,721,8
LBXF03LA,0.23992,721,8
LBXF04LA,0.33932,721,8
LBXF05LA,0.29348,721,8
LBXF08LA,0.25688,721,8
LBX074LA,0.36204,722,8
LBX099LA,0.37124,722,8
LBX138LA,0.37332,722,8
LBX153LA,0.4182,722,8
LBX170LA,0.40548,722,8
LBX180LA,0.36672,722,8
LBX187LA,0.38316,722,8
LBX194LA,0.68412,722,8
LBXPCBLA,0.35368,722,8
LBXHXCLA,0.45348,722,8
LBX118LA,0.38068,722,8
LBXD03LA,0.49772,722,8
LBXD05LA,0.60108,722,8
LBXD07LA,0.3456,722,8
LBXF03LA,0.4846,722,8
LBXF04LA,0.39564,722,8
LBXF05LA,0.43184,722,8
LBXF08LA,0.31028,722,8
LBX074LA,0.68044,723,8
LBX099LA,0.25108,723,8
LBX138LA,0.26784,723,8
LBX153LA,0.20944,723,8
LBX170LA,0.21496,723,8
LBX180LA,0.2022,723,8
LBX187LA,0.24188,723,8
LBX194LA,0.18176,723,8
LBXPCBLA,0.13812,723,8
LBXHXCLA,0.20744,723,8
LBX118LA,0.1608,723,8
LBXD03LA,0.57996,723,8
LBXD05LA,0.32244,723,8
LBXD07LA,0.28368,723,8
LBXF03LA,0.18248,723,8
LBXF04LA,0.26532,723,8
LBXF05LA,0.21832,723,8
LBXF08LA,0.81112,723,8
LBX074LA,0.34268,724,8
LBX099LA,0.31672,724,8
LBX138LA,0.40664,724,8
LBX153LA,0.3956,724,8
LBX170LA,0.45032,724,8
LBX180LA,0.3798,724,8
LBX187LA,0.33932,724,8
LBX194LA,0.51144,724,8
LBXPCBLA,0.83324,724,8
LBXHXCLA,0.36932,724,8
LBX118LA,0.36008,724,8
LBXD03LA,0.41516,724,8
LBXD05LA,0.57472,724,8
LBXD07LA,0.2746,724,8
LBXF03LA,0.26996,724,8
LBXF04LA,0.7218,724,8
LBXF05LA,0.36084,724,8
LBXF08LA,0.31708,724,8
LBX074LA,0.333,725,8
LBX099LA,0.36628,725,8
LBX138LA,0.38672,725,8
LBX153LA,0.44736,725,8
LBX170LA,0.36036,725,8
LBX180LA,0.38148,725,8
LBX187LA,0.43876,725,8
LBX194LA,0.33208,725,8
LBXPCBLA,0.37268,725,8
LBXHXCLA,0.69048,725,8
LBX118LA,0.35488,725,8
LBXD03LA,0.34068,725,8
LBXD05LA,0.36468,725,8
LBXD07LA,0.31572,725,8
LBXF03LA,0.55136,725,8
LBXF04LA,0.36616,725,8
LBXF05LA,0.7404,725,8
LBXF08LA,0.39788,725,8
LBX074LA,0.5518,726,8
LBX099LA,0.3798,726,8
LBX138LA,0.3836,726,8
LBX153LA,0.38468,726,8
LBX170LA,0.36476,726,8
LBX180LA,0.37336,726,8
LBX187LA,0.38168,726,8
LBX194LA,0.43012,726,8
LBXPCBLA,0.4068,726,8
LBXHXCLA,0.3868,726,8
LBX118LA,0.39372,726,8
LBXD03LA,0.42376,726,8
LBXD05LA,0.32452,726,8
LBXD07LA,0.32248,726,8
LBXF03LA,0.33288,726,8
LBXF04LA,0.72612,726,8
LBXF05LA,0.39524,726,8
LBXF08LA,0.34248,726,8
LBX074LA,0.26676,727,8
LBX099LA,0.92716,727,8
LBX138LA,0.32364,727,8
LBX153LA,0.28608,727,8
LBX170LA,0.26532,727,8
LBX180LA,0.3188,727,8
LBX187LA,0.3244,727,8
LBX194LA,0.34516,727,8
LBXPCBLA,0.25896,727,8
LBXHXCLA,0.32796,727,8
LBX118LA,0.33752,727,8
LBXD03LA,0.20624,727,8
LBXD05LA,0.29092,727,8
LBXD07LA,0.22632,727,8
LBXF03LA,0.23704,727,8
LBXF04LA,0.65336,727,8
LBXF05LA,0.31156,727,8
LBXF08LA,0.23496,727,8
LBX074LA,0.57548,728,8
LBX099LA,0.58884,728,8
LBX138LA,0.51908,728,8
LBX153LA,0.61344,728,8
LBX170LA,0.52448,728,8
LBX180LA,0.5312,728,8
LBX187LA,0.503,728,8
LBX194LA,0.55912,728,8
LBXPCBLA,0.47664,728,8
LBXHXCLA,0.51136,728,8
LBX118LA,0.49268,728,8
LBXD03LA,0.51712,728,8
LBXD05LA,0.5382,728,8
LBXD07LA,0.49896,728,8
LBXF03LA,0.53924,728,8
LBXF04LA,0.71936,728,8
LBXF05LA,0.59976,728,8
LBXF08LA,0.5638,728,8
LBX074LA,0.47084,729,8
LBX099LA,0.3874,729,8
LBX138LA,0.43136,729,8
LBX153LA,0.4628,729,8
LBX170LA,0.44432,729,8
LBX180LA,0.44392,729,8
LBX187LA,0.4584,729,8
LBX194LA,0.49052,729,8
LBXPCBLA,0.37612,729,8
LBXHXCLA,0.42736,729,8
LBX118LA,0.3806,729,8
LBXD03LA,0.43936,729,8
LBXD05LA,0.46024,729,8
LBXD07LA,0.40064,729,8
LBXF03LA,0.39112,729,8
LBXF04LA,0.45128,729,8
LBXF05LA,0.39172,729,8
LBXF08LA,0.39636,729,8
LBX074LA,0.16464,730,8
LBX099LA,0.1802,730,8
LBX138LA,0.21808,730,8
LBX153LA,0.23564,730,8
LBX170LA,0.39088,730,8
LBX180LA,0.3206,730,8
LBX187LA,0.38444,730,8
LBX194LA,0.35096,730,8
LBXPCBLA,0.31972,730,8
LBXHXCLA,0.28004,730,8
LBX118LA,0.22956,730,8
LBXD03LA,0.3216,730,8
LBXD05LA,0.41768,730,8
LBXD07LA,0.44508,730,8
LBXF03LA,0.17984,730,8
LBXF04LA,0.3112,730,8
LBXF05LA,0.44148,730,8
LBXF08LA,0.15544,730,8
LBX074LA,0.4296,731,8
LBX099LA,0.4522,731,8
LBX138LA,0.48908,731,8
LBX153LA,0.51824,731,8
LBX170LA,0.61916,731,8
LBX180LA,0.5108,731,8
LBX187LA,0.60316,731,8
LBX194LA,0.49488,731,8
LBXPCBLA,0.86916,731,8
LBXHXCLA,0.48796,731,8
LBX118LA,0.4642,731,8
LBXD03LA,0.50044,731,8
LBXD05LA,0.4794,731,8
LBXD07LA,0.53484,731,8
LBXF03LA,0.4388,731,8
LBXF04LA,0.64256,731,8
LBXF05LA,0.61604,731,8
LBXF08LA,0.59036,731,8
LBX074LA,0.8088,732,8
LBX099LA,0.42548,732,8
LBX138LA,0.51476,732,8
LBX153LA,0.79552,732,8
LBX170LA,0.4076,732,8
LBX180LA,0.48104,732,8
LBX187LA,0.36592,732,8
LBX194LA,0.3542,732,8
LBXPCBLA,0.30316,732,8
LBXHXCLA,0.32816,732,8
LBX118LA,0.3372,732,8
LBXD03LA,0.66968,732,8
LBXD05LA,0.2832,732,8
LBXD07LA,0.36064,732,8
LBXF03LA,0.54896,732,8
LBXF04LA,0.88276,732,8
LBXF05LA,0.33612,732,8
LBXF08LA,0.34736,732,8
LBX074LA,0.5366,733,8
LBX099LA,0.57888,733,8
LBX138LA,0.49912,733,8
LBX153LA,0.53844,733,8
LBX170LA,0.64732,733,8
LBX180LA,0.62016,733,8
LBX187LA,0.40776,733,8
LBX194LA,0.4586,733,8
LBXPCBLA,0.35932,733,8
LBXHXCLA,0.47532,733,8
LBX118LA,0.445,733,8
LBXD03LA,0.72108,733,8
LBXD05LA,0.83052,733,8
LBXD07LA,0.42572,733,8
LBXF03LA,0.46676,733,8
LBXF04LA,0.65044,733,8
LBXF05LA,0.57316,733,8
LBXF08LA,0.3072,733,8
LBX074LA,0.35376,734,8
LBX099LA,0.35088,734,8
LBX138LA,0.35556,734,8
LBX153LA,0.3986,734,8
LBX170LA,0.30296,734,8
LBX180LA,0.26016,734,8
LBX187LA,0.3126,734,8
LBX194LA,0.95668,734,8
LBXPCBLA,0.31872,734,8
LBXHXCLA,0.28888,734,8
LBX118LA,0.32132,734,8
LBXD03LA,0.31264,734,8
LBXD05LA,0.6544,734,8
LBXD07LA,0.3136,734,8
LBXF03LA,0.29848,734,8
LBXF04LA,0.43324,734,8
LBXF05LA,0.44212,734,8
LBXF08LA,0.33584,734,8
LBX074LA,0.51764,735,8
LBX099LA,0.42804,735,8
LBX138LA,0.47004,735,8
LBX153LA,0.51144,735,8
LBX170LA,0.4824,735,8
LBX180LA,0.48148,735,8
LBX187LA,0.62828,735,8
LBX194LA,0.77296,735,8
LBXPCBLA,0.39808,735,8
LBXHXCLA,0.48204,735,8
LBX118LA,0.45112,735,8
LBXD03LA,0.5196,735,8
LBXD05LA,0.428,735,8
LBXD07LA,0.37236,735,8
LBXF03LA,0.49728,735,8
LBXF04LA,0.83756,735,8
LBXF05LA,0.45216,735,8
LBXF08LA,0.595,735,8
LBX074LA,0.5654,736,8
LBX099LA,0.50572,736,8
LBX138LA,0.3946,736,8
LBX153LA,0.39968,736,8
LBX170LA,0.41848,736,8
LBX180LA,0.39292,736,8
LBX187LA,0.43812,736,8
LBX194LA,0.48776,736,8
LBXPCBLA,0.44208,736,8
LBXHXCLA,0.38852,736,8
LBX118LA,0.44264,736,8
LBXD03LA,0.70916,736,8
LBXD05LA,0.75876,736,8
LBXD07LA,0.34804,736,8
LBXF03LA,0.35828,736,8
LBXF04LA,0.5754,736,8
LBXF05LA,0.42344,736,8
LBXF08LA,0.28804,736,8
LBX074LA,0.43476,737,8
LBX099LA,0.22404,737,8
LBX138LA,0.22636,737,8
LBX153LA,0.22708,737,8
LBX170LA,0.20396,737,8
LBX180LA,0.55452,737,8
LBX187LA,0.21552,737,8
LBX194LA,0.2346,737,8
LBXPCBLA,0.33772,737,8
LBXHXCLA,0.1924,737,8
LBX118LA,0.23508,737,8
LBXD03LA,0.19556,737,8
LBXD05LA,0.277,737,8
LBXD07LA,0.18408,737,8
LBXF03LA,0.28576,737,8
LBXF04LA,0.15392,737,8
LBXF05LA,0.1818,737,8
LBXF08LA,0.17668,737,8
LBX074LA,0.283,738,8
LBX099LA,0.2798,738,8
LBX138LA,0.33168,738,8
LBX153LA,0.49088,738,8
LBX170LA,0.3786,738,8
LBX180LA,0.40292,738,8
LBX187LA,0.42584,738,8
LBX194LA,0.7704,738,8
LBXPCBLA,0.37484,738,8
LBXHXCLA,0.63416,738,8
LBX118LA,0.34644,738,8
LBXD03LA,0.342,738,8
LBXD05LA,0.53848,738,8
LBXD07LA,0.40988,738,8
LBXF03LA,0.43708,738,8
LBXF04LA,0.53512,738,8
LBXF05LA,0.3742,738,8
LBXF08LA,0.47148,738,8
LBX074LA,0.4468,739,8
LBX099LA,0.25976,739,8
LBX138LA,0.24928,739,8
LBX153LA,0.2218,739,8
LBX170LA,0.24712,739,8
LBX180LA,0.21892,739,8
LBX187LA,0.22288,739,8
LBX194LA,0.216,739,8
LBXPCBLA,0.50268,739,8
LBXHXCLA,0.21532,739,8
LBX118LA,0.19756,739,8
LBXD03LA,0.65392,739,8
LBXD05LA,0.59012,739,8
LBXD07LA,0.21196,739,8
LBXF03LA,0.2442,739,8
LBXF04LA,0.42684,739,8
LBXF05LA,0.37544,739,8
LBXF08LA,0.43944,739,8
LBX074LA,0.50864,740,8
LBX099LA,0.24544,740,8
LBX138LA,0.37156,740,8
LBX153LA,0.38496,740,8
LBX170LA,0.31672,740,8
LBX180LA,0.2692,740,8
LBX187LA,0.45972,740,8
LBX194LA,0.6662,740,8
LBXPCBLA,0.6378,740,8
LBXHXCLA,0.26648,740,8
LBX118LA,0.46376,740,8
LBXD03LA,0.32272,740,8
LBXD05LA,0.32504,740,8
LBXD07LA,0.22304,740,8
LBXF03LA,0.23532,740,8
LBXF04LA,0.42844,740,8
LBXF05LA,0.40952,740,8
LBXF08LA,0.38812,740,8
LBX074LA,0.3312,741,8
LBX099LA,0.802,741,8
LBX138LA,0.28396,741,8
LBX153LA,0.3216,741,8
LBX170LA,0.35468,741,8
LBX180LA,0.26972,741,8
LBX187LA,0.23264,741,8
LBX194LA,0.45036,741,8
LBXPCBLA,0.2606,741,8
LBXHXCLA,0.34268,741,8
LBX118LA,0.3394,741,8
LBXD03LA,0.45184,741,8
LBXD05LA,0.24476,741,8
LBXD07LA,0.26004,741,8
LBXF03LA,0.19732,741,8
LBXF04LA,0.31232,741,8
LBXF05LA,0.23908,741,8
LBXF08LA,0.24228,741,8
LBX074LA,0.3716,742,8
LBX099LA,0.24212,742,8
LBX138LA,0.27672,742,8
LBX153LA,0.24648,742,8
LBX170LA,0.31368,742,8
LBX180LA,0.2198,742,8
LBX187LA,0.31124,742,8
LBX194LA,0.295,742,8
LBXPCBLA,0.29464,742,8
LBXHXCLA,0.3076,742,8
LBX118LA,0.26012,742,8
LBXD03LA,0.2026,742,8
LBXD05LA,0.47972,742,8
LBXD07LA,0.29552,742,8
LBXF03LA,0.25392,742,8
LBXF04LA,0.87424,742,8
LBXF05LA,0.23028,742,8
LBXF08LA,0.20548,742,8
LBX074LA,0.38216,743,8
LBX099LA,0.25764,743,8
LBX138LA,0.2528,743,8
LBX153LA,0.2912,743,8
LBX170LA,0.26924,743,8
LBX180LA,0.3414,743,8
LBX187LA,0.29348,743,8
LBX194LA,0.32728,743,8
LBXPCBLA,0.3266,743,8
LBXHXCLA,0.2192,743,8
LBX118LA,0.3158,743,8
LBXD03LA,0.22352,743,8
LBXD05LA,0.29352,743,8
LBXD07LA,0.58132,743,8
LBXF03LA,0.71712,743,8
LBXF04LA,0.7724,743,8
LBXF05LA,0.38392,743,8
LBXF08LA,0.22164,743,8
LBX074LA,0.51328,744,8
LBX099LA,0.50028,744,8
LBX138LA,0.4326,744,8
LBX153LA,0.42884,744,8
LBX170LA,0.59064,744,8
LBX180LA,0.4174,744,8
LBX187LA,0.49368,744,8
LBX194LA,0.5818,744,8
LBXPCBLA,0.32216,744,8
LBXHXCLA,0.4456,744,8
LBX118LA,0.42396,744,8
LBXD03LA,0.3828,744,8
LBXD05LA,0.41372,744,8
LBXD07LA,0.55896,744,8
LBXF03LA,0.49036,744,8
LBXF04LA,0.6676,744,8
LBXF05LA,0.43676,744,8
LBXF08LA,0.66228,744,8
LBX074LA,0.31452,745,8
LBX099LA,0.2456,745,8
LBX138LA,0.23664,745,8
LBX153LA,0.2754,745,8
LBX170LA,0.30756,745,8
LBX180LA,0.27668,745,8
LBX187LA,0.31688,745,8
LBX194LA,0.35908,745,8
LBXPCBLA,0.49592,745,8
LBXHXCLA,0.32668,745,8
LBX118LA,0.27804,745,8
LBXD03LA,0.58628,745,8
LBXD05LA,0.44296,745,8
LBXD07LA,0.30644,745,8
LBXF03LA,0.36836,745,8
LBXF04LA,0.2776,745,8
LBXF05LA,0.33348,745,8
LBXF08LA,0.315,745,8
LBX074LA,0.1894,746,8
LBX099LA,0.17012,746,8
LBX138LA,0.22732,746,8
LBX153LA,0.23292,746,8
LBX170LA,0.20608,746,8
LBX180LA,0.44152,746,8
LBX187LA,0.28176,746,8
LBX194LA,0.33616,746,8
LBXPCBLA,0.97436,746,8
LBXHXCLA,0.20672,746,8
LBX118LA,0.25532,746,8
LBXD03LA,0.20944,746,8
LBXD05LA,0.42224,746,8
LBXD07LA,0.21108,746,8
LBXF03LA,0.21976,746,8
LBXF04LA,0.3186,746,8
LBXF05LA,0.3252,746,8
LBXF08LA,0.16776,746,8
LBX074LA,0.5164,747,8
LBX099LA,0.48784,747,8
LBX138LA,0.5862,747,8
LBX153LA,0.5564,747,8
LBX170LA,0.61196,747,8
LBX180LA,0.5242,747,8
LBX187LA,0.73624,747,8
LBX194LA,0.57796,747,8
LBXPCBLA,0.83376,747,8
LBXHXCLA,0.52164,747,8
LBX118LA,0.63204,747,8
LBXD03LA,0.48788,747,8
LBXD05LA,0.55504,747,8
LBXD07LA,0.49072,747,8
LBXF03LA,0.47516,747,8
LBXF04LA,0.45212,747,8
LBXF05LA,0.53672,747,8
LBXF08LA,0.78268,747,8
LBX074LA,0.88252,748,8
LBX099LA,0.41072,748,8
LBX138LA,0.38808,748,8
LBX153LA,0.39068,748,8
LBX170LA,0.41528,748,8
LBX180LA,0.419,748,8
LBX187LA,0.52032,748,8
LBX194LA,0.43428,748,8
LBXPCBLA,0.3458,748,8
LBXHXCLA,0.49132,748,8
LBX118LA,0.40972,748,8
LBXD03LA,0.43324,748,8
LBXD05LA,0.72016,748,8
LBXD07LA,0.33524,748,8
LBXF03LA,0.42044,748,8
LBXF04LA,0.36848,748,8
LBXF05LA,0.42388,748,8
LBXF08LA,0.6868,748,8
LBX074LA,0.26732,749,8
LBX099LA,0.31384,749,8
LBX138LA,0.30136,749,8
LBX153LA,0.359,749,8
LBX170LA,0.39148,749,8
LBX180LA,0.34368,749,8
LBX187LA,0.32296,749,8
LBX194LA,0.63712,749,8
LBXPCBLA,0.63164,749,8
LBXHXCLA,0.39368,749,8
LBX118LA,0.3256,749,8
LBXD03LA,0.30652,749,8
LBXD05LA,0.66436,749,8
LBXD07LA,0.31928,749,8
LBXF03LA,0.20332,749,8
LBXF04LA,0.90736000000000006,749,8
LBXF05LA,0.23684,749,8
LBXF08LA,0.24872,749,8
LBX074LA,0.51516,750,8
LBX099LA,0.28888,750,8
LBX138LA,0.37044,750,8
LBX153LA,0.35224,750,8
LBX170LA,0.3316,750,8
LBX180LA,0.35692,750,8
LBX187LA,0.64144,750,8
LBX194LA,0.61228,750,8
LBXPCBLA,0.2046,750,8
LBXHXCLA,0.26948,750,8
LBX118LA,0.24668,750,8
LBXD03LA,0.3622,750,8
LBXD05LA,0.45088,750,8
LBXD07LA,0.20028,750,8
LBXF03LA,0.24692,750,8
LBXF04LA,0.60788,750,8
LBXF05LA,0.59968,750,8
LBXF08LA,0.2572,750,8
LBX074LA,0.47408,751,8
LBX099LA,0.39364,751,8
LBX138LA,0.38384,751,8
LBX153LA,0.40892,751,8
LBX170LA,0.45404,751,8
LBX180LA,0.38412,751,8
LBX187LA,0.43508,751,8
LBX194LA,0.92076,751,8
LBXPCBLA,0.31856,751,8
LBXHXCLA,0.30336,751,8
LBX118LA,0.47868,751,8
LBXD03LA,0.60072,751,8
LBXD05LA,0.45288,751,8
LBXD07LA,0.51252,751,8
LBXF03LA,0.25048,751,8
LBXF04LA,0.40116,751,8
LBXF05LA,0.45212,751,8
LBXF08LA,0.24624,751,8
LBX074LA,0.55108,752,8
LBX099LA,0.28272,752,8
LBX138LA,0.42324,752,8
LBX153LA,0.43624,752,8
LBX170LA,0.42116,752,8
LBX180LA,0.41888,752,8
LBX187LA,0.70896,752,8
LBX194LA,0.35464,752,8
LBXPCBLA,0.35584,752,8
LBXHXCLA,0.32736,752,8
LBX118LA,0.3234,752,8
LBXD03LA,0.30492,752,8
LBXD05LA,0.48364,752,8
LBXD07LA,0.28744,752,8
LBXF03LA,0.44388,752,8
LBXF04LA,0.58124,752,8
LBXF05LA,0.31468,752,8
LBXF08LA,0.34556,752,8
LBX074LA,0.6306,753,8
LBX099LA,0.38168,753,8
LBX138LA,0.39524,753,8
LBX153LA,0.45076,753,8
LBX170LA,0.49836,753,8
LBX180LA,0.47936,753,8
LBX187LA,0.6438,753,8
LBX194LA,0.42988,753,8
LBXPCBLA,0.36344,753,8
LBXHXCLA,0.4292,753,8
LBX118LA,0.50048,753,8
LBXD03LA,0.63016,753,8
LBXD05LA,0.6288,753,8
LBXD07LA,0.36888,753,8
LBXF03LA,0.4564,753,8
LBXF04LA,0.3848,753,8
LBXF05LA,0.36644,753,8
LBXF08LA,0.36724,753,8
LBX074LA,0.40816,754,8
LBX099LA,0.30872,754,8
LBX138LA,0.34636,754,8
LBX153LA,0.34032,754,8
LBX170LA,0.31644,754,8
LBX180LA,0.5344,754,8
LBX187LA,0.41072,754,8
LBX194LA,0.58884,754,8
LBXPCBLA,0.33904,754,8
LBXHXCLA,0.32516,754,8
LBX118LA,0.32536,754,8
LBXD03LA,0.342,754,8
LBXD05LA,0.30116,754,8
LBXD07LA,0.36304,754,8
LBXF03LA,0.39264,754,8
LBXF04LA,0.4368,754,8
LBXF05LA,0.4984,754,8
LBXF08LA,0.4532,754,8
LBX074LA,0.27888,755,8
LBX099LA,0.32444,755,8
LBX138LA,0.32052,755,8
LBX153LA,0.3488,755,8
LBX170LA,0.48396,755,8
LBX180LA,0.49564,755,8
LBX187LA,0.3288,755,8
LBX194LA,0.35144,755,8
LBXPCBLA,0.81696,755,8
LBXHXCLA,0.3432,755,8
LBX118LA,0.3664,755,8
LBXD03LA,0.39192,755,8
LBXD05LA,0.4908,755,8
LBXD07LA,0.43508,755,8
LBXF03LA,0.37124,755,8
LBXF04LA,0.4198,755,8
LBXF05LA,0.38932,755,8
LBXF08LA,0.27644,755,8
LBX074LA,0.5942,756,8
LBX099LA,0.50604,756,8
LBX138LA,0.43644,756,8
LBX153LA,0.44832,756,8
LBX170LA,0.47132,756,8
LBX180LA,0.50936,756,8
LBX187LA,0.46772,756,8
LBX194LA,0.55236,756,8
LBXPCBLA,0.4964,756,8
LBXHXCLA,0.41596,756,8
LBX118LA,0.46308,756,8
LBXD03LA,0.44296,756,8
LBXD05LA,0.7884,756,8
LBXD07LA,0.88272,756,8
LBXF03LA,0.39556,756,8
LBXF04LA,0.45884,756,8
LBXF05LA,0.41396,756,8
LBXF08LA,0.43812,756,8
LBX074LA,0.92248,757,8
LBX099LA,0.45016,757,8
LBX138LA,0.62052,757,8
LBX153LA,0.67524,757,8
LBX170LA,0.5822,757,8
LBX180LA,0.55256,757,8
LBX187LA,0.51628,757,8
LBX194LA,0.75624,757,8
LBXPCBLA,0.78408,757,8
LBXHXCLA,0.69616,757,8
LBX118LA,0.48812,757,8
LBXD03LA,0.7406,757,8
LBXD05LA,0.93216,757,8
LBXD07LA,0.44048,757,8
LBXF03LA,0.36088,757,8
LBXF04LA,0.49296,757,8
LBXF05LA,0.85988,757,8
LBXF08LA,0.45716,757,8
LBX074LA,0.9142,758,8
LBX099LA,0.18584,758,8
LBX138LA,0.18716,758,8
LBX153LA,0.16464,758,8
LBX170LA,0.19132,758,8
LBX180LA,0.18864,758,8
LBX187LA,0.12668,758,8
LBX194LA,0.13192,758,8
LBXPCBLA,0.1044,758,8
LBXHXCLA,0.13536,758,8
LBX118LA,0.25564,758,8
LBXD03LA,0.11956,758,8
