variable,fixedat1,fixedat2,est,sd,trial,case
Ni,Tl,Hg,-0.9712868456783235,0.7172948736655267,1563,16
Tl,Hg,Ni,0.12505941625147843,0.6293560992900774,1563,16
Hg,Ni,Tl,0.23636335629663963,0.39744655840948695,1564,16
Ni,Tl,Hg,0.10199849563230323,0.3308717577371043,1564,16
Tl,Hg,Ni,0.19326613835869466,0.3375173761439557,1564,16
Hg,Ni,Tl,-0.05239696758054091,0.4708229733579086,1565,16
Ni,Tl,Hg,-0.09858225705526014,0.4472942922344653,1565,16
Tl,Hg,Ni,-0.07720446985082052,0.4746569252954453,1565,16
Hg,Ni,Tl,-0.9098225314536155,0.7493812961835735,1566,16
Ni,Tl,Hg,-1.086485176775465,0.7117549079356704,1566,16
Tl,Hg,Ni,0.1724706015433246,0.5527751633830998,1566,16
Hg,Ni,Tl,0.26959454788288273,0.4686247570715693,1567,16
Ni,Tl,Hg,-0.013174336122703245,0.42850382705175494,1567,16
Tl,Hg,Ni,0.2752630695347422,0.4542290369695455,1567,16
Hg,Ni,Tl,-0.023059832372457123,0.40873167202767435,1568,16
Ni,Tl,Hg,0.059361740799854346,0.3833485638025537,1568,16
Tl,Hg,Ni,0.0037659822427560385,0.37290424238077485,1568,16
Hg,Ni,Tl,-0.23258502312998175,0.655770318602886,1569,16
Ni,Tl,Hg,-0.30801901899963546,0.471201084379746,1569,16
Tl,Hg,Ni,0.19066623976220498,0.5841827657107025,1569,16
Hg,Ni,Tl,0.16637166058187702,0.4883904738757784,1570,16
Ni,Tl,Hg,0.05411611590850418,0.3537038076483346,1570,16
Tl,Hg,Ni,0.16558244831023972,0.380791149293699,1570,16
Hg,Ni,Tl,0.23559602835909788,0.6011537106809283,1571,16
Ni,Tl,Hg,0.3893000378249125,0.5676741032128885,1571,16
Tl,Hg,Ni,-0.17714668434768432,0.5242515918074747,1571,16
Hg,Ni,Tl,-0.02617795438547299,0.33130479129019025,1572,16
Ni,Tl,Hg,0.003151557943247729,0.358192781900657,1572,16
Tl,Hg,Ni,0.03501628113764288,0.35818203344495014,1572,16
Hg,Ni,Tl,0.06357291100259577,0.6233843969019056,1573,16
Ni,Tl,Hg,0.4591647887132453,0.6954905369810844,1573,16
Tl,Hg,Ni,1.138589380853435,0.8109492869611038,1573,16
Hg,Ni,Tl,0.27402884098997404,0.7213928668813435,1574,16
Ni,Tl,Hg,-0.07931707612187289,0.6427218145064227,1574,16
Tl,Hg,Ni,0.33537242199022765,0.5665903051682408,1574,16
Hg,Ni,Tl,0.035827551297990645,0.44858374530553496,1575,16
Ni,Tl,Hg,0.35791877461438393,0.4783381976124505,1575,16
Tl,Hg,Ni,0.22092701965912198,0.5832002619463976,1575,16
Hg,Ni,Tl,0.15747851707035654,0.49250878106093426,1576,16
Ni,Tl,Hg,0.6108552821202782,0.6280367581412907,1576,16
Tl,Hg,Ni,0.6540234436204937,0.583969483153195,1576,16
Hg,Ni,Tl,0.13553077149584247,0.5450823696955011,1577,16
Ni,Tl,Hg,-0.32303886258997583,0.6085178201084344,1577,16
Tl,Hg,Ni,-0.1481251253022391,0.5201193186233374,1577,16
Hg,Ni,Tl,-0.052735786116158145,0.454420773360386,1578,16
Ni,Tl,Hg,-0.5433851832357268,0.4432247055863821,1578,16
Tl,Hg,Ni,-0.17083570649021151,0.44429875758629944,1578,16
Hg,Ni,Tl,-0.7798284195339846,0.7251393622288514,1579,16
Ni,Tl,Hg,-0.213473220896522,0.8201487109626693,1579,16
Tl,Hg,Ni,0.8999883943836577,0.7127723878450933,1579,16
Hg,Ni,Tl,0.728180406438494,1.1369668465313474,1580,16
Ni,Tl,Hg,1.1009276438310849,0.8958346110182505,1580,16
Tl,Hg,Ni,-0.2688635696097368,0.838960278128588,1580,16
Hg,Ni,Tl,0.0654434420280472,0.5914794470236333,1581,16
Ni,Tl,Hg,0.1302407684257858,0.5871250919243408,1581,16
Tl,Hg,Ni,0.10173613615807664,0.4543367796151474,1581,16
Hg,Ni,Tl,-0.055359702108567,0.46118301936008976,1582,16
Ni,Tl,Hg,-0.0585867615699156,0.4713130991917993,1582,16
Tl,Hg,Ni,0.021265697555310936,0.5364941910961365,1582,16
Hg,Ni,Tl,0.10270702605900262,0.5947428176114921,1583,16
Ni,Tl,Hg,0.29231513363754935,0.614451524955541,1583,16
Tl,Hg,Ni,0.08352527068989346,0.5472700698483924,1583,16
Hg,Ni,Tl,0.47981654010945407,0.6048515616819248,1584,16
Ni,Tl,Hg,0.3725559991687504,0.6987837690887596,1584,16
Tl,Hg,Ni,-0.12254355130928807,0.6375263416130471,1584,16
Hg,Ni,Tl,-0.17170395161291463,0.4771955916763908,1585,16
Ni,Tl,Hg,-0.900600695419647,0.61461426594983,1585,16
Tl,Hg,Ni,-0.34487293370330274,0.6152444479888695,1585,16
Hg,Ni,Tl,0.5328346142075091,0.5979818783323374,1586,16
Ni,Tl,Hg,0.19800978792299961,0.459733865408289,1586,16
Tl,Hg,Ni,0.1761221717347956,0.4929810677276741,1586,16
Hg,Ni,Tl,-0.15096285413249078,0.5218544777344883,1587,16
Ni,Tl,Hg,-0.1126302163760231,0.5419490236752332,1587,16
Tl,Hg,Ni,0.0688093129785754,0.5198251218447608,1587,16
Hg,Ni,Tl,0.25411256627488665,0.49780604762065417,1588,16
Ni,Tl,Hg,0.3863569220470122,0.5038425877510827,1588,16
Tl,Hg,Ni,0.43076180671008757,0.6102200954486533,1588,16
Hg,Ni,Tl,0.6145478935849917,0.5272905784098584,1589,16
Ni,Tl,Hg,0.2906809596109934,0.5717044032491676,1589,16
Tl,Hg,Ni,0.1055523335928914,0.4636036191042389,1589,16
Hg,Ni,Tl,-0.2600354779504652,0.38176022527511894,1590,16
Ni,Tl,Hg,-0.35026230538207415,0.4007438540734201,1590,16
Tl,Hg,Ni,-0.070076030228158,0.3024925580479946,1590,16
Hg,Ni,Tl,0.12300661814047187,0.4850844004819819,1591,16
Ni,Tl,Hg,-0.015148713641116363,0.5287847368462059,1591,16
Tl,Hg,Ni,-0.020410816002186305,0.4673570588296836,1591,16
Hg,Ni,Tl,-0.19971671585195994,0.3580169007012608,1592,16
Ni,Tl,Hg,-0.12415039191548383,0.2962611639548541,1592,16
Tl,Hg,Ni,-0.03206701917471966,0.29986662064020975,1592,16
Hg,Ni,Tl,-0.0022900812011616978,0.5316382797289273,1593,16
Ni,Tl,Hg,0.2345599095732429,0.4732870540160288,1593,16
Tl,Hg,Ni,0.21314573893914535,0.4918554375864328,1593,16
Hg,Ni,Tl,1.0667212280789449,0.718807390242891,1594,16
Ni,Tl,Hg,0.44789391415031066,0.5938212012182509,1594,16
Tl,Hg,Ni,0.6473617207556814,0.6576674363283068,1594,16
Hg,Ni,Tl,-0.24845768718917305,0.6077343555291552,1595,16
Ni,Tl,Hg,-0.34155367704821926,0.8313214132620189,1595,16
Tl,Hg,Ni,-0.5190767917544712,0.9650507141915158,1595,16
Hg,Ni,Tl,0.28689042438699097,0.6096306183747434,1596,16
Ni,Tl,Hg,0.08404102534242552,0.5665762225799944,1596,16
Tl,Hg,Ni,0.1215231580620495,0.5472940890128644,1596,16
Hg,Ni,Tl,-0.34048981438675696,0.5924191925143358,1597,16
Ni,Tl,Hg,-0.3383291123876324,0.6301354641094759,1597,16
Tl,Hg,Ni,0.0027309445526810805,0.5105107029997027,1597,16
Hg,Ni,Tl,-0.04839892180719385,0.5721483895068041,1598,16
Ni,Tl,Hg,-0.540161887537641,0.6888084395583387,1598,16
Tl,Hg,Ni,-0.4533179341817011,0.5589086689082764,1598,16
Hg,Ni,Tl,0.1476997655806791,0.5965113413250294,1599,16
Ni,Tl,Hg,0.015489887399742663,0.5881384436187305,1599,16
Tl,Hg,Ni,-0.11922021985760889,0.5502500187372836,1599,16
Hg,Ni,Tl,0.048314010281389486,0.5041364918030261,1600,16
Ni,Tl,Hg,-0.1148842584384866,0.47561752394557527,1600,16
Tl,Hg,Ni,0.4424032588212352,0.5052392584978019,1600,16
Hg,Ni,Tl,0.4374279761047237,0.5011529983604128,1601,17
Ni,Tl,Hg,0.32610536943274804,0.47374723992910234,1601,17
Tl,Hg,Ni,0.4409544924553708,0.5241804637472933,1601,17
Hg,Ni,Tl,0.2916157505926167,0.422906306393514,1602,17
Ni,Tl,Hg,0.04634689592258656,0.4555065816977199,1602,17
Tl,Hg,Ni,0.31754998273588786,0.4776983655765583,1602,17
Hg,Ni,Tl,-0.025302499118709854,0.46139377784880703,1603,17
Ni,Tl,Hg,-0.3490400465968122,0.44171686112169717,1603,17
Tl,Hg,Ni,-0.17722246135161868,0.43706681857652263,1603,17
Hg,Ni,Tl,0.4174516583387724,0.6733971597229158,1604,17
Ni,Tl,Hg,-0.047456270855144034,0.40821755981008434,1604,17
Tl,Hg,Ni,0.3631746260978672,0.6914806518152896,1604,17
Hg,Ni,Tl,1.4068459017307426,0.8602136923284257,1605,17
Ni,Tl,Hg,0.39682548605773693,0.714678590288236,1605,17
Tl,Hg,Ni,1.0696842818800212,0.7125332395252079,1605,17
Hg,Ni,Tl,0.27285785339880286,0.40704642844014066,1606,17
Ni,Tl,Hg,0.13195534678744236,0.3252796048810188,1606,17
Tl,Hg,Ni,0.11316864101574042,0.3815678878741319,1606,17
Hg,Ni,Tl,0.156039882387498,0.44222208354206427,1607,17
Ni,Tl,Hg,0.32220360812719884,0.5055001010450402,1607,17
Tl,Hg,Ni,0.09283084828965471,0.41891892970137506,1607,17
Hg,Ni,Tl,0.24492147860386204,0.39890311053551586,1608,17
Ni,Tl,Hg,0.2745160108843021,0.5225937822083451,1608,17
Tl,Hg,Ni,0.30304870065664335,0.5159488971683156,1608,17
Hg,Ni,Tl,0.7704465862479539,0.8051391222806723,1609,17
Ni,Tl,Hg,-0.3043974156017235,0.7171630711343543,1609,17
Tl,Hg,Ni,0.3159379083798024,1.008755039233901,1609,17
Hg,Ni,Tl,0.0751820103899643,0.38712429219903444,1610,17
Ni,Tl,Hg,0.07076240112405419,0.3353880346690391,1610,17
Tl,Hg,Ni,0.030948109911449695,0.3614231274113191,1610,17
Hg,Ni,Tl,0.012665170445868235,0.20099620783566602,1611,17
Ni,Tl,Hg,-0.04806382440663537,0.16545584692723353,1611,17
Tl,Hg,Ni,-0.006625762631720988,0.2105524846192791,1611,17
Hg,Ni,Tl,0.2539375177931449,0.63821897223495,1612,17
Ni,Tl,Hg,0.01062214924860072,0.5288669684764864,1612,17
Tl,Hg,Ni,0.42965586686352353,0.6284663437243381,1612,17
Hg,Ni,Tl,-0.06948481396757344,0.5439739811961743,1613,17
Ni,Tl,Hg,-0.24897168538000924,0.42276972293552667,1613,17
Tl,Hg,Ni,0.05323727006165635,0.4907586853599864,1613,17
Hg,Ni,Tl,0.029269075279566792,0.588625131338005,1614,17
Ni,Tl,Hg,-0.39324189575989443,0.67105799430377,1614,17
Tl,Hg,Ni,0.3290490768107963,0.6304628029013988,1614,17
Hg,Ni,Tl,-0.7099529636042405,1.1152966073117236,1615,17
Ni,Tl,Hg,-0.9932058234756564,1.0515808903969392,1615,17
Tl,Hg,Ni,-0.07574141080169094,0.8331848875797077,1615,17
Hg,Ni,Tl,0.34824807146476644,0.6396300549476517,1616,17
Ni,Tl,Hg,0.25952462274705557,0.7297699281917223,1616,17
Tl,Hg,Ni,-0.09181923273415293,0.7336724892876443,1616,17
Hg,Ni,Tl,0.3956494643884816,0.7164605700263393,1617,17
Ni,Tl,Hg,-0.8229437231826298,0.8017808688315415,1617,17
Tl,Hg,Ni,-0.8087548353184464,0.8417312922462489,1617,17
Hg,Ni,Tl,0.08379055567281579,0.45607107542290104,1618,17
Ni,Tl,Hg,0.09920971139528278,0.42444603961185473,1618,17
Tl,Hg,Ni,0.0450330626333848,0.499634723596431,1618,17
Hg,Ni,Tl,0.07468845234129962,0.6021667923639525,1619,17
Ni,Tl,Hg,-0.048614878061978395,0.6220998816076093,1619,17
Tl,Hg,Ni,0.1425086363050223,0.5683200078731849,1619,17
Hg,Ni,Tl,0.15169497917030395,0.2982012540142085,1620,17
Ni,Tl,Hg,0.2231261664062103,0.3877024584461332,1620,17
Tl,Hg,Ni,0.16446016520561546,0.3378277885519012,1620,17
Hg,Ni,Tl,0.20801665627458288,0.5245251597406674,1621,17
Ni,Tl,Hg,-0.041659040924634905,0.4914960685763718,1621,17
Tl,Hg,Ni,0.16029283568257346,0.48281799646286444,1621,17
Hg,Ni,Tl,0.23920651725605158,0.494186856665447,1622,17
Ni,Tl,Hg,-0.12799920909305573,0.5060024913325286,1622,17
Tl,Hg,Ni,0.0545582749777056,0.4991305255485779,1622,17
Hg,Ni,Tl,0.13821201237551417,0.4192146951956207,1623,17
Ni,Tl,Hg,-0.25161788899334203,0.3757638995521943,1623,17
Tl,Hg,Ni,0.12999066061176912,0.4320073731638293,1623,17
Hg,Ni,Tl,-0.02418596881646984,0.41863372884933836,1624,17
Ni,Tl,Hg,-0.16904435625430736,0.4093538110797675,1624,17
Tl,Hg,Ni,0.022714929577452025,0.3804374134880266,1624,17
Hg,Ni,Tl,0.48948672221698253,0.6420932629003885,1625,17
Ni,Tl,Hg,0.13653608182059873,0.6081640587653127,1625,17
Tl,Hg,Ni,-0.3295953063283221,0.6701118119506597,1625,17
Hg,Ni,Tl,-5.562656775617292e-4,0.4402762894542948,1626,17
Ni,Tl,Hg,-0.0245078654466373,0.4441871231722667,1626,17
Tl,Hg,Ni,0.1643732329986718,0.3948442191949555,1626,17
Hg,Ni,Tl,0.43649865433066504,0.7209611805059655,1627,17
Ni,Tl,Hg,0.439727623703285,0.6624189623784733,1627,17
Tl,Hg,Ni,0.13287291204092266,0.5711161057811085,1627,17
Hg,Ni,Tl,0.2001383958667322,0.3775887678208494,1628,17
Ni,Tl,Hg,0.10337665161275478,0.33055893810288167,1628,17
Tl,Hg,Ni,0.23628539607599364,0.36966011781733904,1628,17
Hg,Ni,Tl,0.9321231882625707,0.7158440888414609,1629,17
Ni,Tl,Hg,-0.11228468230643429,0.4807233284823441,1629,17
Tl,Hg,Ni,1.042263989469724,0.6943074766402704,1629,17
Hg,Ni,Tl,0.5017332123445715,0.52590155342472,1630,17
Ni,Tl,Hg,0.22782858201448697,0.5299844098046962,1630,17
Tl,Hg,Ni,0.4701317807121974,0.5148811970297599,1630,17
Hg,Ni,Tl,-0.09649712644675734,0.4556728765644368,1631,17
Ni,Tl,Hg,-0.31994774753562805,0.5360171156216859,1631,17
Tl,Hg,Ni,-0.09953698401160782,0.4834607918642194,1631,17
Hg,Ni,Tl,0.25300066303161817,0.8414550772495947,1632,17
Ni,Tl,Hg,0.08618463921116071,0.7151734727943448,1632,17
Tl,Hg,Ni,0.21029332197462747,0.600312905652147,1632,17
Hg,Ni,Tl,0.4217705725934211,0.5238007965979756,1633,17
Ni,Tl,Hg,0.39468416669807294,0.47968965003077163,1633,17
Tl,Hg,Ni,0.26847144857594163,0.499139006770549,1633,17
Hg,Ni,Tl,0.01794314536885011,0.9135640788025735,1634,17
Ni,Tl,Hg,-0.0647550794002072,1.3052776794063794,1634,17
Tl,Hg,Ni,0.06633292869003693,1.1074681636833348,1634,17
Hg,Ni,Tl,0.236331730012866,0.48261678576521333,1635,17
Ni,Tl,Hg,0.17022225122163004,0.407742093637392,1635,17
Tl,Hg,Ni,0.2477075094158847,0.4528110713024945,1635,17
Hg,Ni,Tl,0.0015160017489201927,0.4422855446377986,1636,17
Ni,Tl,Hg,0.11332012462949947,0.48159199383425416,1636,17
Tl,Hg,Ni,0.0553224639466432,0.4752114925744351,1636,17
Hg,Ni,Tl,0.06959725867864774,0.6114511591300863,1637,17
Ni,Tl,Hg,-0.3237774485048903,0.5674096133814723,1637,17
Tl,Hg,Ni,0.0670751064368158,0.4712808478188957,1637,17
Hg,Ni,Tl,0.11238563165880144,0.49514043034520033,1638,17
Ni,Tl,Hg,-0.029417073129498483,0.5582291131566779,1638,17
Tl,Hg,Ni,0.3787975187147845,0.6163270381197604,1638,17
Hg,Ni,Tl,0.055747807904467095,0.3796685871206128,1639,17
Ni,Tl,Hg,-0.09377356289247185,0.4397492892821506,1639,17
Tl,Hg,Ni,0.21655830756931316,0.47486193553528167,1639,17
Hg,Ni,Tl,-0.05252826899893659,0.6069236087786227,1640,17
Ni,Tl,Hg,-0.2141466313286733,0.5825394060807592,1640,17
Tl,Hg,Ni,0.19980147592397213,0.5496535170430878,1640,17
Hg,Ni,Tl,0.26751952447117144,0.3935829111322299,1641,17
Ni,Tl,Hg,0.16369127481987267,0.37053025169215437,1641,17
Tl,Hg,Ni,0.10285185839383004,0.3225298957210213,1641,17
Hg,Ni,Tl,0.026871308154697182,0.4430048780519053,1642,17
Ni,Tl,Hg,-0.2731131479686706,0.45224941088031767,1642,17
Tl,Hg,Ni,-0.001003253499996859,0.42497232935790336,1642,17
Hg,Ni,Tl,0.2497552591400165,0.3600410828921844,1643,17
Ni,Tl,Hg,0.10768961581055114,0.30104095695739386,1643,17
Tl,Hg,Ni,0.11551459755945404,0.33907411196661263,1643,17
Hg,Ni,Tl,-0.21878313201752375,0.5925815311907788,1644,17
Ni,Tl,Hg,-0.6995622846596476,0.6338300995080599,1644,17
Tl,Hg,Ni,-0.09325498014893352,0.5706279257425343,1644,17
Hg,Ni,Tl,-0.7663203676225914,1.0765501053312982,1645,17
Ni,Tl,Hg,-0.5530472194980227,0.8358991374953006,1645,17
Tl,Hg,Ni,-0.02475443117482179,0.7828169308654798,1645,17
Hg,Ni,Tl,-0.10860054381208117,0.5149183188308537,1646,17
Ni,Tl,Hg,-0.19469621251842106,0.5320899059841522,1646,17
Tl,Hg,Ni,-0.053725331537389565,0.3928155664051477,1646,17
Hg,Ni,Tl,1.8191911069173758,1.6651917343049685,1647,17
Ni,Tl,Hg,0.37888442537626643,1.6107437913509823,1647,17
Tl,Hg,Ni,2.9985453626455554,2.0143309379367653,1647,17
Hg,Ni,Tl,-0.06810948858761545,0.4613588592892716,1648,17
Ni,Tl,Hg,-0.23423254316361053,0.4288801790168251,1648,17
Tl,Hg,Ni,-0.0818151697467524,0.5096477498588785,1648,17
Hg,Ni,Tl,0.34374989210030815,0.5001586963065895,1649,17
Ni,Tl,Hg,0.3484291085696549,0.4105605841864451,1649,17
Tl,Hg,Ni,0.15058867527818975,0.42964315369514117,1649,17
Hg,Ni,Tl,0.4592597405615497,0.6525653206153517,1650,17
Ni,Tl,Hg,-0.08460090538345622,0.6632952710967117,1650,17
Tl,Hg,Ni,-0.36800658699931876,0.6975263064871063,1650,17
Hg,Ni,Tl,1.2614559508331098,0.8166472276955012,1651,17
Ni,Tl,Hg,0.8063040447397567,0.9803476349736716,1651,17
Tl,Hg,Ni,0.46660745254472413,0.9604281785200592,1651,17
Hg,Ni,Tl,0.32444289624544975,0.6287595367181454,1652,17
Ni,Tl,Hg,0.09646133050796468,0.7326945382680736,1652,17
Tl,Hg,Ni,0.305780436635108,0.8667646206893137,1652,17
Hg,Ni,Tl,0.3374782294743168,1.208652255167599,1653,17
Ni,Tl,Hg,-3.041794977020471,2.4184054805549415,1653,17
Tl,Hg,Ni,-3.4056928953841688,2.2538472081621492,1653,17
Hg,Ni,Tl,0.10802252362098752,0.4327430257335493,1654,17
Ni,Tl,Hg,-0.1995091458094267,0.43149038947983565,1654,17
Tl,Hg,Ni,0.009824201363898943,0.4804228732562705,1654,17
Hg,Ni,Tl,-0.35018812636024244,0.5502561299576898,1655,17
Ni,Tl,Hg,-0.23342546927014407,0.6384208390234036,1655,17
Tl,Hg,Ni,-0.024403943319277754,0.45660362673703414,1655,17
Hg,Ni,Tl,-0.15435175285697245,0.5784280983651777,1656,17
Ni,Tl,Hg,-0.5100591981708984,0.6007992146672754,1656,17
Tl,Hg,Ni,-0.014405101575411194,0.5663961574973523,1656,17
Hg,Ni,Tl,0.2573644686635417,0.5250138424463294,1657,17
Ni,Tl,Hg,-0.011843710272382957,0.5702826561589698,1657,17
Tl,Hg,Ni,-0.19117198912381017,0.4788594183348847,1657,17
Hg,Ni,Tl,1.1070439751478345,0.9250680125998032,1658,17
Ni,Tl,Hg,-0.20470495685086387,0.7112069594533369,1658,17
Tl,Hg,Ni,0.504698584147703,0.857070610289361,1658,17
Hg,Ni,Tl,0.459817752660058,1.0066280863993091,1659,17
Ni,Tl,Hg,-0.10648286192111645,0.888682639058281,1659,17
Tl,Hg,Ni,0.8312791204839058,0.7131901800914334,1659,17
Hg,Ni,Tl,0.4161353846886553,0.437660590043994,1660,17
Ni,Tl,Hg,0.4067758757460891,0.41854314609152043,1660,17
Tl,Hg,Ni,0.19955535619474807,0.4070357628673393,1660,17
Hg,Ni,Tl,-0.05573033435216601,0.7331614651086794,1661,17
Ni,Tl,Hg,-0.3439945951911154,0.7255266817589865,1661,17
Tl,Hg,Ni,0.24733400710708686,0.6388581669301497,1661,17
Hg,Ni,Tl,0.6267698952859324,0.7353648630617167,1662,17
Ni,Tl,Hg,0.6070244507228657,0.8118676514506082,1662,17
Tl,Hg,Ni,0.6026867365047166,0.6985094032020465,1662,17
Hg,Ni,Tl,0.17533347261111398,0.6665020859900433,1663,17
Ni,Tl,Hg,0.15953356513237482,0.49461160932082837,1663,17
Tl,Hg,Ni,0.029280431663120776,0.5477306495327949,1663,17
Hg,Ni,Tl,0.435062636163253,0.6848647234054885,1664,17
Ni,Tl,Hg,-0.012900811126831613,0.5353541920073391,1664,17
Tl,Hg,Ni,0.2624512266635861,0.6456303241196436,1664,17
Hg,Ni,Tl,0.279725263979099,0.5516339752463912,1665,17
Ni,Tl,Hg,0.1950561630054395,0.48743992629050614,1665,17
Tl,Hg,Ni,0.1819848312651713,0.42611738451453307,1665,17
Hg,Ni,Tl,-0.27421621124479767,0.5736771079270272,1666,17
Ni,Tl,Hg,-0.3375157036149501,0.6628964682385329,1666,17
Tl,Hg,Ni,-0.04104628784845854,0.5187669763810681,1666,17
Hg,Ni,Tl,0.4366658292082657,0.5698016411969274,1667,17
Ni,Tl,Hg,-0.06347865124836227,0.5258099554642237,1667,17
Tl,Hg,Ni,0.41046709041280804,0.7190591827889309,1667,17
Hg,Ni,Tl,0.0828688338380843,0.6718373084225329,1668,17
Ni,Tl,Hg,0.1667033336502053,0.5851440479878551,1668,17
Tl,Hg,Ni,-0.1773332626297197,0.48626186253064124,1668,17
Hg,Ni,Tl,-0.12257752160067215,0.532270442653833,1669,17
Ni,Tl,Hg,-0.22826968475411258,0.4883818563180059,1669,17
Tl,Hg,Ni,0.15837394705218477,0.4167609752834026,1669,17
Hg,Ni,Tl,-0.5891767506769523,0.8403493080188923,1670,17
Ni,Tl,Hg,-0.8013987309385988,0.9283086625817779,1670,17
Tl,Hg,Ni,0.8385595716075143,0.9383989829453426,1670,17
Hg,Ni,Tl,-0.12432911663453838,0.47662684820042217,1671,17
Ni,Tl,Hg,-0.210024619015861,0.452958987030119,1671,17
Tl,Hg,Ni,-0.05477575359147968,0.4206224753977363,1671,17
Hg,Ni,Tl,-0.033619583687345855,0.5111835583621585,1672,17
Ni,Tl,Hg,-0.4283285058242625,0.6346911306224431,1672,17
Tl,Hg,Ni,-0.3296477628892114,0.5561108993111591,1672,17
Hg,Ni,Tl,0.20724441560552265,0.48972989118827503,1673,17
Ni,Tl,Hg,-0.029859809485946798,0.46192339549083594,1673,17
Tl,Hg,Ni,0.32016966702201977,0.48290423800086524,1673,17
Hg,Ni,Tl,-0.01786963071378267,0.5661721787589172,1674,17
Ni,Tl,Hg,0.059430887489643425,0.5810690244907063,1674,17
Tl,Hg,Ni,0.2917206904433951,0.567799816755678,1674,17
Hg,Ni,Tl,-0.09539118813072855,0.6177656068448888,1675,17
Ni,Tl,Hg,0.0984448202453092,0.5095025861689451,1675,17
Tl,Hg,Ni,-0.47114513096691235,0.6364035060938673,1675,17
Hg,Ni,Tl,-0.006723587648721718,0.2630577561489978,1676,17
Ni,Tl,Hg,-0.04788658094169573,0.28080260259764767,1676,17
Tl,Hg,Ni,-0.006978748429321335,0.2797303187801161,1676,17
Hg,Ni,Tl,0.3406920988838529,0.7720243272204796,1677,17
Ni,Tl,Hg,-0.1196401467804673,0.5125080064704305,1677,17
Tl,Hg,Ni,0.4437091603511951,0.6512849908018856,1677,17
Hg,Ni,Tl,0.011075174678527588,0.3295948484833587,1678,17
Ni,Tl,Hg,-0.10199052577671308,0.3299490124867945,1678,17
Tl,Hg,Ni,-0.014502557980585529,0.40016718010997726,1678,17
Hg,Ni,Tl,0.24134341425971861,0.6811455865114787,1679,17
Ni,Tl,Hg,0.058225114864637106,0.8488789875445293,1679,17
Tl,Hg,Ni,0.617462082556699,0.8579316085312594,1679,17
Hg,Ni,Tl,0.7455877838613287,0.8453554675403865,1680,17
Ni,Tl,Hg,-0.37733767395657036,0.5973335480565091,1680,17
Tl,Hg,Ni,0.7565392153313755,0.853466478632922,1680,17
Hg,Ni,Tl,2.369648724760164,1.0855043506142523,1681,17
Ni,Tl,Hg,2.2990251132900696,1.1301173424062505,1681,17
Tl,Hg,Ni,1.1859105322233385,0.9117167733294255,1681,17
Hg,Ni,Tl,0.018323243269171563,0.2629322856821642,1682,17
Ni,Tl,Hg,-0.08644964087125029,0.28221691044643726,1682,17
Tl,Hg,Ni,-0.021490581975254663,0.3030495980500824,1682,17
Hg,Ni,Tl,1.4228107821863318,0.7341837681828207,1683,17
Ni,Tl,Hg,1.1010996717404407,0.7791934088343453,1683,17
Tl,Hg,Ni,0.32880161959705756,0.6825824897743255,1683,17
Hg,Ni,Tl,0.10833733916897659,0.7580639304,1684,17
Ni,Tl,Hg,-0.17506247398427055,0.8086411588848434,1684,17
Tl,Hg,Ni,0.09213608335741919,0.7117995102214116,1684,17
Hg,Ni,Tl,0.3175425215008847,0.5418233455229079,1685,17
Ni,Tl,Hg,-0.7756834393333163,0.612487319595205,1685,17
Tl,Hg,Ni,-0.46596416656249406,0.6758215572984646,1685,17
Hg,Ni,Tl,0.1853833387117545,0.5812028029777445,1686,17
Ni,Tl,Hg,0.21566333499557144,0.5595026465287379,1686,17
Tl,Hg,Ni,-0.09213630113163696,0.4630876837373479,1686,17
Hg,Ni,Tl,0.6694031495507407,0.6403829897975417,1687,17
Ni,Tl,Hg,0.2413547748300271,0.5595388244783439,1687,17
Tl,Hg,Ni,0.31426779195478716,0.5308926906380225,1687,17
Hg,Ni,Tl,0.3936811392097903,0.4843397506088288,1688,17
Ni,Tl,Hg,0.06021443398318649,0.46858286143274924,1688,17
Tl,Hg,Ni,0.11857040847997524,0.39330609393087124,1688,17
Hg,Ni,Tl,-0.42622331084781884,0.5128576594474082,1689,17
Ni,Tl,Hg,-0.5565856410442445,0.4708426812525737,1689,17
Tl,Hg,Ni,0.04571609225734674,0.42648379035937883,1689,17
Hg,Ni,Tl,0.4739340468683766,0.4943553222438755,1690,17
Ni,Tl,Hg,0.2654786513949432,0.47634544346708063,1690,17
Tl,Hg,Ni,-0.11679154228553834,0.45463265176457174,1690,17
Hg,Ni,Tl,-0.4696591105877168,1.0668965153462735,1691,17
Ni,Tl,Hg,-0.7648201646299562,1.2889403171764637,1691,17
Tl,Hg,Ni,0.04480240241498823,0.9161526025106985,1691,17
Hg,Ni,Tl,-0.23396843466979922,0.46570540551199907,1692,17
Ni,Tl,Hg,-0.5488651912549405,0.4833010058216188,1692,17
Tl,Hg,Ni,-0.12300700194845193,0.4332859130498688,1692,17
Hg,Ni,Tl,0.14489620063967834,0.6972386484486014,1693,17
Ni,Tl,Hg,0.1012062619353511,0.49704368475919736,1693,17
Tl,Hg,Ni,0.006327111626848847,0.5543183252031387,1693,17
Hg,Ni,Tl,0.17486672849013463,0.5703647547109146,1694,17
Ni,Tl,Hg,-0.11792182993562328,0.5145325821670245,1694,17
Tl,Hg,Ni,0.1898651841015324,0.4287099012659584,1694,17
Hg,Ni,Tl,-0.008074230643499547,0.5172008932006689,1695,17
