var,p,case
race4,0.7988312895914849,14
race5,0.40380502922843364,14
smoke1,0.008319767160969247,14
(Intercept),0.001073348704983887,15
Hg,0.011387981648773624,15
Sb,0.0035157905255825584,15
I(1/(1 + exp(-4 * Ni))),4.8471429044599676e-4,15
I(Sb^2),4.4856892327002735e-8,15
I(1/(1 + exp(-4 * Sn))),0.8053443971771044,15
I(Hg * (race == 2)),0.9392048378697265,15
age,0.02295529709846279,15
bmi,0.03669633376429557,15
race2,0.3616991534275259,15
race3,0.43919157691222643,15
race4,0.1503424299226794,15
race5,0.12488082780639874,15
smoke1,9.979154755422287e-4,15
(Intercept),0.7255289579590976,16
Hg,0.032451742536099754,16
Sb,0.04150711898064695,16
I(1/(1 + exp(-4 * Ni))),8.623923482732288e-5,16
I(Sb^2),0.03578693953283579,16
I(1/(1 + exp(-4 * Sn))),0.08629796443403595,16
I(Hg * (race == 2)),0.43956033589397625,16
age,0.004040266585943397,16
bmi,0.47334635413031356,16
race2,0.3638710117898999,16
race3,0.4570742261517502,16
race4,0.8493281112283771,16
race5,0.4153246102260557,16
smoke1,0.07655657119459562,16
(Intercept),0.051534399468858426,17
Hg,0.01652235896276179,17
Sb,0.07373365433143492,17
I(1/(1 + exp(-4 * Ni))),0.020665047139337287,17
I(Sb^2),3.5386047717716173e-6,17
I(1/(1 + exp(-4 * Sn))),0.7274651694495573,17
I(Hg * (race == 2)),0.9810696585189866,17
age,0.03416115433818955,17
bmi,0.7289266842753845,17
race2,0.9915064633893971,17
race3,0.17535526982355695,17
race4,0.9196828217056728,17
race5,0.9790379021519504,17
smoke1,0.06508815196021953,17
(Intercept),0.9895346453702673,18
Hg,2.731448581671837e-4,18
Sb,0.21416014961290972,18
I(1/(1 + exp(-4 * Ni))),9.82650023360305e-6,18
I(Sb^2),0.005004145291636043,18
I(1/(1 + exp(-4 * Sn))),0.050618595099091286,18
I(Hg * (race == 2)),0.9335937153379585,18
age,1.7066597172726549e-4,18
bmi,0.6529412721588845,18
race2,0.8043872790423717,18
race3,0.469487027998733,18
race4,0.5163734231421698,18
race5,0.11386964586425605,18
smoke1,0.03209031114073374,18
(Intercept),0.6390408281808774,19
Hg,1.9297522078431117e-6,19
Sb,0.06656485784520604,19
I(1/(1 + exp(-4 * Ni))),1.639235050583328e-5,19
I(Sb^2),1.1245071106470262e-5,19
I(1/(1 + exp(-4 * Sn))),0.06965147090440568,19
I(Hg * (race == 2)),0.30086793383165206,19
age,0.18564607097143648,19
bmi,2.2711426764492716e-4,19
race2,0.10083726585956385,19
race3,0.9069178450465825,19
race4,0.044207143906730535,19
race5,0.009103450709072789,19
smoke1,3.49629658249886e-4,19
(Intercept),0.6237276757228308,20
Hg,0.0014502183885729914,20
Sb,0.006418556005112349,20
I(1/(1 + exp(-4 * Ni))),0.002954747641282877,20
I(Sb^2),0.014346425809595916,20
I(1/(1 + exp(-4 * Sn))),0.22287677296024774,20
I(Hg * (race == 2)),0.8735177597115737,20
age,3.7536405447924324e-6,20
bmi,0.7426731029763192,20
race2,0.7908881190230034,20
race3,0.799051170590898,20
race4,0.8733435582677976,20
race5,0.40345174241014103,20
smoke1,0.3575444274104138,20
(Intercept),0.1451923771454352,21
Hg,0.14163667918341466,21
Sb,0.30135395180114066,21
I(1/(1 + exp(-4 * Ni))),2.4525541847278458e-5,21
I(Sb^2),1.9832549219681506e-6,21
I(1/(1 + exp(-4 * Sn))),0.6813092935179179,21
I(Hg * (race == 2)),0.5663389604782014,21
age,0.007687525781261701,21
bmi,0.19679262023127936,21
race2,0.8029098662683365,21
race3,0.500710033031825,21
race4,0.5585408135209966,21
race5,0.7327869132041145,21
smoke1,0.006087805439937388,21
(Intercept),0.006555482851365777,22
Hg,3.618707779489226e-4,22
Sb,0.013892755311779798,22
I(1/(1 + exp(-4 * Ni))),0.0038642713339088696,22
I(Sb^2),0.002812691503689246,22
I(1/(1 + exp(-4 * Sn))),0.09488931651689353,22
I(Hg * (race == 2)),0.4387601081925979,22
age,0.005405499595667566,22
bmi,0.31128081325519547,22
race2,0.10231603455849878,22
race3,0.35378390208907806,22
race4,0.07935862266987734,22
race5,0.7215678690974057,22
smoke1,0.004277397191536714,22
(Intercept),0.46679102241762194,23
Hg,0.005722160238528048,23
Sb,0.5357011925257364,23
I(1/(1 + exp(-4 * Ni))),6.915984573237609e-5,23
I(Sb^2),1.3588680690365805e-6,23
I(1/(1 + exp(-4 * Sn))),0.017050246960112016,23
I(Hg * (race == 2)),0.6834417170675156,23
age,5.6811109243337275e-6,23
bmi,0.22532333702745713,23
race2,0.8488790971059639,23
race3,0.8965726402165972,23
race4,0.833858638834944,23
race5,0.76756614422299,23
smoke1,0.2538104598850137,23
(Intercept),0.11657852894066525,24
Hg,0.13772164997405056,24
Sb,0.15999517584631,24
I(1/(1 + exp(-4 * Ni))),8.133061929853125e-4,24
I(Sb^2),0.0011037852833107853,24
I(1/(1 + exp(-4 * Sn))),0.00798651591807854,24
I(Hg * (race == 2)),0.06560512826743162,24
age,0.0012084626591866018,24
bmi,0.6789322992082252,24
race2,0.4025946643340378,24
race3,0.9295869566322132,24
race4,0.19572049704472103,24
race5,0.5217802180630549,24
smoke1,0.5591291524181307,24
(Intercept),0.12011560621163456,25
Hg,0.054223434032866294,25
Sb,0.23549670756397803,25
I(1/(1 + exp(-4 * Ni))),0.01644748185006576,25
I(Sb^2),5.356168969015148e-5,25
I(1/(1 + exp(-4 * Sn))),0.21329711404363375,25
I(Hg * (race == 2)),0.8893505533184443,25
age,0.0011401031114441724,25
bmi,0.018911343101882264,25
race2,0.8565498201159878,25
race3,0.9909942919218007,25
race4,0.9615220635014434,25
race5,0.6344675596068428,25
smoke1,0.12054350451705159,25
(Intercept),0.4851764544711539,26
Hg,0.19289178388372336,26
Sb,0.11868200926422116,26
I(1/(1 + exp(-4 * Ni))),0.018232602983204605,26
I(Sb^2),0.0036431012712074733,26
I(1/(1 + exp(-4 * Sn))),0.0074705460570028154,26
I(Hg * (race == 2)),0.3282313882881719,26
age,0.04447638576925836,26
bmi,0.9764845032216019,26
race2,0.24718534703758505,26
race3,0.8726060121040743,26
race4,0.16166701160184996,26
race5,0.11715677782663744,26
smoke1,0.32797440933411903,26
(Intercept),0.052708919266173236,27
Hg,5.4072082338396626e-5,27
Sb,0.4964294033324611,27
I(1/(1 + exp(-4 * Ni))),0.0035018021844921963,27
