var,p,case
I(1/(1 + exp(-4 * Ni))),3.4635217641935753e-19,34
I(Sb^2),1.2501258456395427e-13,34
I(1/(1 + exp(-4 * Sn))),0.02738573081732032,34
I(Hg * (race == 2)),0.25348446874476616,34
age,1.631201874091509e-14,34
bmi,0.002826586649569926,34
race2,0.21260179213060737,34
race3,0.20214106310661778,34
race4,0.5956970274116185,34
race5,0.8509446598340288,34
smoke1,1.545336421440752e-5,34
(Intercept),0.19552512163416846,35
Hg,1.0595148125104883e-8,35
Sb,0.12827847020343175,35
I(1/(1 + exp(-4 * Ni))),5.728818439895222e-15,35
I(Sb^2),1.3656284641976024e-15,35
I(1/(1 + exp(-4 * Sn))),0.001177209360146908,35
I(Hg * (race == 2)),0.18257405370072663,35
age,7.719131359571221e-13,35
bmi,7.286592667591595e-5,35
race2,0.15573407802110295,35
race3,0.27251065939495106,35
race4,0.5447079536169109,35
race5,0.33357809289726104,35
smoke1,5.133252369338488e-4,35
(Intercept),0.02652542697189912,36
Hg,6.884733506167928e-8,36
Sb,0.06417200776826008,36
I(1/(1 + exp(-4 * Ni))),2.5113908983579294e-15,36
I(Sb^2),5.525542381390682e-12,36
I(1/(1 + exp(-4 * Sn))),0.0032995461517363305,36
I(Hg * (race == 2)),0.28317359793004787,36
age,5.441207660928443e-11,36
bmi,0.013212315042152185,36
race2,0.7882830465230035,36
race3,0.3854318923647012,36
race4,0.39113238218766355,36
race5,0.8825013555880719,36
smoke1,4.537676011640927e-5,36
(Intercept),0.43896136174940215,37
Hg,5.0761848822381564e-11,37
Sb,0.001989325312952273,37
I(1/(1 + exp(-4 * Ni))),2.6223369196151026e-15,37
I(Sb^2),5.836325537457068e-17,37
I(1/(1 + exp(-4 * Sn))),1.5622901321107856e-6,37
I(Hg * (race == 2)),0.48749337343544175,37
age,2.8004461841518726e-13,37
bmi,0.03468564975180205,37
race2,0.4533453339818615,37
race3,0.41507957664959494,37
race4,0.21885869190530446,37
race5,0.056227509191424156,37
smoke1,1.9842411563725717e-4,37
(Intercept),0.0013103135426654217,38
Hg,1.8858548736713636e-13,38
Sb,0.00661202452495937,38
I(1/(1 + exp(-4 * Ni))),1.0709434937681286e-13,38
I(Sb^2),7.28000049804362e-16,38
I(1/(1 + exp(-4 * Sn))),7.4932165236215e-4,38
I(Hg * (race == 2)),0.3860054057394887,38
age,6.510162565259861e-10,38
bmi,0.009860074322064491,38
race2,0.2748251380085921,38
race3,0.7578207066533358,38
race4,0.2980141665275114,38
race5,0.7255806769716706,38
smoke1,3.8104147172516795e-5,38
(Intercept),0.12418096718152422,39
Hg,1.1301529343835014e-7,39
Sb,0.013665359585922097,39
I(1/(1 + exp(-4 * Ni))),2.7144887528273015e-13,39
I(Sb^2),2.7877927782402927e-9,39
I(1/(1 + exp(-4 * Sn))),1.4155192407023981e-5,39
I(Hg * (race == 2)),0.6393013081181398,39
age,5.6727599174819856e-8,39
bmi,2.03609544721173e-4,39
race2,0.48163142807664916,39
race3,0.2782742695894463,39
race4,0.61886074206648,39
race5,0.8352020069748273,39
smoke1,5.8216762924326714e-5,39
(Intercept),0.0703674850751307,40
Hg,2.738823382462783e-12,40
Sb,0.12062551879768835,40
I(1/(1 + exp(-4 * Ni))),4.956815847201923e-13,40
I(Sb^2),9.822092769315819e-15,40
I(1/(1 + exp(-4 * Sn))),0.002006476840265456,40
I(Hg * (race == 2)),0.5199279745183245,40
age,8.200546390341988e-12,40
bmi,1.842490202345857e-4,40
race2,0.8559133298463322,40
race3,0.5087805142160332,40
race4,0.80546868907699,40
race5,0.41102114906795695,40
smoke1,0.006616867205733751,40
(Intercept),7.911193817641231e-4,41
Hg,1.5998359975993966e-7,41
Sb,0.021528151899890244,41
I(1/(1 + exp(-4 * Ni))),5.372832610525853e-9,41
I(Sb^2),1.0615607449725359e-19,41
I(1/(1 + exp(-4 * Sn))),9.362479974124659e-6,41
I(Hg * (race == 2)),0.06567103571488514,41
age,1.1548856757754533e-8,41
bmi,4.6953222215550407e-5,41
race2,0.17854830948072795,41
race3,0.019101496195298086,41
race4,0.1365043634452008,41
race5,0.6626823150804421,41
smoke1,0.0019254192906621658,41
(Intercept),0.35169523157170923,42
Hg,1.2968633239711792e-7,42
Sb,1.0775994429479533e-4,42
I(1/(1 + exp(-4 * Ni))),1.470215784366141e-16,42
I(Sb^2),4.941756229552354e-13,42
I(1/(1 + exp(-4 * Sn))),0.013707938892133932,42
I(Hg * (race == 2)),0.19232012803525156,42
age,4.1990984705656505e-11,42
bmi,0.004612609878023775,42
race2,0.5676358441413827,42
race3,0.05722444107750908,42
race4,0.2287820780186314,42
race5,0.025878434021555454,42
smoke1,8.1878818393297e-6,42
(Intercept),0.04247351983854329,43
Hg,1.3343456627708285e-10,43
Sb,0.08711496790282273,43
I(1/(1 + exp(-4 * Ni))),4.0550768611986254e-15,43
I(Sb^2),2.778001185809008e-12,43
I(1/(1 + exp(-4 * Sn))),6.955729102396826e-5,43
I(Hg * (race == 2)),0.2070861892524034,43
age,5.018822376740027e-8,43
bmi,0.09987671429252003,43
race2,0.9329899929534012,43
race3,0.29314363238696206,43
race4,0.17611652734145644,43
race5,0.3666663965913378,43
smoke1,0.001372849592652926,43
(Intercept),0.2305430954559655,44
Hg,4.513650018582089e-13,44
Sb,0.17099257479592592,44
I(1/(1 + exp(-4 * Ni))),3.91321262974567e-10,44
I(Sb^2),1.400458543293786e-11,44
I(1/(1 + exp(-4 * Sn))),0.001087025666448784,44
I(Hg * (race == 2)),0.13385831280320093,44
age,6.531647377576699e-14,44
bmi,0.34253388593553424,44
race2,0.024667737957794363,44
race3,0.9918574017422692,44
race4,0.29560020357842143,44
race5,0.145864881867425,44
smoke1,1.6487990153219537e-5,44
(Intercept),0.1646937811446069,45
Hg,8.457662593273589e-8,45
Sb,0.08223487994814208,45
I(1/(1 + exp(-4 * Ni))),6.255214665155809e-16,45
I(Sb^2),3.080695912348247e-11,45
I(1/(1 + exp(-4 * Sn))),2.2503293565825344e-4,45
I(Hg * (race == 2)),0.9820082230644349,45
age,2.713488512630595e-6,45
bmi,5.432882112681284e-6,45
race2,0.9155589262817662,45
race3,0.7894475864176183,45
race4,0.4262987798054444,45
race5,0.3570104662470457,45
smoke1,0.0014595169133504826,45
(Intercept),7.089185922239511e-4,46
Hg,1.81445269044979e-7,46
Sb,0.0022210962830673028,46
I(1/(1 + exp(-4 * Ni))),1.086508267835108e-10,46
I(Sb^2),1.276899377017006e-13,46
I(1/(1 + exp(-4 * Sn))),7.095244992007155e-4,46
I(Hg * (race == 2)),0.6421450957096906,46
age,1.1348330595975809e-9,46
bmi,0.006889216583735928,46
race2,0.16290835403989,46
race3,0.08502394421018503,46
race4,0.3346133540185652,46
race5,0.28571809859917063,46
smoke1,4.16007188483534e-4,46
(Intercept),3.5480637481641504e-4,47
Hg,2.740527293157689e-8,47
Sb,0.0013272629477081989,47
I(1/(1 + exp(-4 * Ni))),2.5213615567742156e-9,47
I(Sb^2),3.559169079534296e-17,47
I(1/(1 + exp(-4 * Sn))),1.629760486484673e-4,47
I(Hg * (race == 2)),0.5006694092046857,47
age,1.8317339896635086e-10,47
bmi,0.001223344421670062,47
race2,0.18554210624755857,47
race3,0.22546459411974312,47
race4,0.279036127940392,47
race5,0.5994229556106208,47
smoke1,1.0891173566604603e-6,47
(Intercept),0.6630502865596881,48
Hg,1.6310001752762029e-6,48
Sb,0.16617873635689412,48
I(1/(1 + exp(-4 * Ni))),6.777651273219728e-10,48
I(Sb^2),4.2063394664370835e-10,48
I(1/(1 + exp(-4 * Sn))),3.4212583172265106e-6,48
I(Hg * (race == 2)),0.28874648046187557,48
age,3.229898187067437e-8,48
bmi,3.600153734159517e-4,48
race2,0.01276341136728845,48
race3,0.0926980472565752,48
race4,0.02925340638880521,48
race5,0.005040936142390533,48
smoke1,0.0015648215899614507,48
(Intercept),4.853753511023039e-4,49
Hg,1.0390169708367282e-6,49
Sb,8.714778988476987e-6,49
I(1/(1 + exp(-4 * Ni))),8.07888200887487e-10,49
I(Sb^2),4.4429517503168703e-10,49
I(1/(1 + exp(-4 * Sn))),0.005359148576163439,49
I(Hg * (race == 2)),0.3382802109160349,49
age,4.270087843682315e-10,49
bmi,1.514012757910778e-4,49
race2,0.16723879471738728,49
race3,0.15490081950230136,49
race4,0.10980241438329587,49
race5,0.37160471358729485,49
smoke1,2.0742154419564751e-7,49
(Intercept),0.025926322650760083,50
Hg,5.642877374124225e-8,50
Sb,2.1743642925871603e-7,50
I(1/(1 + exp(-4 * Ni))),8.925944056761927e-18,50
I(Sb^2),3.8621225538712954e-25,50
I(1/(1 + exp(-4 * Sn))),0.0080114552701646,50
I(Hg * (race == 2)),0.03549439810380879,50
age,1.7455227925033135e-6,50
bmi,3.006147522470043e-4,50
race2,0.7539418686384618,50
race3,0.5645197616353312,50
race4,0.6912646737206323,50
race5,0.6358659120201628,50
smoke1,0.024844759800676332,50
(Intercept),0.8598494034560062,51
Hg,5.003340150371041e-10,51
Sb,0.02062978147214841,51
I(1/(1 + exp(-4 * Ni))),3.377010544343257e-13,51
I(Sb^2),4.624534153472769e-9,51
I(1/(1 + exp(-4 * Sn))),2.1138103719903805e-4,51
I(Hg * (race == 2)),0.1878261621626522,51
age,1.116974851015387e-8,51
bmi,1.9129252903719532e-4,51
race2,0.03265059192307601,51
race3,0.07057745236178174,51
race4,0.06857574693652517,51
race5,0.005154255391838369,51
smoke1,3.6933064491568958e-6,51
(Intercept),0.008464982143795364,52
Hg,1.5705753716305537e-5,52
Sb,3.2628403326157685e-4,52
I(1/(1 + exp(-4 * Ni))),1.4069833059183814e-6,52
I(Sb^2),3.044989374444169e-11,52
I(1/(1 + exp(-4 * Sn))),5.074708361547198e-4,52
I(Hg * (race == 2)),0.12499150800088601,52
age,1.267904457187762e-7,52
bmi,0.02189690382134772,52
race2,0.7061318041451373,52
race3,0.9846723200378116,52
race4,0.704259536223746,52
race5,0.7446313900608259,52
smoke1,1.546088510379473e-4,52
(Intercept),0.1992191048524765,53
Hg,5.245553644824693e-7,53
Sb,2.677386370485063e-5,53
