var,p,case
I(1/(1 + exp(-4 * LBX194LA))),1.4788251931717442e-4,10
I(1/(1 + exp(-4 * LBXPCBLA))),5.883785416898768e-4,10
I(LBXF04LA^2),1.2352034684550443e-5,10
LBXF04LA,0.8540905131199679,10
BMXBMI,0.33783068266594307,10
LBXCOT,0.4135434923508391,10
LBXWBCSI,0.3904132823741362,10
LBXLYPCT,0.6849436468354145,10
LBXMOPCT,0.31824159787121875,10
LBXNEPCT,0.34257849178159727,10
LBXEOPCT,0.7451125500590268,10
LBXBAPCT,0.0793391402395838,10
RIDAGEYR,3.246838342701254e-5,10
RIAGENDR1,0.6049845671202024,10
RIDRETH12,0.3995189559880329,10
RIDRETH13,0.33549507473224494,10
RIDRETH14,0.80872321544582,10
RIDRETH15,0.002369793302156813,10
DMDEDUC22,0.9137448839426671,10
DMDEDUC23,0.9387756656981799,10
DMDEDUC24,0.23206314684900092,10
DMDEDUC25,0.6638046348694481,10
(Intercept),0.05606213524216748,11
LBXD05LA,2.6444336739347048e-6,11
LBX074LA,0.020824256326699,11
I(1/(1 + exp(-4 * LBX194LA))),9.516893703861986e-6,11
I(1/(1 + exp(-4 * LBXPCBLA))),0.5125538749396059,11
I(LBXF04LA^2),0.002908687506661802,11
LBXF04LA,0.7221933320429718,11
BMXBMI,0.11604288196722523,11
LBXCOT,0.7416898305324297,11
LBXWBCSI,0.7311781250941282,11
LBXLYPCT,0.8336307566716289,11
LBXMOPCT,0.20668093970760645,11
LBXNEPCT,0.8622756687186162,11
LBXEOPCT,0.42432484377158464,11
LBXBAPCT,0.2513465478949271,11
RIDAGEYR,8.585239616607956e-6,11
RIAGENDR1,0.2783131166642633,11
RIDRETH12,0.921119255328202,11
RIDRETH13,0.8505661958572523,11
RIDRETH14,0.35818936930862333,11
RIDRETH15,0.42082681385986165,11
DMDEDUC22,0.20703231289950905,11
DMDEDUC23,0.4580322212623983,11
DMDEDUC24,0.6853355631513112,11
DMDEDUC25,0.8193089312470808,11
(Intercept),0.08055666538645112,12
LBXD05LA,0.01969814569275507,12
LBX074LA,5.627344289511766e-4,12
I(1/(1 + exp(-4 * LBX194LA))),0.001520909715557033,12
I(1/(1 + exp(-4 * LBXPCBLA))),0.25035026555137274,12
I(LBXF04LA^2),1.4964419088436664e-6,12
LBXF04LA,0.3159403822028598,12
BMXBMI,0.6965550037478677,12
LBXCOT,0.9719996198616464,12
LBXWBCSI,0.7960224217055051,12
LBXLYPCT,0.8013205118042728,12
LBXMOPCT,0.4401962473679075,12
LBXNEPCT,0.4034670011110272,12
LBXEOPCT,0.6168412336417322,12
LBXBAPCT,0.6101744478108243,12
RIDAGEYR,1.575055433049226e-6,12
RIAGENDR1,0.9512352775102562,12
RIDRETH12,0.9387323047437821,12
RIDRETH13,0.06548686869904852,12
RIDRETH14,0.4391547040346707,12
RIDRETH15,0.3375302933144355,12
DMDEDUC22,0.1040144927539548,12
DMDEDUC23,0.06367480977304918,12
DMDEDUC24,0.12505811700365843,12
DMDEDUC25,0.19266430923936312,12
(Intercept),0.03009783523536683,13
LBXD05LA,1.8730476929827217e-4,13
LBX074LA,0.016322868061927603,13
I(1/(1 + exp(-4 * LBX194LA))),3.052128514728963e-4,13
I(1/(1 + exp(-4 * LBXPCBLA))),0.16465927215510268,13
I(LBXF04LA^2),2.707534164414304e-7,13
LBXF04LA,0.009616405529304033,13
BMXBMI,0.27843304470715585,13
LBXCOT,0.9450385332925766,13
LBXWBCSI,0.49129847049468156,13
LBXLYPCT,0.7243726115961275,13
LBXMOPCT,0.23893836863325882,13
LBXNEPCT,0.7891295467828585,13
LBXEOPCT,0.8369293682537071,13
LBXBAPCT,0.8377171484236585,13
RIDAGEYR,0.013416317855662677,13
RIAGENDR1,0.5035021933587744,13
RIDRETH12,0.4194169870678526,13
RIDRETH13,0.10120515142519308,13
RIDRETH14,0.5463665930306223,13
RIDRETH15,0.8442192179481468,13
DMDEDUC22,0.8215061092285498,13
DMDEDUC23,0.29542994614657936,13
DMDEDUC24,0.7819579966635114,13
DMDEDUC25,0.38898542045135054,13
(Intercept),0.004002499807658254,14
LBXD05LA,1.4687550800917325e-4,14
LBX074LA,7.625129516727518e-6,14
I(1/(1 + exp(-4 * LBX194LA))),0.0016666481395678043,14
I(1/(1 + exp(-4 * LBXPCBLA))),0.2590160491746384,14
I(LBXF04LA^2),3.4148601113965603e-14,14
LBXF04LA,0.20591922236461097,14
BMXBMI,0.32163334660013565,14
LBXCOT,0.9517002086180735,14
LBXWBCSI,0.25232114965564767,14
LBXLYPCT,0.04087954539286686,14
LBXMOPCT,0.007057367680184443,14
LBXNEPCT,0.11028231120842459,14
LBXEOPCT,0.2079625231823168,14
LBXBAPCT,0.9302411609153147,14
RIDAGEYR,0.0014315176018856342,14
RIAGENDR1,0.6410377780214396,14
RIDRETH12,0.9778774684158273,14
RIDRETH13,0.20556042442272135,14
RIDRETH14,0.7441943158528912,14
RIDRETH15,0.3808132241462462,14
DMDEDUC22,0.3134312674688673,14
DMDEDUC23,0.2243454344179591,14
DMDEDUC24,0.8524869329328291,14
DMDEDUC25,0.8239647952836147,14
(Intercept),0.2690701798130444,15
LBXD05LA,1.0824286752592967e-5,15
LBX074LA,0.4042064155646268,15
I(1/(1 + exp(-4 * LBX194LA))),1.7277527037174575e-7,15
I(1/(1 + exp(-4 * LBXPCBLA))),0.12696235355983762,15
I(LBXF04LA^2),7.6891476809921e-9,15
LBXF04LA,0.0028051637794124997,15
BMXBMI,0.8047536538957359,15
LBXCOT,0.8153890914619811,15
LBXWBCSI,0.2173608472833515,15
LBXLYPCT,0.9367920499132331,15
LBXMOPCT,0.20313600575701674,15
LBXNEPCT,0.8281589344158752,15
LBXEOPCT,0.9694462046997367,15
LBXBAPCT,0.5127271593455904,15
RIDAGEYR,0.00515190657867626,15
RIAGENDR1,0.15881447785777766,15
RIDRETH12,0.2361200747958342,15
RIDRETH13,0.7186253331398036,15
RIDRETH14,0.48074512875087727,15
RIDRETH15,0.25830094177679447,15
DMDEDUC22,0.6169632492432761,15
DMDEDUC23,0.7485416779328629,15
DMDEDUC24,0.9646590115561235,15
DMDEDUC25,0.6221799937281349,15
(Intercept),0.005254795398612886,16
LBXD05LA,1.6402209531300402e-6,16
LBX074LA,0.0885720562801018,16
I(1/(1 + exp(-4 * LBX194LA))),9.743589753239182e-5,16
I(1/(1 + exp(-4 * LBXPCBLA))),0.005455584400664655,16
I(LBXF04LA^2),6.657048896454506e-5,16
LBXF04LA,0.8551433965218314,16
BMXBMI,0.4957561979411159,16
LBXCOT,0.21749839420328204,16
LBXWBCSI,0.09297301370608155,16
LBXLYPCT,0.1592314954960959,16
LBXMOPCT,0.09453700735809534,16
LBXNEPCT,0.3721454079683475,16
LBXEOPCT,0.3900365510851843,16
LBXBAPCT,0.1998752818292967,16
RIDAGEYR,2.7261371247900434e-4,16
RIAGENDR1,0.011082171702647687,16
RIDRETH12,0.981559563464139,16
RIDRETH13,0.05286488859450539,16
RIDRETH14,0.32251398996106495,16
RIDRETH15,0.032137116710911025,16
DMDEDUC22,0.9987636096775309,16
DMDEDUC23,0.2718155927748939,16
DMDEDUC24,0.11359219384388183,16
DMDEDUC25,0.11519907656498429,16
(Intercept),0.46943100545773564,17
LBXD05LA,0.15940821847329173,17
LBX074LA,0.04907377510227983,17
I(1/(1 + exp(-4 * LBX194LA))),4.346305241989805e-5,17
I(1/(1 + exp(-4 * LBXPCBLA))),3.295051732869024e-4,17
I(LBXF04LA^2),4.420278080196622e-6,17
LBXF04LA,0.19099435539204598,17
BMXBMI,0.4422409664658904,17
LBXCOT,0.3476118297056202,17
LBXWBCSI,0.9424992969382322,17
LBXLYPCT,0.14277516464688403,17
LBXMOPCT,0.2797706026739522,17
LBXNEPCT,0.35860825872822966,17
LBXEOPCT,0.5828135754222113,17
LBXBAPCT,0.8620653431829086,17
RIDAGEYR,1.646907703827959e-4,17
RIAGENDR1,0.27819019267001033,17
RIDRETH12,0.43940611372952043,17
RIDRETH13,0.1982490568391764,17
RIDRETH14,0.8189851600618747,17
RIDRETH15,0.10081381220840181,17
DMDEDUC22,0.6179654396663228,17
DMDEDUC23,0.6172381200992914,17
DMDEDUC24,0.11503547984887,17
DMDEDUC25,0.9482025022485328,17
(Intercept),0.15400364165477884,18
LBXD05LA,1.1666562600763324e-7,18
LBX074LA,0.05806468396494508,18
I(1/(1 + exp(-4 * LBX194LA))),1.7533806715985994e-5,18
I(1/(1 + exp(-4 * LBXPCBLA))),0.4441230306045525,18
I(LBXF04LA^2),0.013626772026048131,18
LBXF04LA,0.6551963665279352,18
BMXBMI,0.32182815263535763,18
LBXCOT,0.7537689511820262,18
LBXWBCSI,0.4852069202424859,18
LBXLYPCT,0.8732640680550958,18
LBXMOPCT,0.5186766877587673,18
LBXNEPCT,0.4721624193811268,18
LBXEOPCT,0.3267137900359177,18
LBXBAPCT,0.7623424699577959,18
RIDAGEYR,0.02219555865710965,18
RIAGENDR1,0.9490123298047628,18
RIDRETH12,0.6961080310843504,18
RIDRETH13,0.10530765790110237,18
RIDRETH14,0.31913986411333395,18
RIDRETH15,0.4006997659273486,18
DMDEDUC22,0.7194718329637548,18
DMDEDUC23,0.6930321232075065,18
DMDEDUC24,0.06696467445072571,18
DMDEDUC25,0.5533605601357448,18
(Intercept),0.012142383506603308,19
LBXD05LA,1.1292706955570362e-4,19
LBX074LA,0.0031602597272319256,19
I(1/(1 + exp(-4 * LBX194LA))),5.311347072826817e-4,19
I(1/(1 + exp(-4 * LBXPCBLA))),0.11810918906617973,19
I(LBXF04LA^2),2.798774522262643e-6,19
LBXF04LA,0.40775347905043857,19
BMXBMI,0.2694897771699256,19
LBXCOT,0.9434994618565261,19
LBXWBCSI,0.6214104710374397,19
LBXLYPCT,0.029634190756896887,19
LBXMOPCT,0.8655369290474016,19
LBXNEPCT,0.013972332685639011,19
LBXEOPCT,0.6005442871860214,19
LBXBAPCT,0.7054398866647792,19
RIDAGEYR,1.941039174791201e-4,19
RIAGENDR1,0.49149611817823347,19
RIDRETH12,0.7394971553280227,19
RIDRETH13,0.11912702187585805,19
RIDRETH14,0.44234254760474534,19
RIDRETH15,0.2987508771522589,19
DMDEDUC22,0.022001540832474253,19
DMDEDUC23,0.6958256203824902,19
DMDEDUC24,0.7389706059452323,19
DMDEDUC25,0.172994805697861,19
(Intercept),0.012368419420766687,20
LBXD05LA,6.854109472149917e-4,20
LBX074LA,0.011484479997071343,20
I(1/(1 + exp(-4 * LBX194LA))),6.01434152574627e-6,20
I(1/(1 + exp(-4 * LBXPCBLA))),0.4765217158699334,20
I(LBXF04LA^2),1.8109899898814048e-6,20
LBXF04LA,0.00990044374249176,20
BMXBMI,0.9108727650368582,20
LBXCOT,0.6458044878571454,20
LBXWBCSI,0.885768866577747,20
LBXLYPCT,0.4427806057887348,20
LBXMOPCT,0.8404723175916733,20
LBXNEPCT,0.4394365318358483,20
LBXEOPCT,0.8626505524053072,20
LBXBAPCT,0.9285199943326314,20
RIDAGEYR,0.030924750647811305,20
RIAGENDR1,0.7450459411157104,20
RIDRETH12,0.9810281449438116,20
RIDRETH13,0.03411747996409327,20
RIDRETH14,0.8262629988533824,20
RIDRETH15,0.19617924765381997,20
DMDEDUC22,0.615006648175541,20
DMDEDUC23,0.4261562698064505,20
DMDEDUC24,0.2838037988765105,20
DMDEDUC25,0.27914028621472975,20
(Intercept),0.1015264403063357,21
LBXD05LA,0.004023773251389827,21
LBX074LA,1.2631173824674255e-5,21
I(1/(1 + exp(-4 * LBX194LA))),7.65010731547006e-6,21
I(1/(1 + exp(-4 * LBXPCBLA))),0.025420620623405048,21
I(LBXF04LA^2),0.01118795908531406,21
LBXF04LA,0.849166212438192,21
BMXBMI,0.49864197770353724,21
LBXCOT,0.884973159182286,21
LBXWBCSI,0.3568101886415942,21
LBXLYPCT,0.9126072377431461,21
LBXMOPCT,0.6320596287022282,21
LBXNEPCT,0.7241678906373852,21
LBXEOPCT,0.7162041322472007,21
LBXBAPCT,0.2690820571141837,21
RIDAGEYR,0.003735050354992138,21
RIAGENDR1,0.09292760651578642,21
RIDRETH12,0.533161129618974,21
RIDRETH13,0.10026245960052826,21
RIDRETH14,0.3051735801468214,21
RIDRETH15,0.6165347610605287,21
DMDEDUC22,0.6578532400458128,21
DMDEDUC23,0.5681874121384183,21
DMDEDUC24,0.7749485645525803,21
DMDEDUC25,0.6835596340824039,21
(Intercept),0.03883382961773366,22
LBXD05LA,0.17223125190664892,22
LBX074LA,0.01669933938271498,22
I(1/(1 + exp(-4 * LBX194LA))),9.572951425113825e-4,22
I(1/(1 + exp(-4 * LBXPCBLA))),0.0029080144017713176,22
I(LBXF04LA^2),6.0187089146551243e-5,22
LBXF04LA,1.4764135656275597e-4,22
BMXBMI,0.6415407389586483,22
LBXCOT,0.20877267633575392,22
LBXWBCSI,0.5661027398496994,22
LBXLYPCT,0.14920445678803526,22
LBXMOPCT,0.34171968954513365,22
LBXNEPCT,0.18517640643209218,22
LBXEOPCT,0.50210848688008,22
LBXBAPCT,0.1931594250740603,22
RIDAGEYR,0.17670953059654917,22
RIAGENDR1,0.3216750899365637,22
RIDRETH12,0.34035445310534773,22
RIDRETH13,0.5671460207886471,22
RIDRETH14,0.6618406674084614,22
RIDRETH15,0.08313296157972619,22
DMDEDUC22,0.4373208574702864,22
DMDEDUC23,0.6602182775318728,22
DMDEDUC24,0.66093438728575,22
DMDEDUC25,0.1135360472017196,22
(Intercept),0.06233617298326903,23
LBXD05LA,3.0807910227957727e-6,23
LBX074LA,0.0010276397246553027,23
I(1/(1 + exp(-4 * LBX194LA))),8.16740859925308e-9,23
I(1/(1 + exp(-4 * LBXPCBLA))),0.003879745737774343,23
I(LBXF04LA^2),1.767832769694866e-5,23
LBXF04LA,0.8218531781577317,23
BMXBMI,0.33626544920400436,23
LBXCOT,0.9145788847956746,23
LBXWBCSI,0.9362064424925827,23
LBXLYPCT,0.030929593561312845,23
LBXMOPCT,0.022334839297566394,23
LBXNEPCT,0.08207110033867279,23
LBXEOPCT,0.012581210951414769,23
LBXBAPCT,0.29293596076838263,23
RIDAGEYR,0.01013660671952908,23
RIAGENDR1,0.04562975970230711,23
RIDRETH12,0.07789104122529673,23
RIDRETH13,0.6485585754742996,23
RIDRETH14,0.659247741404646,23
RIDRETH15,0.21311068194140798,23
DMDEDUC22,0.5377587664996744,23
DMDEDUC23,0.22823956125249467,23
DMDEDUC24,0.241798128207444,23
DMDEDUC25,0.07438870596504053,23
(Intercept),0.5402737171728956,24
LBXD05LA,0.12846593288415206,24
LBX074LA,0.009320688743157435,24
I(1/(1 + exp(-4 * LBX194LA))),1.2947107597488625e-4,24
I(1/(1 + exp(-4 * LBXPCBLA))),0.006879228969705406,24
I(LBXF04LA^2),1.4657739939476603e-7,24
LBXF04LA,0.036062913148618765,24
BMXBMI,0.8530333214489499,24
LBXCOT,0.05369204102072555,24
LBXWBCSI,0.3294427187918093,24
LBXLYPCT,0.8412003831811132,24
LBXMOPCT,0.07236552576229306,24
LBXNEPCT,0.9443891412576493,24
LBXEOPCT,0.6039144596985782,24
LBXBAPCT,0.20189721261139507,24
RIDAGEYR,4.994561797417574e-4,24
RIAGENDR1,0.46284278481311536,24
RIDRETH12,0.45059245011455684,24
RIDRETH13,0.8924802786362573,24
RIDRETH14,0.34047001158124945,24
RIDRETH15,0.7882150455167891,24
DMDEDUC22,0.20303198455519822,24
DMDEDUC23,0.56232874522752,24
DMDEDUC24,0.5725289503289702,24
DMDEDUC25,0.33825988221011327,24
(Intercept),0.9625901354856399,25
LBXD05LA,0.3461150554577279,25
LBX074LA,0.019088943507735014,25
I(1/(1 + exp(-4 * LBX194LA))),1.567886268279302e-8,25
I(1/(1 + exp(-4 * LBXPCBLA))),0.008835275211025097,25
I(LBXF04LA^2),4.7723280244769446e-4,25
LBXF04LA,0.13055216390023333,25
BMXBMI,0.013196534146218469,25
LBXCOT,0.7527531371923868,25
LBXWBCSI,0.483354616441957,25
LBXLYPCT,0.7928354553593411,25
LBXMOPCT,0.10692482209202937,25
LBXNEPCT,0.4008424137705544,25
LBXEOPCT,0.1942172052243838,25
LBXBAPCT,0.36207600632899073,25
RIDAGEYR,0.03246451774217624,25
RIAGENDR1,0.0981590725459657,25
RIDRETH12,0.8727634658682348,25
RIDRETH13,0.0016681097095784696,25
RIDRETH14,0.257269712130264,25
RIDRETH15,0.806352828421393,25
DMDEDUC22,0.24866349822248127,25
DMDEDUC23,0.47136676287197743,25
DMDEDUC24,0.41927178560317857,25
DMDEDUC25,0.1747978624157638,25
(Intercept),0.1591680041921593,26
LBXD05LA,0.0015595595322105368,26
LBX074LA,0.0029078128931635983,26
I(1/(1 + exp(-4 * LBX194LA))),1.7728907891586018e-5,26
I(1/(1 + exp(-4 * LBXPCBLA))),0.022349730479781966,26
I(LBXF04LA^2),0.029521196907565977,26
LBXF04LA,0.24744743986351328,26
BMXBMI,0.18819394363774006,26
LBXCOT,0.34995473488588635,26
LBXWBCSI,0.25545294621706743,26
LBXLYPCT,0.2991622635864484,26
LBXMOPCT,0.11379418149733772,26
LBXNEPCT,0.38563303267486293,26
LBXEOPCT,0.8094091509064223,26
LBXBAPCT,0.36239995779809553,26
RIDAGEYR,0.003286285959041793,26
RIAGENDR1,0.32368320349673585,26
RIDRETH12,0.23456269110131858,26
RIDRETH13,0.059114277689788046,26
RIDRETH14,0.7975354379714463,26
RIDRETH15,0.8101247521490172,26
DMDEDUC22,0.7788503307572148,26
DMDEDUC23,0.6419372882050136,26
DMDEDUC24,0.3724476517837897,26
DMDEDUC25,0.5439766988937276,26
(Intercept),0.05890607511756975,27
LBXD05LA,0.015393480580402468,27
LBX074LA,9.468913577969954e-5,27
I(1/(1 + exp(-4 * LBX194LA))),2.035242234657267e-5,27
I(1/(1 + exp(-4 * LBXPCBLA))),0.07085608310334257,27
I(LBXF04LA^2),2.8127258457197888e-5,27
LBXF04LA,0.23163154261657615,27
BMXBMI,0.13198392648179771,27
LBXCOT,0.6838114212114277,27
LBXWBCSI,0.15088833533650084,27
LBXLYPCT,0.09444190966983762,27
LBXMOPCT,0.0013715831490735014,27
LBXNEPCT,0.10387837791010711,27
LBXEOPCT,0.35840994578804253,27
LBXBAPCT,0.9510184819335186,27
