var,p,case
LBXD05LA,0.03288000937354719,10
LBX074LA,0.00719168773706972,10
I(1/(1 + exp(-4 * LBX194LA))),5.739616775438114e-4,10
I(1/(1 + exp(-4 * LBXPCBLA))),0.01970732707349438,10
I(LBXF04LA^2),1.545116171129207e-5,10
LBXF04LA,0.044453741960910335,10
I(LBXD05LA * (RIDRETH1 == 4)),0.9830745385092448,10
BMXBMI,0.284366654515278,10
LBXCOT,0.9032333065654978,10
LBXWBCSI,0.3480474634612766,10
LBXLYPCT,0.5864238923890766,10
LBXMOPCT,0.5144302093033232,10
LBXNEPCT,0.6470009891049691,10
LBXEOPCT,0.8863801411314705,10
LBXBAPCT,0.9375368487638271,10
RIDAGEYR,0.003019854631224995,10
RIAGENDR1,0.51534166134794,10
RIDRETH12,0.6178958192158099,10
RIDRETH13,0.7337303745430548,10
RIDRETH14,0.06346474358736874,10
RIDRETH15,0.18637062945299201,10
DMDEDUC22,0.1257540204979826,10
DMDEDUC23,0.8845300597244046,10
DMDEDUC24,0.5563795641079583,10
DMDEDUC25,0.8458061136984877,10
(Intercept),0.8056140751511363,11
LBXD05LA,0.005120468269346217,11
LBX074LA,0.14161689722320528,11
I(1/(1 + exp(-4 * LBX194LA))),3.0454847283232963e-4,11
I(1/(1 + exp(-4 * LBXPCBLA))),0.01308450304962323,11
I(LBXF04LA^2),0.010387381047210743,11
LBXF04LA,0.009977027611142464,11
I(LBXD05LA * (RIDRETH1 == 4)),0.8012345737830915,11
BMXBMI,0.5687089731884573,11
LBXCOT,0.08343273685414877,11
LBXWBCSI,0.17440559749273782,11
LBXLYPCT,0.0847865094284841,11
LBXMOPCT,0.7002001445859161,11
LBXNEPCT,0.05898944436835539,11
LBXEOPCT,0.637633385809609,11
LBXBAPCT,0.4876113082687149,11
RIDAGEYR,0.10322978957163231,11
RIAGENDR1,0.7794936290394515,11
RIDRETH12,0.7621808003982831,11
RIDRETH13,0.5293589720351788,11
RIDRETH14,0.07484804710843124,11
RIDRETH15,0.2260257268156968,11
DMDEDUC22,0.7105293909032797,11
DMDEDUC23,0.547821546706022,11
DMDEDUC24,0.5251991552582818,11
DMDEDUC25,0.9100189252384092,11
(Intercept),0.39634866584971495,12
LBXD05LA,0.05226045959625026,12
LBX074LA,0.040656213549191224,12
I(1/(1 + exp(-4 * LBX194LA))),0.06983503754660132,12
I(1/(1 + exp(-4 * LBXPCBLA))),0.08895357178480406,12
I(LBXF04LA^2),0.031330405930020844,12
LBXF04LA,0.17126796653772322,12
I(LBXD05LA * (RIDRETH1 == 4)),0.0955979310688262,12
BMXBMI,0.6375193242720714,12
LBXCOT,0.9407513912118664,12
LBXWBCSI,0.7383430973575562,12
LBXLYPCT,0.6198919339689539,12
LBXMOPCT,0.33615025483190886,12
LBXNEPCT,0.3892050223996675,12
LBXEOPCT,0.7717183585101153,12
LBXBAPCT,0.5919267119273179,12
RIDAGEYR,9.221872355374714e-5,12
RIAGENDR1,0.6031799978620751,12
RIDRETH12,0.2888274796504744,12
RIDRETH13,0.8586857232259332,12
RIDRETH14,0.38619235712289546,12
RIDRETH15,0.9256497297713326,12
DMDEDUC22,0.258938105667724,12
DMDEDUC23,0.34202196905639315,12
